"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","Annotation","ontology"
"1","GO:0080167",5.47406435939451e-08,0.99999999729089,8,162,"response to karrikin","BP"
"2","GO:0009813",1.39050538157405e-05,0.999999644835368,4,51,"flavonoid biosynthetic process","BP"
"3","GO:0055114",3.95702138045944e-05,0.999991026680541,14,1421,"oxidation-reduction process","BP"
"4","GO:0071483",0.000198641614645078,0.999998993358907,2,7,"cellular response to blue light","BP"
"5","GO:0010052",0.000394121464277333,0.999996985257322,2,9,"guard cell differentiation","BP"
"6","GO:0045893",0.00051347047400868,0.999933235355331,6,335,"positive regulation of transcription, DNA-templated","BP"
"7","GO:0006820",0.00146112774918662,0.999975490944725,2,23,"anion transport","BP"
"8","GO:0009682",0.00179689316685113,0.999966747738726,2,21,"induced systemic resistance","BP"
"9","GO:0010274",0.003172855878157,1,1,1,"hydrotropism","BP"
"10","GO:0060416",0.00365804597970438,1,1,1,"response to growth hormone","BP"
"11","GO:1900386",0.00523128102108803,0.999993220260411,1,2,"positive regulation of flavonol biosynthetic process","BP"
"12","GO:1901430",0.00556656734086999,0.999992322040801,1,2,"positive regulation of syringal lignin biosynthetic process","BP"
"13","GO:0000388",0.00716555831160556,0.999983029794112,1,3,"spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)","BP"
"14","GO:0006869",0.00870476500206751,0.999151461305046,3,112,"lipid transport","BP"
"15","GO:0071490",0.00892965081577574,0.999980208320552,1,2,"cellular response to far red light","BP"
"16","GO:1901599",0.00991605873746472,0.999975581998836,1,2,"(-)-pinoresinol biosynthetic process","BP"
"17","GO:0097054",0.0119143796331759,0.99994360884789,1,5,"L-glutamate biosynthetic process","BP"
"18","GO:0019395",0.0119331765842113,0.999943430340432,1,5,"fatty acid oxidation","BP"
"19","GO:0010027",0.0138298387217238,0.999230293262059,2,65,"thylakoid membrane organization","BP"
"20","GO:0071491",0.0139285868233683,0.999927670852887,1,4,"cellular response to red light","BP"
"21","GO:0010124",0.0143239513783464,0.999915027270857,1,6,"phenylacetate catabolic process","BP"
"22","GO:2001141",0.0143630167292747,0.999914561824519,1,6,"regulation of RNA biosynthetic process","BP"
"23","GO:0045490",0.0157751390154595,0.999056680300099,2,74,"pectin catabolic process","BP"
"24","GO:0090391",0.0169000335223926,0.999893383517855,1,4,"granum assembly","BP"
"25","GO:0071492",0.0177320326363275,0.999882585842663,1,4,"cellular response to UV-A","BP"
"26","GO:0009658",0.0191141164756061,0.997490980304481,3,202,"chloroplast organization","BP"
"27","GO:0080148",0.0192804416970527,0.999841360476356,1,7,"negative regulation of response to water deprivation","BP"
"28","GO:0009733",0.0195422817581434,0.996318551563248,4,334,"response to auxin","BP"
"29","GO:1905177",0.0207314553266394,0.999816480044855,1,7,"tracheary element differentiation","BP"
"30","GO:0009812",0.0208357899158789,0.999819739637386,1,6,"flavonoid metabolic process","BP"
"31","GO:0009765",0.0209859608841859,0.999817120908184,1,6,"photosynthesis, light harvesting","BP"
