"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","Annotation","ontology"
"1","ARA:PWY-5080",0.0254076061465108,0.999839934586208,1,48,"very long chain fatty acid biosynthesis I","BioCyc"
"2","ARA:PWY-5321",0.030015464780289,0.999775978785169,1,49,"quercetin glycoside biosynthesis (Arabidopsis)","BioCyc"
"3","ARA:PWY-6266",0.030015464780289,0.999775978785169,1,49,"superpathway of flavones and derivatives biosynthesis","BioCyc"
"4","ARA:PWY-6266-ARA",0.030015464780289,0.999775978785169,1,49,"superpathway of flavones and derivatives biosynthesis","BioCyc"
"5","ARA:ALACAT2-PWY",1,0.993447662187126,0,13,"L-alanine degradation II (to D-lactate)","BioCyc"
"6","ARA:ALANINE-DEG3-PWY",1,0.996073425681826,0,8,"L-alanine degradation III","BioCyc"
"7","ARA:ALANINE-SYN2-PWY",1,0.996073425681826,0,8,"L-alanine biosynthesis II","BioCyc"
"8","ARA:ARG-PRO-PWY",1,0.997801469868099,0,4,"L-arginine degradation VI (arginase 2 pathway)","BioCyc"
"9","ARA:ARGASEDEG-PWY",1,0.998615939653771,0,3,"L-arginine degradation I (arginase pathway)","BioCyc"
"10","ARA:ARGDEG-V-PWY",1,0.99867111519183,0,3,"L-arginine degradation X (arginine monooxygenase pathway)","BioCyc"
"11","ARA:ARGININE-SYN4-PWY",1,0.996164237285834,0,8,"L-ornithine biosynthesis II","BioCyc"
"12","ARA:ARGSPECAT-PWY",1,0.993987078313855,0,11,"spermine biosynthesis","BioCyc"
"13","ARA:ARGSYN-PWY",1,0.992382157412111,0,15,"L-arginine biosynthesis I (via L-ornithine)","BioCyc"
"14","ARA:ARGSYNBSUB-PWY",1,0.992902938552245,0,14,"L-arginine biosynthesis II (acetyl cycle)","BioCyc"
"15","ARA:ASPARAGINE-BIOSYNTHESIS",1,0.997035187313982,0,7,"L-asparagine biosynthesis I","BioCyc"
"16","ARA:ASPARAGINE-DEG1-PWY",1,0.997042204436659,0,5,"L-asparagine degradation I","BioCyc"
"17","ARA:ASPARAGINESYN-PWY",1,0.997035187313982,0,7,"L-asparagine biosynthesis II","BioCyc"
"18","ARA:ASPARTATE-DEG1-PWY",1,0.993133760929343,0,16,"L-aspartate degradation I","BioCyc"
"19","ARA:ASPARTATESYN-PWY",1,0.993133760929343,0,16,"L-aspartate biosynthesis","BioCyc"
"20","ARA:ASPASN-ARA-PWY",1,0.987235926231594,0,28,"superpathway of aspartate and asparagine biosynthesis","BioCyc"
"21","ARA:ASPSYNII-PWY",1,0.994643621898804,0,10,"cyanide detoxification I","BioCyc"
"22","ARA:BRANCHED-CHAIN-AA-SYN-PWY",1,0.982674284331143,0,37,"superpathway of branched chain amino acid biosynthesis","BioCyc"
"23","ARA:BSUBPOLYAMSYN-PWY",1,0.993469338964343,0,12,"spermidine biosynthesis I","BioCyc"
"24","ARA:CALVIN-PWY",1,0.976035392564023,0,43,"Calvin-Benson-Bassham cycle","BioCyc"
"25","ARA:CAMALEXIN-SYN",1,0.982308404186625,0,32,"camalexin biosynthesis","BioCyc"
"26","ARA:CHLOROPHYLL-SYN",1,0.987903034197839,0,22,"3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)","BioCyc"
"27","ARA:CITRULBIO-PWY",1,0.982575800145792,0,38,"L-citrulline biosynthesis","BioCyc"
"28","ARA:CITRULLINE-DEG-PWY",1,0.999430036880161,0,1,"L-citrulline degradation","BioCyc"
"29","ARA:COA-PWY",1,0.995157370771164,0,8,"coenzyme A biosynthesis I","BioCyc"
"30","ARA:COMPLETE-ARO-ARA-PWY",1,0.980088622248012,0,39,"superpathway of phenylalanine, tyrosine and tryptophan biosynthesis","BioCyc"
"31","ARA:CYANCAT-PWY",1,0.998149119319612,0,3,"cyanate degradation","BioCyc"
"32","ARA:CYSTSYN-PWY",1,0.987672126679021,0,23,"L-cysteine biosynthesis I","BioCyc"
"33","ARA:DETOX1-PWY",1,0.99008750377234,0,19,"superoxide radicals degradation","BioCyc"
"34","ARA:DETOX1-PWY-1",1,0.985560096758975,0,26,"reactive oxygen species degradation","BioCyc"
"35","ARA:ETHYL-PWY",1,0.981309463315185,0,35,"ethylene biosynthesis I (plants)","BioCyc"
"36","ARA:ETOH-ACETYLCOA-ANA-PWY",1,0.993203128197725,0,14,"ethanol degradation I","BioCyc"
"37","ARA:FASYN-ELONG-PWY",1,0.991784212301415,0,14,"fatty acid elongation -- saturated","BioCyc"
"38","ARA:GLNSYN-PWY",1,0.995165247538431,0,10,"L-glutamine biosynthesis I","BioCyc"
"39","ARA:GLUCONEO-PWY",1,0.970429918010347,0,61,"gluconeogenesis I","BioCyc"
"40","ARA:GLUCOSE1PMETAB-PWY",1,0.992183812790173,0,19,"glucose and glucose-1-phosphate degradation","BioCyc"
"41","ARA:GLUGLNSYN-PWY",1,0.998819277524014,0,3,"L-glutamate biosynthesis IV","BioCyc"
"42","ARA:GLUT-REDOX-PWY",1,0.998405308427192,0,4,"glutathione-glutaredoxin redox reactions","BioCyc"
"43","ARA:GLUTAMATE-DEG1-PWY",1,0.99736906276459,0,5,"L-glutamate degradation I","BioCyc"
"44","ARA:GLUTAMATE-SYN2-PWY",1,0.99736906276459,0,5,"L-glutamate biosynthesis II","BioCyc"
"45","ARA:GLUTAMINDEG-PWY",1,0.986262901469513,0,30,"L-glutamine degradation I","BioCyc"
"46","ARA:GLUTATHIONESYN-PWY",1,0.998381389192104,0,4,"glutathione biosynthesis","BioCyc"
"47","ARA:GLUTORN-PWY",1,0.994738305284569,0,10,"L-ornithine biosynthesis I","BioCyc"
"48","ARA:GLUTSYNIII-PWY",1,0.996178148881056,0,8,"L-glutamate biosynthesis III","BioCyc"
"49","ARA:GLYCLEAV-PWY",1,0.990974813964958,0,18,"glycine cleavage","BioCyc"
"50","ARA:GLYCOLYSIS",1,0.974044188270287,0,54,"glycolysis I (from glucose 6-phosphate)","BioCyc"
"51","ARA:GLYOXDEG-PWY",1,0.999152154644262,0,2,"glycolate and glyoxylate degradation II","BioCyc"
"52","ARA:GLYOXYLATE-BYPASS",1,0.990551898397397,0,20,"glyoxylate cycle","BioCyc"
"53","ARA:GLYSYN-ALA-PWY",1,0.996357635274093,0,8,"glycine biosynthesis III","BioCyc"
"54","ARA:GLYSYN-PWY",1,0.994915530205272,0,11,"glycine biosynthesis I","BioCyc"
"55","ARA:GLYSYN2-PWY",1,0.992207992481072,0,17,"glycine biosynthesis","BioCyc"
"56","ARA:HEME-BIOSYNTHESIS-II",1,0.993003456560546,0,14,"heme biosynthesis I (aerobic)","BioCyc"
"57","ARA:HEXPPSYN-PWY",1,0.998392410949732,0,3,"hexaprenyl diphosphate biosynthesis","BioCyc"
"58","ARA:HISTSYN-PWY",1,0.991401469172352,0,17,"L-histidine biosynthesis","BioCyc"
"59","ARA:HOMOCYSDEGR-PWY",1,0.99948492975096,0,1,"L-cysteine biosynthesis III (from L-homocysteine)","BioCyc"
"60","ARA:HOMOSER-THRESYN-PWY",1,0.998217518766347,0,3,"L-threonine biosynthesis","BioCyc"
"61","ARA:HOMOSERSYN-PWY",1,0.995902730140068,0,10,"L-homoserine biosynthesis","BioCyc"
"62","ARA:ILE-VAL-PWY",1,0.99245971775366,0,18,"superpathway of isoleucine and valine biosynthesis","BioCyc"
"63","ARA:ILEUDEG-PWY",1,0.990772277124443,0,19,"L-isoleucine degradation I","BioCyc"
"64","ARA:ILEUSYN-PWY",1,0.995288466784348,0,11,"L-isoleucine biosynthesis I (from threonine)","BioCyc"
"65","ARA:KDOSYN-PWY",1,0.999534144244033,0,1,"Kdo transfer to lipid IVA I","BioCyc"
"66","ARA:LCYSDEG-PWY",1,0.999395794886354,0,1,"L-cysteine degradation II","BioCyc"
"67","ARA:LEU-DEG2-PWY",1,0.985354750020597,0,31,"L-leucine degradation I","BioCyc"
"68","ARA:LEUSYN-PWY",1,0.986830918979762,0,27,"L-leucine biosynthesis","BioCyc"
"69","ARA:LIPAS-PWY",1,0.949867005855441,0,101,"triacylglycerol degradation","BioCyc"
"70","ARA:LIPASYN-PWY",1,0.962999206042989,0,75,"phospholipases","BioCyc"
"71","ARA:LYSINE-DEG2-PWY",1,0.994058440977619,0,13,"lysine degradation II","BioCyc"
"72","ARA:MALATE-ASPARTATE-SHUTTLE-PWY",1,0.988859404291883,0,24,"L-aspartate degradation II","BioCyc"
"73","ARA:MANNCAT-PWY",1,0.998369756148098,0,3,"D-mannose degradation","BioCyc"
"74","ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS",1,0.986340391669614,0,27,"protein N-glycosylation (eukaryotic, high mannose)","BioCyc"
"75","ARA:METHIONINE-DEG1-PWY",1,0.994375743792754,0,10,"L-methionine degradation I (to L-homocysteine)","BioCyc"
"76","ARA:NAGLIPASYN-PWY",1,0.994459489040606,0,10,"lipid IVA biosynthesis","BioCyc"
"77","ARA:NONMEVIPP-PWY",1,0.992012893651929,0,17,"methylerythritol phosphate pathway I","BioCyc"
"78","ARA:NONOXIPENT-PWY",1,0.99030223744734,0,18,"pentose phosphate pathway (non-oxidative branch)","BioCyc"
"79","ARA:OXIDATIVEPENT-PWY",1,0.990734341060739,0,18,"pentose phosphate pathway (oxidative branch) I","BioCyc"
"80","ARA:P401-PWY",1,0.995096779213532,0,9,"cyanide degradation","BioCyc"
"81","ARA:PANTO-PWY",1,0.996460664165821,0,7,"phosphopantothenate biosynthesis I","BioCyc"
"82","ARA:PENTOSE-P-PWY",1,0.981081721036073,0,36,"pentose phosphate pathway","BioCyc"
"83","ARA:PHOSLIPSYN2-PWY",1,0.996823544953323,0,7,"superpathway of phospholipid biosynthesis II (plants)","BioCyc"
"84","ARA:PHOTOALL-PWY",1,0.946937575220167,0,90,"oxygenic photosynthesis","BioCyc"
"85","ARA:PLPSAL-PWY",1,0.998128381481469,0,4,"pyridoxal 5'-phosphate salvage I","BioCyc"
"86","ARA:POLYAMINSYN3-PWY",1,0.998063514658264,0,4,"superpathway of polyamine biosynthesis II","BioCyc"
"87","ARA:PROSYN-PWY",1,0.997992718893399,0,4,"L-proline biosynthesis I","BioCyc"
"88","ARA:PROUT-PWY",1,0.998239175119842,0,4,"L-proline degradation","BioCyc"
"89","ARA:PWY-1001",1,0.989952305700708,0,25,"cellulose biosynthesis","BioCyc"
"90","ARA:PWY-101",1,0.970544431035753,0,47,"photosynthesis light reactions","BioCyc"
"91","ARA:PWY-102",1,0.99529130156186,0,9,"gibberellin inactivation I (2&beta;-hydroxylation)","BioCyc"
"92","ARA:PWY-1042",1,0.976442837849748,0,50,"glycolysis IV (plant cytosol)","BioCyc"
"93","ARA:PWY-1061",1,0.983820580311847,0,32,"homogalacturonan biosynthesis","BioCyc"
"94","ARA:PWY-1081",1,0.976129891725438,0,46,"homogalacturonan degradation","BioCyc"
"95","ARA:PWY-112",1,0.997288996392259,0,6,"lupeol biosynthesis","BioCyc"
"96","ARA:PWY-1121",1,0.971388542023683,0,58,"suberin monomers biosynthesis","BioCyc"
"97","ARA:PWY-116",1,0.996839730699298,0,6,"coniferin metabolism","BioCyc"
"98","ARA:PWY-1186",1,0.996326623879609,0,8,"L-homomethionine biosynthesis","BioCyc"
"99","ARA:PWY-1187",1,0.978918908514285,0,37,"glucosinolate biosynthesis from homomethionine","BioCyc"
