"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042546","GO:0042546","cell wall biogenesis","73/1892","347/20876",6.31619457887289e-12,3.15167925055961e-09,2.69102828848472e-09,"AT4G37940/AT1G73410/AT1G72230/AT5G16600/AT5G15630/AT1G58070/AT4G36890/AT1G09610/AT5G47530/AT1G63910/AT1G32100/AT5G23750/AT1G71930/AT3G23090/AT2G45470/AT2G26730/AT1G73640/AT4G33330/AT5G16490/AT1G72200/AT1G79620/AT1G27440/AT5G55480/AT5G03170/AT5G41040/AT5G46340/AT1G75500/AT3G10910/AT5G47820/AT1G24030/AT1G51160/AT1G31360/AT1G79500/AT4G05200/AT4G18780/AT5G12350/AT3G16920/AT5G44030/AT1G58370/AT5G60490/AT1G16340/AT2G20190/AT2G22230/AT5G08560/AT2G37090/AT1G09440/AT2G40160/AT1G70550/AT4G01220/AT1G74960/AT5G67230/AT5G24740/AT1G54790/AT1G32180/AT3G59690/AT5G45020/AT3G19820/AT4G20170/AT1G30620/AT2G38020/AT4G17220/ATCG00120/AT4G14940/AT5G17420/AT1G79460/AT2G46760/AT2G16980/AT1G10800/AT5G48740/AT5G23450/AT4G08685/AT5G08450/AT1G27380",73
"GO:0044038","GO:0044038","cell wall macromolecule biosynthetic process","50/1892","195/20876",8.26669967359898e-12,3.15167925055961e-09,2.69102828848472e-09,"AT4G37940/AT1G72230/AT5G16600/AT5G15630/AT1G58070/AT4G36890/AT1G09610/AT5G47530/AT1G32100/AT1G71930/AT3G23090/AT1G73640/AT4G33330/AT1G72200/AT1G79620/AT1G27440/AT5G41040/AT5G46340/AT3G10910/AT1G24030/AT1G51160/AT1G31360/AT1G79500/AT4G05200/AT4G18780/AT5G12350/AT3G16920/AT5G44030/AT1G58370/AT1G16340/AT5G08560/AT2G37090/AT1G09440/AT2G40160/AT1G70550/AT4G01220/AT5G67230/AT5G24740/AT1G54790/AT3G59690/AT5G45020/AT2G38020/AT4G17220/AT5G17420/AT2G16980/AT1G10800/AT5G48740/AT5G23450/AT5G08450/AT1G27380",50
"GO:0070589","GO:0070589","cellular component macromolecule biosynthetic process","50/1892","195/20876",8.26669967359898e-12,3.15167925055961e-09,2.69102828848472e-09,"AT4G37940/AT1G72230/AT5G16600/AT5G15630/AT1G58070/AT4G36890/AT1G09610/AT5G47530/AT1G32100/AT1G71930/AT3G23090/AT1G73640/AT4G33330/AT1G72200/AT1G79620/AT1G27440/AT5G41040/AT5G46340/AT3G10910/AT1G24030/AT1G51160/AT1G31360/AT1G79500/AT4G05200/AT4G18780/AT5G12350/AT3G16920/AT5G44030/AT1G58370/AT1G16340/AT5G08560/AT2G37090/AT1G09440/AT2G40160/AT1G70550/AT4G01220/AT5G67230/AT5G24740/AT1G54790/AT3G59690/AT5G45020/AT2G38020/AT4G17220/AT5G17420/AT2G16980/AT1G10800/AT5G48740/AT5G23450/AT5G08450/AT1G27380",50
"GO:0070592","GO:0070592","cell wall polysaccharide biosynthetic process","50/1892","195/20876",8.26669967359898e-12,3.15167925055961e-09,2.69102828848472e-09,"AT4G37940/AT1G72230/AT5G16600/AT5G15630/AT1G58070/AT4G36890/AT1G09610/AT5G47530/AT1G32100/AT1G71930/AT3G23090/AT1G73640/AT4G33330/AT1G72200/AT1G79620/AT1G27440/AT5G41040/AT5G46340/AT3G10910/AT1G24030/AT1G51160/AT1G31360/AT1G79500/AT4G05200/AT4G18780/AT5G12350/AT3G16920/AT5G44030/AT1G58370/AT1G16340/AT5G08560/AT2G37090/AT1G09440/AT2G40160/AT1G70550/AT4G01220/AT5G67230/AT5G24740/AT1G54790/AT3G59690/AT5G45020/AT2G38020/AT4G17220/AT5G17420/AT2G16980/AT1G10800/AT5G48740/AT5G23450/AT5G08450/AT1G27380",50
"GO:0048509","GO:0048509","regulation of meristem development","46/1892","224/20876",1.05060116730394e-07,1.45651525467138e-05,1.24363028129663e-05,"AT3G24660/AT2G26730/AT4G14770/AT5G55480/AT1G48480/AT1G75500/AT1G04080/AT5G47820/AT1G09840/AT5G23150/AT2G21050/AT5G49990/AT3G16000/AT1G75410/AT1G52150/AT4G38660/AT1G65470/AT3G11560/AT4G22950/AT2G22230/AT1G27370/AT1G11860/AT2G01950/AT5G44160/AT4G22130/AT1G04020/AT1G74690/AT4G31920/AT5G58300/AT5G12840/AT2G14890/AT5G24740/AT3G19820/AT4G15545/AT2G47940/AT3G18730/AT2G19930/AT1G51570/AT1G69380/AT4G23740/AT1G74660/AT5G19010/AT1G71696/AT2G05790/AT3G52750/AT2G01830",46
"GO:0046838","GO:0046838","phosphorylated carbohydrate dephosphorylation","10/1892","23/20876",1.38353752669745e-05,0.00100471177533982,0.000857862616804387,"AT2G43900/AT5G04980/AT1G05470/AT4G18010/AT1G34120/AT2G35680/AT5G20840/AT1G17340/AT2G32010/AT3G51830",10
"GO:0046855","GO:0046855","inositol phosphate dephosphorylation","10/1892","23/20876",1.38353752669745e-05,0.00100471177533982,0.000857862616804387,"AT2G43900/AT5G04980/AT1G05470/AT4G18010/AT1G34120/AT2G35680/AT5G20840/AT1G17340/AT2G32010/AT3G51830",10
"GO:0071545","GO:0071545","inositol phosphate catabolic process","10/1892","23/20876",1.38353752669745e-05,0.00100471177533982,0.000857862616804387,"AT2G43900/AT5G04980/AT1G05470/AT4G18010/AT1G34120/AT2G35680/AT5G20840/AT1G17340/AT2G32010/AT3G51830",10
"GO:0018193","GO:0018193","peptidyl-amino acid modification","62/1892","409/20876",3.98487269836159e-05,0.00264214385434845,0.00225596683197862,"AT5G46280/AT5G10480/AT1G77470/AT3G18524/AT3G62030/AT4G30800/AT4G21270/AT1G50240/AT1G79280/AT1G24030/AT1G60860/AT3G23890/AT5G61030/AT2G01630/AT3G09730/AT4G33240/AT4G14200/AT3G16920/AT5G02520/AT2G40550/AT3G16630/AT3G02650/AT1G63480/AT4G39860/AT2G31960/AT4G20260/AT4G02430/AT5G08560/AT5G17690/AT4G05190/AT3G54230/AT3G57000/AT1G55690/AT5G43320/AT1G63020/AT1G04020/AT5G60170/AT5G41880/AT2G38810/AT2G39795/AT5G06550/AT4G29410/AT3G23740/AT3G62300/AT5G67200/AT4G21060/AT2G38020/AT3G54010/AT5G06590/AT5G49020/AT5G52950/AT5G13410/AT4G39710/AT5G17420/AT4G22860/AT5G67100/AT3G14190/AT2G07690/AT5G23450/AT2G36200/AT3G24440/AT5G08450",62
"GO:0072521","GO:0072521","purine-containing compound metabolic process","58/1892","390/20876",0.000118646012450057,0.0064619703209406,0.00551748561656843,"AT1G12080/ATCG00480/AT5G59880/AT2G45960/AT3G53420/AT1G45130/AT1G09830/AT2G26730/AT4G17190/AT2G01070/ATCG00150/AT1G07890/AT1G78900/AT2G29390/AT1G29990/AT5G47030/AT2G46505/AT3G06310/AT1G21720/AT1G28395/AT1G13440/AT5G09600/AT4G18710/AT4G19710/AT3G55010/AT4G26300/AT5G20720/AT3G04050/AT1G53850/AT5G08570/AT4G05190/AT2G21410/AT1G74690/AT3G49160/AT1G30120/AT1G08110/AT4G35450/AT2G14890/AT4G22570/AT3G19820/AT1G28960/AT1G11840/AT4G11820/ATCG00120/AT4G23800/AT2G05990/ATMG00410/AT4G31180/AT1G80050/AT1G27450/AT4G04955/ATCG00470/AT5G43600/AT4G17050/AT5G03540/AT1G04820/AT5G09900/AT5G48545",58
