"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","Annotation","ontology"
"1","GO:0070847",0.0268799864515631,0.999680663518104,1,9,"core mediator complex","CC"
"2","GO:0005576",0.0357873350661006,0.985210460803818,10,1744,"extracellular region","CC"
"3","GO:0005884",0.0379192681518407,0.999327328086342,1,16,"actin filament","CC"
"4","GO:0090575",0.0609368961130098,0.998224981477144,1,20,"RNA polymerase II transcription factor complex","CC"
"5","GO:0005774",0.080344833474067,0.976505809649607,4,581,"vacuolar membrane","CC"
"6","GO:0016020",0.109015894229299,0.949070184726723,8,1720,"membrane","CC"
"7","GO:0005871",0.125674598615761,0.992000615551903,1,61,"kinesin complex","CC"
"8","GO:0016592",0.126573413366534,0.991929008898473,1,45,"mediator complex","CC"
"9","GO:0000325",0.12902083758005,0.991575732122414,1,54,"plant-type vacuole","CC"
"10","GO:0005618",0.180127755699447,0.941356981512982,3,495,"cell wall","CC"
"11","GO:0016021",0.20612295651413,0.869204357043149,15,4094,"integral component of membrane","CC"
"12","GO:0009505",0.216530622298622,0.943322277009686,2,300,"plant-type cell wall","CC"
"13","GO:0005654",0.285293520310372,0.955720294840781,1,123,"nucleoplasm","CC"
"14","GO:0005575",0.295269446626267,0.905588045591664,2,303,"cellular_component","CC"
"15","GO:0009506",0.321737891734573,0.841920652614117,4,1034,"plasmodesma","CC"
"16","GO:0048046",0.370245186182635,0.86170522037584,2,424,"apoplast","CC"
"17","GO:0005874",0.376040114035804,0.919728593321766,1,182,"microtubule","CC"
"18","GO:0005794",0.382552677587327,0.797118120833725,4,1135,"Golgi apparatus","CC"
"19","GO:0005737",0.402831717272475,0.709328417498893,14,4510,"cytoplasm","CC"
"20","GO:0005622",0.4538299455673,0.87856262062882,1,203,"intracellular","CC"
"21","GO:0005886",0.601090088312979,0.5401992706635,9,3357,"plasma membrane","CC"
"22","GO:0000139",0.612776207071576,0.757833004836433,1,354,"Golgi membrane","CC"
"23","GO:0005802",0.613415800337666,0.75722751048344,1,357,"trans-Golgi network","CC"
"24","GO:0005634",0.731624672153908,0.359118682609723,24,9053,"nucleus","CC"
"25","GO:0005739",0.828132531572025,0.28675309829596,7,2991,"mitochondrion","CC"
"26","GO:0009570",0.877812126595201,0.383699055223275,1,718,"chloroplast stroma","CC"
"27","GO:0005783",0.907715498488819,0.316657327200647,1,826,"endoplasmic reticulum","CC"
"28","GO:0009507",0.958696739939512,0.0809512082448411,9,4806,"chloroplast","CC"
"29","GO:0005829",0.969232034762734,0.0875445863939702,3,2385,"cytosol","CC"
"30","GO:0005768",1,0.385713801586812,0,352,"endosome","CC"
"31","GO:0000015",1,0.992391353957013,0,3,"phosphopyruvate hydratase complex","CC"
"32","GO:0000109",1,0.997469983300658,0,1,"nucleotide-excision repair complex","CC"
"33","GO:0000110",1,0.99233237325512,0,3,"nucleotide-excision repair factor 1 complex","CC"
"34","GO:0000111",1,0.995296026101343,0,2,"nucleotide-excision repair factor 2 complex","CC"
"35","GO:0000112",1,0.995333761741307,0,2,"nucleotide-excision repair factor 3 complex","CC"
"36","GO:0000118",1,0.98448941547972,0,6,"histone deacetylase complex","CC"
"37","GO:0000123",1,0.962389763825668,0,14,"histone acetyltransferase complex","CC"
"38","GO:0000124",1,0.953368903145465,0,17,"SAGA complex","CC"
"39","GO:0000126",1,0.991930364082547,0,3,"transcription factor TFIIIB complex","CC"
"40","GO:0000127",1,0.986840479131015,0,5,"transcription factor TFIIIC complex","CC"
"41","GO:0000138",1,0.982277877629318,0,6,"Golgi trans cisterna","CC"
"42","GO:0000145",1,0.924535893768157,0,32,"exocyst","CC"
"43","GO:0000148",1,0.981325579685916,0,14,"1,3-beta-D-glucan synthase complex","CC"
"44","GO:0000151",1,0.862984324729511,0,58,"ubiquitin ligase complex","CC"
"45","GO:0000152",1,0.995308424882632,0,2,"nuclear ubiquitin ligase complex","CC"
"46","GO:0000153",1,0.99489462009131,0,2,"cytoplasmic ubiquitin ligase complex","CC"
"47","GO:0000159",1,0.929289833606272,0,29,"protein phosphatase type 2A complex","CC"
"48","GO:0000164",1,0.979492818456149,0,7,"protein phosphatase type 1 complex","CC"
"49","GO:0000172",1,0.992522139647251,0,2,"ribonuclease MRP complex","CC"
"50","GO:0000176",1,0.960974522699688,0,14,"nuclear exosome (RNase complex)","CC"
"51","GO:0000177",1,0.969450669804526,0,11,"cytoplasmic exosome (RNase complex)","CC"
"52","GO:0000178",1,0.978993795252281,0,8,"exosome (RNase complex)","CC"
"53","GO:0000214",1,0.989328631806984,0,3,"tRNA-intron endonuclease complex","CC"
"54","GO:0000220",1,0.986807632545399,0,5,"vacuolar proton-transporting V-type ATPase, V0 domain","CC"
"55","GO:0000221",1,0.995210908850407,0,2,"vacuolar proton-transporting V-type ATPase, V1 domain","CC"
"56","GO:0000228",1,0.971926063748198,0,11,"nuclear chromosome","CC"
"57","GO:0000243",1,0.971436443801439,0,10,"commitment complex","CC"
"58","GO:0000262",1,0.996863150911911,0,1,"mitochondrial chromosome","CC"
"59","GO:0000274",1,0.996957481684496,0,1,"mitochondrial proton-transporting ATP synthase, stator stalk","CC"
"60","GO:0000275",1,0.967087732878825,0,11,"mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)","CC"
"61","GO:0000276",1,0.972010820401594,0,8,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)","CC"
"62","GO:0000306",1,0.986820649667696,0,5,"extrinsic component of vacuolar membrane","CC"
"63","GO:0000307",1,0.907439729489856,0,34,"cyclin-dependent protein kinase holoenzyme complex","CC"
"64","GO:0000311",1,0.951863215312775,0,12,"plastid large ribosomal subunit","CC"
"65","GO:0000312",1,0.940973556644791,0,13,"plastid small ribosomal subunit","CC"
"66","GO:0000323",1,0.985951355610966,0,5,"lytic vacuole","CC"
"67","GO:0000326",1,0.975725935945659,0,8,"protein storage vacuole","CC"
"68","GO:0000327",1,0.997460024679993,0,1,"lytic vacuole within protein storage vacuole","CC"
"69","GO:0000346",1,0.997437638366186,0,1,"transcription export complex","CC"
"70","GO:0000347",1,0.971222401244103,0,11,"THO complex","CC"
"71","GO:0000407",1,0.967417310261084,0,14,"phagophore assembly site","CC"
"72","GO:0000408",1,0.991346448306602,0,3,"EKC/KEOPS complex","CC"
"73","GO:0000418",1,0.957763569959163,0,14,"RNA polymerase IV complex","CC"
"74","GO:0000419",1,0.947149561781325,0,18,"RNA polymerase V complex","CC"
"75","GO:0000421",1,0.945993191581436,0,18,"autophagosome membrane","CC"
"76","GO:0000427",1,0.989129097470327,0,4,"plastid-encoded plastid RNA polymerase complex","CC"
"77","GO:0000439",1,0.970351640652374,0,11,"transcription factor TFIIH core complex","CC"
"78","GO:0000445",1,0.980212541581194,0,7,"THO complex part of transcription export complex","CC"
"79","GO:0000502",1,0.789911611471073,0,86,"proteasome complex","CC"
"80","GO:0000506",1,0.987345910780864,0,4,"glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex","CC"
"81","GO:0000775",1,0.94479568086224,0,23,"chromosome, centromeric region","CC"
"82","GO:0000776",1,0.956987406805348,0,16,"kinetochore","CC"
"83","GO:0000777",1,0.974059365118808,0,10,"condensed chromosome kinetochore","CC"
"84","GO:0000778",1,0.978168407690327,0,8,"condensed nuclear chromosome kinetochore","CC"
"85","GO:0000780",1,0.986758231711992,0,5,"condensed nuclear chromosome, centromeric region","CC"
"86","GO:0000781",1,0.984297511031363,0,6,"chromosome, telomeric region","CC"
"87","GO:0000783",1,0.994803032919727,0,2,"nuclear telomere cap complex","CC"
"88","GO:0000784",1,0.95144256747319,0,19,"nuclear chromosome, telomeric region","CC"
"89","GO:0000785",1,0.862063294860181,0,61,"chromatin","CC"
"90","GO:0000786",1,0.838913886971116,0,48,"nucleosome","CC"
"91","GO:0000790",1,0.853557189999336,0,53,"nuclear chromatin","CC"
"92","GO:0000791",1,0.997320712815705,0,1,"euchromatin","CC"
"93","GO:0000792",1,0.985905161603339,0,4,"heterochromatin","CC"
"94","GO:0000793",1,0.984763948615118,0,6,"condensed chromosome","CC"
"95","GO:0000794",1,0.97376407124322,0,11,"condensed nuclear chromosome","CC"
"96","GO:0000795",1,0.997812380162508,0,1,"synaptonemal complex","CC"
"97","GO:0000796",1,0.993464843891504,0,3,"condensin complex","CC"
"98","GO:0000798",1,0.997480793539061,0,1,"nuclear cohesin complex","CC"
"99","GO:0000799",1,0.997508229094291,0,1,"nuclear condensin complex","CC"
"100","GO:0000808",1,0.981915980823677,0,7,"origin recognition complex","CC"
"101","GO:0000811",1,0.988867635028963,0,4,"GINS complex","CC"
"102","GO:0000812",1,0.985595938734391,0,5,"Swr1 complex","CC"
"103","GO:0000813",1,0.963261842604102,0,12,"ESCRT I complex","CC"
"104","GO:0000814",1,0.988661538443312,0,4,"ESCRT II complex","CC"
"105","GO:0000815",1,0.962246657318063,0,12,"ESCRT III complex","CC"
"106","GO:0000818",1,0.993684094995272,0,2,"nuclear MIS12/MIND complex","CC"
"107","GO:0000922",1,0.966799836235929,0,14,"spindle pole","CC"
"108","GO:0000923",1,0.988418368898777,0,5,"equatorial microtubule organizing center","CC"
"109","GO:0000930",1,0.975602049349377,0,9,"gamma-tubulin complex","CC"
"110","GO:0000932",1,0.829934561277275,0,68,"P-body","CC"
"111","GO:0000938",1,0.989714269513712,0,5,"GARP complex","CC"
"112","GO:0000940",1,0.996744520127487,0,1,"condensed chromosome outer kinetochore","CC"
"113","GO:0000943",1,0.997027131671566,0,1,"retrotransposon nucleocapsid","CC"
"114","GO:0000974",1,0.966588151796127,0,13,"Prp19 complex","CC"
"115","GO:0001401",1,0.997237692277837,0,1,"mitochondrial sorting and assembly machinery complex","CC"
"116","GO:0001405",1,0.983231560166377,0,5,"PAM complex, Tim23 associated import motor","CC"
"117","GO:0001673",1,0.99068519592521,0,3,"male germ cell nucleus","CC"
"118","GO:0002144",1,0.997231231086178,0,1,"cytosolic tRNA wobble base thiouridylase complex","CC"
"119","GO:0002189",1,0.983948433379256,0,6,"ribose phosphate diphosphokinase complex","CC"
"120","GO:0005615",1,0.684182538407435,0,113,"extracellular space","CC"
"121","GO:0005623",1,0.789590853333833,0,85,"cell","CC"
"122","GO:0005635",1,0.811886402573517,0,81,"nuclear envelope","CC"
"123","GO:0005637",1,0.985886840175939,0,5,"nuclear inner membrane","CC"
"124","GO:0005640",1,0.980702847094467,0,5,"nuclear outer membrane","CC"
"125","GO:0005643",1,0.901212314810209,0,44,"nuclear pore","CC"
"126","GO:0005652",1,0.988175222701182,0,5,"nuclear lamina","CC"
"127","GO:0005655",1,0.995498328692984,0,1,"nucleolar ribonuclease P complex","CC"
"128","GO:0005656",1,0.992143624703172,0,3,"nuclear pre-replicative complex","CC"
"129","GO:0005657",1,0.994418930280101,0,2,"replication fork","CC"
"130","GO:0005658",1,0.990959563354108,0,4,"alpha DNA polymerase:primase complex","CC"
"131","GO:0005662",1,0.979629628709091,0,8,"DNA replication factor A complex","CC"
"132","GO:0005663",1,0.977941235718443,0,9,"DNA replication factor C complex","CC"
"133","GO:0005664",1,0.981915980823677,0,7,"nuclear origin of replication recognition complex","CC"
"134","GO:0005665",1,0.945856972545675,0,18,"RNA polymerase II, core complex","CC"
"135","GO:0005666",1,0.908315112556522,0,31,"RNA polymerase III complex","CC"
"136","GO:0005667",1,0.932483883377059,0,25,"transcription factor complex","CC"
"137","GO:0005668",1,0.997329639057592,0,1,"RNA polymerase transcription factor SL1 complex","CC"
"138","GO:0005669",1,0.939333968195663,0,23,"transcription factor TFIID complex","CC"
"139","GO:0005672",1,0.99402827805001,0,2,"transcription factor TFIIA complex","CC"
"140","GO:0005673",1,0.989224495564102,0,4,"transcription factor TFIIE complex","CC"
"141","GO:0005674",1,0.996746404297706,0,1,"transcription factor TFIIF complex","CC"
"142","GO:0005675",1,0.965431991964223,0,13,"transcription factor TFIIH holo complex","CC"
"143","GO:0005677",1,0.974485000188664,0,10,"chromatin silencing complex","CC"
"144","GO:0005680",1,0.963303739132718,0,14,"anaphase-promoting complex","CC"
"145","GO:0005681",1,0.715758312929591,0,121,"spliceosomal complex","CC"
"146","GO:0005682",1,0.929537490040329,0,23,"U5 snRNP","CC"
"147","GO:0005684",1,0.986360404153321,0,5,"U2-type spliceosomal complex","CC"
"148","GO:0005685",1,0.920618741860603,0,27,"U1 snRNP","CC"
"149","GO:0005686",1,0.902948226521756,0,31,"U2 snRNP","CC"
"150","GO:0005687",1,0.96235852713368,0,11,"U4 snRNP","CC"
"151","GO:0005688",1,0.969765737930125,0,9,"U6 snRNP","CC"
"152","GO:0005689",1,0.9373778115014,0,19,"U12-type spliceosomal complex","CC"
