"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","Annotation","ontology"
"1","GO:0007229",8.86629426343784e-05,0.999999840337704,2,3,"integrin-mediated signaling pathway","BP"
"2","GO:0010106",0.000635709421896956,0.999994482955554,2,6,"cellular response to iron ion starvation","BP"
"3","GO:0000272",0.00360692882643656,0.9999072462963,2,15,"polysaccharide catabolic process","BP"
"4","GO:0002221",0.00479964962294059,0.999853631557422,2,19,"pattern recognition receptor signaling pathway","BP"
"5","GO:0006032",0.00532577594952211,0.999830430233692,2,17,"chitin catabolic process","BP"
"6","GO:0051453",0.00687646975267489,0.999742337104659,2,25,"regulation of intracellular pH","BP"
"7","GO:0071289",0.00894769992042626,1,1,1,"cellular response to nickel ion","BP"
"8","GO:0071456",0.0100305873922249,0.999548455922955,2,21,"cellular response to hypoxia","BP"
"9","GO:0016998",0.0100581234999709,0.999543522761315,2,23,"cell wall macromolecule catabolic process","BP"
"10","GO:0010200",0.0105447896567861,0.998345634640051,4,133,"response to chitin","BP"
"11","GO:0006468",0.0106358421320379,0.996268634302441,10,791,"protein phosphorylation","BP"
"12","GO:0006357",0.0108296587990478,0.998856088793843,3,80,"regulation of transcription by RNA polymerase II","BP"
"13","GO:0016106",0.0108614302231832,0.999970576062745,1,2,"sesquiterpenoid biosynthetic process","BP"
"14","GO:0045022",0.0109435401346649,0.999970128258691,1,2,"early endosome to late endosome transport","BP"
"15","GO:0042754",0.0110192224471112,0.999969712497016,1,2,"negative regulation of circadian rhythm","BP"
"16","GO:0070179",0.0117044695181915,0.99996581651903,1,2,"D-serine biosynthetic process","BP"
"17","GO:0006952",0.0135750228833578,0.995701160721374,8,536,"defense response","BP"
"18","GO:0055072",0.014505518749267,0.99918996576578,2,30,"iron ion homeostasis","BP"
"19","GO:0042659",0.0165117290111688,0.999909156218956,1,3,"regulation of cell fate specification","BP"
"20","GO:0010951",0.0175667904676098,0.999897126685382,1,3,"negative regulation of endopeptidase activity","BP"
"21","GO:0042744",0.0177797460435881,0.997737434245884,3,91,"hydrogen peroxide catabolic process","BP"
"22","GO:0008219",0.0186810685883201,0.998794048600201,2,39,"cell death","BP"
"23","GO:0010344",0.0200534368144206,0.999865789683734,1,3,"seed oilbody biogenesis","BP"
"24","GO:0016045",0.0211543518158956,0.999831996666059,1,4,"detection of bacterium","BP"
"25","GO:0010359",0.0211888730048131,0.999831445418276,1,4,"regulation of anion channel activity","BP"
"26","GO:2000214",0.0217680167812458,0.999822061541357,1,4,"regulation of proline metabolic process","BP"
"27","GO:1904216",0.0224959245164832,0.999809903266892,1,4,"positive regulation of protein import into chloroplast stroma","BP"
"28","GO:0033591",0.0239154279595551,0.999785025731584,1,4,"response to L-ascorbic acid","BP"
"29","GO:0006536",0.0252084547627357,0.999745196540232,1,5,"glutamate metabolic process","BP"
"30","GO:0048255",0.025658704205365,0.999735964349626,1,5,"mRNA stabilization","BP"
"31","GO:0019722",0.0257753695158369,0.998032390946833,2,36,"calcium-mediated signaling","BP"
"32","GO:0006885",0.0266709792075335,0.999714601565076,1,5,"regulation of pH","BP"
"33","GO:0045338",0.0269708487245458,0.999708111894443,1,5,"farnesyl diphosphate metabolic process","BP"
"34","GO:2000014",0.0284621751275458,0.99965170076451,1,7,"regulation of endosperm development","BP"
"35","GO:0042545",0.0284909015557254,0.997686335782564,2,45,"cell wall modification","BP"
"36","GO:0010150",0.0294895168304808,0.995435466844623,3,117,"leaf senescence","BP"
"37","GO:0048317",0.0302195521216702,0.999617911975808,1,6,"seed morphogenesis","BP"
"38","GO:0006538",0.0304737962073684,0.999611416186506,1,6,"glutamate catabolic process","BP"
"39","GO:0010440",0.032833630371406,0.999548476745371,1,6,"stomatal lineage progression","BP"
"40","GO:0009646",0.0333116486471795,0.997053865519256,2,47,"response to absence of light","BP"
"41","GO:0006564",0.0344743642190256,0.999501895093207,1,6,"L-serine biosynthetic process","BP"
"42","GO:0045490",0.0359795055324821,0.996669483081538,2,54,"pectin catabolic process","BP"
"43","GO:0098719",0.0403121644326765,0.999283591739309,1,8,"sodium ion import across plasma membrane","BP"
"44","GO:0009652",0.0407393140183095,0.99928296372556,1,7,"thigmotropism","BP"
"45","GO:0042742",0.0439999684259741,0.987128864953466,5,339,"defense response to bacterium","BP"
"46","GO:0016926",0.0456432198887118,0.999065266681855,1,9,"protein desumoylation","BP"
"47","GO:1900424",0.0481105738753301,0.998960487857498,1,9,"regulation of defense response to bacterium","BP"
"48","GO:0046513",0.0484107411236809,0.99894735413977,1,9,"ceramide biosynthetic process","BP"
"49","GO:0120029",0.050777045289341,0.998814947355216,1,11,"proton export across plasma membrane","BP"
"50","GO:0010119",0.0519320159486094,0.994100511089111,2,66,"regulation of stomatal movement","BP"
"51","GO:0006898",0.0522172032830709,0.998735809005979,1,12,"receptor-mediated endocytosis","BP"
"52","GO:0006574",0.0571736071396627,0.998508702988318,1,10,"valine catabolic process","BP"
"53","GO:0009864",0.0574350123194919,0.998494883658155,1,10,"induced systemic resistance, jasmonic acid mediated signaling pathway","BP"
"54","GO:0032482",0.0574434086279349,0.993103612936204,2,65,"Rab protein signal transduction","BP"
"55","GO:0051762",0.0581374621638084,0.998442127632104,1,11,"sesquiterpene biosynthetic process","BP"
"56","GO:0009704",0.058731188740637,0.998425397672616,1,10,"de-etiolation","BP"
"57","GO:0000271",0.0617429224820992,0.998226110459023,1,12,"polysaccharide biosynthetic process","BP"
"58","GO:0019915",0.0621358114444178,0.998235233105187,1,10,"lipid storage","BP"
