"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","Annotation","ontology"
"1","ARA:PWYQT-4433",0.00337165410027957,1,1,1,"CA1P biosynthesis","BioCyc"
"2","ARA:PWY-6014",0.0158308987403979,0.99991397060095,1,4,"vernolate biosynthesis I","BioCyc"
"3","ARA:PWY-6710",0.0158308987403979,0.99991397060095,1,4,"poly-hydroxy fatty acids biosynthesis","BioCyc"
"4","ARA:PWY-5670",0.0228878993524549,0.99979400282842,1,7,"epoxysqualene biosynthesis","BioCyc"
"5","ARA:PWY-4321",0.0366876722623778,0.999435735937534,1,11,"L-glutamate degradation IV","BioCyc"
"6","ARA:PWY-2681",0.0461968538698937,0.999088239755112,1,13,"trans-zeatin biosynthesis","BioCyc"
"7","ARA:PWY-6663",0.0528751101330485,0.998783967660795,1,16,"plant sterol biosynthesis II","BioCyc"
"8","ARA:PWY-1001",0.054055855274926,0.998719208952797,1,18,"cellulose biosynthesis","BioCyc"
"9","ARA:PWY-6902",0.0655332122453003,0.998130649522467,1,15,"chitin degradation II (Vibrio)","BioCyc"
"10","ARA:PWY-7416",0.0759310174466022,0.997429682742402,1,21,"phospholipid remodeling (phosphatidylcholine, yeast)","BioCyc"
"11","ARA:PWY-1081",0.104091674125427,0.995043541506522,1,30,"homogalacturonan degradation","BioCyc"
"12","ARA:PWY-2541",0.124375617134287,0.992820415809916,1,37,"plant sterol biosynthesis","BioCyc"
"13","ARA:PWY-6803",0.157849221655655,0.988209267074202,1,47,"phosphatidylcholine acyl editing","BioCyc"
"14","ARA:PWY-361",0.161827484930076,0.987586832967967,1,47,"phenylpropanoid biosynthesis","BioCyc"
"15","ARA:LIPASYN-PWY",0.181682572069069,0.984171067175209,1,56,"phospholipases","BioCyc"
"16","ARA:PWY-6842",0.259344121045743,0.966547997677182,1,66,"glutathione-mediated detoxification II","BioCyc"
"17","ARA:CALVIN-PWY",0.999999999999999,0.875165060317697,0,34,"Calvin-Benson-Bassham cycle","BioCyc"
"18","ARA:ALACAT2-PWY",1,0.961477995192725,0,11,"L-alanine degradation II (to D-lactate)","BioCyc"
"19","ARA:ALANINE-DEG3-PWY",1,0.975450939951404,0,7,"L-alanine degradation III","BioCyc"
"20","ARA:ALANINE-SYN2-PWY",1,0.975450939951404,0,7,"L-alanine biosynthesis II","BioCyc"
"21","ARA:ARG-PRO-PWY",1,0.984975539344088,0,4,"L-arginine degradation VI (arginase 2 pathway)","BioCyc"
"22","ARA:ARGASEDEG-PWY",1,0.989756774450867,0,3,"L-arginine degradation I (arginase pathway)","BioCyc"
"23","ARA:ARGDEG-V-PWY",1,0.990016264541523,0,3,"L-arginine degradation X (arginine monooxygenase pathway)","BioCyc"
"24","ARA:ARGININE-SYN4-PWY",1,0.979592742661074,0,6,"L-ornithine biosynthesis II","BioCyc"
"25","ARA:ARGSPECAT-PWY",1,0.968684904443541,0,8,"spermine biosynthesis","BioCyc"
"26","ARA:ARGSYN-PWY",1,0.957767810391349,0,12,"L-arginine biosynthesis I (via L-ornithine)","BioCyc"
"27","ARA:ARGSYNBSUB-PWY",1,0.961228932634713,0,11,"L-arginine biosynthesis II (acetyl cycle)","BioCyc"
"28","ARA:ASPARAGINE-BIOSYNTHESIS",1,0.983788615351349,0,5,"L-asparagine biosynthesis I","BioCyc"
"29","ARA:ASPARAGINE-DEG1-PWY",1,0.980111111411135,0,5,"L-asparagine degradation I","BioCyc"
"30","ARA:ASPARAGINESYN-PWY",1,0.983788615351349,0,5,"L-asparagine biosynthesis II","BioCyc"
"31","ARA:ASPARTATE-DEG1-PWY",1,0.960796964494438,0,12,"L-aspartate degradation I","BioCyc"
"32","ARA:ASPARTATESYN-PWY",1,0.960796964494438,0,12,"L-aspartate biosynthesis","BioCyc"
"33","ARA:ASPASN-ARA-PWY",1,0.926270758493634,0,22,"superpathway of aspartate and asparagine biosynthesis","BioCyc"
"34","ARA:ASPSYNII-PWY",1,0.968567346513367,0,9,"cyanide detoxification I","BioCyc"
"35","ARA:BRANCHED-CHAIN-AA-SYN-PWY",1,0.890557948752822,0,33,"superpathway of branched chain amino acid biosynthesis","BioCyc"
"36","ARA:BSUBPOLYAMSYN-PWY",1,0.961708223284834,0,10,"spermidine biosynthesis I","BioCyc"
"37","ARA:CAMALEXIN-SYN",1,0.922881752866117,0,21,"camalexin biosynthesis","BioCyc"
"38","ARA:CHLOROPHYLL-SYN",1,0.935281457432199,0,18,"3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)","BioCyc"
"39","ARA:CITRULBIO-PWY",1,0.901416448061465,0,30,"L-citrulline biosynthesis","BioCyc"
"40","ARA:CITRULLINE-DEG-PWY",1,0.996202831623256,0,1,"L-citrulline degradation","BioCyc"
"41","ARA:COA-PWY",1,0.970493302114614,0,7,"coenzyme A biosynthesis I","BioCyc"
"42","ARA:COMPLETE-ARO-ARA-PWY",1,0.899275378865173,0,29,"superpathway of phenylalanine, tyrosine and tryptophan biosynthesis","BioCyc"
"43","ARA:CYANCAT-PWY",1,0.987790234738661,0,3,"cyanate degradation","BioCyc"
"44","ARA:CYSTSYN-PWY",1,0.917316063802545,0,23,"L-cysteine biosynthesis I","BioCyc"
"45","ARA:DETOX1-PWY",1,0.942980910756524,0,16,"superoxide radicals degradation","BioCyc"
