ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G02335.1,GO:2000280,GL22,1,463754,464981,-,1227,protein_coding,Germin-like protein subfamily 2 member 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FZ27],0.09935678046226636,0.5146041698410261,-0.4324458012763916,0.6798503255245831,0.9038706671107691,-0.10770490061637006,0.301965207181885,0.7046305482982964,0.2677452301747909,0,0,0,4
AT1G07640.2,GO:2000280,OBP2,1,2353052,2355987,-,2935,protein_coding,Dof-type zinc finger DNA-binding family protein [Source:UniProtKB/TrEMBL;Acc:Q2V4Q1],0.4988956394371661,0.8794053629718814,-0.15905144177611402,5.802474068963925e-4,0.01513874881859477,-0.8258580392605585,0.7124957054516294,0.9230101600212859,-0.08637535009310274,0,0,0,3
AT1G09560.1,GO:2000280,GLP4,1,3093644,3094954,+,1310,protein_coding,Germin-like protein subfamily 2 member 1 [Source:UniProtKB/Swiss-Prot;Acc:P94014],1.3421314748547187e-7,3.1591970371559266e-5,1.1855531267939323,6.0648590104044106e-5,0.002815812433811595,0.9017005646453284,0.001928174082893837,0.04198010143552935,-0.6976706295113768,1,0,0,9
AT1G31880.1,GO:2000280,NLM9,1,11445490,11450232,+,4742,protein_coding,DZC (Disease resistance/zinc finger/chromosome condensation-like region) domain containing protein [Source:TAIR;Acc:AT1G31880],0.32643223922262604,0.7899519181740803,0.7551771392863041,0.5185592387145928,0.8241902224350794,0.5002933694689659,0.6937029891396931,NA,0.306153175712053,0,0,0,7
AT1G31880.2,GO:2000280,NLM9,1,11447287,11450192,+,2905,protein_coding,DZC (Disease resistance/zinc finger/chromosome condensation-like region) domain containing protein [Source:TAIR;Acc:AT1G31880],0.07504200747158524,0.4531133234510166,0.7768601441798513,0.9377217972616098,0.9857052985308644,0.03503222450836738,0.9387589927644633,0.9856527575028315,-0.0344151588641921,0,0,0,7
AT1G31930.2,GO:2000280,XLG3,1,11464934,11469207,+,4273,protein_coding,Extra-large guanine nucleotide-binding protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9C516],0.03488069342128288,0.31195501386448105,1.9746042104219406,0.1864321150343704,0.545028805678725,1.2379134340543465,0.1458258988803417,0.5291522587124073,1.3622430933019698,0,0,0,6
AT1G31930.3,GO:2000280,XLG3,1,11464985,11469185,+,4200,protein_coding,Extra-large guanine nucleotide-binding protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9C516],0.2134157339651628,0.6903077334565709,0.26395713651265823,0.08775053723521921,0.3794104816472088,0.3620812127342301,0.012019104556772697,0.141742949719038,-0.5349859980491481,0,0,0,9
AT1G31930.4,GO:2000280,XLG3,1,11465049,11469165,+,4116,protein_coding,Extra-large guanine nucleotide-binding protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9C516],0.14581941668471882,0.6029572873720844,-1.5006198612170254,0.9588858930783775,0.9909215371733516,-0.05307357130899679,0.6125351655215983,0.8855780167648739,0.5211662533120698,-0,0,0,1
AT1G53910.1,GO:2000280,RAP2-12,1,20134844,20137013,+,2169,protein_coding,Ethylene-responsive transcription factor RAP2-12 [Source:UniProtKB/Swiss-Prot;Acc:Q9SSA8],0.7558159194988125,0.9542576273812873,-0.0843324537997385,0.4124777251446331,0.7573925005012313,-0.22234032049298158,0.639898752808653,0.8974867749085723,-0.12685858506038847,0,0,0,8
AT1G53910.2,GO:2000280,RAP2-12,1,20135100,20136941,+,1841,protein_coding,Ethylene-responsive transcription factor RAP2-12 [Source:UniProtKB/Swiss-Prot;Acc:Q9SSA8],0.007772539770579554,0.13143952805732256,-0.4425560605101393,0.006281565472576533,0.07983973665900822,-0.4544271167226,0.43826896806841226,0.7980064592812262,-0.12853904042535821,0,0,0,8
AT1G53910.3,GO:2000280,RAP2-12,1,20135112,20136970,+,1858,protein_coding,Ethylene-responsive transcription factor RAP2-12 [Source:UniProtKB/Swiss-Prot;Acc:Q9SSA8],0.006004911284608784,0.1119988947626363,-0.3866715925045043,0.010423225565224528,0.11154345129154689,-0.36044355342559203,0.08511855848922456,0.4157089484640204,-0.2418923411430369,0,0,0,8
AT1G66700.1,GO:2000280,PXMT1,1,24873206,24874758,-,1552,protein_coding,Paraxanthine methyltransferase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9C9M3],0.034641751570770166,0.310969037758569,1.0343081305914699,0.005208701722981732,0.07064597362118816,1.366633185205423,0.01677883270724984,0.17415307603106148,-1.1891608128375144,0,0,-0,9
AT1G66700.3,GO:2000280,PXMT1,1,24873285,24874766,-,1481,protein_coding,Paraxanthine methyltransferase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9C9M3],0.7609436212682619,0.9562490702263474,0.2392945626010576,0.579093345831246,0.8575545266697271,0.43577973617785914,0.007018837484753726,0.1013389361863332,-2.20492500112799,0,0,-0,9
AT1G72180.1,GO:2000280,CEPR2,1,27162820,27167430,+,4610,protein_coding,Receptor protein-tyrosine kinase CEPR2 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7T7],0.026746645461033305,0.2686588616976472,-0.26058901779712607,0.16897145564278093,0.5203678165413262,-0.16137633967213494,0.9277327776391529,0.9834498860737052,-0.010570654941328883,0,0,0,4
AT2G33790.1,GO:2000280,AGP30,2,14293561,14295353,-,1792,protein_coding,Non-classical arabinogalactan protein 30 [Source:UniProtKB/Swiss-Prot;Acc:P93013],7.388641583595805e-8,1.8478860660544828e-5,-3.017156713162087,0.2870443135067541,0.6558592830998043,-0.5847880106766813,0.16679953741837658,0.5580904357602721,0.7571272739690488,-1,0,0,4
AT2G35612.1,GO:2000280,CEP4,2,14954883,14955605,-,722,protein_coding,FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: flower; BEST Arabidopsis thaliana protein match is: Copper amine oxidase family protein (TAIR:AT1G31670.1); Has 35333 B /.../its to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink). [Source:TAIR;Acc:AT2G35612],0.814100903519892,NA,-0.2792751639188875,0.3525797051933287,NA,-1.1557224311256111,0.6234768933222425,NA,-0.5887175848897125,0,-0,0,8
AT2G37430.1,GO:2000280,ZAT11,2,15706285,15707224,+,939,protein_coding,ZAT11 [Source:UniProtKB/TrEMBL;Acc:A0A178VNJ8],0.1554129906142446,0.6153906248368116,0.4981933852118587,6.114177893334347e-4,0.015694748656449663,1.190059066858233,0.18612476454378957,0.5839579532335015,-0.47361249165663,0,1,0,9
