ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G57820.3,GO:0010369,ORTH2,1,21414074,21418115,-,4041,protein_coding,E3 ubiquitin-protein ligase ORTHRUS 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8VYZ0],0.05341367212682483,0.3883130988695796,-0.5216215370499869,0.02633894872136046,0.19533321048145713,-0.6006200763407994,0.8211355896965261,0.9551207257620273,-0.0606660570435976,0,0,0,8
AT1G57820.2,GO:0010369,ORTH2,1,21414170,21417937,-,3767,protein_coding,E3 ubiquitin-protein ligase ORTHRUS 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8VYZ0],0.8115353923836743,0.9667017409037706,-0.08957106237284893,0.15493798126698782,0.4986283745264177,-0.5371025068421271,0.03517417566705209,0.2641137073027276,0.7858138438877064,0,0,0,4
AT2G33560.1,GO:0010369,BUBR1,2,14213601,14216054,-,2453,protein_coding,BUBR1 [Source:UniProtKB/TrEMBL;Acc:A0A178VU51],0.24167863741941326,0.7198703012287522,-0.2950203567867249,0.28968298856844554,0.6577202997324392,-0.2665799682531967,0.04098646492717765,0.28674062328514116,0.49904065057708397,0,0,0,4
AT2G33560.2,GO:0010369,BUBR1,2,14213604,14216054,-,2450,protein_coding,BUBR1 [Source:UniProtKB/TrEMBL;Acc:A0A178VU51],0.008659246245994278,0.14085606654851668,-1.4806878485561659,0.02922910924607191,0.2079552523984488,-1.2188202288055927,0.6484389499341043,0.9001814343632246,-0.24847980897690206,-0,-0,0,8
AT3G25980.1,GO:0010369,MAD2,3,9503056,9504670,+,1614,protein_coding,Mitotic spindle checkpoint protein MAD2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LU93],0.0069991018605546325,0.12245586646845459,-1.0310592629646778,0.00713250991211008,0.08739112646187017,-1.0288284902448417,0.4559898412928493,0.8083323932622506,0.2800841622983931,-0,-0,0,4
AT3G25980.2,GO:0010369,MAD2,3,9503056,9504680,+,1624,protein_coding,Mitotic spindle checkpoint protein MAD2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LU93],0.4567613983518272,0.8641384981661862,-0.3467210346818883,0.2788282075597561,0.6490137566561056,-0.505527114371524,0.5518057958555016,0.85986056567401,0.275588301969279,0,0,0,4
AT4G24970.1,GO:0010369,MORC7,4,12830915,12835949,+,5034,protein_coding,Protein MICRORCHIDIA 7 [Source:UniProtKB/Swiss-Prot;Acc:F4JRS4],0.5997529822516176,0.9141972841493538,0.11960660421136661,0.04548796657693547,0.2660431253547847,-0.4663751306645004,0.09774406895870286,0.444943578241906,-0.38322725104361044,0,0,0,2
AT5G02520.2,GO:0010369,,5,561179,563840,+,2661,protein_coding,CONTAINS InterPro DOMAIN/s: SANT associated (InterPro:IPR015216); BEST Arabidopsis thaliana protein match is: kinase interacting family protein (TAIR:AT1G58210.1); Has 842 Blast hits to 736 proteins in 154 species: Archae - 2; Bacteria - 99; Metazoa /.../; Fungi - 52; Plants - 90; Viruses - 0; Other Eukaryotes - 363 (source: NCBI BLink). [Source:TAIR;Acc:AT5G02520],0.1447942381254847,0.6011310810927748,-1.2825602575192305,0.5153805284222046,0.8220767439058746,0.551590852805134,0.2927592662622118,0.6974829220790715,0.8887216109632537,-0,0,0,1
AT5G02520.1,GO:0010369,,5,561179,564142,+,2963,protein_coding,CONTAINS InterPro DOMAIN/s: SANT associated (InterPro:IPR015216); BEST Arabidopsis thaliana protein match is: kinase interacting family protein (TAIR:AT1G58210.1); Has 842 Blast hits to 736 proteins in 154 species: Archae - 2; Bacteria - 99; Metazoa /.../; Fungi - 52; Plants - 90; Viruses - 0; Other Eukaryotes - 363 (source: NCBI BLink). [Source:TAIR;Acc:AT5G02520],0.42210504462279447,0.8480769332422623,0.3837304385139208,0.9919737264413352,0.9978620192163213,-0.004855009561029341,0.46790116938461085,0.8154713367904207,0.346683909789387,0,0,0,6
AT5G10010.1,GO:0010369,HIT4,5,3127828,3131803,+,3975,protein_coding,Protein HEAT INTOLERANT 4 [Source:UniProtKB/Swiss-Prot;Acc:A2RVJ8],0.03278159016658256,0.3000389202115707,-0.27951835497158,0.11624386871754548,0.4344921689189457,-0.20552196866514524,0.7401694097814746,0.9313769371056392,0.04324646777635981,0,0,0,4
