ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G22430.1,ARA:ETOH-ACETYLCOA-ANA-PWY,,1,7919136,7921893,+,2757,protein_coding,Alcohol dehydrogenase-like 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SK86],0.08071227974984146,0.4694417915433574,-0.7252533778047416,0.24792865181439822,0.6185061953531861,-0.4773427449823691,0.21663013102306508,0.619774966363765,-0.5098888230249983,0,0,0,8
AT1G22430.5,ARA:ETOH-ACETYLCOA-ANA-PWY,,1,7919136,7921893,+,2757,protein_coding,Alcohol dehydrogenase-like 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SK86],0.21350063448702883,0.6903077334565709,-1.9684841149528243,0.9321391781022552,0.9836218012068626,-0.1327639691181898,0.7754568356763728,NA,-0.44516836124297815,-0,0,0,10
AT1G22430.4,ARA:ETOH-ACETYLCOA-ANA-PWY,,1,7919136,7921893,+,2757,protein_coding,Alcohol dehydrogenase-like 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SK86],0.39041889346332204,0.8326046425803331,-0.8381793089014208,0.7552385107337493,0.9300203229019816,-0.3020148491608462,0.8551436454638115,NA,-0.17645336747538032,0,0,0,8
AT1G22430.2,ARA:ETOH-ACETYLCOA-ANA-PWY,,1,7919172,7921832,+,2660,protein_coding,Alcohol dehydrogenase-like 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SK86],0.7910022779937866,0.963624825250177,0.2793793942650443,0.4769742894835842,0.7990745572156621,-0.7558528152841006,0.8080454754749247,0.951713510963531,-0.2568574555753047,0,0,0,3
AT1G22440.1,ARA:ETOH-ACETYLCOA-ANA-PWY,,1,7922276,7925097,+,2821,protein_coding,Alcohol dehydrogenase-like 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SK87],0.026304846398320064,0.2665792519766076,0.1682552751738433,0.5345453540193834,0.8331467255718362,-0.04716580696802079,3.058995153253444e-8,6.751679394217554e-6,-0.4222942816705058,0,0,0,2
AT1G77120.1,ARA:ETOH-ACETYLCOA-ANA-PWY,ADH1,1,28975255,28977417,+,2162,protein_coding,Alcohol dehydrogenase class-P [Source:UniProtKB/Swiss-Prot;Acc:P06525],0.25072333288157445,0.7305424273869232,0.4618027283864086,0.13914000516057043,0.47437919767081127,0.5944670149873572,0.3538629138401484,0.7428315120103056,-0.37371883078762036,0,0,0,9
AT2G29350.3,ARA:ETOH-ACETYLCOA-ANA-PWY,SAG13,2,12601033,12602556,+,1523,protein_coding,SAG13 [Source:UniProtKB/TrEMBL;Acc:A0A178VTS8],0.8996803221828434,0.9863111219770846,0.0869690524396167,0.18451894620469525,0.5432846602160158,0.9130478425952332,0.008157223248658418,0.11192689172228851,-1.8539514099325782,0,0,-0,9
AT4G22110.2,ARA:ETOH-ACETYLCOA-ANA-PWY,,4,11711314,11714082,-,2768,protein_coding,Alcohol dehydrogenase-like 5 [Source:UniProtKB/Swiss-Prot;Acc:Q0V7W6],4.682019637448897e-5,0.003663353409625169,1.0942139876857793,3.214275140132117e-4,0.009852467995100521,0.968024196698568,0.2784100661251483,0.6843062291416855,0.29348130771490755,1,0,0,9
AT4G22110.3,ARA:ETOH-ACETYLCOA-ANA-PWY,,4,11711317,11714228,-,2911,protein_coding,Alcohol dehydrogenase-like 5 [Source:UniProtKB/Swiss-Prot;Acc:Q0V7W6],0.154149413424002,0.613366131039664,1.154578436563875,0.18359595959666639,0.5422353972618749,1.0792505002938633,0.23375044911160345,NA,0.9668823607772068,0,0,0,6
AT5G24760.1,ARA:ETOH-ACETYLCOA-ANA-PWY,,5,8494697,8497578,-,2881,protein_coding,Alcohol dehydrogenase-like 6 [Source:UniProtKB/Swiss-Prot;Acc:Q8LEB2],0.05462335987778581,0.39307003299171167,0.6788746300417091,0.026712944703442446,0.197075864363119,0.7810036901868869,0.8563219780471019,0.965248520063806,0.06494242432567725,0,0,0,9
