ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G01090.1,path:ath00620,PDH-E1 ALPHA,1,47234,49304,-,2070,protein_coding,Pyruvate dehydrogenase E1 component subunit alpha [Source:UniProtKB/TrEMBL;Acc:A0A178W8A7],0.8606761218526424,0.9779783981841293,0.022008969624969038,0.006219062806334292,0.0794963606085965,-0.34376593898230995,0.32253082706198116,0.720368504733356,-0.12409215532515915,0,0,0,3
AT1G04410.1,path:ath00620,MDH1,1,1188995,1191458,-,2463,protein_coding,Malate dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A178W4H0],0.3527086744605165,0.8087054280647589,-0.08416558765054219,0.019784513006491675,0.16404912974722677,-0.21108933699591348,0.5399451033587812,0.8546464612692037,-0.05549938819550377,0,0,0,8
AT1G06130.1,path:ath00620,GLX2-4,1,1857757,1860938,-,3181,protein_coding,GLX2-4 [Source:UniProtKB/TrEMBL;Acc:A0A178WGQ2],0.00460555647410119,0.09437641855580561,3.471823088255692,0.2421188955120777,0.6122335538838329,1.4621915689298037,0.1999310218767373,NA,1.5962640782995754,0,0,0,7
AT1G06130.2,path:ath00620,GLX2-4,1,1857767,1860698,-,2931,protein_coding,GLX2-4 [Source:UniProtKB/TrEMBL;Acc:A0A178WGQ2],0.038022437245994294,0.3259633326426859,0.35381153195040366,0.014805407043084978,0.13872392894116778,0.4150883149842056,0.31857936154956273,0.7168305725888131,-0.17243285055930624,0,0,0,9
AT1G08110.1,path:ath00620,,1,2535251,2537930,+,2679,protein_coding,Lactoylglutathione lyase [Source:UniProtKB/TrEMBL;Acc:B9DH52],0.6491697794739082,0.9273604099470842,0.8766188809632485,0.1399788285813848,0.47597141674412297,2.83557502180433,0.18665453969950516,0.5848573738070715,2.5375547422926847,0,0,0,5
AT1G08110.3,path:ath00620,,1,2535251,2537931,+,2680,protein_coding,Lactoylglutathione lyase [Source:UniProtKB/TrEMBL;Acc:B9DH52],0.9759197323699346,0.9951558716104979,-0.004516693408632152,0.01695993305897937,0.1498248177757093,-0.3596209373389516,0.1744540332891972,0.5700142785374855,-0.20361525552028506,0,0,0,3
AT1G08110.4,path:ath00620,,1,2535363,2537932,+,2569,protein_coding,Lactoylglutathione lyase [Source:UniProtKB/TrEMBL;Acc:B9DH52],0.5869534459773524,0.9088734680048683,0.4679945203436401,0.41440992276636973,0.758866998896836,0.7021603811402514,0.6265956240811187,0.8921768713791742,0.41904630363023804,0,0,0,6
AT1G11840.1,path:ath00620,ATGLX1,1,3995158,3997965,+,2807,protein_coding,,0.2720803516159259,0.7478405189984988,1.013946805721756,0.501785154435875,0.8139889657575918,-0.6453261741411361,0.5345027870963881,NA,0.5765248839227262,0,0,0,3
AT1G11840.2,path:ath00620,ATGLX1,1,3995158,3997965,+,2807,protein_coding,,0.8207810048411975,0.968100901259091,-0.23573408252860303,0.21990084390391912,0.5873198694312125,1.2511908196343033,0.09699825638629125,NA,1.6866437685827436,0,0,0,1
AT1G11840.5,path:ath00620,ATGLX1,1,3995169,3997853,+,2684,protein_coding,,0.16842641952163115,0.6358210831833437,0.9655571851186081,0.609598322751268,0.8731617018378047,-0.36665848912836113,0.201126227464481,NA,-0.9315645055310976,0,0,0,7
AT1G11840.6,path:ath00620,ATGLX1,1,3995393,3997907,+,2514,protein_coding,,0.8131616281213346,0.9668256558801094,0.17826275212100423,0.8926080233251938,0.9717122207990319,-0.10210189769924448,0.2129249610157817,0.6154925682418578,0.934427762505989,0,0,0,4
AT1G11840.3,path:ath00620,ATGLX1,1,3995415,3997853,+,2438,protein_coding,,0.6907843023580817,0.9391533909982686,-0.05106780867200821,0.03780029354820864,0.23988373256915596,-0.2667494815270356,0.06402554486449756,0.359932601838772,0.23763362606512858,0,0,0,4
AT1G11840.4,path:ath00620,ATGLX1,1,3995418,3997853,+,2435,protein_coding,,0.23292401776121774,0.7093339115405771,0.6236785225030017,0.5767934282543024,0.856306166620317,0.2921861499846968,0.10223788329610518,0.45518765632750535,0.8535377766501769,0,0,0,6
AT1G18500.1,path:ath00620,IPMS1,1,6368966,6373080,+,4114,protein_coding,"2-isopropylmalate synthase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LPR4]",0.9423700337252311,0.9929554248674934,-0.011592888112179015,0.5282912755227231,0.8293830560416892,-0.10121971812378608,0.023471200305031976,0.21196670235893444,0.3621055144963952,0,0,0,4
AT1G23800.1,path:ath00620,ALDH2B7,1,8412051,8414886,-,2835,protein_coding,"Aldehyde dehydrogenase family 2 member B7, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8S528]",8.284664071083295e-5,0.005554270753173692,0.831840110268974,0.5720324864966247,0.8540140676442446,0.11997487608237327,0.07682161884114286,0.39460076876790084,0.37475736311439767,0,0,0,7
AT1G23800.2,path:ath00620,ALDH2B7,1,8412051,8414886,-,2835,protein_coding,"Aldehyde dehydrogenase family 2 member B7, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8S528]",0.8561726540505022,0.9767773977848947,0.1142600949205564,0.5498488551801382,0.8409869653435329,0.3758045549860048,0.5436357679153088,0.8564817774269332,0.3812740205366035,0,0,0,1
AT1G24180.1,path:ath00620,IAR4,1,8560420,8563502,-,3082,protein_coding,"Pyruvate dehydrogenase E1 component subunit alpha-2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8H1Y0]",0.7105503345465749,0.9451763028424377,-0.052585097723887905,0.8580274506947432,0.9620891873875449,-0.0253464671734408,0.16817537037106664,0.559839914264165,-0.19528648997573816,0,0,0,10
AT1G30120.1,path:ath00620,PDH-E1 BETA,1,10584105,10586680,-,2575,protein_coding,"Pyruvate dehydrogenase E1 component subunit beta-2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9C6Z3]",0.6195265246252719,0.9200762144784737,0.0627844361485539,0.2957148627053291,0.6634717813804336,-0.13243600365163913,0.8437058354342429,0.9622582245603971,0.02492295703536085,0,0,0,3
AT1G32440.1,path:ath00620,PKP3,1,11711944,11715162,+,3218,protein_coding,"Plastidial pyruvate kinase 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q93Z53]",0.9609776145978408,0.9943004352256292,-0.009549231012551512,0.05608936417759023,0.2982188069268158,-0.3736229553568868,0.13321163341399786,0.5090224708821411,-0.29337961967564025,0,0,0,3
AT1G34430.1,path:ath00620,EMB3003,1,12587726,12590223,-,2497,protein_coding,"Dihydrolipoyllysine-residue acetyltransferase component 5 of pyruvate dehydrogenase complex, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9C8P0]",0.1514617779486482,0.6086305694188813,0.22876553461737234,0.5930336993464603,0.8653746556199949,-0.08536174832525599,0.886307350765603,0.9741032737064127,-0.022820068707092474,0,0,0,3
AT1G36160.2,path:ath00620,ACC1,1,13533168,13544015,+,10847,protein_coding,Acetyl-CoA carboxylase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q38970],0.04203473263395027,0.3451875977160894,0.6428000103460852,0.606996747023438,0.8716964877121673,-0.16270501174187196,0.9010835580565387,0.9773437111267989,-0.03930996798891283,0,0,0,7
AT1G36160.1,path:ath00620,ACC1,1,13533536,13544008,+,10472,protein_coding,Acetyl-CoA carboxylase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q38970],0.25535019579239987,0.7344379193120258,-0.2851989474487038,0.7365613147287595,0.9245536637345216,-0.08433496067129961,0.5661576725031132,0.8670023042623188,-0.1438224120547052,0,0,0,8
AT1G36180.1,path:ath00620,ACC2,1,13545972,13558600,+,12628,protein_coding,Acetyl-CoA carboxylase 2 [Source:UniProtKB/Swiss-Prot;Acc:F4I1L3],0.012642269483925536,0.17714652598603597,0.7502445909097678,0.6071137514496217,0.8717302693531283,-0.15561650617523703,0.004932667289424136,0.0811697056422475,-0.8564267550634721,0,0,0,7
AT1G44170.3,path:ath00620,ALDH3H1,1,16796400,16798675,-,2275,protein_coding,Aldehyde dehydrogenase family 3 member H1 [Source:UniProtKB/Swiss-Prot;Acc:Q70DU8],0.12515252862718743,0.5669816398796937,-0.5609156436806371,0.13052568530762143,0.459687078794639,-0.5530655423392811,0.09593567550368699,0.44162842646991524,-0.6089508585650124,0,0,0,8
AT1G44170.2,path:ath00620,ALDH3H1,1,16796400,16800307,-,3907,protein_coding,Aldehyde dehydrogenase family 3 member H1 [Source:UniProtKB/Swiss-Prot;Acc:Q70DU8],0.3615172163395573,0.8131089406525888,0.39627530056998234,0.44017352924729986,0.7772502566564377,0.3353731301529245,0.8404539184850892,0.9611018208434383,-0.08767205631090365,0,0,0,9
AT1G44170.1,path:ath00620,ALDH3H1,1,16796400,16800321,-,3921,protein_coding,Aldehyde dehydrogenase family 3 member H1 [Source:UniProtKB/Swiss-Prot;Acc:Q70DU8],0.0026977586153163475,0.06588222892208039,0.542993776594056,0.2789078852501865,0.6491164282574619,0.19613786185797757,0.0012425791348451864,0.03078678560875952,-0.5863411253549091,0,0,0,7
AT1G48030.5,path:ath00620,LPD1,1,17717088,17719500,-,2412,protein_coding,"Dihydrolipoyl dehydrogenase 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9M5K3]",0.8917772330138413,0.9847072273195536,0.01917213315434467,0.9412093863070582,0.9867630249485722,-0.010397848284488536,0.41537656573920634,0.7821798229926288,-0.11485325797356369,0,0,0,2
AT1G48030.4,path:ath00620,LPD1,1,17717088,17719500,-,2412,protein_coding,"Dihydrolipoyl dehydrogenase 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9M5K3]",0.977519342960262,0.995421650146458,0.007782447844022927,0.2976705318444512,0.6655006018831119,-0.2887263320608377,0.6216907895815765,0.8900111285780166,-0.13638529528624777,0,0,0,3
AT1G48030.2,path:ath00620,LPD1,1,17717133,17719141,-,2008,protein_coding,"Dihydrolipoyl dehydrogenase 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9M5K3]",0.40411158127370983,0.8401323441031102,0.10922422432770784,0.2838679569374762,0.6535575897904449,-0.14064643380138547,0.21591160882317678,0.6190804108980485,-0.1622962260708817,0,0,0,3
AT1G53240.1,path:ath00620,mMDH1,1,19854615,19857146,-,2531,protein_coding,"Malate dehydrogenase 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9ZP06]",0.7262971293005234,0.9486457334575483,0.03921391066310497,0.21721524291898975,0.5838882791335988,-0.13832221106878886,0.49207316856334027,0.8285956534088431,-0.07697069578993886,0,0,0,3
AT1G53310.2,path:ath00620,PPC1,1,19883935,19888413,-,4478,protein_coding,Phosphoenolpyruvate carboxylase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAH0],0.24570112022258858,0.725773082763871,1.5626741663371282,0.5400790131277018,0.8365545393776364,0.8248993358874784,0.7964810511795191,0.9482724367435479,0.3472696185906542,0,0,0,7
AT1G53310.3,path:ath00620,PPC1,1,19884027,19888328,-,4301,protein_coding,Phosphoenolpyruvate carboxylase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAH0],0.41242813865797695,0.8440593840274345,1.2135818648062675,0.6759157969911438,0.9022489366972807,-0.6204722056056776,0.644110827510529,0.8995989390309564,-0.6856166065095668,0,0,0,7
AT1G53310.1,path:ath00620,PPC1,1,19884027,19888398,-,4371,protein_coding,Phosphoenolpyruvate carboxylase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAH0],0.05276907735807029,0.3861323474077604,0.4296118540555044,0.40040098829254067,0.7491048285796983,0.1865454941992388,0.19021552937552716,0.5894560516626285,-0.2906567369665796,0,0,0,7
AT1G54100.2,path:ath00620,ALDH7B4,1,20194712,20198973,-,4261,protein_coding,ALDH7B4 [Source:UniProtKB/TrEMBL;Acc:A0A178W3F2],0.006092593317072202,0.113019623446695,1.3906667054770228,0.2951882665084143,0.6628895362021237,0.5372560587913571,0.40488010766167004,0.7754431984853629,-0.437010056749573,0,0,0,7
AT1G54100.1,path:ath00620,ALDH7B4,1,20195195,20199193,-,3998,protein_coding,ALDH7B4 [Source:UniProtKB/TrEMBL;Acc:A0A178W3F2],0.002348279573519983,0.05979787193988022,0.38468911486542273,0.9858542792776567,0.9964415824188664,-0.002244725882263364,1.491738806468567e-4,0.0064761204925799605,-0.48091092426573007,0,0,0,7
