ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G09620.1,path:ath00970,,1,3112778,3116699,-,3921,protein_coding,"Leucine--tRNA ligase, cytoplasmic [Source:UniProtKB/Swiss-Prot;Acc:F4I116]",0.25072538194932514,0.7305424273869232,-0.17004945200184626,0.06176733656629799,0.31314535043960046,-0.27671244978310305,0.1593088553140339,0.5478961346093332,0.20798528378883988,0,0,0,4
AT1G11870.6,path:ath00970,OVA7,1,4004498,4006749,+,2251,protein_coding,"Serine--tRNA ligase, chloroplastic/mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8RWT8]",0.050254773953070826,0.37719358874583786,-0.4437114073252041,0.6410650383221155,0.8878057882307854,0.1032377364367023,0.9206612507322317,0.9816218121777806,0.02204837683754072,0,0,0,1
AT1G14610.1,path:ath00970,TWN2,1,5008153,5014533,-,6380,protein_coding,"Valine--tRNA ligase, mitochondrial 1 [Source:UniProtKB/Swiss-Prot;Acc:P93736]",0.09414720283884767,0.5044618858329415,-0.18680851209417357,0.027720433822544164,0.20128315279232994,-0.24576471147511345,0.4864113682698511,0.8255478704383926,0.07753076681624135,0,0,0,4
AT1G17960.1,path:ath00970,,1,6180865,6183806,-,2941,protein_coding,"Probable threonine--tRNA ligase, cytoplasmic [Source:UniProtKB/Swiss-Prot;Acc:Q8GZ45]",0.6889848008625273,0.9385568846082438,-0.23573525420253974,0.8002751445114559,0.9449616285143176,0.14837338342837647,0.12054752430100957,0.4891899499909272,-0.9233596566703538,0,0,0,10
AT1G17960.2,path:ath00970,,1,6180896,6183806,-,2910,protein_coding,"Probable threonine--tRNA ligase, cytoplasmic [Source:UniProtKB/Swiss-Prot;Acc:Q8GZ45]",0.7861501256691512,0.9625698712091247,-0.11459493997212439,0.07411596214908056,0.3467430028700981,-0.7638196735327081,1.8707438902356897e-4,0.007733050946957082,-1.6360564005584939,0,0,-1,2
AT1G25350.1,path:ath00970,OVA9,1,8889018,8894306,-,5288,protein_coding,"Glutamine-tRNA ligase, putative / glutaminyl-tRNA synthetase, putative / GlnRS [Source:UniProtKB/TrEMBL;Acc:F4ICG2]",0.07296920572607693,0.4478188460682992,-0.14113414505042352,0.03564949215682862,0.23271725307427557,-0.1654854514458015,0.6950725370670556,0.9165473903069059,-0.03074585950829524,0,0,0,4
AT1G28350.1,path:ath00970,,1,9943737,9949835,+,6098,protein_coding,"Tyrosine--tRNA ligase 2, cytoplasmic [Source:UniProtKB/Swiss-Prot;Acc:F4HWL4]",0.6434798773867798,0.9273392630027173,-0.7130104050016458,0.4961357289756284,0.8101269918194036,-1.049307197317221,0.6230049319647487,0.8905146844042495,0.7558120725218561,0,-0,0,4
AT1G28350.3,path:ath00970,,1,9944574,9949833,+,5259,protein_coding,"Tyrosine--tRNA ligase 2, cytoplasmic [Source:UniProtKB/Swiss-Prot;Acc:F4HWL4]",0.23533466473782966,0.7127983665626456,-0.16957560765023708,0.052557026197149595,0.2885698484950522,-0.2775355209883663,0.28491859202812886,0.6911940593942446,0.151975297183037,0,0,0,4
AT1G29880.1,path:ath00970,,1,10459457,10462967,-,3510,protein_coding,"Glycine--tRNA ligase, mitochondrial 1 [Source:UniProtKB/Swiss-Prot;Acc:O23627]",0.6084325573322805,0.9158842337776384,-0.08027895857530781,0.18283139716936972,0.5411664411701164,-0.20892953162754402,0.8937687015739909,0.975823525143356,0.020903112716853255,0,0,0,4
AT1G48520.2,path:ath00970,GATB,1,17940050,17942822,+,2772,protein_coding,"Glutamyl-tRNA(Gln) amidotransferase subunit B, chloroplastic/mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9FV81]",0.760155362773054,0.955730143482024,-0.24115485709141957,0.43775312269573197,0.7748517681105362,-0.6171437279358103,0.9545105985912237,0.989537391272412,0.04483973951044195,0,0,0,4
