ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G05620.1,ARA:PWY-6596,URH2,1,1678881,1681710,+,2829,protein_coding,Probable uridine nucleosidase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8LAC4],0.8312460916763438,0.9702077162517324,-0.11946084551784396,0.504167791762077,0.8152291215081006,0.3730700461391262,0.5838881253151866,0.8749411721477894,-0.307348052544496,0,0,0,10
AT1G05620.2,ARA:PWY-6596,URH2,1,1679406,1681710,+,2304,protein_coding,Probable uridine nucleosidase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8LAC4],0.5721144301061554,0.904977049619021,-0.0654179727684713,0.09195351387300182,0.38759549274534805,-0.19589491660521083,0.49197355092700135,0.8285689317316566,0.07914007488237321,0,0,0,4
AT1G16350.1,ARA:PWY-6596,,1,5590756,5593098,+,2342,protein_coding,Inosine-5'-monophosphate dehydrogenase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SA34],0.13518151235802878,0.5834450378793907,0.2164315923593623,0.9076226554028693,0.9760191297736925,0.01683027579453146,0.3374307329700994,0.7310796626255991,0.13896660342143002,0,0,0,6
AT1G72880.2,ARA:PWY-6596,,1,27423385,27426215,-,2830,protein_coding,At1g72880 [Source:UniProtKB/TrEMBL;Acc:Q84MD7],0.22669375342247217,0.7035888376869545,-0.2901001978845624,0.45601562530347967,0.7862116495259197,0.17823728120549376,0.8896161351165948,0.9747532141271933,0.03319857476452246,0,0,0,1
AT1G72880.1,ARA:PWY-6596,,1,27423385,27426215,-,2830,protein_coding,At1g72880 [Source:UniProtKB/TrEMBL;Acc:Q84MD7],0.2169737536740143,0.6932738123383849,0.7875705602178606,0.05015883532659095,0.2816732423750612,1.2471874207194213,0.9696180556307262,0.9929793624367448,0.024394417066714386,0,0,0,9
AT1G75210.2,ARA:PWY-6596,,1,28223836,28229002,+,5166,protein_coding,"Cytosolic IMP-GMP specific 5-nucleotidase, putative [Source:UniProtKB/TrEMBL;Acc:Q8RWN4]",0.7647339203785642,0.9571339617671963,0.29869504255044416,0.2180942783658452,0.5850653702303458,-1.2867588879357126,0.5691966010171161,NA,0.5652763636954342,0,-0,0,3
AT1G75210.3,ARA:PWY-6596,,1,28223837,28229082,+,5245,protein_coding,"Cytosolic IMP-GMP specific 5-nucleotidase, putative [Source:UniProtKB/TrEMBL;Acc:Q8RWN4]",0.6460888487223623,0.9273604099470842,-0.4460982838475141,0.8061269181887925,0.9464667983381865,0.23746170217914553,0.18012373225891376,0.5769109656016346,-1.3123020137342747,0,0,-0,10
AT1G75210.1,ARA:PWY-6596,,1,28223837,28229082,+,5245,protein_coding,"Cytosolic IMP-GMP specific 5-nucleotidase, putative [Source:UniProtKB/TrEMBL;Acc:Q8RWN4]",0.23808192396176034,0.7159889500807728,0.18486654250594195,0.4221259900009708,0.7639272080514041,-0.12700744226686783,0.35132227838507457,0.7410868394546415,0.14588744610464946,0,0,0,3
AT1G79470.1,ARA:PWY-6596,IMPDH,1,29894569,29897166,-,2597,protein_coding,Inosine-5'-monophosphate dehydrogenase 1 [Source:UniProtKB/Swiss-Prot;Acc:P47996],0.9148141410137656,0.9879654124970733,-0.024236795661244197,0.20730096220928082,0.5715553298574243,-0.28622362348875646,0.14088083707839572,0.5214324889895452,-0.3341335460049474,0,0,0,2
AT2G23890.1,ARA:PWY-6596,,2,10170576,10173945,+,3369,protein_coding,"HAD-superfamily hydrolase, subfamily IG, 5'-nucleotidase [Source:TAIR;Acc:AT2G23890]",0.005839660484734011,0.10970806830173331,-0.43392832056575287,0.005938068832547903,0.07715184454159146,-0.4331668928095249,0.17828839826369275,0.5741150795436801,-0.21058894371554157,0,0,0,8
