ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G22882.1,GO:0034975,SUN3,1,8098392,8101464,+,3072,protein_coding,SUN domain-containing protein 3 [Source:UniProtKB/Swiss-Prot;Acc:F4I316],0.19007131271132588,0.6654547469727115,0.24651840702879624,0.4687352828392693,0.7939792566014567,0.1364410395503422,0.11912773004153365,0.48641801244725336,-0.29443192280554914,0,0,0,9
AT1G72280.1,GO:0034975,AERO1,1,27211821,27214688,-,2867,protein_coding,Like disulfide bond formation protein [Source:UniProtKB/TrEMBL;Acc:Q0WSW0],0.32994504004554737,0.7920207829904727,0.20844078565279658,0.6703451780613562,0.9001558572750178,0.091230643006404,2.7699839822760526e-5,0.0018010885039350614,-0.9140936774610944,0,0,0,9
AT2G38960.1,GO:0034975,ERO2,2,16265286,16268218,+,2932,protein_coding,Endoplasmic reticulum oxidoreductins 2 [Source:UniProtKB/TrEMBL;Acc:F4IU09],0.15115249595996133,0.6084432975551044,0.1454924189197096,0.002422504662026423,0.042338627230223774,0.3053700756794782,0.7043379684990753,0.9194228348426887,0.03850907052970924,0,0,0,5
AT3G04830.1,GO:0034975,,3,1326121,1329364,+,3243,protein_coding,Contains similarity to O-linked GlcNAc transferases [Source:UniProtKB/TrEMBL;Acc:Q9CAU9],0.49594939470496413,0.8785304276516508,-0.07383563659576756,0.8214487005782848,0.9514799005073041,-0.024459874225118142,0.40171916946544833,0.773474171988776,-0.09085477500012493,0,0,0,8
AT4G12590.1,GO:0034975,,4,7450943,7453142,-,2199,protein_coding,ER membrane protein complex subunit 3 [Source:UniProtKB/TrEMBL;Acc:Q9SU27],0.6833194610610452,0.9378699614636201,0.03924129691797955,0.1449599611999016,0.4837680734505547,0.13992899172777884,0.45898047780414974,0.8097200509651855,0.07106017801094806,0,0,0,1
AT5G10780.1,GO:0034975,,5,3408209,3410076,+,1867,protein_coding,"CONTAINS InterPro DOMAIN/s: Uncharacterised conserved protein UCP017207, transmembrane protein 85 (InterPro:IPR016687), Protein of unknown function DUF1077 (InterPro:IPR009445); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bac /.../- 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). [Source:TAIR;Acc:AT5G10780]",0.9986213575085273,0.9997769162419999,1.7500666354277746e-4,0.711484071991707,0.9163088594491002,-0.03749702358186371,0.7640272286138032,0.9383878150951668,-0.030377835988314703,0,0,0,4
AT5G11560.1,GO:0034975,,5,3709442,3714124,-,4682,protein_coding,Catalytics [Source:UniProtKB/TrEMBL;Acc:F4JXW9],0.44354070182177735,0.8584866361753596,-0.05151607412603302,0.6959556006918672,0.9103536790325909,-0.026269689094070646,0.2068173479641199,0.6087060044607867,0.08468096793439958,0,0,0,4
AT5G28220.1,GO:0034975,,5,10190357,10193123,-,2766,protein_coding,Protein prenylyltransferase superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4K725],0.38763694592257397,0.8313374544244101,0.11305473792070331,0.8987825418519122,0.9734765520044915,0.016718229105819687,0.33232510735611137,0.7279272672828659,-0.12771007073616683,0,0,0,7
AT5G49540.1,GO:0034975,,5,20104481,20106278,-,1797,protein_coding,AT5g49540/K6M13_9 [Source:UniProtKB/TrEMBL;Acc:Q9AST5],0.23359271288266245,0.709824851438084,0.1576789955310141,0.14545543021887886,0.4843208974920745,0.19253300685243327,0.1931058158809578,0.5932498682753266,0.17168971854999862,0,0,0,6
AT5G49540.2,GO:0034975,,5,20104481,20106278,-,1797,protein_coding,AT5g49540/K6M13_9 [Source:UniProtKB/TrEMBL;Acc:Q9AST5],0.008118870411548731,0.1348059745689932,0.7533659173622986,0.0016272779945999262,0.03188373691751838,0.8919885366884874,0.6113886585089513,0.8852279259750058,0.14850919617383285,0,0,0,9
