ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G29550.1,GO:0016281,EIF4E3,1,10330425,10332326,+,1901,protein_coding,Eukaryotic translation initiation factor 4E-3 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7P6],0.2512961595621881,0.730647366150763,0.23569807956702107,0.2093960203833262,0.5739175999127829,0.25770927750344846,0.04881448403284481,0.31688582214306,0.39938407822221755,0,0,0,6
AT1G29590.1,GO:0016281,EIF4E2,1,10339992,10341832,+,1840,protein_coding,Eukaryotic translation initiation factor 4E-2 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7P2],0.4908865129642905,0.8768902716239193,-0.2890752517731203,0.5084267603074963,0.8179740361832615,-0.27743417993488567,0.1859643229589509,NA,-0.5648881024120401,0,0,0,2
AT2G24050.1,GO:0016281,EIF(ISO)4G2,2,10225225,10228698,-,3473,protein_coding,Eukaryotic translation initiation factor isoform 4G-2 [Source:UniProtKB/Swiss-Prot;Acc:O82233],0.3656105593773033,0.8153085929330949,-0.19246891002087801,0.552536902436984,0.8425490391576949,-0.12630503192003903,0.9683700662046995,0.9925518826558142,0.008418911154679245,0,0,0,4
AT3G60240.3,GO:0016281,EIF4G,3,22261648,22268496,+,6848,protein_coding,Eukaryotic translation initiation factor 4G [Source:UniProtKB/Swiss-Prot;Acc:Q76E23],0.8596812503213305,0.9778598715228742,-0.041177084821634284,0.07793665885720133,0.3567330603438253,-0.41095579663406234,0.2690221705860234,0.6765912936618438,-0.25753395001623836,0,0,0,3
AT3G60240.4,GO:0016281,EIF4G,3,22261650,22268445,+,6795,protein_coding,Eukaryotic translation initiation factor 4G [Source:UniProtKB/Swiss-Prot;Acc:Q76E23],0.015142440491685102,0.19617030564014296,1.1646064561981395,0.015545990835406026,0.14247773846653122,1.1600484580303936,0.02792507553934717,0.23336358750504893,1.0540734556487472,0,0,0,6
AT3G60240.2,GO:0016281,EIF4G,3,22261724,22268445,+,6721,protein_coding,Eukaryotic translation initiation factor 4G [Source:UniProtKB/Swiss-Prot;Acc:Q76E23],0.497997030760388,0.8790784904805257,0.13330541533769025,0.09145076766815904,0.3866014048843444,0.33179805219614383,0.725681776273124,0.9257062176972022,0.06902036851025387,0,0,0,5
AT4G18040.1,GO:0016281,EIF4E1,4,10016530,10018232,-,1702,protein_coding,Eukaryotic translation initiation factor 4E-1 [Source:UniProtKB/Swiss-Prot;Acc:O23252],0.8955664217684831,0.9851838261895935,-0.019862649072158758,0.3103500719262421,0.6765631648989902,-0.1537245607017073,0.11110750447846016,0.4713350847979874,-0.24141836685084653,0,0,0,2
AT4G30680.1,GO:0016281,,4,14958687,14960321,-,1634,protein_coding,"Initiation factor eIF-4 gamma, MA3 [Source:UniProtKB/TrEMBL;Acc:Q9SUH8]",0.486319362178361,0.8752403418423143,-0.31843652854383486,0.13197196439847586,0.4626591480124972,-0.6993026246054377,0.8115768131889091,0.9533520453858529,0.10747974621130059,0,0,0,4
AT5G18110.1,GO:0016281,NCBP,5,5988744,5990681,-,1937,protein_coding,Eukaryotic translation initiation factor NCBP [Source:UniProtKB/Swiss-Prot;Acc:Q9FK59],0.04424371984267759,0.3535120110427033,0.20241157495325837,0.2899851863620171,0.6580602549201201,0.10679897717416097,0.30029969628283953,0.7032619578674734,0.10427148463079389,0,0,0,6
AT5G35620.3,GO:0016281,EIF(ISO)4E,5,13824424,13826403,-,1979,protein_coding,LSP1 [Source:UniProtKB/TrEMBL;Acc:A0A178UEE3],0.0931809748314376,0.5025206557572965,1.0358896261630675,0.7914485396767512,0.9418456273769076,0.16382569503976038,0.27211366099167716,0.6797069651326413,0.6783227165912572,0,0,0,6
AT5G35620.1,GO:0016281,EIF(ISO)4E,5,13824621,13826444,-,1823,protein_coding,LSP1 [Source:UniProtKB/TrEMBL;Acc:A0A178UEE3],0.21740615987285364,0.6933863324901999,-0.1990503063384886,0.40607992713420094,0.7526365555172083,-0.13400013596091367,0.4720136278028172,0.8181101130992801,-0.11587995634035463,0,0,0,8
AT5G35620.2,GO:0016281,EIF(ISO)4E,5,13824729,13826368,-,1639,protein_coding,LSP1 [Source:UniProtKB/TrEMBL;Acc:A0A178UEE3],0.723260115734907,0.9474527408091342,0.3178838331026566,0.40165598640100897,NA,-0.7839634450845989,0.6787952532310833,NA,-0.3788796411887591,0,0,0,3
AT5G57870.1,GO:0016281,EIF(ISO)4G1,5,23439500,23443815,+,4315,protein_coding,Eukaryotic translation initiation factor isoform 4G-1 [Source:UniProtKB/Swiss-Prot;Acc:Q93ZT6],0.05727547727167357,0.4010345421384513,-0.21838300232159447,0.0189153960391053,0.1599005271456694,-0.26968702624397956,0.6787984726919523,0.9105382043276685,0.047503329453817814,0,0,0,4
