ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G07880.1,path:ath04933,MPK13,1,2433896,2435858,-,1962,protein_coding,Mitogen-activated protein kinase 13 [Source:UniProtKB/Swiss-Prot;Acc:Q9LQQ9],0.379846721794543,0.8256294346385462,0.35781064933704904,0.08701986995922383,0.37748396712019605,-0.7252017305185483,0.7076357421103161,0.9211874202614417,0.15330580330666801,0,0,0,3
AT1G07880.2,path:ath04933,MPK13,1,2433896,2435858,-,1962,protein_coding,Mitogen-activated protein kinase 13 [Source:UniProtKB/Swiss-Prot;Acc:Q9LQQ9],0.4523799361386996,0.86235900264696,0.3158940745215763,0.3211022749255583,0.6846888718902974,0.4166274147039493,0.9334461238823104,0.9851661236325965,0.03520451152976768,0,0,0,9
AT1G20090.1,path:ath04933,ARAC4,1,6966842,6969009,+,2167,protein_coding,ROP2 [Source:UniProtKB/TrEMBL;Acc:A0A384L636],0.16919182424722956,0.6371648546637735,0.16736465599512917,0.05818571345762662,0.3038021767942837,0.23043174131318442,0.1704134776045408,0.5632377310358624,0.1666999624798001,0,0,0,6
AT1G75840.1,path:ath04933,ARAC5,1,28475649,28477802,+,2153,protein_coding,Rac-like GTP-binding protein ARAC5 [Source:UniProtKB/Swiss-Prot;Acc:Q38937],0.48424814721837417,0.8748887288270046,-0.08080437170345561,0.99842261652930675,0.999592294185252,2.2813635525566705e-4,0.9683093771949518,0.9925518826558142,0.004578465226135309,0,0,0,1
AT2G17800.1,path:ath04933,ARAC1,2,7739787,7742280,+,2493,protein_coding,ROP3 [Source:UniProtKB/TrEMBL;Acc:A0A178VRA4],0.7626714989397961,0.956965844802705,0.043286567220690915,0.9162551213892338,0.9796804330442195,-0.015103553593387409,0.6668763560333022,0.9064938314007508,0.06153529855136037,0,0,0,4
AT2G17800.2,path:ath04933,ARAC1,2,7739787,7742280,+,2493,protein_coding,ROP3 [Source:UniProtKB/TrEMBL;Acc:A0A178VRA4],0.4455713891499554,0.8599315405913426,-0.731567853882918,0.5710308792843148,0.853466701708048,0.5350917841064714,0.22405798532536322,0.629896499756565,1.143402970066144,0,0,0,1
AT2G44690.1,path:ath04933,ARAC9,2,18429121,18430882,+,1761,protein_coding,ROP8 [Source:UniProtKB/TrEMBL;Acc:A0A384LBU4],0.14134491492218842,0.5949657929404392,-0.4547108910775814,0.017912214421543185,0.15467913526499322,-0.7514980441635309,0.36861114443522097,0.7539137228333839,0.2640399337101798,0,0,0,4
AT3G08510.1,path:ath04933,PLC2,3,2582362,2585898,-,3536,protein_coding,Phosphoinositide phospholipase C [Source:UniProtKB/TrEMBL;Acc:C0Z2P3],0.08222542370949347,0.47329859774270405,-0.15882182547546717,0.4909973737751478,0.8070608081747135,-0.06286018095516414,0.6501291639175021,0.9010895534638393,-0.04133459147761194,0,0,0,4
AT3G48040.1,path:ath04933,ARAC8,3,17731337,17733513,+,2176,protein_coding,ROP10 [Source:UniProtKB/TrEMBL;Acc:A0A178VHB5],0.029275978074125422,0.2825506619226186,-0.621067433050856,0.07315744363276282,0.3441067291474304,-0.5081812167765943,0.5638488461283802,0.8660478761779793,0.15939027773863673,0,0,0,4
AT3G48040.2,path:ath04933,ARAC8,3,17731337,17733513,+,2176,protein_coding,ROP10 [Source:UniProtKB/TrEMBL;Acc:A0A178VHB5],0.9619758067391269,0.9944633830616663,-0.06591616862188068,0.7584929357882599,NA,-0.42756231790355503,0.7408009105591772,NA,0.45430501582985594,0,0,0,4
