ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G17410.1,ARA:PWY0-162,,1,5968410,5969976,-,1566,protein_coding,Nucleoside diphosphate kinase family protein [Source:UniProtKB/TrEMBL;Acc:F4I7J3],0.17062409802087763,0.6396291270073657,-0.7383394551609298,0.8227816668931831,0.9516399952423436,-0.1178442135723348,0.5188215437340915,0.842845268405734,-0.34097889132952786,0,0,0,10
AT1G17410.2,ARA:PWY0-162,,1,5968438,5969995,-,1557,protein_coding,Nucleoside diphosphate kinase family protein [Source:UniProtKB/TrEMBL;Acc:F4I7J3],0.9716657948255174,0.9946629527453268,0.017378469573228125,0.1872355689762938,0.5459074365749164,0.6349306949901672,0.593587040937868,0.8785351762065577,0.25868361494625514,0,0,0,5
AT1G17410.3,ARA:PWY0-162,,1,5968440,5969995,-,1555,protein_coding,Nucleoside diphosphate kinase family protein [Source:UniProtKB/TrEMBL;Acc:F4I7J3],0.688788388232092,NA,0.3855085695865485,0.6843214496734569,NA,0.3914280920954831,0.3980281469318815,NA,-0.8725655788851204,0,0,0,9
AT1G29900.1,ARA:PWY0-162,CARB,1,10467956,10472211,+,4255,protein_coding,"Carbamoyl-phosphate synthase large chain, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q42601]",0.2256366241564641,0.702334423741162,-0.21878157212817698,0.03411350660238523,0.22615025511351902,-0.38279706893010684,0.20124045907551033,0.6040709750599934,0.23042342734500837,0,0,0,4
AT1G30820.1,ARA:PWY0-162,,1,10944908,10949482,-,4574,protein_coding,CTP synthase [Source:UniProtKB/TrEMBL;Acc:F4I6G9],1.3279066886058612e-4,0.007847256171843623,-1.6569722522207952,0.7858890172182557,0.9408094867507961,0.1176439513470912,0.005932733273457814,0.09110140305285958,1.1912207941969506,-1,0,0,1
AT3G10030.1,ARA:PWY0-162,,3,3092016,3095025,-,3009,protein_coding,AT3g10030/T22K18_15 [Source:UniProtKB/TrEMBL;Acc:Q94JR1],0.4956417971255431,0.8784752201520873,-0.09017791115916154,0.5070055003159715,0.816704696862302,-0.08783548315268781,0.948405683415433,0.988219306137685,-0.008528174700216423,0,0,0,4
AT3G10030.2,ARA:PWY0-162,,3,3092023,3094945,-,2922,protein_coding,AT3g10030/T22K18_15 [Source:UniProtKB/TrEMBL;Acc:Q94JR1],0.7889159015624565,0.9630058379178377,0.10820433940005961,0.5202750537479292,0.8248427692174941,0.25880299912550664,0.3402696050134598,0.7331843819320228,0.3817739306852368,0,0,0,1
AT3G12670.1,ARA:PWY0-162,emb2742,3,4019031,4024357,-,5326,protein_coding,Emb2742 [Source:UniProtKB/TrEMBL;Acc:A0A384K8P2],0.775380918318421,0.9597034969856053,0.052599633742133695,0.42080430034616884,0.7630266394315441,-0.14864959870476147,0.8621825171077844,0.9672242244583065,0.031987136633864356,0,0,0,3
AT3G18680.2,ARA:PWY0-162,,3,6427403,6429520,+,2117,protein_coding,Amino acid kinase family protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LRT3],0.21815188704747354,0.6945587199187689,-0.710414281022073,0.5992456900562038,0.8683893911321087,-0.29328155016053986,0.1353790345919917,NA,0.7834491281934971,0,0,0,4
AT3G18680.1,ARA:PWY0-162,,3,6427403,6429692,+,2289,protein_coding,Amino acid kinase family protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LRT3],0.054000790892813316,0.3909579099763747,-0.4891905953992754,0.10598319304990475,0.41573620247592874,-0.40877152256988836,0.4559445105871105,0.8083323932622506,0.1827379857043348,0,0,0,4
AT3G20330.1,ARA:PWY0-162,PYRB,3,7089989,7092670,-,2681,protein_coding,"Aspartate carbamoyltransferase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P49077]",0.6953372208606772,0.9405504194841998,-0.07447734228135679,0.06278721538194991,0.31595767950160564,-0.355567654019514,0.38691425527938783,0.7658069233658176,0.1638465635408759,0,0,0,4
AT3G20330.2,ARA:PWY0-162,PYRB,3,7090094,7092670,-,2576,protein_coding,"Aspartate carbamoyltransferase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P49077]",0.8915529559993443,0.9846239886310361,0.2160358001323946,0.4329552579358676,NA,-1.2635619726836842,0.6807382471242509,NA,-0.6564755041603164,0,-0,0,3
