ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G01190.1,ARA:PWY-3101,CYP78A8,1,82984,84864,-,1880,protein_coding,CYP78A8 [Source:UniProtKB/TrEMBL;Acc:A0A178WIC4],1.403390877097736e-10,7.019711046140122e-8,-1.5832939471591005,0.1438925231932127,0.4819302161390666,-0.3542707858381181,0.08765334863372752,0.42185545552706305,0.4114624139340986,-1,0,0,1
AT1G01190.2,ARA:PWY-3101,CYP78A8,1,83045,84946,-,1901,protein_coding,CYP78A8 [Source:UniProtKB/TrEMBL;Acc:A0A178WIC4],3.5058092432427932e-6,4.767049646236596e-4,-3.3783273510151326,0.5441919516552137,0.8388267468702958,-0.3671620028058349,0.6207219167853749,0.8896422869392534,0.29565081713977925,-1,0,0,1
AT2G46660.1,ARA:PWY-3101,CYP78A6,2,19153328,19155579,-,2251,protein_coding,Cytochrome P450 78A6 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZNR0],0.0038015026642776876,0.08345425339773731,-1.8583267509012302,0.03071353605532451,0.21302419979784099,-1.358233621963652,0.43501396575158613,0.7967693938372028,0.47090404363045446,-0,-0,0,4
AT3G55970.1,ARA:PWY-3101,JRG21,3,20766735,20769410,-,2675,protein_coding,JRG21 [Source:UniProtKB/TrEMBL;Acc:A0A178V764],0.0062255856027128905,0.11442577317427216,3.234180628360691,2.096471458381629e-4,0.0073174372212063965,4.345528574030848,0.023369180866038643,NA,2.6963693108708253,0,1,0,5
AT3G61880.1,ARA:PWY-3101,CYP78A9,3,22905867,22907958,-,2091,protein_coding,Cytochrome p450 78a9 [Source:UniProtKB/TrEMBL;Acc:F4IX02],0.16580197024848287,0.6319647187124018,-0.8054102995001795,0.001963720915596371,0.036582637320209034,-1.870876569030176,0.10487085256721766,0.4597213848867066,-0.9439515359943743,0,-1,0,8
AT5G07990.1,ARA:PWY-3101,CYP75B1,5,2560328,2563137,+,2809,protein_coding,TT7 [Source:UniProtKB/TrEMBL;Acc:A0A178UNZ9],0.04999533908505732,0.3762545521524827,-1.276435194855783,5.83270826062479e-9,1.503566824407433e-6,-3.9437962577118215,0.8433584602218738,0.9621569169406498,0.12805512818831127,-0,-1,0,4
AT5G08640.1,ARA:PWY-3101,FLS1,5,2803833,2805502,+,1669,protein_coding,Flavonol synthase/flavanone 3-hydroxylase [Source:UniProtKB/Swiss-Prot;Acc:Q96330],0.2298945684228121,0.70617137362555,-0.6058259442573595,1.1982717766854372e-6,1.1799246117530375e-4,-2.4540395441219847,0.647728995112762,0.8997669706347267,-0.2305203388327994,0,-1,0,8
AT5G48020.1,ARA:PWY-3101,,5,19462516,19464971,-,2455,protein_coding,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9FI36],0.019688805634533204,0.2272365614457806,0.15462405681401778,0.7862431690485018,0.9408094867507961,0.018133441121173877,0.3287757890268135,0.7247285992676452,-0.06526870746210775,0,0,0,7
AT5G63580.1,ARA:PWY-3101,FLS2,5,25454578,25456476,+,1898,protein_coding,Putative inactive flavonol synthase 2 [Source:UniProtKB/Swiss-Prot;Acc:B2GVM7],0.32375619525537047,0.7872165612238006,0.5152178640131263,0.7754582154160721,0.936485449149625,-0.15208571889654235,0.8932244321641704,0.975823525143356,-0.07112724881319843,0,0,0,7
AT5G63590.1,ARA:PWY-3101,FLS3,5,25456910,25458639,-,1729,protein_coding,Flavonol synthase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9FFQ5],0.06606017322394346,0.42913068464190174,0.35022910568133075,0.0736290941736957,0.34540971848797564,0.3409125569649973,0.3994093938653541,0.7721415367320192,-0.16102587700243057,0,0,0,9
AT5G63595.1,ARA:PWY-3101,FLS4,5,25459087,25460436,-,1349,protein_coding,Probable flavonol synthase 4 [Source:UniProtKB/Swiss-Prot;Acc:F4KAS1],0.5867310512958428,0.9088734680048683,0.1990542575757666,0.5404478739095289,0.8368247728057574,0.22413496775929234,0.16597775064899792,0.5573033553065408,-0.5104333085238836,0,0,0,9
AT5G63600.1,ARA:PWY-3101,FLS5,5,25460591,25462568,-,1977,protein_coding,Flavonol synthase 5 [Source:UniProtKB/TrEMBL;Acc:F4KAS3],0.32836979493161317,0.7911797489481183,-0.1955307524213801,0.17903006198296043,0.5356952500251494,-0.2688277565762386,8.736561803105802e-4,0.02393897538258763,-0.6659571371981503,0,0,0,2
AT5G63600.2,ARA:PWY-3101,FLS5,5,25460684,25462458,-,1774,protein_coding,Flavonol synthase 5 [Source:UniProtKB/TrEMBL;Acc:F4KAS3],0.7299687326758265,0.9499817063512163,-0.11966630058892572,0.5740777352954703,0.8549309002389249,0.19463120009278706,0.019930455618185513,0.19318569752711806,-0.8096149242361622,0,0,0,10
