ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT3G09600.2,GO:0032922,RVE8,3,2946239,2949017,+,2778,protein_coding,Protein REVEILLE 8 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWU3],0.33314645396736753,0.7943287102946662,-1.664250109838992,0.9753593327044857,NA,-0.05191835246540397,0.903287531762191,NA,-0.20434933886023668,-0,0,0,10
AT3G09600.1,GO:0032922,RVE8,3,2946239,2949017,+,2778,protein_coding,Protein REVEILLE 8 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWU3],0.05856436117623827,0.4054489176736555,1.9773401235889827,0.2111196213830631,0.5757652086861623,1.3141247675265073,0.7605496925406484,NA,0.324105662445043,0,0,0,7
AT3G54500.1,GO:0032922,,3,20175402,20178982,-,3580,protein_coding,BEST Arabidopsis thaliana protein match is: dentin sialophosphoprotein-related (TAIR:AT5G64170.1); Has 183 Blast hits to 175 proteins in 44 species: Archae - 0; Bacteria - 4; Metazoa - 38; Fungi - 11; Plants - 120; Viruses - 0; Other Eukaryotes - 10 /.../ce: NCBI BLink). [Source:TAIR;Acc:AT3G54500],0.41970239334098236,0.8469334874918418,1.3403371576459742,0.2874391206894422,0.656271313264276,1.7666484629476942,0.6462272322057621,0.8995989390309564,-0.7638490149577584,0,0,0,9
AT3G54500.8,GO:0032922,,3,20175792,20179027,-,3235,protein_coding,BEST Arabidopsis thaliana protein match is: dentin sialophosphoprotein-related (TAIR:AT5G64170.1); Has 183 Blast hits to 175 proteins in 44 species: Archae - 0; Bacteria - 4; Metazoa - 38; Fungi - 11; Plants - 120; Viruses - 0; Other Eukaryotes - 10 /.../ce: NCBI BLink). [Source:TAIR;Acc:AT3G54500],0.13859087896079803,0.5900034213487915,2.0349391092414706,0.10232806055858526,0.40867373702806253,2.2440548813360643,0.9769539556085914,0.9950280794221876,0.03990906796165922,0,0,0,9
AT4G04920.3,GO:0032922,MED16,4,2497598,2505554,+,7956,protein_coding,Mediator of RNA polymerase II transcription subunit 16 [Source:UniProtKB/Swiss-Prot;Acc:F4JGZ1],0.2744826812807287,0.7509054269043991,0.20797563092687413,0.6300576601544683,0.882019415883813,0.09176319072759102,0.5396688215967478,0.8545052329850308,-0.11697714447708941,0,0,0,7
AT4G04920.2,GO:0032922,MED16,4,2497644,2505148,+,7504,protein_coding,Mediator of RNA polymerase II transcription subunit 16 [Source:UniProtKB/Swiss-Prot;Acc:F4JGZ1],0.529680654036228,0.8901952841068448,0.36867165071013375,0.8150565136537747,0.9495889018864694,0.137575795889764,0.7592086860376452,0.937005210521401,0.18001320080437225,0,0,0,6
AT4G04920.1,GO:0032922,MED16,4,2497931,2505535,+,7604,protein_coding,Mediator of RNA polymerase II transcription subunit 16 [Source:UniProtKB/Swiss-Prot;Acc:F4JGZ1],0.5159009585692076,0.886043035602738,-0.19115385848121208,0.03090249105147277,0.21360915076575518,-0.6363932902457938,0.45044567728133433,0.8051036339225062,-0.22200630886063547,0,0,0,3
AT4G30200.2,GO:0032922,VIL2,4,14786532,14790501,-,3969,protein_coding,VIN3-like protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUM4],0.6886118704138666,0.9385568846082438,-0.06887026763184274,0.8830279623828517,0.9687794433378119,0.025265295007723725,0.5361573408999509,0.8519731378712695,0.10606910907548159,0,0,0,1
AT4G30200.1,GO:0032922,VIL2,4,14786633,14790501,-,3868,protein_coding,VIN3-like protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUM4],0.0766896011999561,0.4578365918400382,-0.3033328887034073,0.08068614944988439,0.36270987784478137,-0.2993271464178819,0.15073775623295518,0.5359020155833362,0.24495470769623864,0,0,0,4
AT5G64170.1,GO:0032922,LNK1,5,25672466,25676823,-,4357,protein_coding,Protein LNK1 [Source:UniProtKB/Swiss-Prot;Acc:A8MQN2],0.8177489012893433,0.968007626844263,0.14835702347181756,0.6242510012918057,0.8793959284943947,0.31529575168296725,0.5763635694170601,0.8714822923157334,-0.35991468655601033,0,0,0,9
AT5G64170.2,GO:0032922,LNK1,5,25672466,25676823,-,4357,protein_coding,Protein LNK1 [Source:UniProtKB/Swiss-Prot;Acc:A8MQN2],0.4721553403172678,0.8697919809162142,0.5143895205086032,0.6338027535400119,0.8840878125669499,0.34093613930265293,0.6931919445064127,0.9159911735719214,-0.28269625990538644,0,0,0,9
AT5G64813.3,GO:0032922,LIP1,5,25910138,25912900,+,2762,protein_coding,Small GTPase LIP1 [Source:UniProtKB/Swiss-Prot;Acc:Q9C5J9],0.46659042136864526,0.8677675305536577,0.08504421095401114,0.6769585027437628,0.9025244104424954,0.0487232582607942,0.11096553081186232,0.47123015519524697,0.18541807763639068,0,0,0,4
