ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G02270.1,GO:0004519,,1,443118,446296,-,3178,protein_coding,Uncharacterized calcium-binding protein At1g02270 [Source:UniProtKB/Swiss-Prot;Acc:O81916],0.5603259035661352,0.90130291057718,0.09898258097314296,0.9394201430443745,0.9860075367110414,-0.012950790424261255,0.1638812084599786,0.5548535940363366,-0.23796534334913352,0,0,0,2
AT1G05630.1,GO:0004519,AT5PTASE13,1,1682224,1687363,+,5139,protein_coding,Endonuclease/exonuclease/phosphatase family protein [Source:TAIR;Acc:AT1G05630],0.25959328165913204,0.7373916719295831,-0.4679201787433935,0.7475195122287333,0.9274389406808883,0.13277538824911275,0.5164393688848596,0.8412666207783779,0.26713962990160783,0,0,0,1
AT1G05630.2,GO:0004519,AT5PTASE13,1,1682229,1687363,+,5134,protein_coding,Endonuclease/exonuclease/phosphatase family protein [Source:TAIR;Acc:AT1G05630],0.14961890477172507,0.6069554640349317,-0.728901384086924,0.9682259570253013,0.9930431033162803,-0.020088406915002063,0.6774745388979593,0.9102866493609106,-0.2098246695770349,0,0,0,1
AT1G06830.1,GO:0004519,GRXS11,1,2097106,2097655,+,549,protein_coding,Monothiol glutaredoxin-S11 [Source:UniProtKB/Swiss-Prot;Acc:Q9M9Y9],0.9514506868526545,NA,0.05616480919648089,0.2886542034926924,NA,-1.0487769470636226,0.7319617566816184,NA,0.31177148049974873,0,-0,0,3
AT1G07910.1,GO:0004519,ATRNL,1,2445437,2454645,+,9208,protein_coding,RNAligase [Source:TAIR;Acc:AT1G07910],0.7430323476219574,0.9529854144178901,-0.15208763747224718,0.5343245179833895,0.8331467255718362,0.28782470103041385,0.977018109211433,0.9950512941922215,0.013351288938099545,0,0,0,5
AT1G11190.1,GO:0004519,ENDO1,1,3750066,3752780,-,2714,protein_coding,ENDO1 [Source:UniProtKB/TrEMBL;Acc:A0A178WKD4],6.343453225301117e-8,1.6301510852652256e-5,1.081299093697061,0.03678322082711537,0.23706702044462127,0.423286934327758,2.0564985369134225e-4,0.008329165286374262,-0.7841916357090448,1,0,0,7
AT1G11290.1,GO:0004519,PCMP-H40,1,3791168,3794088,-,2920,protein_coding,CRR22 [Source:UniProtKB/TrEMBL;Acc:A0A178WFR8],0.11840019730863617,0.5549538882950078,-0.5260986278245652,0.30858133653522307,0.6752444182770871,-0.3387948469942391,0.10028576649862254,0.45121107777004316,0.5207779370055653,0,0,0,4
AT1G11800.1,GO:0004519,,1,3985184,3987290,-,2106,protein_coding,At1g11800/F25C20_3 [Source:UniProtKB/TrEMBL;Acc:Q9SA95],0.04375334681080999,0.3513689786461005,-0.3211481935999496,0.002698584010626153,0.04548171496780705,-0.48341589755663683,0.275493129185222,0.6821562714415979,-0.17127053141302176,0,0,0,8
AT1G13810.1,GO:0004519,,1,4733991,4735453,+,1462,protein_coding,"Restriction endonuclease, type II-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q5XVK9]",0.08550908047271512,0.48257430287591463,-0.4577081116732263,0.054300215012441436,0.2935520235858492,-0.5134936939326094,0.6085626342851329,0.8845300807693148,-0.13457241247385104,0,0,0,8
AT1G18680.1,GO:0004519,,1,6431938,6433552,-,1614,protein_coding,F6A14.21 protein [Source:UniProtKB/TrEMBL;Acc:Q9M9T9],0.17319572519907359,0.6435894971093695,0.42662224779164004,0.45244123693955796,0.784296890241747,0.237676514731355,0.5984405574764129,0.8803523866801725,0.16642341231533805,0,0,0,7
AT1G30010.1,GO:0004519,NMAT1,1,10513151,10516385,+,3234,protein_coding,"Nuclear intron maturase 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9C8R8]",0.549171783955198,0.8973379852096153,-0.141147963242376,0.33975453210088014,0.7013193067600291,-0.2259361879580891,0.046828552792571795,0.30993158819358796,0.4569928449173813,0,0,0,4
