ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G07270.1,GO:0051726,CDC6B,1,2229444,2233017,-,3573,protein_coding,Cell division control protein 6 homolog B [Source:UniProtKB/Swiss-Prot;Acc:Q8W032],0.6213537162345213,0.9210805961814762,-0.3859662631611341,0.05986577560144123,0.3077077972692052,-1.5297026383204146,0.7104528355359085,NA,-0.28898207089529376,0,-0,0,3
AT1G07370.1,GO:0051726,PCNA,1,2263037,2264553,+,1516,protein_coding,Proliferating cellular nuclear antigen 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9M7Q7],0.2833772594667613,0.7579924576516822,-0.3121635478734414,0.4676732058431793,0.7932555555133828,-0.21108547158992558,0.10125282017519763,0.45345129333114376,0.4726234542538566,0,0,0,4
AT1G14750.1,GO:0051726,SDS,1,5079226,5082536,-,3310,protein_coding,Cyclin family protein [Source:TAIR;Acc:AT1G14750],0.36376941129472473,0.8143832538216459,-0.8658504445464164,0.8067567624108847,0.9465500717889356,0.22972030888284817,0.15314471629900162,NA,-1.375114687352878,0,0,-0,10
AT1G14750.2,GO:0051726,SDS,1,5079505,5082423,-,2918,protein_coding,Cyclin family protein [Source:TAIR;Acc:AT1G14750],0.4641633725297639,0.8666631267785107,0.8334037503494648,0.6701953919480492,NA,-0.5133994790847796,0.11372819110907452,NA,1.7652111111735131,0,0,0,4
AT1G15570.1,GO:0051726,CYCA2-3,1,5361865,5365559,+,3694,protein_coding,CYCA2 [Source:UniProtKB/TrEMBL;Acc:A0A178WNJ4],0.29676220437062456,0.7684317089243331,-0.24826370965342634,0.9291378269157128,0.9826147001513904,-0.020998739102600444,0.010695745422065818,0.13148607223508404,0.591581396061397,0,0,0,4
AT1G16330.1,GO:0051726,CYCB3;1,1,5582387,5587461,-,5074,protein_coding,CYCB3 [Source:UniProtKB/TrEMBL;Acc:A0A178W969],0.034348220758947036,0.30940761784634224,-0.5471971212131949,0.00402860267206351,0.06009816705350238,-0.7494074040142209,0.3197755028222071,0.7174122037210687,0.2515708827938653,0,0,0,4
AT1G18040.1,GO:0051726,CDKD-3,1,6206871,6209528,-,2657,protein_coding,Cyclin-dependent kinase D-3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LMT0],0.09879218101684722,0.5138844535678566,-0.31774268966000896,0.009633241263026494,0.10614475780995726,-0.5042013188157641,0.021776784765844614,0.2027031912284517,0.42561408523680155,0,0,0,4
AT1G20610.1,GO:0051726,CYCB2-3,1,7134659,7137828,-,3169,protein_coding,Cyclin-B2-3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LDM4],0.0012603989116542985,0.03989269368852944,-0.6916596439478961,5.378058978915877e-4,0.014422627409840629,-0.7436162830702716,0.01124922707727228,0.13592071611946854,0.5311270352314615,0,0,0,4
AT1G22270.1,GO:0051726,TRM112A,1,7865435,7866176,+,741,protein_coding,Multifunctional methyltransferase subunit TRM112 homolog A [Source:UniProtKB/Swiss-Prot;Acc:Q8LFJ5],0.41353239297136507,0.8445661834165121,-0.19687318165417889,0.10306255098064263,0.40950312637200176,-0.39503482123196887,0.4824095393457262,0.823106999828332,0.16724884625539174,0,0,0,4
AT1G22970.1,GO:0051726,,1,8130598,8132435,-,1837,protein_coding,At1g22970/F19G10_8 [Source:UniProtKB/TrEMBL;Acc:O23126],0.4916715439494379,0.8770991986732712,-0.8967063606874677,0.5647853058677286,0.8490402321307979,-0.7500887878853737,0.15053085600141228,NA,-1.891825131745735,0,0,-0,2
