ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G03130.1,ARA:PHOTOALL-PWY,PSAD2,1,753307,754262,-,955,protein_coding,"Photosystem I reaction center subunit II-2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SA56]",0.12694956695991125,0.5696252620138398,1.0521024751693728,0.02427850945552375,0.1860475744536458,1.5423200624260018,0.9995396385980704,0.9998313041023275,4.068065343966862e-4,0,0,0,9
AT1G06680.1,ARA:PHOTOALL-PWY,PSBP1,1,2047634,2049439,+,1805,protein_coding,"Oxygen-evolving enhancer protein 2-1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q42029]",0.34548614027575997,0.8033047460167937,0.5019012155203433,0.25760381092727225,0.628245781274636,0.6018155492529514,0.3277444626502029,0.7242029607739568,0.5202311126281235,0,0,0,6
AT1G06680.2,ARA:PHOTOALL-PWY,PSBP1,1,2047886,2049405,+,1519,protein_coding,"Oxygen-evolving enhancer protein 2-1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q42029]",0.312141690788689,0.7782981040307964,0.4563853799604373,0.16389108127706944,0.5127128041719556,0.6271944527438869,0.02451495649307859,0.21755102298431747,1.0078809756790155,0,0,0,6
AT1G08380.1,ARA:PHOTOALL-PWY,PSAO,1,2640803,2641934,-,1131,protein_coding,PSAO [Source:UniProtKB/TrEMBL;Acc:A0A178W5Y5],0.10587570774720431,0.5280588785372431,0.9664193261595219,0.018040444821068948,0.1554659696843371,1.4044765328311173,0.058393375615706296,0.34406755585664023,1.1269914958970404,0,0,0,5
AT1G20020.1,ARA:PHOTOALL-PWY,LFNR2,1,6942625,6945091,+,2466,protein_coding,"Ferredoxin--NADP reductase, leaf isozyme 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8W493]",0.7873879881781142,0.9628328203820984,0.4007973223513046,0.46696341660000434,0.7927319586385423,-1.0899047426164925,0.7022321510048544,NA,-0.5703301909855313,0,-0,0,3
AT1G30380.1,ARA:PHOTOALL-PWY,PSAK,1,10722183,10723247,+,1064,protein_coding,"Photosystem I reaction center subunit psaK, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SUI5]",0.40650343772995295,0.8407093764215677,-0.3334020560599292,0.9757828511059247,0.9947848449038926,0.01211920474630592,0.08226775501416324,0.40867182534188295,0.6870330043229562,0,0,0,4
AT1G30510.2,ARA:PHOTOALL-PWY,RFNR2,1,10806930,10809184,-,2254,protein_coding,"Ferredoxin--NADP reductase, root isozyme 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9S9P8]",0.2833285462558727,0.7579924576516822,0.4362134387472676,0.2540399484273734,0.6245797827094567,-0.4652573190900214,5.118741880846914e-4,0.01611867698552553,-1.4253605083426168,0,0,-1,2
AT1G30510.3,ARA:PHOTOALL-PWY,RFNR2,1,10806986,10809162,-,2176,protein_coding,"Ferredoxin--NADP reductase, root isozyme 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9S9P8]",0.4810571421885571,0.8730467078869533,0.2975791292318002,0.019221212739977445,0.16120999742512865,-0.9890011298604983,0.002633018569068202,0.05252500890103052,-1.270581663513945,0,0,-0,2
AT1G30510.1,ARA:PHOTOALL-PWY,RFNR2,1,10806986,10809188,-,2202,protein_coding,"Ferredoxin--NADP reductase, root isozyme 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9S9P8]",0.32887686153081747,0.7912936594604264,0.5678899969794793,0.23214912457416279,0.6013908419391581,-0.6982097575470413,6.865162217754303e-4,0.019947110221586115,-2.004525158305929,0,0,-1,2
AT1G31330.1,ARA:PHOTOALL-PWY,PSAF,1,11214676,11216141,-,1465,protein_coding,"Photosystem I reaction center subunit III, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SHE8]",0.08358476698225412,0.4770632469776421,-0.6663548776960518,0.8582450060301546,0.9620891873875449,0.06817353362015582,0.20774420582886904,0.6096538403792249,0.4788985299646671,0,0,0,1
AT1G32060.1,ARA:PHOTOALL-PWY,PRK,1,11532199,11534639,+,2440,protein_coding,Phosphoribulokinase [Source:UniProtKB/TrEMBL;Acc:A0A178WLP9],0.001599650360667759,0.04679097980508324,2.316908440559153,3.98217500330512e-4,0.011707303261393943,2.591052108457917,0.05773661750186205,NA,1.4145281150542248,1,1,0,9
AT1G42970.1,ARA:PHOTOALL-PWY,GAPB,1,16127353,16129895,+,2542,protein_coding,"Glyceraldehyde-3-phosphate dehydrogenase GAPB, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P25857]",0.019193687676957272,0.22433580043286924,1.4320730473844685,0.028923102324046265,0.20656504693810088,1.3372271971419192,0.2695558399303431,0.6772352053074738,0.6802860887159017,0,0,0,9
AT1G43670.1,ARA:PHOTOALL-PWY,CYFBP,1,16467298,16470500,+,3202,protein_coding,"Fructose-1,6-bisphosphatase, cytosolic [Source:UniProtKB/Swiss-Prot;Acc:Q9MA79]",0.4103030930511785,0.8438674149004016,0.16302137563578645,2.836140313638453e-4,0.00899069857443737,0.7133510547990509,0.030383307901652824,0.24438703493746694,0.42652172242268077,0,0,0,5
AT1G44575.1,ARA:PHOTOALL-PWY,PSBS,1,16870221,16873424,+,3203,protein_coding,"Photosystem II 22 kDa protein, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9XF91]",0.2585754706761798,0.7366718377858494,0.6477557438494832,0.17165034489328687,0.5248820782490508,0.782303393175293,0.10421111793528984,0.4588545155271273,0.9270251956573115,0,0,0,6
AT1G55670.1,ARA:PHOTOALL-PWY,PSAG,1,20802670,20803449,-,779,protein_coding,"Photosystem I reaction center subunit V, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9S7N7]",0.022362503971609125,0.24363908936162706,1.2340854183231889,0.011846689160711221,0.1204594453686064,1.3572628175887562,0.026420284086268838,0.2261359136049307,1.1985681999920403,0,0,0,6
AT1G56190.1,ARA:PHOTOALL-PWY,,1,21028137,21030684,+,2547,protein_coding,Phosphoglycerate kinase [Source:UniProtKB/TrEMBL;Acc:A0A178W4Q1],0.06462603864878164,0.42434129596601555,0.6497898276879059,0.1619087564840862,0.5092349586761676,0.49220482111565295,0.7702970528377204,0.9401913865193876,0.10290909526539893,0,0,0,9
AT1G56190.2,ARA:PHOTOALL-PWY,,1,21028179,21030622,+,2443,protein_coding,Phosphoglycerate kinase [Source:UniProtKB/TrEMBL;Acc:A0A178W4Q1],0.7675393501277037,0.9571733012705728,-0.03724006394813006,0.9054218242940497,0.9755444952606935,0.014963266672562406,0.5063443793710258,0.8365361819858198,0.08358030167802873,0,0,0,4
AT1G63290.1,ARA:PHOTOALL-PWY,,1,23471844,23473922,-,2078,protein_coding,Ribulose-phosphate 3-epimerase [Source:UniProtKB/TrEMBL;Acc:Q9C8T3],0.08759965085716048,0.4873572845524403,0.19562724616283142,0.4470135013175854,0.7813448679709684,0.0873319724834684,0.6811749939969741,0.9114488123045532,-0.04724044187097135,0,0,0,7
AT1G67090.2,ARA:PHOTOALL-PWY,RBCS-1A,1,25048158,25049424,-,1266,protein_coding,Ribulose bisphosphate carboxylase small chain [Source:UniProtKB/TrEMBL;Acc:A0A178WD57],0.9869007609373394,0.9974813419866954,-0.02236979143312552,0.32282840337552376,0.6863550410899106,1.3392842283179665,0.43679115948133646,0.797010886767086,-1.069062806895216,0,0,-0,9
AT1G67090.1,ARA:PHOTOALL-PWY,RBCS-1A,1,25048158,25049667,-,1509,protein_coding,Ribulose bisphosphate carboxylase small chain [Source:UniProtKB/TrEMBL;Acc:A0A178WD57],2.9646702766758856e-5,0.0025798397840671567,2.476842839541871,4.316500680192807e-5,0.002109748568817146,2.4261286342011084,5.733207022677386e-4,0.017503742963397535,2.0450984516444177,1,1,1,6
AT1G67740.1,ARA:PHOTOALL-PWY,PSBY,1,25394031,25395249,-,1218,protein_coding,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q549N8],0.2928376994083439,0.7648896678596719,0.511858022830941,0.9867639339219977,0.9966148035986016,-0.008158151981552226,0.6385257365850799,0.8968372897341932,0.22941502316697163,0,0,0,3
AT1G71100.1,ARA:PHOTOALL-PWY,RPI1,1,26814260,26815922,+,1662,protein_coding,Probable ribose-5-phosphate isomerase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9C998],0.0033436495950655196,0.07633167791962532,0.7625208311248375,0.3298078320556395,0.6925938708944381,0.25473906460143747,0.8106064442164262,0.9529301367677017,-0.06285164910607313,0,0,0,7
AT1G76450.1,ARA:PHOTOALL-PWY,PPD3,1,28684551,28686244,+,1693,protein_coding,"PsbP domain-containing protein 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9S720]",0.32974677568769145,0.7918686098682327,0.34751360022734545,0.34661730733389184,0.7080488531187243,0.33607823175306517,0.23547179248742303,0.6433091509950515,0.41873830437590237,0,0,0,6
AT1G76450.1,ARA:PHOTOALL-PWY,PPD3,1,28684551,28686244,+,1693,protein_coding,"PsbP domain-containing protein 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9S720]",0.32974677568769145,0.7918686098682327,0.34751360022734545,0.34661730733389184,0.7080488531187243,0.33607823175306517,0.23547179248742303,0.6433091509950515,0.41873830437590237,0,0,0,6
AT1G76570.1,ARA:PHOTOALL-PWY,LHCB7,1,28728998,28730851,+,1853,protein_coding,"Chlorophyll a-b binding protein 7, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9C9K1]",0.1018447714103524,0.5198203155931818,-0.6360924962462986,0.7697214974797916,0.9353005150861888,0.10857570803160269,0.08237241761632047,0.4087697242189435,0.6275202939409775,0,0,0,1
AT1G77090.1,ARA:PHOTOALL-PWY,PPD4,1,28960312,28961974,-,1662,protein_coding,"PsbP domain-containing protein 4, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O49292]",0.982963374832569,NA,0.020907461458775558,0.6993799818009727,NA,0.3729095336085191,0.8170060123776997,NA,-0.22836700555422862,0,0,0,5
