ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G17950.1,GO:1902074,MYB52,1,6177481,6179289,+,1808,protein_coding,Transcription factor MYB52 [Source:UniProtKB/Swiss-Prot;Acc:Q6R0C4],0.33674837904807853,0.796946506042221,0.23022978105857267,0.06288353463743045,0.31620560758013566,-0.4509600803235948,1.6262014645373015e-7,2.540464599599896e-5,-1.2956948083882367,0,0,-1,2
AT1G65690.1,GO:1902074,NHL6,1,24431417,24433165,-,1748,protein_coding,NDR1/HIN1-like protein 6 [Source:UniProtKB/Swiss-Prot;Acc:Q8LD98],0.08995099134222012,0.4934304811513348,0.6109180842322612,0.40391924691360903,0.751163878493034,0.3008079844394086,4.2096092787936546e-5,0.0025006118525732774,-1.4815482575083132,0,0,-1,9
AT1G74940.1,GO:1902074,FLZ13,1,28145978,28147485,+,1507,protein_coding,FCS-Like Zinc finger 13 [Source:UniProtKB/Swiss-Prot;Acc:Q8GRN0],0.020297962269057758,0.2307492780513705,-0.32401227077257005,0.11213497805663769,0.4273337794327381,0.21835722314403636,0.17330369515440514,0.5678190992317154,0.18689214300842594,0,0,0,1
AT1G79440.1,GO:1902074,ALDH5F1,1,29882121,29887414,-,5293,protein_coding,"Succinate-semialdehyde dehydrogenase, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9SAK4]",0.797299547267403,0.9654667129385671,0.05151835868482572,0.4486055268547163,0.7818096449211335,-0.15207213661570018,0.1436021378209645,0.5260819600573723,-0.29355510633603793,0,0,0,2
AT2G25690.1,GO:1902074,FLZ11,2,10940071,10942454,-,2383,protein_coding,FCS-Like Zinc finger 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9SL94],0.18173293643058347,0.6559104860658516,2.3764920625651738,0.5986393007920014,0.8683693980083413,0.9398780065985676,0.29254337234996886,0.6974829220790715,1.8743573838213512,0,0,0,6
AT2G25690.3,GO:1902074,FLZ11,2,10940071,10942454,-,2383,protein_coding,FCS-Like Zinc finger 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9SL94],0.8995882670192321,0.9863111219770846,0.0976471627647835,0.23968204975806437,NA,0.884375624012333,0.13387022481816632,NA,-1.265375925977652,0,0,-0,9
AT2G25690.2,GO:1902074,FLZ11,2,10940096,10941962,-,1866,protein_coding,FCS-Like Zinc finger 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9SL94],0.0715992238699181,0.4438801297529398,-0.6380883541801109,0.9041334684474479,0.975474229362831,0.04204046735993501,0.44557438963378043,0.8026371655798232,-0.26735686692333044,0,0,0,10
AT2G32700.4,GO:1902074,LUH,2,13866721,13872161,+,5440,protein_coding,LEUNIG_homolog [Source:TAIR;Acc:AT2G32700],0.2807774588080564,0.7559359607793554,1.8668699383667422,0.9248077918370587,0.9813567624790072,-0.1635501637775173,0.6010733285142399,0.8812244822439895,-0.9068661400695114,0,0,0,7
AT2G32700.6,GO:1902074,LUH,2,13866760,13872246,+,5486,protein_coding,LEUNIG_homolog [Source:TAIR;Acc:AT2G32700],0.9273569549649543,0.9900126617839335,-0.013520250932026379,0.9560975515215481,0.9902070573278723,0.008162945296565425,0.29472577011568507,0.6986414994032074,-0.15550073895050048,0,0,0,10
AT2G32700.2,GO:1902074,LUH,2,13866811,13872157,+,5346,protein_coding,LEUNIG_homolog [Source:TAIR;Acc:AT2G32700],0.2842418479393654,0.7585650154944327,1.110651909091266,0.4285457760845469,0.7680623743386086,0.8214555944312096,0.990607143765297,0.9986388532633548,0.01223253089024507,0,0,0,9
