ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G01790.2,GO:0031969,KEA1,1,284460,291203,+,6743,protein_coding,"K(+) efflux antiporter 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9ZTZ7]",0.31752601313507034,0.7824740525658138,-1.4168656549878509,0.7624656339710253,0.9324265841328861,-0.42798290684015333,0.4501893736657081,0.8050269410079534,1.0684616451869042,-0,0,0,4
AT1G03160.1,GO:0031969,FZL,1,761261,766194,+,4933,protein_coding,"Probable transmembrane GTPase FZO-like, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q1KPV0]",0.8318220999821885,0.9702823591527735,0.08418606179197953,0.9819417280196947,0.996073169185517,0.008981978963956376,0.985661339835768,0.9971489507191674,0.007124343151359254,0,0,0,3
AT1G03630.1,GO:0031969,PORC,1,907523,909650,+,2127,protein_coding,"Protochlorophyllide reductase C, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O48741]",0.022543741627053332,0.2447568785718569,-1.660257272253039,0.23496035410901495,NA,-0.816194177766236,0.0921473252650955,NA,-1.1756410247439348,-0,0,-0,8
AT1G03630.2,GO:0031969,PORC,1,907651,909376,+,1725,protein_coding,"Protochlorophyllide reductase C, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O48741]",0.7833983103906883,0.9618554428137798,0.19074257670695713,0.18413366532094916,0.5428882454134855,-0.9869404184279994,0.5675436338108193,NA,0.39260855748789647,0,0,0,3
AT1G05030.1,GO:0031969,,1,1438048,1441417,-,3369,protein_coding,Probable plastidic glucose transporter 1 [Source:UniProtKB/Swiss-Prot;Acc:Q0WVE9],0.4317670328754605,0.8521717835657187,-0.1449372752577414,0.6310765812584461,0.8826055701905317,-0.0882966979152187,0.8042623502287319,0.9503436662873722,-0.04524069415363128,0,0,0,4
AT1G05940.1,GO:0031969,CAT9,1,1801110,1804000,-,2890,protein_coding,"Cationic amino acid transporter 9, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9C5D6]",0.4537677856525447,0.8634684115895739,-0.10598150705373449,0.5280138015765314,0.8293564800428426,0.0887165253421273,0.8329948099000691,0.9590901716475647,-0.029671790164272335,0,0,0,1
AT1G05940.2,GO:0031969,CAT9,1,1801110,1804000,-,2890,protein_coding,"Cationic amino acid transporter 9, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9C5D6]",0.442586281741466,0.8578856261689815,0.5458409732388331,0.8974763875461735,0.9732526624719126,-0.09204288413554694,0.7910528990544055,0.9465908869056108,0.18868957754484755,0,0,0,7
AT1G05940.3,GO:0031969,CAT9,1,1801129,1803987,-,2858,protein_coding,"Cationic amino acid transporter 9, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9C5D6]",0.4525090274191792,0.86235900264696,-0.3421842019876235,0.18170459779256476,0.5394348976101299,-0.6123516873483698,0.03426100734124009,0.26042695564472484,-0.9782057355999587,0,0,0,2
AT1G05940.4,GO:0031969,CAT9,1,1801148,1803990,-,2842,protein_coding,"Cationic amino acid transporter 9, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9C5D6]",0.08116546719180857,0.4711970780331088,0.5537035450843969,0.9379127567088994,0.9857630165643234,-0.025361637374423537,0.24443462507180075,0.6531106408237876,-0.38460342223199634,0,0,0,7
AT1G06820.4,GO:0031969,CRTISO,1,2092946,2096518,-,3572,protein_coding,"Prolycopene isomerase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M9Y8]",0.5771212178635226,0.9062875630636722,-0.15820708651055854,0.8632768999025915,0.9637578545103545,0.04870139128241968,0.6707030397245788,0.907287451653778,-0.12039991077710163,0,0,0,10
AT1G06820.3,GO:0031969,CRTISO,1,2092946,2096545,-,3599,protein_coding,"Prolycopene isomerase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M9Y8]",0.7298208485191462,0.9499540793619796,0.4112102007248783,0.5594637677692124,0.8463206441997111,-0.6965839796887507,0.979838105585248,0.995521142960847,-0.030107891804872958,0,0,0,3
AT1G06820.2,GO:0031969,CRTISO,1,2092946,2096545,-,3599,protein_coding,"Prolycopene isomerase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M9Y8]",0.30429485022091884,0.7724922855013607,-0.4754266708388891,0.9968128371869344,0.998856476283564,0.001825520124184556,0.1641002722191621,0.5549051489141392,-0.6458475501039223,0,0,0,10
AT1G06820.1,GO:0031969,CRTISO,1,2092946,2096784,-,3838,protein_coding,"Prolycopene isomerase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M9Y8]",0.5521641755099886,0.8978838967355656,1.0232445443834328,0.7482216888360926,0.927631795883506,0.5528601325366058,0.8689971388216637,0.9694279030186989,0.2841744409956598,0,0,0,7
AT1G08570.1,GO:0031969,ACHT4,1,2712694,2714833,+,2139,protein_coding,"Thioredoxin-like 1-1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O64654]",0.863526046207608,0.9785840902028983,0.06959512621061777,0.5962482294759226,0.8672088906863956,0.2137333184777603,0.21961747828736267,0.6233980388249671,0.4910116090729814,0,0,0,1
AT1G08570.4,GO:0031969,ACHT4,1,2712930,2714733,+,1803,protein_coding,"Thioredoxin-like 1-1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O64654]",0.03668780619281217,0.32104409224206865,-0.36379944472789594,0.17386873310320497,0.5283078199706518,-0.23652144507073974,0.25973766569159934,0.6678889227456709,0.1951886897781698,0,0,0,4
AT1G08640.1,GO:0031969,CJD1,1,2748361,2751620,-,3259,protein_coding,Chloroplast J-like domain 1 [Source:UniProtKB/TrEMBL;Acc:Q93WG3],0.21909895089560952,0.6954397600661152,0.20896655765327035,0.3544092001314853,0.7139409664478822,-0.15965899817863127,0.9902285796012816,0.9984458997505294,0.0020914088926230244,0,0,0,3
AT1G10830.1,GO:0031969,Z-ISO,1,3605512,3607580,-,2068,protein_coding,"15-cis-zeta-carotene isomerase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SAC0]",0.12085389332191554,0.5600764184050865,0.3335481431531357,0.83610847820569,0.9545341305346319,0.04522714725046749,0.45154355815968655,0.8058523818202363,0.1626440729717964,0,0,0,6
AT1G10830.2,GO:0031969,Z-ISO,1,3605651,3607462,-,1811,protein_coding,"15-cis-zeta-carotene isomerase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SAC0]",0.9928851578556231,0.9982596702690572,-0.008733354153170956,0.14762987551898057,NA,-1.52795911464233,0.9747747651216518,NA,0.03086386777949398,0,-0,0,3
AT1G15500.1,GO:0031969,AATP2,1,5326290,5328875,+,2585,protein_coding,"ADP,ATP carrier protein [Source:UniProtKB/TrEMBL;Acc:A0A178WDN7]",2.776712827350828e-5,0.002438197586423951,-0.4657039167816215,1.0640821394112478e-8,2.38372133930443e-6,-0.6365119698743397,0.7545388780387903,0.9352156130032192,-0.03463457395518839,0,0,0,8
AT1G17870.1,GO:0031969,EGY3,1,6149939,6152222,-,2283,protein_coding,"Probable zinc metallopeptidase EGY3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LMU1]",0.9709168517768559,0.9946629527453268,-0.009685019827130473,0.44472151116994463,0.779589413972641,0.20032456791002812,0.8593144310165457,0.9661815479457894,0.0466455799239111,0,0,0,5
AT1G25290.2,GO:0031969,RBL10,1,8867024,8869289,+,2265,protein_coding,"RHOMBOID-like protein 10, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:F4ICF4]",0.8291843683148139,0.9698597075340092,0.10962832988959943,0.8301057199632618,0.9528252719815481,-0.11013030933246874,0.9857671186008917,NA,-0.009079158490070662,0,0,0,3
