ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G12500.1,GO:0008514,,1,4263150,4265156,-,2006,protein_coding,Probable sugar phosphate/phosphate translocator At1g12500 [Source:UniProtKB/Swiss-Prot;Acc:Q9LDH3],0.7419101549713283,0.952980481079556,-0.04487900069367195,0.1143557511918786,0.4310911938774478,-0.21635040176053424,0.32871010370801723,0.7247285992676452,0.1322142355131739,0,0,0,4
AT1G48230.2,GO:0008514,,1,17805761,17808885,+,3124,protein_coding,Probable sugar phosphate/phosphate translocator At1g48230 [Source:UniProtKB/Swiss-Prot;Acc:Q9LNH5],0.24242972742187624,0.7209193447117612,0.8456383536719934,0.12597078689286492,0.4505458508619659,1.1043909196941153,0.7483163201038328,0.9341148880956524,0.23365248452758738,0,0,0,9
AT1G48230.1,GO:0008514,,1,17805761,17808993,+,3232,protein_coding,Probable sugar phosphate/phosphate translocator At1g48230 [Source:UniProtKB/Swiss-Prot;Acc:Q9LNH5],0.3530042381712279,0.8089006638918738,0.12513626753260998,0.5789845675901502,0.8575545266697271,0.07486790976034997,0.34474464701054663,0.7365234306309971,0.12706586794039573,0,0,0,6
AT1G53660.2,GO:0008514,,1,20033885,20036189,+,2304,protein_coding,nodulin MtN21 /EamA-like transporter family protein [Source:TAIR;Acc:AT1G53660],0.3582040735371264,0.8109479257536198,0.48609733246531667,0.00613146596641886,0.07882643142480716,1.3924819144318819,0.015047978822874652,NA,1.2379999976932137,0,0,0,5
AT1G53660.3,GO:0008514,,1,20033885,20036189,+,2304,protein_coding,nodulin MtN21 /EamA-like transporter family protein [Source:TAIR;Acc:AT1G53660],0.6446238380533023,0.9273604099470842,0.6561201124173835,0.9950340085533877,0.9983392758531023,0.008884773237742893,0.09461329710942434,NA,-2.481641588449361,0,0,-0,7
AT1G53660.1,GO:0008514,,1,20034032,20036095,+,2063,protein_coding,nodulin MtN21 /EamA-like transporter family protein [Source:TAIR;Acc:AT1G53660],0.8804520283018223,0.9827118127411333,0.2818607706632222,0.9607147369447452,NA,-0.09256632188378938,0.9529223882100262,NA,-0.11088495436954442,0,0,0,7
AT1G53660.5,GO:0008514,,1,20034823,20036155,+,1332,protein_coding,nodulin MtN21 /EamA-like transporter family protein [Source:TAIR;Acc:AT1G53660],0.18034193872758722,0.6534158641441529,-1.485857845984679,0.7140990754514458,0.9172100705141972,-0.40049939972067733,0.7892055980504763,NA,-0.29176105279401165,-0,0,0,1
AT1G77610.1,GO:0008514,UDP-GALT1,1,29165170,29167773,+,2603,protein_coding,UDP-galactose transporter 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9C521],0.05367325668277035,0.38940363287849866,0.2198578884564203,0.3936201968657402,0.7455894406980399,-0.09796161109868426,0.8029291876416362,0.9500381006332708,0.028506987601964656,0,0,0,3
AT2G25520.1,GO:0008514,,2,10860668,10862410,+,1742,protein_coding,Probable sugar phosphate/phosphate translocator At2g25520 [Source:UniProtKB/Swiss-Prot;Acc:Q9SKJ7],0.9444648135240787,0.9933269717125698,0.008062381027899045,0.5302286944521912,0.83048463347106,0.07262619864487181,0.9199752643619287,0.9815185128103092,-0.011624537326042647,0,0,0,1
AT2G29650.1,GO:0008514,ANTR1,2,12673099,12676077,-,2978,protein_coding,"Sodium-dependent phosphate transport protein 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O82390]",0.42306417892371945,0.8481959364002144,-0.3039052026615259,0.38582863747064494,0.739103928774024,0.3215053771526161,0.7161321507497028,0.9236460192338306,-0.13653231605743377,0,0,0,5
AT2G29650.3,GO:0008514,ANTR1,2,12673383,12675945,-,2562,protein_coding,"Sodium-dependent phosphate transport protein 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O82390]",0.37401748202227586,0.8213401529152472,1.7337300856480116,0.9811573928284604,0.9957893696535912,0.04627209876831305,0.7543343498000186,NA,0.6116187499053584,0,0,0,7
AT2G38060.1,GO:0008514,PHT4;2,2,15922518,15925895,-,3377,protein_coding,phosphate transporter 4;2 [Source:TAIR;Acc:AT2G38060],0.31562038268996534,0.7806620828692823,-0.23777786674688892,0.0073214625562005925,0.08905681286687073,-0.6428857271413557,0.8263384155912074,0.9570599654483568,-0.05167938245077656,0,0,0,3
AT3G10290.1,GO:0008514,,3,3183403,3185427,-,2024,protein_coding,Probable sugar phosphate/phosphate translocator At3g10290 [Source:UniProtKB/Swiss-Prot;Acc:Q9SS40],0.9698698824620109,0.9946629527453268,0.023099283925741045,0.7886871467993462,0.9413391785347823,0.16291907341214396,0.6845810701792034,NA,0.24512088650888672,0,0,0,1
AT3G11320.1,GO:0008514,,3,3546276,3548877,-,2601,protein_coding,Probable sugar phosphate/phosphate translocator At3g11320 [Source:UniProtKB/Swiss-Prot;Acc:Q5XF09],0.43131054469957847,0.851834391018572,-0.07837588072280402,0.9085822203135582,0.9761769435571966,-0.011421480458796249,0.2132288598758551,0.6157556008754438,-0.12387398303739501,0,0,0,10
