ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G08750.2,path:ath00563,,1,2801078,2804537,+,3459,protein_coding,Peptidase C13 family [Source:UniProtKB/TrEMBL;Acc:Q8GYI6],0.9914540488674736,0.9981690165484822,0.001748112684301411,0.9550815042631364,0.9901465868724117,0.009194078965634222,0.382600870680218,0.7637414326937175,-0.14286700187864668,0,0,0,2
AT1G11880.1,path:ath00563,,1,4007705,4010443,-,2738,protein_coding,GPI mannosyltransferase 2 [Source:UniProtKB/TrEMBL;Acc:Q6NKT6],0.29204150830852105,0.7646527988982244,0.24052609538478803,0.6152609523943144,0.8749177381646192,-0.11686817567509368,0.786398343355177,0.9454858243097876,0.062142635197002326,0,0,0,3
AT1G12730.1,path:ath00563,,1,4334499,4337957,+,3458,protein_coding,GPI transamidase subunit PIG-U [Source:UniProtKB/TrEMBL;Acc:Q94K70],0.5365496528838439,0.8922801703152878,-0.19910623595036117,0.30569174466243804,0.6733001394292079,-0.33130494293907925,0.5090414271096331,0.837740409532945,0.2103753688337564,0,0,0,4
AT1G16040.1,path:ath00563,,1,5504608,5507059,+,2451,protein_coding,At1g16040 [Source:UniProtKB/TrEMBL;Acc:Q8GWH6],0.04604997675140032,0.360283178970026,0.29556680204052743,0.03738819385702572,0.23884729735374655,0.3083497685123442,0.5100929894428371,0.8385825570599819,0.09820657398978411,0,0,0,9
AT1G61280.2,path:ath00563,,1,22603586,22604644,+,1058,protein_coding,Phosphatidylinositol N-acetylglucosaminyltransferase subunit P [Source:UniProtKB/Swiss-Prot;Acc:O64792],0.7333727144064639,NA,0.41836219666459046,0.9154728671697374,NA,-0.1335733715416756,0.4994270716895977,NA,-0.8855903136657749,0,0,0,7
AT1G61280.1,path:ath00563,,1,22603586,22605008,+,1422,protein_coding,Phosphatidylinositol N-acetylglucosaminyltransferase subunit P [Source:UniProtKB/Swiss-Prot;Acc:O64792],0.5642388634435742,0.9026237829786996,-0.29774045141583677,0.7378718281752724,0.9249030348320281,0.16793290472369976,0.8063493207497192,NA,0.12269960300825139,0,0,0,1
AT1G63110.1,path:ath00563,,1,23404688,23408119,+,3431,protein_coding,GPI transamidase subunit PIG-U [Source:UniProtKB/TrEMBL;Acc:F4I1Z0],0.6477943787682559,0.9273604099470842,-0.5300280953499636,0.7106286125193169,0.9160409687227522,-0.4304009593275966,0.5864149052989263,0.8756021219492602,-0.631237321769964,0,0,0,8
AT1G63110.2,path:ath00563,,1,23404780,23408067,+,3287,protein_coding,GPI transamidase subunit PIG-U [Source:UniProtKB/TrEMBL;Acc:F4I1Z0],0.2990700612517609,0.7694394319159354,0.9704929719527853,0.37278847217040373,0.7290644608475488,0.8333762354728623,0.08511852576844718,0.4157089484640204,1.6061528220269594,0,0,0,6
AT1G63110.3,path:ath00563,,1,23404821,23408052,+,3231,protein_coding,GPI transamidase subunit PIG-U [Source:UniProtKB/TrEMBL;Acc:F4I1Z0],0.9722444889867077,0.9946629527453268,0.014837025952023908,0.7586261348642372,0.930949865672438,-0.13114600856944073,0.8937312317879487,0.975823525143356,0.05693183635527848,0,0,0,3
AT1G74340.1,path:ath00563,DPMS2,1,27948045,27951668,-,3623,protein_coding,Dolichol-phosphate mannose synthase subunit 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9CA79],0.03528245358338977,0.3140441078247,0.3485571076810147,0.4531569159327618,0.7848443049934436,0.12550852346819308,0.6808384394969474,0.9113454168707261,-0.0691699588486593,0,0,0,7
AT1G74340.2,path:ath00563,DPMS2,1,27948072,27949018,-,946,protein_coding,Dolichol-phosphate mannose synthase subunit 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9CA79],0.1486363382832011,0.606130904138038,1.4332750240996746,0.018554172937778675,0.1585924568881928,2.303299684289624,0.1601704624993863,NA,1.3925819898966894,0,0,0,5
