ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G26210.1,GO:0009690,ATSOFL1,1,9067039,9068207,+,1168,protein_coding,At1g26210 [Source:UniProtKB/TrEMBL;Acc:Q67YG7],0.4515416867327,0.8621196646894056,-0.18016407097056766,0.5040634575564271,0.8151987646511776,0.1566362096858889,0.014679594039078534,0.16030942959244274,-0.5989829098431756,0,0,0,10
AT1G27450.1,GO:0009690,APT1,1,9531809,9534141,+,2332,protein_coding,Adenine phosphoribosyl transferase 1 [Source:UniProtKB/TrEMBL;Acc:F4HSX1],0.006219198243146575,0.11438342875166037,0.7105024254417841,0.21104053617070187,0.575714129215521,0.32666094809811663,0.39350860861272047,0.7688772000278337,0.22291118027684645,0,0,0,7
AT1G27450.2,GO:0009690,APT1,1,9531823,9534114,+,2291,protein_coding,Adenine phosphoribosyl transferase 1 [Source:UniProtKB/TrEMBL;Acc:F4HSX1],0.09285232772396997,0.5017142268279559,2.2695835274415144,0.2952450121623401,0.6628895362021237,1.4208870136468088,0.23542249591104472,NA,1.6074849366211348,0,0,0,6
AT1G27450.3,GO:0009690,APT1,1,9531839,9534041,+,2202,protein_coding,Adenine phosphoribosyl transferase 1 [Source:UniProtKB/TrEMBL;Acc:F4HSX1],0.7169629865284459,0.9461740062637326,0.4760156243683434,0.7970330985320218,0.9436131307943746,0.33817914797853915,0.5125858410167201,NA,-0.8753157491691116,0,0,0,9
AT1G27450.4,GO:0009690,APT1,1,9532179,9534114,+,1935,protein_coding,Adenine phosphoribosyl transferase 1 [Source:UniProtKB/TrEMBL;Acc:F4HSX1],0.8866915848381804,0.9837440685142131,-0.014016786885428924,0.4548773882835556,0.7854072462843195,-0.07356608572284669,0.7449010068884909,0.9327313787012551,0.03196794171861295,0,0,0,4
AT1G66340.1,GO:0009690,ETR1,1,24734162,24737756,+,3594,protein_coding,Ethylene receptor 1 [Source:UniProtKB/Swiss-Prot;Acc:P49333],0.8373124865334358,0.971299128682158,0.02014214068673963,0.3696890157502291,0.7264201809378179,0.08789553132797663,0.040776205691909345,0.2861709324784,-0.20130687934631636,0,0,0,9
AT1G68870.1,GO:0009690,ATSOFL2,1,25889074,25889734,+,660,protein_coding,At1g68870 [Source:UniProtKB/TrEMBL;Acc:Q9CA45],0.9338491946966819,0.9915020266177292,-0.0322516340030656,0.5015040782634008,0.8138907211451131,-0.2657265492215081,0.7304938919228561,NA,0.13182037081578613,0,0,0,4
AT1G75450.1,GO:0009690,CKX5,1,28314458,28318362,-,3904,protein_coding,Cytokinin dehydrogenase 5 [Source:UniProtKB/Swiss-Prot;Acc:Q67YU0],0.0016618193598111563,0.04818760050483468,0.9553710456786257,0.28775692208489556,0.656606534206448,0.32514679465619933,0.9840673553070127,0.9967452186753163,-0.006128936317825506,0,0,0,7
AT2G41510.2,GO:0009690,ATCKX1,2,17314412,17317153,+,2741,protein_coding,cytokinin oxidase/dehydrogenase 1 [Source:TAIR;Acc:AT2G41510],0.001840884813941555,0.051308482112753136,1.2098571539324245,0.2264645961999111,0.5956772284780832,0.4755489144279994,0.3699494458573539,0.7545137138382689,0.3527504328125732,0,0,0,7
AT3G01650.1,GO:0009690,RGLG1,3,241739,245284,+,3545,protein_coding,E3 ubiquitin-protein ligase RGLG1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SS90],0.20076963331769504,0.6748779789825939,-0.18674695204881056,0.7377830711522018,0.9249030348320281,0.04862470354303416,0.39900603715118993,0.7718950821633426,-0.1227079565631864,0,0,0,10
AT3G01650.2,GO:0009690,RGLG1,3,241758,245271,+,3513,protein_coding,E3 ubiquitin-protein ligase RGLG1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SS90],0.3688354297409271,0.8170054072396122,0.9014871507295596,0.9196197217200294,0.9803782264942031,0.10242633465898293,0.507091444899384,NA,0.6666675417392693,0,0,0,6
AT3G30580.1,GO:0009690,,3,12167577,12168181,-,604,protein_coding,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G38790.1); Has 75 Blast hits to 75 proteins in 16 species: Archae - 2; Bacteria - 0; Metazoa - 0; Fungi - 2; Plants - 63; Viruses - 0; Other Eukaryotes - 8 (source /.../ BLink). [Source:TAIR;Acc:AT3G30580],0.1010568033501445,NA,-2.6681841253983367,0.2544080882430959,NA,-1.6629551515785794,0.2907888165316854,NA,-1.5118767948477092,-0,-0,-0,8
AT3G63440.1,GO:0009690,CKX6,3,23424157,23426536,+,2379,protein_coding,Cytokinin dehydrogenase 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9LY71],0.8335567684925597,0.970542629013237,0.05887209829022791,0.07432237571671597,0.3469237895497063,-0.5075824519441566,0.2479287236192385,0.6569742518814451,0.32155629365631466,0,0,0,4
AT4G29740.3,GO:0009690,CKX4,4,14566183,14569338,+,3155,protein_coding,Cytokinin dehydrogenase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9FUJ2],0.9481591814728942,0.9933269717125698,-0.053765773109650354,0.7022548160190529,0.9127056718376153,-0.31676904297553493,0.4494913829706595,0.8044659829256686,-0.6279022034757922,0,0,0,2
AT4G29740.2,GO:0009690,CKX4,4,14566183,14569380,+,3197,protein_coding,Cytokinin dehydrogenase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9FUJ2],0.27388477234688074,0.7504158561712203,-0.5456672621075251,0.5663860057146237,0.8502115593935958,-0.2857855629817178,0.14784754896015728,0.5321783261274229,-0.7219067189572493,0,0,0,10
AT4G29740.1,GO:0009690,CKX4,4,14566265,14569332,+,3067,protein_coding,Cytokinin dehydrogenase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9FUJ2],0.9096165232665203,0.987224163401081,0.13577396393344163,0.3461805180583357,0.7076352911419275,1.1188196883200932,0.46118901770900533,NA,0.8759099668763032,0,0,0,5
AT4G33800.1,GO:0009690,,4,16209988,16211426,-,1438,protein_coding,At4g33800 [Source:UniProtKB/TrEMBL;Acc:Q8L9K4],0.7209213998565409,0.9468426636397191,-0.21353005547231707,0.8886201399121718,0.971131254619034,-0.08316579304408223,0.4108874280127054,NA,0.4746817661150303,0,0,0,4
AT5G05860.1,GO:0009690,UGT76C2,5,1765390,1767510,+,2120,protein_coding,Glycosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8QNB5],0.11457195919765406,0.5465070952243848,-0.2456676549103823,0.10092745462230265,0.40676567216985354,-0.2554878670476128,0.28347233468307587,0.690400630472306,-0.16649254474997016,0,0,0,8
AT5G14420.4,GO:0009690,RGLG2,5,4648081,4650876,-,2795,protein_coding,E3 ubiquitin-protein ligase RGLG2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LY87],0.13097118438108932,0.5766478852088482,-1.0964716126751066,0.31003167797601616,0.6765631648989902,0.7254715615033601,0.7320960922470007,0.9285027037418073,-0.24596445189582383,-0,0,0,10
AT5G14420.3,GO:0009690,RGLG2,5,4648105,4650821,-,2716,protein_coding,E3 ubiquitin-protein ligase RGLG2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LY87],0.223540493550638,0.7004018752625191,0.22998986586740533,0.5739845448891112,0.8548394756625534,0.1063963405217298,0.23260190716193874,0.6406575111586701,0.22537306029743298,0,0,0,6
