ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G02140.1,path:ath03013,MEE63,1,403100,404456,-,1356,protein_coding,MEE63 [Source:UniProtKB/TrEMBL;Acc:A0A178WA48],0.012970525204449112,0.17915058259458783,-0.15786899571152962,0.012160102406318008,0.12229250762687643,-0.1594113851343576,0.21760466014919944,0.6209437937666729,0.07730626853590729,0,0,0,4
AT1G04170.1,path:ath03013,EIF2 GAMMA,1,1096882,1099901,+,3019,protein_coding,Eukaryotic translation initiation factor 2 gamma subunit [Source:UniProtKB/TrEMBL;Acc:O64490],0.35265955024327295,0.8087054280647589,-0.13471335945757631,0.11799763776385803,0.4366757294008854,-0.22674054053071052,0.6659568273041017,0.9064938314007508,0.0624642678841147,0,0,0,4
AT1G04635.1,path:ath03013,EMB1687,1,1291300,1292024,+,724,protein_coding,Probable ribonuclease P/MRP protein subunit POP5 [Source:UniProtKB/Swiss-Prot;Acc:Q6AWV1],0.3094266077615033,0.7759488549693347,-0.4114101759610753,0.18547191236298521,0.5442335134696357,-0.5418237161593324,0.8721048473743189,NA,-0.06331845310252944,0,0,0,8
AT1G07920.1,path:ath03013,A1,1,2454771,2457321,+,2550,protein_coding,Elongation factor 1-alpha 4 [Source:UniProtKB/Swiss-Prot;Acc:Q8GTY0],0.3085331935968677,0.7745405346694624,-0.157177436362251,0.11035972661142987,0.42375234548899554,-0.24645965060330047,0.041384943718528064,0.2886746813512172,0.314687916530907,0,0,0,4
AT1G07930.1,path:ath03013,A1,1,2458184,2460817,+,2633,protein_coding,Elongation factor 1-alpha 4 [Source:UniProtKB/Swiss-Prot;Acc:Q8GTY0],0.24961512130697466,0.7294699178852027,-0.19252015651373922,0.23019271911263334,0.5990938789026826,-0.2006476528567369,0.05610197269070256,0.339803942344643,0.3192711163149717,0,0,0,4
AT1G07940.3,path:ath03013,A1,1,2462949,2465494,-,2545,protein_coding,Elongation factor 1-alpha 4 [Source:UniProtKB/Swiss-Prot;Acc:Q8GTY0],0.6913507936430006,0.9391891828961481,0.2145250018061016,0.6658832213916659,0.8977863597752898,0.23329476570877694,0.7222787371839396,0.9254677172545388,0.191898586031404,0,0,0,6
AT1G07940.4,path:ath03013,A1,1,2462953,2465467,-,2514,protein_coding,Elongation factor 1-alpha 4 [Source:UniProtKB/Swiss-Prot;Acc:Q8GTY0],0.10888764669105656,0.5346278477586652,1.0867184783206556,0.3187114329254755,0.6834942752215901,0.6780909812924113,0.732945430494991,0.9288879785291552,0.2328783884998741,0,0,0,7
AT1G07940.1,path:ath03013,A1,1,2462953,2465545,-,2592,protein_coding,Elongation factor 1-alpha 4 [Source:UniProtKB/Swiss-Prot;Acc:Q8GTY0],0.22789520984842696,0.7042618737252373,-0.14466941748305776,0.031013168232754375,0.21377260949097882,-0.25884201141450236,0.06554990661263621,0.36535429810001974,0.2207877268080376,0,0,0,4
AT1G10390.2,path:ath03013,NUP98A,1,3406956,3412874,-,5918,protein_coding,Nuclear pore complex protein NUP98A [Source:UniProtKB/Swiss-Prot;Acc:Q8RY25],0.5376836844138173,0.8923728131932488,0.29409727963343585,0.8120325404596747,0.9485533721217126,-0.11360568449906597,0.3810505726177485,0.7619744556593627,0.41781072273597436,0,0,0,6
AT1G10390.3,path:ath03013,NUP98A,1,3407024,3412838,-,5814,protein_coding,Nuclear pore complex protein NUP98A [Source:UniProtKB/Swiss-Prot;Acc:Q8RY25],0.9768572649845951,0.9953174703137344,-0.00406559527894391,0.753707482603728,0.9296516923285209,0.043960334206022716,0.42613380916004656,0.7897761139752689,-0.11155895791019273,0,0,0,10
