ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G21140.1,GO:0071369,,1,7404328,7405426,+,1098,protein_coding,Vacuolar iron transporter homolog 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LPU9],0.8298961891196905,0.9698597075340092,-0.11796568929196304,0.02762657251003634,0.20104426697747615,-1.2189595251050396,0.5077628628883157,0.8370097542257843,-0.3639898015868721,0,-0,0,3
AT1G49820.1,GO:0071369,MTK,1,18442882,18445350,+,2468,protein_coding,Methylthioribose kinase [Source:UniProtKB/Swiss-Prot;Acc:Q9C6D2],0.0026005336469342943,0.06423593296673415,0.7806202885609264,0.24416382972243553,0.6143348537208234,0.3022738413144976,0.5138170942500485,0.839769813414923,-0.16967688155594757,0,0,0,7
AT1G56160.1,GO:0071369,ATMYB72,1,21022384,21023587,+,1203,protein_coding,MYB72 [Source:UniProtKB/TrEMBL;Acc:A0A178W4I7],0.0018563052324985063,0.051584291535233785,3.4104193752227525,0.009806445886437646,0.10746713343628896,2.8323196595598725,0.9187359961718027,0.9814809323224347,0.113328898074021,0,0,0,7
AT1G72360.2,GO:0071369,HRE1,1,27241696,27242968,+,1272,protein_coding,Integrase-type DNA-binding superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4IDA7],0.24147115181172094,0.7195788466424433,0.3678349998084582,0.0026416704909423753,0.044746935184318166,0.9393153506688638,0.09593622316820122,0.44162842646991524,0.5215910538055689,0,0,0,5
AT1G76800.1,GO:0071369,,1,28829243,28830278,+,1035,protein_coding,Vacuolar iron transporter homolog 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SRD3],0.7235864411606123,0.9475224411324735,-0.22789139449653775,0.23522649405329427,0.6041810255246184,-0.7713766335086901,0.3943323816967003,0.7691623511317671,0.5443809831459435,0,0,0,4
AT2G05830.2,GO:0071369,,2,2229539,2232149,+,2610,protein_coding,Methylthioribose-1-phosphate isomerase [Source:UniProtKB/Swiss-Prot;Acc:Q9ZUG4],0.12387097654171994,0.5652384973221307,-1.8683682724060662,0.942041752914935,0.9870558950268483,0.08598139329100173,0.5303973453230164,NA,-0.7467257128002587,-0,0,0,10
AT2G05830.1,GO:0071369,,2,2229539,2232149,+,2610,protein_coding,Methylthioribose-1-phosphate isomerase [Source:UniProtKB/Swiss-Prot;Acc:Q9ZUG4],0.15839496016350935,0.6199658834741543,1.3721017130109445,0.22920677850761717,0.5983236181629215,1.1702143874185995,0.26782654318097293,0.6754126500382013,1.0784241868810656,0,0,0,6
AT2G05830.3,GO:0071369,,2,2229707,2232106,+,2399,protein_coding,Methylthioribose-1-phosphate isomerase [Source:UniProtKB/Swiss-Prot;Acc:Q9ZUG4],0.04811534971466988,0.368139595973127,0.5717453108363848,0.08914837107241398,0.3816061323516931,0.49190917813825663,0.5702258772417503,0.8684734998194868,0.16441679954759256,0,0,0,9
AT2G28160.1,GO:0071369,FIT,2,12004658,12006276,+,1618,protein_coding,Transcription factor FER-LIKE IRON DEFICIENCY-INDUCED TRANSCRIPTION FACTOR [Source:UniProtKB/Swiss-Prot;Acc:Q0V7X4],0.015485702101229395,0.19797809290622392,-0.6601413939054827,0.8051906557379053,0.9462215470815624,0.067138595703601,0.14088040532677684,0.5214324889895452,-0.4011752025943126,0,0,0,10
AT2G28160.2,GO:0071369,FIT,2,12004700,12006122,+,1422,protein_coding,Transcription factor FER-LIKE IRON DEFICIENCY-INDUCED TRANSCRIPTION FACTOR [Source:UniProtKB/Swiss-Prot;Acc:Q0V7X4],0.2664876071859019,0.7431144215912692,-0.5280435092620579,0.41757728137962863,0.7606994570923706,-0.3848272544870493,0.28617043936701303,0.6922344052870126,0.5036751880039642,0,0,0,4
AT2G41230.1,GO:0071369,ORS1,2,17194748,17195697,-,949,protein_coding,Protein ORGAN SIZE RELATED 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWS1],0.027032281222733302,0.2706223121265127,1.6139985507978039,6.443254195158339e-4,0.01638671327097885,2.4556726471906525,0.6433612201545159,NA,-0.3663031811169357,0,1,0,9
AT3G08040.1,GO:0071369,DTX43,3,2566196,2569700,-,3504,protein_coding,Protein DETOXIFICATION 43 [Source:UniProtKB/Swiss-Prot;Acc:Q9SFB0],0.12179157938136836,0.5621765012543151,0.5036566201315898,0.07673622917162079,0.35393714262812304,-0.5816475683714413,0.20452925841641012,0.6065037469471212,-0.41574410385331856,0,0,0,7
