ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G05790.3,ARA:LIPAS-PWY,,1,1732802,1737573,+,4771,protein_coding,lipase class 3 family protein [Source:TAIR;Acc:AT1G05790],0.7280291310042181,0.9493423950728156,-0.5582360379113734,0.7616716519060509,0.9320284092805226,-0.48684406669232383,0.4053748001262426,0.7759174907659435,-1.3364387876147807,0,0,-0,2
AT1G05790.4,ARA:LIPAS-PWY,,1,1732836,1737499,+,4663,protein_coding,lipase class 3 family protein [Source:TAIR;Acc:AT1G05790],0.8207526460140209,0.968100901259091,-0.24962228337078574,0.5604681023437406,0.8466230347945849,0.6400688314666937,0.5679654578599043,0.867960911206913,0.6277910280017565,0,0,0,1
AT1G05790.2,ARA:LIPAS-PWY,,1,1732837,1737583,+,4746,protein_coding,lipase class 3 family protein [Source:TAIR;Acc:AT1G05790],0.15578486029228572,0.6158184761003691,1.369217384507901,0.4987933973220723,0.8120080089093279,0.6539908357140225,0.5002920396385652,0.8326918400170302,0.6514891033166355,0,0,0,7
AT1G05790.1,ARA:LIPAS-PWY,,1,1733039,1737485,+,4446,protein_coding,lipase class 3 family protein [Source:TAIR;Acc:AT1G05790],0.7603598009032052,0.9558679272822341,0.09296453790074459,0.12750834848014034,0.453375935212952,0.46139179058548546,0.5580448699620405,0.863372571160564,0.17794911076027192,0,0,0,5
AT1G06250.1,ARA:LIPAS-PWY,,1,1913175,1914895,-,1720,protein_coding,Phospholipase A1-IIalpha [Source:UniProtKB/Swiss-Prot;Acc:Q9LNC2],0.415544209331447,0.8456074432281361,0.45015234813013294,0.9526254807613362,0.9896085719178265,-0.033705230733492714,0.8637074378425768,NA,0.09618135747141095,0,0,0,7
AT1G06800.1,ARA:LIPAS-PWY,PLA-I{gamma}1,1,2089417,2091686,-,2269,protein_coding,PLA-I(gamma)1 [Source:UniProtKB/TrEMBL;Acc:A0A178WG46],0.3468157567711618,0.8035755510549998,0.25583215990753666,0.27048360001340516,0.640798460876034,-0.300746662453457,0.007021864104356865,0.1013389361863332,-0.737969837811244,0,0,0,2
AT1G06800.2,ARA:LIPAS-PWY,PLA-I{gamma}1,1,2089856,2091686,-,1830,protein_coding,PLA-I(gamma)1 [Source:UniProtKB/TrEMBL;Acc:A0A178WG46],0.060244923964642164,0.4108479409211566,1.264940883708708,0.7745847609459577,0.9362927300535707,0.19616099516696528,0.29574910751875055,0.6994615771599042,-0.7342322822407934,0,0,0,7
AT1G08310.1,ARA:LIPAS-PWY,,1,2618647,2620452,+,1805,protein_coding,Alpha/beta-Hydrolases superfamily protein [Source:UniProtKB/TrEMBL;Acc:A8MRK8],0.006675940166973712,0.11903231064105706,1.0021075295494097,1.6695468983696771e-4,0.00617341949408166,1.3831942290758563,0.23880326897121826,0.646901142316132,0.4392761980500721,0,1,0,9
AT1G08310.2,ARA:LIPAS-PWY,,1,2618647,2620452,+,1805,protein_coding,Alpha/beta-Hydrolases superfamily protein [Source:UniProtKB/TrEMBL;Acc:A8MRK8],0.09550968075856518,0.5074134885242773,0.7915427034649157,0.09458156730950247,0.3935382441956737,0.7938628899490088,0.4467191363100281,0.8030948382540581,-0.36902106809838336,0,0,0,9
AT1G10740.3,ARA:LIPAS-PWY,,1,3567905,3570838,-,2933,protein_coding,Alpha/beta-Hydrolases superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9SAC8],0.7585857623920226,0.9546669109129219,0.5064635061775734,0.616595631587056,0.8757501858891129,-0.8283766850939202,0.6421638060988293,0.8984641208974752,-0.7683110710082749,0,0,0,2
