ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G09420.1,ARA:OXIDATIVEPENT-PWY,G6PD4,1,3038462,3041819,-,3357,protein_coding,Glucose-6-phosphate 1-dehydrogenase [Source:UniProtKB/TrEMBL;Acc:F4I0Y8],0.6855574810480739,0.9384196103438033,0.12224143606740792,0.22766928336412978,0.5965146271752689,-0.3700180416693819,0.5104296910702191,0.8385849710254357,-0.20010707621496798,0,0,0,3
AT1G09420.2,ARA:OXIDATIVEPENT-PWY,G6PD4,1,3038469,3041873,-,3404,protein_coding,Glucose-6-phosphate 1-dehydrogenase [Source:UniProtKB/TrEMBL;Acc:F4I0Y8],0.6834230719564979,0.9378699614636201,0.5399336953045039,0.8346121836494442,NA,0.27730213481326177,0.29721651360923246,NA,-1.4349609845502487,0,0,-0,7
AT1G13700.1,ARA:OXIDATIVEPENT-PWY,PGL1,1,4694372,4695723,-,1351,protein_coding,Probable 6-phosphogluconolactonase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LMX8],0.0723868054732361,0.4466138343856424,0.6585501626478257,0.015188337727253207,0.14098315528024868,0.8870077098400793,0.6842398965444109,0.912496864249747,0.15026136136464374,0,0,0,9
AT1G24280.1,ARA:OXIDATIVEPENT-PWY,G6PD3,1,8609338,8612580,+,3242,protein_coding,Glucose-6-phosphate 1-dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A178WP00],0.6309519723201611,0.9243819041789407,0.14623223680641984,2.048772060250677e-6,1.803295147160558e-4,-1.4490948794026595,1.5517129732608588e-5,0.0011143615137525296,-1.3179955503406604,0,-1,-1,2
AT1G64190.1,ARA:OXIDATIVEPENT-PWY,PGD1,1,23825328,23827136,-,1808,protein_coding,"6-phosphogluconate dehydrogenase, decarboxylating 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SH69]",0.6221356421770037,0.92138627706677,-0.09439936179527289,3.2921790899368714e-5,0.0017151232227845539,-0.7961039455359689,4.491092543712444e-5,0.002619038179337847,-0.7822447007408074,0,0,0,2
AT3G02360.1,ARA:OXIDATIVEPENT-PWY,PGD2,3,481776,484152,+,2376,protein_coding,"6-phosphogluconate dehydrogenase, decarboxylating [Source:UniProtKB/TrEMBL;Acc:A0A178VK18]",0.0946944349621256,0.5054893514291555,0.41147934700714006,0.2722299445809501,0.6418247123509123,-0.2710580022824951,0.03374196040492216,0.25844128730392146,-0.5245947588918153,0,0,0,7
AT3G02360.2,ARA:OXIDATIVEPENT-PWY,PGD2,3,482028,484147,+,2119,protein_coding,"6-phosphogluconate dehydrogenase, decarboxylating [Source:UniProtKB/TrEMBL;Acc:A0A178VK18]",0.008275735536564062,0.13669775649919433,0.25886770811770327,0.5897862707424313,0.863965698332409,0.052890760863264594,0.010463499852273715,0.12995915304388284,-0.2513500208548347,0,0,0,7
AT3G27300.3,ARA:OXIDATIVEPENT-PWY,G6PD5,3,10083049,10086683,-,3634,protein_coding,Glucose-6-phosphate 1-dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A1I9LLZ6],0.41577571308430594,0.8456074432281361,-0.16914010082686198,0.35589538198719983,0.7150892935630395,-0.1919012615125821,0.26624569429802475,0.6739371050584235,-0.2310667370737773,0,0,0,8
AT3G27300.3,ARA:OXIDATIVEPENT-PWY,G6PD5,3,10083049,10086683,-,3634,protein_coding,Glucose-6-phosphate 1-dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A1I9LLZ6],0.41577571308430594,0.8456074432281361,-0.16914010082686198,0.35589538198719983,0.7150892935630395,-0.1919012615125821,0.26624569429802475,0.6739371050584235,-0.2310667370737773,0,0,0,8
AT3G49360.1,ARA:OXIDATIVEPENT-PWY,PGL2,3,18303007,18304466,-,1459,protein_coding,Probable 6-phosphogluconolactonase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8LG70],1.1936137312913445e-4,0.007205671169655571,0.7664587367358324,2.0529468000086793e-10,8.236912817587062e-8,1.235739226367813,6.32023269313215e-7,7.757763169968023e-5,0.9762417616352181,0,1,0,5
AT5G13110.1,ARA:OXIDATIVEPENT-PWY,G6PD2,5,4158639,4161845,+,3206,protein_coding,"Glucose-6-phosphate 1-dehydrogenase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FY99]",0.5847246263582635,0.9085440051090053,0.10261565707304308,2.1949255432799047e-4,0.007526018935516632,-0.6959004433771412,3.619196972725356e-5,0.0022043200194892813,-0.7778063851154632,0,0,0,2
AT5G24400.1,ARA:OXIDATIVEPENT-PWY,PGL3,5,8330243,8331963,-,1720,protein_coding,"Probable 6-phosphogluconolactonase 5, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q84WW2]",0.767329667453432,0.9571733012705728,0.024267265730034352,0.5251222909784306,0.8276949531563864,0.05209373568867178,0.27643477963131996,0.6830099546441712,-0.08936443830452219,0,0,0,9
AT5G24410.1,ARA:OXIDATIVEPENT-PWY,PGL4,5,8332420,8334129,-,1709,protein_coding,Probable 6-phosphogluconolactonase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9FIN1],3.317732527165918e-6,4.602323668089725e-4,-1.1898478299999227,0.8885582977881851,0.971131254619034,-0.03449465922970096,0.0112542217353887,0.13592071611946854,0.6155822973046359,-1,0,0,1
AT5G35790.1,ARA:OXIDATIVEPENT-PWY,G6PD1,5,13956672,13959830,-,3158,protein_coding,"Glucose-6-phosphate 1-dehydrogenase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q43727]",0.14991936791122792,0.6072367421990782,-0.6422542574167359,0.7358696744417492,0.9243032388390197,-0.1471273125013297,0.042064881758757534,0.2915337702064319,0.8590601514768258,0,0,0,4
AT5G40760.1,ARA:OXIDATIVEPENT-PWY,G6PD6,5,16310663,16314811,+,4148,protein_coding,G6PD6 [Source:UniProtKB/TrEMBL;Acc:A0A384LPG4],0.41050838521551686,0.8438674149004016,0.5622164884973045,0.4368732393570503,0.7739571912743,0.5312045518107261,0.14230552072664807,0.5237428633125387,1.0007934388065907,0,0,0,6
AT5G40760.2,ARA:OXIDATIVEPENT-PWY,G6PD6,5,16310989,16314777,+,3788,protein_coding,G6PD6 [Source:UniProtKB/TrEMBL;Acc:A0A384LPG4],0.3003852080504182,0.7702389292109358,0.0736040872039743,0.2309419208580365,0.5998242238169794,-0.08537098937788123,2.0492318037109292e-9,6.598176897465559e-7,-0.42913599617117565,0,0,0,2
AT5G41670.2,ARA:OXIDATIVEPENT-PWY,PGD3,5,16664674,16667171,-,2497,protein_coding,"6-phosphogluconate dehydrogenase, decarboxylating [Source:UniProtKB/TrEMBL;Acc:A0A178UQL8]",0.08443989318678403,0.4794741228572892,0.6277473705673142,2.852154700332737e-4,0.009012957098334625,-1.3223735610436944,3.6391106396600515e-4,0.012524996247344997,-1.2990325393725752,0,-1,-1,7
AT5G41670.1,ARA:OXIDATIVEPENT-PWY,PGD3,5,16665026,16667390,-,2364,protein_coding,"6-phosphogluconate dehydrogenase, decarboxylating [Source:UniProtKB/TrEMBL;Acc:A0A178UQL8]",0.11722152677061613,0.55256769006051,0.5354895433176866,6.118628298474536e-4,0.015694748656449663,-1.1734643455426674,9.319447462961535e-6,7.255898610483127e-4,-1.5188517966409676,0,-1,-1,2
AT5G41670.4,ARA:OXIDATIVEPENT-PWY,PGD3,5,16665254,16667390,-,2136,protein_coding,"6-phosphogluconate dehydrogenase, decarboxylating [Source:UniProtKB/TrEMBL;Acc:A0A178UQL8]",0.1746967893028698,0.6453400724710942,0.40908322131839475,1.3435099039667295e-5,8.226932400554356e-4,-1.3130266757316598,1.3077028013749371e-6,1.423561719252409e-4,-1.4595990178824287,0,-1,-1,2
