ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G06130.1,ARA:PWY-5386,GLX2-4,1,1857757,1860938,-,3181,protein_coding,GLX2-4 [Source:UniProtKB/TrEMBL;Acc:A0A178WGQ2],0.00460555647410119,0.09437641855580561,3.471823088255692,0.2421188955120777,0.6122335538838329,1.4621915689298037,0.1999310218767373,NA,1.5962640782995754,0,0,0,7
AT1G06130.2,ARA:PWY-5386,GLX2-4,1,1857767,1860698,-,2931,protein_coding,GLX2-4 [Source:UniProtKB/TrEMBL;Acc:A0A178WGQ2],0.038022437245994294,0.3259633326426859,0.35381153195040366,0.014805407043084978,0.13872392894116778,0.4150883149842056,0.31857936154956273,0.7168305725888131,-0.17243285055930624,0,0,0,9
AT1G08110.1,ARA:PWY-5386,,1,2535251,2537930,+,2679,protein_coding,Lactoylglutathione lyase [Source:UniProtKB/TrEMBL;Acc:B9DH52],0.6491697794739082,0.9273604099470842,0.8766188809632485,0.1399788285813848,0.47597141674412297,2.83557502180433,0.18665453969950516,0.5848573738070715,2.5375547422926847,0,0,0,5
AT1G08110.3,ARA:PWY-5386,,1,2535251,2537931,+,2680,protein_coding,Lactoylglutathione lyase [Source:UniProtKB/TrEMBL;Acc:B9DH52],0.9759197323699346,0.9951558716104979,-0.004516693408632152,0.01695993305897937,0.1498248177757093,-0.3596209373389516,0.1744540332891972,0.5700142785374855,-0.20361525552028506,0,0,0,3
AT1G08110.4,ARA:PWY-5386,,1,2535363,2537932,+,2569,protein_coding,Lactoylglutathione lyase [Source:UniProtKB/TrEMBL;Acc:B9DH52],0.5869534459773524,0.9088734680048683,0.4679945203436401,0.41440992276636973,0.758866998896836,0.7021603811402514,0.6265956240811187,0.8921768713791742,0.41904630363023804,0,0,0,6
AT1G11840.1,ARA:PWY-5386,ATGLX1,1,3995158,3997965,+,2807,protein_coding,,0.2720803516159259,0.7478405189984988,1.013946805721756,0.501785154435875,0.8139889657575918,-0.6453261741411361,0.5345027870963881,NA,0.5765248839227262,0,0,0,3
AT1G11840.2,ARA:PWY-5386,ATGLX1,1,3995158,3997965,+,2807,protein_coding,,0.8207810048411975,0.968100901259091,-0.23573408252860303,0.21990084390391912,0.5873198694312125,1.2511908196343033,0.09699825638629125,NA,1.6866437685827436,0,0,0,1
AT1G11840.5,ARA:PWY-5386,ATGLX1,1,3995169,3997853,+,2684,protein_coding,,0.16842641952163115,0.6358210831833437,0.9655571851186081,0.609598322751268,0.8731617018378047,-0.36665848912836113,0.201126227464481,NA,-0.9315645055310976,0,0,0,7
AT1G11840.6,ARA:PWY-5386,ATGLX1,1,3995393,3997907,+,2514,protein_coding,,0.8131616281213346,0.9668256558801094,0.17826275212100423,0.8926080233251938,0.9717122207990319,-0.10210189769924448,0.2129249610157817,0.6154925682418578,0.934427762505989,0,0,0,4
AT1G11840.3,ARA:PWY-5386,ATGLX1,1,3995415,3997853,+,2438,protein_coding,,0.6907843023580817,0.9391533909982686,-0.05106780867200821,0.03780029354820864,0.23988373256915596,-0.2667494815270356,0.06402554486449756,0.359932601838772,0.23763362606512858,0,0,0,4
AT1G11840.4,ARA:PWY-5386,ATGLX1,1,3995418,3997853,+,2435,protein_coding,,0.23292401776121774,0.7093339115405771,0.6236785225030017,0.5767934282543024,0.856306166620317,0.2921861499846968,0.10223788329610518,0.45518765632750535,0.8535377766501769,0,0,0,6
AT1G67280.1,ARA:PWY-5386,,1,25188238,25190694,-,2456,protein_coding,"Probable lactoylglutathione lyase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8W593]",0.3381622440653681,0.7980674545888471,0.28271527675086705,0.4259693341597305,0.7664083823627519,0.2351489219112053,0.7863707883575329,0.9454858243097876,-0.08028657923968108,0,0,0,9
AT1G67280.2,ARA:PWY-5386,,1,25188274,25190694,-,2420,protein_coding,"Probable lactoylglutathione lyase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8W593]",0.21597734886583722,0.692031745490845,-0.17539374160244195,0.359349444084433,0.718164579278695,-0.12982095922589168,0.7527430303675107,0.9352149304812711,-0.04443454240465272,0,0,0,8
