ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G15330.1,GO:0003006,PV42A,1,5274271,5275602,+,1331,protein_coding,SNF1-related protein kinase regulatory subunit gamma-like PV42a [Source:UniProtKB/Swiss-Prot;Acc:Q9XI37],0.4206564538523484,0.847465681366913,-0.625255805125457,0.3213385179961328,0.6848122753109276,0.7422796352385259,0.018581338091090926,0.18572937567546902,1.7389313995722808,0,0,0,1
AT1G77740.1,GO:0003006,PIP5K2,1,29220349,29224426,+,4077,protein_coding,Phosphatidylinositol 4-phosphate 5-kinase [Source:UniProtKB/TrEMBL;Acc:A0A178W978],0.6146264448816396,0.9188787916593806,0.1494578458487832,0.9560722928582622,0.9902070573278723,-0.016385901947341255,0.6284686941656052,0.8930519726427225,-0.14401460915764253,0,0,0,7
AT1G77740.2,GO:0003006,PIP5K2,1,29220538,29224220,+,3682,protein_coding,Phosphatidylinositol 4-phosphate 5-kinase [Source:UniProtKB/TrEMBL;Acc:A0A178W978],0.006419777047004497,0.11639149787474608,0.3793017060841647,0.8237902554150371,0.9516514829217881,0.0311283370308404,0.16248955704871018,0.5526782874334851,-0.19565348792874815,0,0,0,7
AT3G01090.3,GO:0003006,,3,31145,34451,-,3306,protein_coding,,0.2457057655803542,0.725773082763871,-0.3219690540471933,0.9847126546576176,0.9963507069597287,0.005306946424010264,0.5919852763283939,0.8778866899521992,0.14831531372394594,0,0,0,1
AT3G01090.1,GO:0003006,,3,31163,34670,-,3507,protein_coding,,0.0873777950314462,0.4870725207215601,0.6457922059346545,0.24362176522277368,0.613890911209194,0.44083325674949786,0.6691650701066092,0.9068250161690296,-0.16192971349592564,0,0,0,9
AT3G20070.1,GO:0003006,TTN9,3,7004672,7006941,-,2269,protein_coding,TTN9 [Source:UniProtKB/TrEMBL;Acc:A0A384LCV3],0.4475209698782786,0.8605648207422417,-0.9124160874065258,0.7907628453922626,0.9414981393949176,-0.3157533206031228,0.6476467713829688,NA,0.5389673850819043,0,0,0,4
AT3G20070.4,GO:0003006,TTN9,3,7004672,7006941,-,2269,protein_coding,TTN9 [Source:UniProtKB/TrEMBL;Acc:A0A384LCV3],0.3677863297150958,0.8162635988946635,-0.8661070951719388,0.8941733090999254,0.9722076748625585,-0.12749701956074685,0.9174009082260273,0.9811352566904543,0.0992976239973132,0,0,0,1
AT4G17460.1,GO:0003006,HAT1,4,9739518,9741234,+,1716,protein_coding,Homeobox-leucine zipper protein HAT1 [Source:UniProtKB/Swiss-Prot;Acc:P46600],0.11359690855055192,0.5445082467840514,-0.30322151788858537,0.5560175536176621,0.844598738563033,0.11213333183539102,0.3950341702831473,0.7696074218153209,0.1616985435498566,0,0,0,1
AT4G24120.1,GO:0003006,YSL1,4,12524186,12527347,+,3161,protein_coding,YSL1 [Source:UniProtKB/TrEMBL;Acc:A0A178V2Q5],0.6345181990113312,0.9253214416817163,0.2897489908664733,0.25184582050756876,0.622368022328044,-0.743226307499211,0.46248764274974064,NA,-0.4641574801519488,0,0,0,3
AT5G53550.2,GO:0003006,YSL3,5,21755251,21758933,+,3682,protein_coding,YSL3 [Source:UniProtKB/TrEMBL;Acc:A0A178U7D6],0.051806322825260355,0.3827503299928204,1.2127427289047492,0.5113032235734192,0.8194950703960248,0.41132134736228804,0.5636149074283879,0.8658928033194417,-0.36378526180599496,0,0,0,7
AT5G53550.4,GO:0003006,YSL3,5,21755289,21758950,+,3661,protein_coding,YSL3 [Source:UniProtKB/TrEMBL;Acc:A0A178U7D6],0.04662721961363015,0.3626457740388472,-0.5581419581826208,0.1398633812298646,0.47597141674412297,0.4046034452918647,2.2178904797787885e-4,0.008819505646697206,-1.051993620543819,0,0,-1,10
AT5G53550.5,GO:0003006,YSL3,5,21755291,21758932,+,3641,protein_coding,YSL3 [Source:UniProtKB/TrEMBL;Acc:A0A178U7D6],0.726185965820987,0.9486457334575483,-0.4764965377258456,0.7347313517149784,0.9242684766313657,-0.4610237303681839,0.09922118764277855,NA,-2.280569634069666,0,0,-0,2
AT5G53550.1,GO:0003006,YSL3,5,21755291,21758950,+,3659,protein_coding,YSL3 [Source:UniProtKB/TrEMBL;Acc:A0A178U7D6],0.07030353448708337,0.44104642878335776,1.099857959871017,0.0369728915825588,0.23771951005078823,1.2672878155042733,0.33931618442594574,0.7325767774350987,0.5812128444505853,0,0,0,9
AT5G53550.6,GO:0003006,YSL3,5,21755993,21758921,+,2928,protein_coding,YSL3 [Source:UniProtKB/TrEMBL;Acc:A0A178U7D6],0.32263666013204473,0.7868693076532991,-0.23222110144316457,0.433227687360131,0.771312295634611,0.1837582731057725,0.010666812800499912,0.13146628194386623,-0.6002439475224187,0,0,0,10
