ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G10430.2,path:ath04136,PP2A2,1,3428478,3430924,-,2446,protein_coding,Serine/threonine-protein phosphatase PP2A-2 catalytic subunit [Source:UniProtKB/Swiss-Prot;Acc:Q07098],0.5472212377667721,0.8969112984836193,-0.252286693374591,0.7953896949795795,0.942922646147661,-0.10863758877568626,0.6163062772708028,0.8875312114558227,-0.20993409419151193,0,0,0,8
AT1G50030.1,path:ath04136,TOR,1,18522248,18539995,-,17747,protein_coding,Serine/threonine-protein kinase TOR [Source:UniProtKB/TrEMBL;Acc:A0A178WN52],0.6305398565642562,0.9243611989086742,-0.048562174654481365,0.8352387087422063,0.9541832887853466,-0.02099597199719667,0.13149104895925517,0.5059839500738581,-0.15233193813179868,0,0,0,10
AT1G54210.1,path:ath04136,ATG12A,1,20241231,20242641,+,1410,protein_coding,Ubiquitin-like protein ATG12 [Source:UniProtKB/TrEMBL;Acc:A0A178VZU7],0.500830427399406,0.8803740886027461,0.2421233229395468,0.19267547512037494,0.552860411209905,0.46643733069079824,0.2637406237904964,0.6725036488767104,0.39997774530375674,0,0,0,6
AT1G59830.1,path:ath04136,PP2A1,1,22020377,22022503,-,2126,protein_coding,Serine/threonine-protein phosphatase PP2A-1 catalytic subunit [Source:UniProtKB/Swiss-Prot;Acc:Q07099],0.4755421570671022,0.8708427929920632,-0.08012647806392818,0.7358304753938647,0.9243032388390197,0.03771951447528961,0.681519651047886,0.9114488123045532,0.04570628449049963,0,0,0,1
AT1G60490.1,path:ath04136,ATVPS34,1,22285572,22290389,-,4817,protein_coding,Phosphatidylinositol 3-kinase VPS34 [Source:UniProtKB/Swiss-Prot;Acc:P42339],0.9344774776945368,0.9915020266177292,-0.009345386682122236,0.4976836968011861,0.8111965346699125,0.07700860642596363,0.011412260888740769,0.137195621820206,-0.28842242350656155,0,0,0,10
AT1G62040.1,path:ath04136,ATG8C,1,22932760,22934440,+,1680,protein_coding,Autophagy-related protein [Source:UniProtKB/TrEMBL;Acc:A0A178W309],0.407259788265609,0.8413792835339703,0.12738969718763501,0.039960737264500494,0.2479436619061127,0.3139409155001398,0.9086328835143878,0.9790860801232437,0.01765978482862824,0,0,0,5
AT1G69960.1,path:ath04136,PP2A5,1,26348721,26350697,-,1976,protein_coding,Serine/threonine-protein phosphatase PP2A-5 catalytic subunit [Source:UniProtKB/Swiss-Prot;Acc:O04951],0.7722799650548994,0.9589650723092822,0.027627675666316843,0.029619737949506408,0.20914672740374973,0.20673392929378734,0.09647886914620976,0.4425681822331557,-0.15917665632388792,0,0,0,9
AT2G05630.1,path:ath04136,ATG8D,2,2082894,2084905,-,2011,protein_coding,Autophagy-related protein [Source:UniProtKB/TrEMBL;Acc:F4IHC1],0.8528058974095796,0.9758546506123507,0.0626426368657965,0.7212201098098576,0.920897312782452,-0.12069996072042635,0.7976702848951053,0.9487258565543508,-0.08661167173578523,0,0,0,3
AT2G31260.1,path:ath04136,ATG9,2,13321833,13327496,-,5663,protein_coding,Autophagy-related protein 9 [Source:UniProtKB/Swiss-Prot;Acc:Q8RUS5],0.7852373333710552,0.9624259624160597,0.04341509732073413,0.7115712786552822,0.9163317539799166,-0.0589532797198889,0.01379145796222293,0.15467808355811308,-0.3933790383866199,0,0,0,2
AT2G37840.1,path:ath04136,ATG1C,2,15851726,15856309,+,4583,protein_coding,Serine/threonine-protein kinase ATG1c [Source:UniProtKB/Swiss-Prot;Acc:F4IRW0],0.442763851059068,0.8579144530720999,0.14031526142623083,0.0023131960777096412,0.04106506961130475,0.5524385772868362,0.005274365704692393,0.084537435125576,0.5054643379656404,0,0,0,1
AT2G37840.2,path:ath04136,ATG1C,2,15851726,15856309,+,4583,protein_coding,Serine/threonine-protein kinase ATG1c [Source:UniProtKB/Swiss-Prot;Acc:F4IRW0],0.06663034715600562,0.43051778259600504,-0.5294573702746964,0.23498251772443116,0.603856825927398,0.3391321978838433,0.8110029483419047,0.9530200382011254,-0.06851276601924322,0,0,0,5
AT2G37840.3,path:ath04136,ATG1C,2,15853749,15856334,+,2585,protein_coding,Serine/threonine-protein kinase ATG1c [Source:UniProtKB/Swiss-Prot;Acc:F4IRW0],0.4914279657701946,0.8769073609937197,0.16068873576257747,0.0025159241219397995,0.04359309804501375,0.6977960322717437,0.9817012734559054,0.9960269684187426,0.005367156749567034,0,0,0,5
AT2G42500.1,path:ath04136,PP2A3,2,17697626,17701417,-,3791,protein_coding,Serine/threonine-protein phosphatase PP2A-3 catalytic subunit [Source:UniProtKB/Swiss-Prot;Acc:Q07100],0.6841347645851765,0.9379923657208677,-0.0269744402950929,0.8410383698063808,0.9561765048481763,-0.013297135365367347,0.07112788827988502,0.38035001916814265,0.1188636260483313,0,0,0,4
AT2G42500.4,path:ath04136,PP2A3,2,17698811,17701417,-,2606,protein_coding,Serine/threonine-protein phosphatase PP2A-3 catalytic subunit [Source:UniProtKB/Swiss-Prot;Acc:Q07100],0.3182475537318184,0.7831603850885968,0.6252602983962335,0.7527277915310812,0.9291408737039317,0.20066212324014873,0.7126022975336951,NA,-0.23859458219035412,0,0,0,7
AT2G42500.3,path:ath04136,PP2A3,2,17698813,17701417,-,2604,protein_coding,Serine/threonine-protein phosphatase PP2A-3 catalytic subunit [Source:UniProtKB/Swiss-Prot;Acc:Q07100],0.8022309918890829,0.9661037546046279,-0.16322539169957034,0.778878237033351,0.9377694960417512,-0.18322167000587244,0.5818578589943355,NA,-0.36071185163111275,0,0,0,2
AT2G44140.1,path:ath04136,ATG4A,2,18253497,18258101,-,4604,protein_coding,Cysteine protease ATG4a [Source:UniProtKB/Swiss-Prot;Acc:Q8S929],0.26583797123647024,0.7431144215912692,-0.4050056340244583,0.8839944453064457,0.9691492120198968,0.05300640599318148,0.7134160060968322,0.9233387489119781,0.13334734349821797,0,0,0,1
AT2G44140.4,path:ath04136,ATG4A,2,18255106,18258101,-,2995,protein_coding,Cysteine protease ATG4a [Source:UniProtKB/Swiss-Prot;Acc:Q8S929],0.5190296458615767,0.8875875594678738,-0.16855805910837776,0.16456271748693735,0.5135742923042401,-0.364260370412988,0.07604717054371853,0.392690025529251,-0.4650261478295748,0,0,0,2
AT2G45170.1,path:ath04136,ATG8E,2,18624264,18625791,+,1527,protein_coding,Autophagy-related protein 8e [Source:UniProtKB/Swiss-Prot;Acc:Q8S926],0.10583106180838577,0.5280588785372431,-0.39356005659263466,0.37294952706082934,0.7290796746612492,0.21604003732930446,0.157554676814021,0.5461744113532734,-0.34363765618729375,0,0,0,10
AT2G45170.2,path:ath04136,ATG8E,2,18624354,18625723,+,1369,protein_coding,Autophagy-related protein 8e [Source:UniProtKB/Swiss-Prot;Acc:Q8S926],0.4965228717061686,0.8785309318814698,0.31280714695887984,0.049524443464929006,0.2799234838570693,0.9024801479685659,0.9209231603404147,0.9816379881023348,-0.04570191270638211,0,0,0,5
AT3G06420.1,path:ath04136,ATG8H,3,1954990,1956397,-,1407,protein_coding,Autophagy-related protein 8h [Source:UniProtKB/Swiss-Prot;Acc:Q8S925],0.507537767701711,0.8829616806499966,0.14113349882054682,0.020925654519507026,0.16974153433717196,0.4913478399036093,0.6641351662816105,0.9057059244289306,-0.09252544634724894,0,0,0,5
AT3G07525.1,path:ath04136,ATG10,3,2398951,2400603,-,1652,protein_coding,ATG10 [Source:UniProtKB/TrEMBL;Acc:A0A178V865],0.32895933290220924,0.7912936594604264,-0.43219539391507883,0.8250917684906759,0.9517644068890444,-0.09656742297480438,0.24462660720296692,0.6533764116294816,-0.5151797965498633,0,0,0,10
AT3G07525.2,path:ath04136,ATG10,3,2399143,2400402,-,1259,protein_coding,ATG10 [Source:UniProtKB/TrEMBL;Acc:A0A178V865],0.9051076795209505,0.9868809346462182,0.031088174886806506,0.24719812090702784,0.6178688876078775,-0.31115547589532294,0.45584258006927475,0.8083323932622506,-0.1968050411600409,0,0,0,3
