ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G30010.1,GO:0003964,NMAT1,1,10513151,10516385,+,3234,protein_coding,"Nuclear intron maturase 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9C8R8]",0.549171783955198,0.8973379852096153,-0.141147963242376,0.33975453210088014,0.7013193067600291,-0.2259361879580891,0.046828552792571795,0.30993158819358796,0.4569928449173813,0,0,0,4
AT1G48720.1,GO:0003964,,1,18017730,18018458,+,728,protein_coding,At1g48720 [Source:UniProtKB/TrEMBL;Acc:Q682G3],0.892490759799485,0.9850342389027601,-0.06613283931041906,0.0197720253492842,0.1639961695277562,1.0613196589520772,0.8719696753246546,NA,0.07742277433229755,0,0,0,5
AT1G74350.1,GO:0003964,,1,27949022,27951413,-,2391,protein_coding,,0.6280907223177223,0.9235876599509517,0.14780172379629325,0.06961665806232936,0.3345432609995599,0.5406406552090607,0.49415133517078463,0.829905914496632,0.20668101048730825,0,0,0,5
AT2G19146.1,GO:0003964,,2,8303889,8304455,+,566,protein_coding,Reverse transcriptase-like protein [Source:UniProtKB/TrEMBL;Acc:Q1G3C3],0.730372895615245,0.950098694054643,-0.2976783162860923,0.04638720603233974,NA,1.5694252852576718,0.48294131500409765,NA,0.5711104650126327,0,0,0,5
AT2G34320.1,GO:0003964,,2,14484959,14485837,+,878,protein_coding,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:O80781]",0.593384178511861,0.9104881942491783,-0.4468565394932989,0.1727658107404428,NA,1.0467761337798815,0.04624451320947085,NA,1.5047675806806249,0,0,0,1
AT3G45490.1,GO:0003964,,3,16686962,16687893,-,931,protein_coding,Reverse transcriptase-like protein [Source:UniProtKB/TrEMBL;Acc:Q9M1F8],0.06488313183603109,NA,-2.421343167637813,0.67218795883103,NA,-0.4660657960585334,0.1358131095725127,NA,-1.7995451318353377,-0,0,-0,10
AT4G05095.1,GO:0003964,,4,2613798,2614214,-,416,protein_coding,BEST Arabidopsis thaliana protein match is: RNA-directed DNA polymerase (reverse transcriptase)-related family protein (TAIR:AT4G04650.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi -  /.../Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). [Source:TAIR;Acc:AT4G05095],0.28765048976049123,NA,-1.5454304542894792,0.684197403078872,NA,-0.5398752290182587,0.6374475706870266,NA,-0.6252597243956713,-0,0,0,8
AT4G20700.2,GO:0003964,,4,11097843,11100211,+,2368,protein_coding,"RNA-binding reverse transcriptase, putative (DUF1204) [Source:UniProtKB/TrEMBL;Acc:Q9SVH7]",0.1374662965332824,0.5881424212912438,0.6509890543765889,0.05908166212978717,0.30579980893192427,0.821559581030303,0.04717619295938397,0.31086410578385637,0.8594278336282347,0,0,0,6
AT5G04050.1,GO:0003964,,5,1096016,1099042,+,3026,protein_coding,,0.582521128688807,0.9078270129595561,-0.1484613232819415,0.291773681439749,0.6599136360957049,-0.2866299255088407,0.6112484959305947,0.8852279259750058,0.1353690292696755,0,0,0,4
AT5G16486.1,GO:0003964,,5,5383597,5384226,-,629,protein_coding,RNA-directed DNA polymerase (Reverse transcriptase)-related family protein [Source:UniProtKB/TrEMBL;Acc:Q1G3F8],0.05432624852066346,NA,1.568439832436287,0.21311478390648741,NA,1.0452724506464959,0.2528223607770246,NA,0.9596347292332154,0,0,0,7
AT5G46920.1,GO:0003964,NMAT2,5,19053472,19056073,+,2601,protein_coding,"Nuclear intron maturase 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9FJR9]",0.26016124792474016,0.737812768615966,-0.1567213479139093,0.001764118640492261,0.03372904501686555,-0.4434279011422022,0.8812142202841731,0.9725332222393979,-0.02055611674358537,0,0,0,4
ATMG00520.1,GO:0003964,MATR,Mt,144294,146312,-,2018,protein_coding,Maturase (Fragment) [Source:UniProtKB/TrEMBL;Acc:P93307],0.43871237502852123,0.8560343082525557,-0.14172728040656302,0.7985108509976915,0.9444756388442851,0.046148956489608366,0.31459551139917546,0.7138707760917571,-0.18352131154732088,0,0,0,10
ATCG00040.1,GO:0003964,MATK,Pt,2056,3636,-,1580,protein_coding,maturase K [Source:TAIR;Acc:ATCG00040],0.03129352785480672,0.29248014973006037,1.6522330557578864,0.42468010865381167,NA,0.6443060577748081,0.1417100152079576,NA,1.1473208382938165,0,0,0,6
