ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G09420.1,path:ath00030,G6PD4,1,3038462,3041819,-,3357,protein_coding,Glucose-6-phosphate 1-dehydrogenase [Source:UniProtKB/TrEMBL;Acc:F4I0Y8],0.6855574810480739,0.9384196103438033,0.12224143606740792,0.22766928336412978,0.5965146271752689,-0.3700180416693819,0.5104296910702191,0.8385849710254357,-0.20010707621496798,0,0,0,3
AT1G09420.2,path:ath00030,G6PD4,1,3038469,3041873,-,3404,protein_coding,Glucose-6-phosphate 1-dehydrogenase [Source:UniProtKB/TrEMBL;Acc:F4I0Y8],0.6834230719564979,0.9378699614636201,0.5399336953045039,0.8346121836494442,NA,0.27730213481326177,0.29721651360923246,NA,-1.4349609845502487,0,0,-0,7
AT1G12000.1,path:ath00030,PFP-BETA1,1,4049896,4053871,-,3975,protein_coding,Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit beta 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8W4M5],0.9469182995346679,0.9933269717125698,0.010383285686387087,0.34506654090035,0.706853341277909,-0.14730540689336297,0.47677889082842856,0.8205722809984686,0.11092900504216545,0,0,0,4
AT1G12230.2,path:ath00030,,1,4147962,4151056,+,3094,protein_coding,Aldolase superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4IC59],0.5642727879668705,0.9026237829786996,0.40723257333385177,0.7240442530419517,0.9214248088866843,0.24986235447935978,0.4757826437974962,0.8202937397506208,0.5028550324008374,0,0,0,6
AT1G12230.1,path:ath00030,,1,4147991,4151025,+,3034,protein_coding,Aldolase superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4IC59],0.02330102150171657,0.24940843396831655,0.2727860361735785,0.08948160402060798,0.38237734398402823,0.2044216741404764,0.0634479791600445,0.35819539332987665,0.22310996223839277,0,0,0,6
AT1G13700.1,path:ath00030,PGL1,1,4694372,4695723,-,1351,protein_coding,Probable 6-phosphogluconolactonase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LMX8],0.0723868054732361,0.4466138343856424,0.6585501626478257,0.015188337727253207,0.14098315528024868,0.8870077098400793,0.6842398965444109,0.912496864249747,0.15026136136464374,0,0,0,9
AT1G17160.1,path:ath00030,,1,5867535,5869436,+,1901,protein_coding,Ribokinase [Source:UniProtKB/TrEMBL;Acc:A1A6H3],0.1258030536995842,0.5678165222653969,0.21038623423064803,0.7265935366964895,0.9220166820777135,0.04836381947829798,0.47527844492888316,0.8202186618164239,0.09822749359335796,0,0,0,6
AT1G17160.2,path:ath00030,,1,5867635,5869356,+,1721,protein_coding,Ribokinase [Source:UniProtKB/TrEMBL;Acc:A1A6H3],0.7340974540987081,0.9507052469720705,-0.7068055514179292,0.6167993749451712,0.8758137019485452,-1.042579840507684,0.6123412925009437,NA,-1.0554636421935675,0,-0,-0,2
AT1G20950.1,path:ath00030,PFP-ALPHA1,1,7297239,7301633,-,4394,protein_coding,Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha [Source:UniProtKB/TrEMBL;Acc:A0A178WMV9],0.9587937244492692,0.9941061228734263,-0.008139450392303757,0.9995515573596431,0.9997290716295725,-8.854261225095777e-5,0.17641038828251435,0.5725186997572819,0.21270493107344673,0,0,0,4
AT1G23190.1,path:ath00030,PGM3,1,8219808,8224547,+,4739,protein_coding,"Probable phosphoglucomutase, cytoplasmic 1 [Source:UniProtKB/Swiss-Prot;Acc:O49299]",0.028950234532710808,0.281375787472506,0.3270478752303607,0.567833058804202,0.8512904069362868,0.08559382389055296,0.062271877134701115,0.35520424578912413,-0.27959696890473534,0,0,0,7
AT1G24280.1,path:ath00030,G6PD3,1,8609338,8612580,+,3242,protein_coding,Glucose-6-phosphate 1-dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A178WP00],0.6309519723201611,0.9243819041789407,0.14623223680641984,2.048772060250677e-6,1.803295147160558e-4,-1.4490948794026595,1.5517129732608588e-5,0.0011143615137525296,-1.3179955503406604,0,-1,-1,2
AT1G32380.1,path:ath00030,PRS2,1,11681734,11684520,+,2786,protein_coding,"Ribose-phosphate pyrophosphokinase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q42583]",0.004184044979990656,0.08855253113592014,0.9432237448449524,0.7178247164397831,0.9192341857533464,0.11953815801668038,0.6064962794881745,0.8834682726950831,-0.17063914279918774,0,0,0,7
AT1G32380.2,path:ath00030,PRS2,1,11681734,11684520,+,2786,protein_coding,"Ribose-phosphate pyrophosphokinase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q42583]",0.09839523879015376,0.5130293707232653,0.784921475094557,0.5989011881826213,0.8683893911321087,0.2522457020573565,0.013410842721483733,0.1515444124910548,-1.2442330524540357,0,0,-0,7
AT1G43670.1,path:ath00030,CYFBP,1,16467298,16470500,+,3202,protein_coding,"Fructose-1,6-bisphosphatase, cytosolic [Source:UniProtKB/Swiss-Prot;Acc:Q9MA79]",0.4103030930511785,0.8438674149004016,0.16302137563578645,2.836140313638453e-4,0.00899069857443737,0.7133510547990509,0.030383307901652824,0.24438703493746694,0.42652172242268077,0,0,0,5
AT1G63290.1,path:ath00030,,1,23471844,23473922,-,2078,protein_coding,Ribulose-phosphate 3-epimerase [Source:UniProtKB/TrEMBL;Acc:Q9C8T3],0.08759965085716048,0.4873572845524403,0.19562724616283142,0.4470135013175854,0.7813448679709684,0.0873319724834684,0.6811749939969741,0.9114488123045532,-0.04724044187097135,0,0,0,7
AT1G64190.1,path:ath00030,PGD1,1,23825328,23827136,-,1808,protein_coding,"6-phosphogluconate dehydrogenase, decarboxylating 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SH69]",0.6221356421770037,0.92138627706677,-0.09439936179527289,3.2921790899368714e-5,0.0017151232227845539,-0.7961039455359689,4.491092543712444e-5,0.002619038179337847,-0.7822447007408074,0,0,0,2
AT1G70730.3,path:ath00030,PGM2,1,26668646,26673166,-,4520,protein_coding,Phosphoglucomutase/phosphomannomutase family protein [Source:UniProtKB/TrEMBL;Acc:F4I6W4],0.961430018555862,0.9944633830616663,-0.04060728660147561,0.29212459322342055,0.6600852630391264,0.8732877274070955,0.8643459368267437,NA,0.14280708869111278,0,0,0,5
AT1G70730.1,path:ath00030,PGM2,1,26668865,26672779,-,3914,protein_coding,Phosphoglucomutase/phosphomannomutase family protein [Source:UniProtKB/TrEMBL;Acc:F4I6W4],0.07214769248051314,0.4458259461883198,0.2546685102587792,0.957724570566485,0.9906867323721825,0.007526831816509674,0.27304528998550603,0.6801540881113942,-0.15576172197538582,0,0,0,7
AT1G71100.1,path:ath00030,RPI1,1,26814260,26815922,+,1662,protein_coding,Probable ribose-5-phosphate isomerase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9C998],0.0033436495950655196,0.07633167791962532,0.7625208311248375,0.3298078320556395,0.6925938708944381,0.25473906460143747,0.8106064442164262,0.9529301367677017,-0.06285164910607313,0,0,0,7
AT1G76550.1,path:ath00030,PFP-ALPHA2,1,28722657,28727111,-,4454,protein_coding,Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9C9K3],0.4706798360622793,0.8693934031733158,-0.07774970660945636,0.022183451203873807,0.17585831178488226,-0.24718073524073203,0.27996503815183343,0.6863051648519267,-0.11638195276799632,0,0,0,3
AT2G01140.1,path:ath00030,FBA3,2,94727,96863,-,2136,protein_coding,"Fructose-bisphosphate aldolase 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9ZU52]",0.4049636306751547,0.8403341915918284,0.13370480731523143,0.024917951041569953,0.18925221131554149,-0.36027522507019233,0.03196616032835883,0.2528163262798672,-0.34450978020987105,0,0,0,2
AT2G01290.1,path:ath00030,RPI2,2,148919,150585,-,1666,protein_coding,Probable ribose-5-phosphate isomerase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZU38],0.6770713465521043,0.9361198520858621,-0.15041159678567062,0.944903547885642,0.987776477188274,0.024785358009205026,0.31855750600074845,0.7168305725888131,0.3524457374952778,0,0,0,1
AT2G16790.4,path:ath00030,,2,7283957,7285177,-,1220,protein_coding,P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:TAIR;Acc:AT2G16790],0.6488239871608188,0.9273604099470842,0.22906326603475077,0.3913548906110993,0.744272841478447,0.42907486894741703,0.7735257636303787,0.9415282027948517,-0.14602775438208074,0,0,0,9
