ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G20560.1,ARA:PWY66-21,AAE1,1,7119671,7121871,-,2200,protein_coding,"Probable acyl-activating enzyme 1, peroxisomal [Source:UniProtKB/Swiss-Prot;Acc:F4HUK6]",0.12866071149485928,0.5719592429269169,0.45399979156154213,0.19703979415753126,0.5584236665787531,0.38562399122137925,0.7238651225367772,0.9256393518353461,0.10572594007464438,0,0,0,9
AT1G20560.2,ARA:PWY66-21,AAE1,1,7119676,7121817,-,2141,protein_coding,"Probable acyl-activating enzyme 1, peroxisomal [Source:UniProtKB/Swiss-Prot;Acc:F4HUK6]",0.9573710533045874,0.993918704796516,-0.12619385568757097,0.7997437802354748,0.9447906965629546,-0.5990298707347489,0.8713233045249469,0.9699650789268321,-0.3824325372465079,0,0,0,2
AT1G22430.1,ARA:PWY66-21,,1,7919136,7921893,+,2757,protein_coding,Alcohol dehydrogenase-like 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SK86],0.08071227974984146,0.4694417915433574,-0.7252533778047416,0.24792865181439822,0.6185061953531861,-0.4773427449823691,0.21663013102306508,0.619774966363765,-0.5098888230249983,0,0,0,8
AT1G22430.5,ARA:PWY66-21,,1,7919136,7921893,+,2757,protein_coding,Alcohol dehydrogenase-like 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SK86],0.21350063448702883,0.6903077334565709,-1.9684841149528243,0.9321391781022552,0.9836218012068626,-0.1327639691181898,0.7754568356763728,NA,-0.44516836124297815,-0,0,0,10
AT1G22430.4,ARA:PWY66-21,,1,7919136,7921893,+,2757,protein_coding,Alcohol dehydrogenase-like 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SK86],0.39041889346332204,0.8326046425803331,-0.8381793089014208,0.7552385107337493,0.9300203229019816,-0.3020148491608462,0.8551436454638115,NA,-0.17645336747538032,0,0,0,8
AT1G22430.2,ARA:PWY66-21,,1,7919172,7921832,+,2660,protein_coding,Alcohol dehydrogenase-like 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SK86],0.7910022779937866,0.963624825250177,0.2793793942650443,0.4769742894835842,0.7990745572156621,-0.7558528152841006,0.8080454754749247,0.951713510963531,-0.2568574555753047,0,0,0,3
AT1G22440.1,ARA:PWY66-21,,1,7922276,7925097,+,2821,protein_coding,Alcohol dehydrogenase-like 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SK87],0.026304846398320064,0.2665792519766076,0.1682552751738433,0.5345453540193834,0.8331467255718362,-0.04716580696802079,3.058995153253444e-8,6.751679394217554e-6,-0.4222942816705058,0,0,0,2
AT1G23800.1,ARA:PWY66-21,ALDH2B7,1,8412051,8414886,-,2835,protein_coding,"Aldehyde dehydrogenase family 2 member B7, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8S528]",8.284664071083295e-5,0.005554270753173692,0.831840110268974,0.5720324864966247,0.8540140676442446,0.11997487608237327,0.07682161884114286,0.39460076876790084,0.37475736311439767,0,0,0,7
AT1G23800.2,ARA:PWY66-21,ALDH2B7,1,8412051,8414886,-,2835,protein_coding,"Aldehyde dehydrogenase family 2 member B7, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8S528]",0.8561726540505022,0.9767773977848947,0.1142600949205564,0.5498488551801382,0.8409869653435329,0.3758045549860048,0.5436357679153088,0.8564817774269332,0.3812740205366035,0,0,0,1
AT1G44170.3,ARA:PWY66-21,ALDH3H1,1,16796400,16798675,-,2275,protein_coding,Aldehyde dehydrogenase family 3 member H1 [Source:UniProtKB/Swiss-Prot;Acc:Q70DU8],0.12515252862718743,0.5669816398796937,-0.5609156436806371,0.13052568530762143,0.459687078794639,-0.5530655423392811,0.09593567550368699,0.44162842646991524,-0.6089508585650124,0,0,0,8
