ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT2G28390.1,GO:0099402,MON1,2,12139578,12143665,-,4087,protein_coding,Vacuolar fusion protein MON1 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9SKN1],0.8939939051363768,0.9850342389027601,-0.012583441210052802,0.9749382565356683,0.9945228463956359,0.0029662035655015698,0.5083672631988747,0.837347639192012,0.062164348175398065,0,0,0,4
AT3G01090.3,GO:0099402,,3,31145,34451,-,3306,protein_coding,,0.2457057655803542,0.725773082763871,-0.3219690540471933,0.9847126546576176,0.9963507069597287,0.005306946424010264,0.5919852763283939,0.8778866899521992,0.14831531372394594,0,0,0,1
AT3G01090.1,GO:0099402,,3,31163,34670,-,3507,protein_coding,,0.0873777950314462,0.4870725207215601,0.6457922059346545,0.24362176522277368,0.613890911209194,0.44083325674949786,0.6691650701066092,0.9068250161690296,-0.16192971349592564,0,0,0,9
AT3G02470.4,GO:0099402,SAMDC1,3,508886,511462,+,2576,protein_coding,S-adenosylmethionine decarboxylase proenzyme 1 [Source:UniProtKB/Swiss-Prot;Acc:Q96286],0.6596629686577655,0.9314605729590584,-0.35053077760438744,0.9833445635641976,0.9960923275379255,0.016582794161766966,0.7515182346854536,0.9352149304812711,-0.251765027273331,0,0,0,10
AT3G02470.3,GO:0099402,SAMDC1,3,509096,511489,+,2393,protein_coding,S-adenosylmethionine decarboxylase proenzyme 1 [Source:UniProtKB/Swiss-Prot;Acc:Q96286],0.29228161862465063,0.7646527988982244,0.17026195476464123,0.02683771515802145,0.19760497623902892,0.35789873329353167,0.32690948225226224,0.7237676915461855,0.15849288259186145,0,0,0,5
AT3G02470.1,GO:0099402,SAMDC1,3,509117,511561,+,2444,protein_coding,S-adenosylmethionine decarboxylase proenzyme 1 [Source:UniProtKB/Swiss-Prot;Acc:Q96286],0.8451168306217083,0.9738623128396451,0.02228673950416161,0.03841305966043134,0.24182775942186946,0.23597728372361226,0.3732328518229759,0.756652036217167,0.10150848887156876,0,0,0,5
AT3G51390.2,GO:0099402,PAT10,3,19075544,19077966,+,2422,protein_coding,Protein S-acyltransferase 10 [Source:UniProtKB/Swiss-Prot;Acc:Q7XA86],0.7431347034528595,0.9529854144178901,0.48478584021371995,0.6100414383103989,0.8733070452124829,0.7534716270718945,0.5741942096220443,NA,0.8294866916653322,0,0,0,6
AT3G51390.1,GO:0099402,PAT10,3,19075545,19078120,+,2575,protein_coding,Protein S-acyltransferase 10 [Source:UniProtKB/Swiss-Prot;Acc:Q7XA86],0.2746174904227583,0.7509054269043991,0.12827136420514887,0.10909437091619363,0.4221558615588812,0.18771457279689932,0.9296016835936509,0.9844259362127092,-0.010400816235914214,0,0,0,9
AT4G08920.1,GO:0099402,CRY1,4,5723651,5727268,+,3617,protein_coding,Cryptochrome-1 [Source:UniProtKB/Swiss-Prot;Acc:Q43125],0.39012945209650673,0.8325091972215397,0.1665775939997436,0.07803248482842422,0.3568678559301973,0.3411821854093893,0.2605022406365994,0.668970616376658,0.21790123512434878,0,0,0,5
AT4G31820.1,GO:0099402,NPY1,4,15390519,15394626,-,4107,protein_coding,BTB/POZ domain-containing protein NPY1 [Source:UniProtKB/Swiss-Prot;Acc:Q8H1D3],0.07797045352146724,0.4624243856849076,0.2131468333557685,0.12003126723145656,0.440512819423867,0.1882691815530023,0.06921816847426661,0.3747188787475036,0.2189958072245145,0,0,0,6
AT5G18930.1,GO:0099402,SAMDC4,5,6311725,6313372,-,1647,protein_coding,S-adenosylmethionine decarboxylase proenzyme 4 [Source:UniProtKB/Swiss-Prot;Acc:Q3E9D5],0.9110642627195125,0.9872868128618356,0.053384490070063274,0.3334316364348292,0.6963700299463536,0.4557612906193322,0.04138384306161495,0.2886746813512172,0.9462943295764253,0,0,0,1
