ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G13300.1,GO:0016036,HRS1,1,4556878,4558793,+,1915,protein_coding,Transcription factor HRS1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FX67],0.034807521767459104,0.31170427697668707,-0.5444602853421052,0.03277899855356677,0.2210537868876995,0.5500491494201207,0.1482530041697322,0.5328956782183502,0.37253300606829204,0,0,0,1
AT1G14040.1,GO:0016036,PHO1;H3,1,4810115,4814724,+,4609,protein_coding,Phosphate transporter PHO1 homolog 3 [Source:UniProtKB/Swiss-Prot;Acc:Q6R8G7],0.5786101153320558,0.9063365094182143,0.07871680714519794,0.7288318373381774,0.9226826871348006,0.049158044689817576,0.9613486096954048,0.9904777929830886,-0.0068688584667482575,0,0,0,6
AT1G18420.1,GO:0016036,ALMT3,1,6343330,6345689,+,2359,protein_coding,Putative aluminum-activated malate transporter 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LPQ8],0.39791481356375363,0.8371044063123317,-0.25331780741963134,0.5104971238382693,0.8192141384588363,0.19679753132271424,0.4398135668582047,0.7992925511009736,-0.2313712492293345,0,0,0,10
AT1G18420.2,GO:0016036,ALMT3,1,6343733,6345689,+,1956,protein_coding,Putative aluminum-activated malate transporter 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LPQ8],0.06074282269081856,0.4122203769203148,1.005581036280874,3.875474124583524e-4,0.011423299936080513,1.8963262469459994,0.05828004806807186,0.34382084267328905,1.0149190062344522,0,1,0,5
AT1G20620.1,GO:0016036,CAT3,1,7142972,7146540,+,3568,protein_coding,catalase 3 [Source:TAIR;Acc:AT1G20620],0.6193214983428192,0.9200133934151573,-0.10866133281758214,0.5297168506417331,0.8302150407504121,-0.1374582922764643,0.12111817454617367,0.4896480656649168,0.33881867549878947,0,0,0,4
AT1G20620.6,GO:0016036,CAT3,1,7143133,7146540,+,3407,protein_coding,catalase 3 [Source:TAIR;Acc:AT1G20620],0.6863345158020729,0.9384196103438033,-0.6928477491374049,0.5873652286257537,NA,-0.9342163834014492,0.5182800852500744,NA,-1.113645028163233,0,0,-0,8
AT1G20620.7,GO:0016036,CAT3,1,7143805,7146540,+,2735,protein_coding,catalase 3 [Source:TAIR;Acc:AT1G20620],0.21227964218904902,0.6887223947149396,1.3819750349558337,0.7541960931897329,NA,0.3555811089115799,0.46719538109456005,NA,0.8133331573769859,0,0,0,7
AT1G20630.1,GO:0016036,CAT1,1,7146636,7150180,+,3544,protein_coding,CAT1 [Source:UniProtKB/TrEMBL;Acc:A0A384KXY6],0.018520322059731573,0.21935422461528165,0.4023363098451799,0.9217055933064386,0.9808847324063533,-0.016939678571586778,0.34476276950517276,0.7365234306309971,0.1618990010772424,0,0,0,3
AT1G23010.1,GO:0016036,LPR1,1,8147118,8149891,+,2773,protein_coding,Multicopper oxidase LPR1 [Source:UniProtKB/Swiss-Prot;Acc:F4I4K5],0.4650516760455383,0.8668947193176298,-0.26747706493894724,1.9071761138067566e-4,0.006872481004202845,-1.3840250741711724,0.3051701032124428,0.7071167686917098,-0.37552184959694945,0,-1,0,3
AT1G26730.1,GO:0016036,PHO1-H7,1,9241036,9244918,+,3882,protein_coding,Phosphate transporter PHO1 homolog 7 [Source:UniProtKB/Swiss-Prot;Acc:Q6R8G3],0.982456057667467,0.9965048346314975,-0.010675920901306403,0.22725575840036014,0.5963894303876862,-0.5915509017209868,0.2802548508020611,0.6866668405092042,-0.5275583688816713,0,0,0,2
AT1G27320.1,GO:0016036,AHK3,1,9486889,9492632,+,5743,protein_coding,HK3 [Source:UniProtKB/TrEMBL;Acc:A0A178WL02],0.7475251941553025,0.9530196132125169,-0.042580441803837216,0.23291418160189914,0.6020383682521396,-0.1578851962029941,1.1677900118090203e-4,0.005383897123335033,-0.5106641296696895,0,0,0,2
AT1G29900.1,GO:0016036,CARB,1,10467956,10472211,+,4255,protein_coding,"Carbamoyl-phosphate synthase large chain, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q42601]",0.2256366241564641,0.702334423741162,-0.21878157212817698,0.03411350660238523,0.22615025511351902,-0.38279706893010684,0.20124045907551033,0.6040709750599934,0.23042342734500837,0,0,0,4
AT1G35350.1,GO:0016036,PHO1-H8,1,12980689,12984740,-,4051,protein_coding,Phosphate transporter PHO1 homolog 8 [Source:UniProtKB/Swiss-Prot;Acc:Q6R8G2],0.986001297844729,0.9974006836512818,0.006279826415104684,0.13556857021274984,0.4682569528841482,0.5314824664703371,0.39157698689078124,0.76803441079495,0.30545664750971896,0,0,0,5
AT1G35350.2,GO:0016036,PHO1-H8,1,12980872,12984640,-,3768,protein_coding,Phosphate transporter PHO1 homolog 8 [Source:UniProtKB/Swiss-Prot;Acc:Q6R8G2],6.547206458367277e-5,0.004664282337888755,1.3392223114735209,1.9370409824402847e-5,0.0011079050146799944,1.4315501253394536,0.015261500245604994,0.1641152566140135,0.8196235745132348,1,1,0,9
AT1G53310.2,GO:0016036,PPC1,1,19883935,19888413,-,4478,protein_coding,Phosphoenolpyruvate carboxylase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAH0],0.24570112022258858,0.725773082763871,1.5626741663371282,0.5400790131277018,0.8365545393776364,0.8248993358874784,0.7964810511795191,0.9482724367435479,0.3472696185906542,0,0,0,7
AT1G53310.3,GO:0016036,PPC1,1,19884027,19888328,-,4301,protein_coding,Phosphoenolpyruvate carboxylase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAH0],0.41242813865797695,0.8440593840274345,1.2135818648062675,0.6759157969911438,0.9022489366972807,-0.6204722056056776,0.644110827510529,0.8995989390309564,-0.6856166065095668,0,0,0,7
AT1G53310.1,GO:0016036,PPC1,1,19884027,19888398,-,4371,protein_coding,Phosphoenolpyruvate carboxylase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAH0],0.05276907735807029,0.3861323474077604,0.4296118540555044,0.40040098829254067,0.7491048285796983,0.1865454941992388,0.19021552937552716,0.5894560516626285,-0.2906567369665796,0,0,0,7
AT1G55180.2,GO:0016036,PLDALPHA4,1,20585008,20587532,-,2524,protein_coding,Phospholipase D alpha 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9C888],0.4564149039403135,0.8641384981661862,-0.22637316667585933,0.5816378632812937,0.8589068967986313,-0.16731646322560614,0.3205550350095244,0.7183896629957278,0.29889678227547684,0,0,0,4
AT1G55180.1,GO:0016036,PLDALPHA4,1,20585008,20587723,-,2715,protein_coding,Phospholipase D alpha 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9C888],0.643581659489294,0.9273392630027173,-0.6532621652508408,0.9772714095494127,0.994954644313541,0.040149596861947114,0.3184946560084643,0.7168193165821553,-1.412560382582513,0,0,-0,10
AT1G58250.1,GO:0016036,SAB,1,21587060,21601740,-,14680,protein_coding,HYPERSENSITIVE TO PI STARVATION 4 [Source:UniProtKB/TrEMBL;Acc:F4I9T6],0.17734567788890246,0.6487697248721492,0.13033835760115783,0.82731860776948285,0.9522169384337744,-0.021136967048691467,0.4637989876347119,0.812647674202858,-0.07093507761771338,0,0,0,7
