ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G20610.1,GO:0005813,CYCB2-3,1,7134659,7137828,-,3169,protein_coding,Cyclin-B2-3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LDM4],0.0012603989116542985,0.03989269368852944,-0.6916596439478961,5.378058978915877e-4,0.014422627409840629,-0.7436162830702716,0.01124922707727228,0.13592071611946854,0.5311270352314615,0,0,0,4
AT1G49890.1,GO:0005813,QWRF2,1,18470046,18473833,+,3787,protein_coding,QWRF motif-containing protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q94AI1],0.7302011224425661,0.9499854569546892,-0.05068891086308213,0.2851687693269117,0.654917951914117,-0.15781074092370925,0.06813740187836,0.3711152310021326,0.2646428241131636,0,0,0,4
AT1G73790.1,GO:0005813,GIP2,1,27744649,27745429,+,780,protein_coding,Mitotic-spindle organizing protein 1A [Source:UniProtKB/Swiss-Prot;Acc:Q9C9T3],0.8458501675477624,0.9739829418391998,-0.06295250966070975,0.35509268758896984,0.7144911398028957,0.2947730735765917,0.5112987999355635,0.8386622893951388,-0.2134401068060881,0,0,0,5
AT1G76310.1,GO:0005813,CYCB2;4,1,28627694,28630789,-,3095,protein_coding,CYCLIN B2;4 [Source:TAIR;Acc:AT1G76310],0.8496096814523264,0.9750652184685179,-0.10116914654009837,0.8368241819428532,0.9547367650873348,-0.10992114761921792,0.6245137024634076,0.8917176481609984,0.259653308271998,0,0,0,4
AT1G76310.3,GO:0005813,CYCB2;4,1,28627803,28630546,-,2743,protein_coding,CYCLIN B2;4 [Source:TAIR;Acc:AT1G76310],0.23719500285259773,0.7152620545703644,-0.421744925366813,0.06768864990124461,0.32951708426280363,-0.6567712589096956,0.06799250290580218,0.3709214591627639,0.6366683661552948,0,0,0,4
AT1G76310.4,GO:0005813,CYCB2;4,1,28628478,28630546,-,2068,protein_coding,CYCLIN B2;4 [Source:TAIR;Acc:AT1G76310],0.07466260001381904,0.45207744153771845,-0.7466337527443012,0.0597366331638904,0.30736626427054897,-0.7898762185087106,0.2818971740228637,0.6886049008235436,0.4394578555832521,0,0,0,4
AT1G80245.5,GO:0005813,,1,30174101,30175542,+,1441,protein_coding,At1g80245 [Source:UniProtKB/TrEMBL;Acc:Q0V7R8],0.5856072904039844,0.9087781613022718,-0.7378246188234416,0.6910420586824623,0.9083020057452548,-0.5369649699212109,0.31410235117489915,NA,-1.3707798396833544,0,0,-0,2
AT1G80245.1,GO:0005813,,1,30174157,30175553,+,1396,protein_coding,At1g80245 [Source:UniProtKB/TrEMBL;Acc:Q0V7R8],0.5665616065231946,0.9035882755187352,-0.25473411786099465,0.34036559457913723,0.7020415801025373,-0.4256670641002811,0.5947216508690327,0.8788583216589183,0.23388475458107189,0,0,0,4
AT1G80260.2,GO:0005813,emb1427,1,30175642,30180741,+,5099,protein_coding,Gamma-tubulin complex component [Source:UniProtKB/TrEMBL;Acc:Q0WPZ0],0.5977156411758413,0.9127017367492566,-0.17129163399730934,0.7371283564900801,0.9247188564703934,0.10820584998175113,0.4755731575588169,0.8202937397506208,0.22892642368375213,0,0,0,1
AT1G80260.1,GO:0005813,emb1427,1,30175700,30180745,+,5045,protein_coding,Gamma-tubulin complex component [Source:UniProtKB/TrEMBL;Acc:Q0WPZ0],0.5378242572370113,0.8923728131932488,0.13989140992815535,0.7821516377007328,0.9388896367571284,-0.06292908319020418,0.19198981074493726,0.5918432638762069,0.29560892341063266,0,0,0,4
AT2G17620.1,GO:0005813,CYCB2-1,2,7664055,7666522,+,2467,protein_coding,Cyclin-B2-1 [Source:UniProtKB/Swiss-Prot;Acc:Q39068],0.17389934819157896,0.6442726179392457,-0.48993222124685676,0.8481807123299185,0.959225658765371,0.06731516795910283,0.03508656688613939,0.26410060899742865,0.7245815811583294,0,0,0,1
AT2G20815.2,GO:0005813,QWRF3,2,8959255,8962113,+,2858,protein_coding,Family of unknown function (DUF566) [Source:TAIR;Acc:AT2G20815],0.7194171174171398,0.9462889924032919,-0.5711674905897891,0.9667764396821577,0.9928895607081476,0.06610676240986087,0.5705787256816419,0.8686735437703526,-0.9026843185166208,0,0,0,10
AT2G20815.1,GO:0005813,QWRF3,2,8959988,8962112,+,2124,protein_coding,Family of unknown function (DUF566) [Source:TAIR;Acc:AT2G20815],0.5954770733941758,0.9113451141152242,0.5747229958520899,0.877294712187215,0.9675780411929676,0.16776112540769375,0.788868863735221,NA,0.29036923658720665,0,0,0,6
AT2G24070.2,GO:0005813,QWRF4,2,10231300,10235476,-,4176,protein_coding,QWRF motif-containing protein 4 [Source:UniProtKB/Swiss-Prot;Acc:F4INP9],0.8613791720109181,0.978088647329258,-0.1600888731378286,0.051225007782073145,0.28481929733329775,1.7546854088362425,0.8447451756387616,0.9624211305334295,0.1784163189234917,0,0,0,5
AT2G24070.3,GO:0005813,QWRF4,2,10231342,10235494,-,4152,protein_coding,QWRF motif-containing protein 4 [Source:UniProtKB/Swiss-Prot;Acc:F4INP9],0.8673481570153782,0.979221416733648,-0.2081478548791509,0.19906794815290468,0.5609375872375665,-1.6221567736646338,0.694108957838891,0.9164127597238526,0.48844893233563685,0,-0,0,4
