ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G01340.2,GO:0030553,CNGC10,1,132270,135924,-,3654,protein_coding,Probable cyclic nucleotide-gated ion channel 10 [Source:UniProtKB/Swiss-Prot;Acc:Q9LNJ0],0.18872503117084677,0.6638316939061745,-0.38385844235770894,0.4302549707498046,0.7689212952862816,0.22951408589672367,0.7239080098022571,0.9256393518353461,0.10280627942330735,0,0,0,1
AT1G01340.1,GO:0030553,CNGC10,1,132328,135322,-,2994,protein_coding,Probable cyclic nucleotide-gated ion channel 10 [Source:UniProtKB/Swiss-Prot;Acc:Q9LNJ0],0.5631640366365367,0.9020597933109082,0.24448712116903398,0.9261555809689562,0.9816285881880196,0.039218632419149975,0.3385359939808569,0.7317457506390012,0.40448071869817703,0,0,0,6
AT1G19780.1,GO:0030553,CNGC8,1,6833669,6836633,-,2964,protein_coding,Putative cyclic nucleotide-gated ion channel 8 [Source:UniProtKB/Swiss-Prot;Acc:Q9FXH6],0.1690062116477489,0.636893985532772,-0.9805275786103859,0.5664960034433408,NA,0.3733357791209507,0.8311451189240424,NA,-0.1419006962772342,0,0,0,10
AT2G23980.6,GO:0030553,ATCNGC6,2,10201104,10204301,-,3197,protein_coding,cyclic nucleotide-gated channel 6 [Source:TAIR;Acc:AT2G23980],0.38621663528550265,0.8311624330184217,0.6692890184679261,0.10664175466123427,0.41704155496120154,1.2414667311061565,0.5220189899745376,0.8445485980188042,-0.5011454260894928,0,0,0,9
AT2G23980.10,GO:0030553,ATCNGC6,2,10201104,10204467,-,3363,protein_coding,cyclic nucleotide-gated channel 6 [Source:TAIR;Acc:AT2G23980],0.6516383235152541,0.9286243935686702,0.05460518878410849,0.7231756062527277,0.9214248088866843,-0.04293074754355894,0.3540631620956055,0.7429301841743616,-0.11227444951198691,0,0,0,3
AT2G23980.8,GO:0030553,ATCNGC6,2,10201104,10204534,-,3430,protein_coding,cyclic nucleotide-gated channel 6 [Source:TAIR;Acc:AT2G23980],0.6528099721023348,0.9289707441860648,0.47662651706999637,0.4246838087237439,0.765624585544242,0.8449575575943367,0.8269663468572301,0.9570664169347693,0.23173157654186294,0,0,0,9
AT2G23980.3,GO:0030553,ATCNGC6,2,10201104,10204534,-,3430,protein_coding,cyclic nucleotide-gated channel 6 [Source:TAIR;Acc:AT2G23980],0.7567522938798152,0.9544580258336968,-0.3392388149894676,0.26873576631975676,0.6394610092531521,1.199044437995987,0.7231446037648217,0.9256393518353461,-0.38786809866058847,0,0,0,5
AT2G24610.1,GO:0030553,ATCNGC14,2,10456879,10460571,+,3692,protein_coding,cyclic nucleotide-gated channel 14 [Source:TAIR;Acc:AT2G24610],0.3442469572080918,0.8016878548682956,-0.21254229250061385,0.016507894583644225,0.14750671270967794,0.5355821491776025,0.40936565964180527,0.7781582486166453,0.18462951692222432,0,0,0,5
AT2G28260.1,GO:0030553,CNGC15,2,12049443,12052584,+,3141,protein_coding,Putative cyclic nucleotide-gated ion channel 15 [Source:UniProtKB/Swiss-Prot;Acc:Q9SL29],0.023438817126585992,0.2503829120341159,-2.296240383843341,0.9918332962078347,0.9978620192163213,-0.009979282409722455,0.8624977860206726,0.9672293728655824,-0.16894552596962004,-0,0,0,1
AT2G28260.2,GO:0030553,CNGC15,2,12049920,12052643,+,2723,protein_coding,Putative cyclic nucleotide-gated ion channel 15 [Source:UniProtKB/Swiss-Prot;Acc:Q9SL29],0.4242701691018547,0.8486655110011069,0.3485394192854572,0.479737069684796,0.8007949240966078,0.3085968851781724,0.0683389158129237,0.3717154955069678,0.7880755580041359,0,0,0,6
