ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G07380.2,path:ath00600,,1,2264634,2269121,-,4487,protein_coding,Neutral/alkaline non-lysosomal ceramidase [Source:TAIR;Acc:AT1G07380],0.1596035539723361,0.6210105779023624,-0.5084366580238308,0.7039446121769083,0.9129361913172397,-0.1366417938305941,0.6631973492379204,0.9051056176517976,-0.15645982565798983,0,0,0,8
AT1G07380.1,path:ath00600,,1,2264673,2268306,-,3633,protein_coding,Neutral/alkaline non-lysosomal ceramidase [Source:TAIR;Acc:AT1G07380],0.0629271534843296,0.41908047937459736,0.27025232608201105,0.6076949887239285,0.8720004636957748,-0.07513038485262158,0.055784947810459874,0.3387797404537582,-0.2806702114388251,0,0,0,7
AT1G14290.1,path:ath00600,SBH2,1,4880030,4882265,-,2235,protein_coding,SBH2 [Source:UniProtKB/TrEMBL;Acc:A0A178WPE2],0.5673273325562307,0.9035882755187352,-0.11743800236623242,0.37407636242520215,0.7298534456898159,0.18160309607923172,0.47952944745579573,0.8218914924152978,0.14434461823018174,0,0,0,1
AT1G14290.2,path:ath00600,SBH2,1,4880039,4882003,-,1964,protein_coding,SBH2 [Source:UniProtKB/TrEMBL;Acc:A0A178WPE2],0.7486738574236095,0.9530196132125169,0.15878695127353099,0.6156512303114372,0.8751854830813912,0.24798856377683884,0.7734126196773237,NA,-0.14415519986325281,0,0,0,9
AT1G27980.1,path:ath00600,DPL1,1,9748506,9752769,+,4263,protein_coding,Sphingosine-1-phosphate lyase [Source:UniProtKB/Swiss-Prot;Acc:Q9C509],0.0465970315749872,0.3626457740388472,0.2723543024839854,0.5309975884954574,0.8310012458995107,-0.08619857769333217,4.642942662273072e-4,0.014933143658952616,-0.4843101626622218,0,0,0,7
AT1G33700.1,path:ath00600,,1,12208308,12214182,-,5874,protein_coding,Non-lysosomal glucosylceramidase [Source:UniProtKB/TrEMBL;Acc:F4HR96],0.8497576825699087,0.9750915332176635,-0.06696364623035629,0.003462862009743145,0.053995740455867296,1.0326647125437327,0.6113466270483072,0.8852279259750058,-0.17964061794658684,0,0,0,5
AT1G33700.3,path:ath00600,,1,12208853,12214083,-,5230,protein_coding,Non-lysosomal glucosylceramidase [Source:UniProtKB/TrEMBL;Acc:F4HR96],0.024815922143412987,0.2581075936090013,1.1500663619621037,6.962900431200395e-4,0.017343957628994558,1.7246320692990131,0.026245668740622702,0.22527366308672309,1.1377651204807102,0,1,0,5
AT1G33700.4,path:ath00600,,1,12209207,12214249,-,5042,protein_coding,Non-lysosomal glucosylceramidase [Source:UniProtKB/TrEMBL;Acc:F4HR96],0.5626717304205615,0.9020259363163224,0.3196958729889957,0.037157684828815596,0.23811034173259138,1.13779437757179,0.2897075675811174,0.6949659189565575,0.5814585185927763,0,0,0,5
AT1G69640.1,path:ath00600,SBH1,1,26193618,26195726,-,2108,protein_coding,Sphinganine C4-monooxygenase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8VYI1],0.2193482558220152,0.6956418816822175,-0.24372141565748762,0.1419538362196711,0.4797589923632384,-0.29153431433362226,0.2501641328807567,0.6588820711183246,-0.22802698516421155,0,0,0,8
AT1G72990.4,path:ath00600,BGAL17,1,27457282,27462480,-,5198,protein_coding,Beta-galactosidase 17 [Source:UniProtKB/Swiss-Prot;Acc:Q93Z24],0.8342295374649495,0.9706169708797799,-0.034904146611010906,0.9542119553409626,0.9899894011752799,-0.009572015715056517,0.016423408227027095,0.1715650695292305,-0.404151894017068,0,0,0,2
AT1G72990.2,path:ath00600,BGAL17,1,27457282,27462487,-,5205,protein_coding,Beta-galactosidase 17 [Source:UniProtKB/Swiss-Prot;Acc:Q93Z24],0.9878636502077311,0.9975578931739252,-0.015825403728751117,0.8165964384800419,0.9497862177721881,-0.24157882726546132,0.9173527052565811,0.9811352566904543,-0.10796613506444787,0,0,0,3
AT2G38010.3,path:ath00600,,2,15906645,15909867,+,3222,protein_coding,,0.9308879730781289,0.990882914792884,0.0270401222357114,0.021278735749145426,0.17133536514520348,-0.725121964411167,0.3510327456712107,0.7410868394546415,-0.29151409084188856,0,0,0,3
AT2G38010.1,path:ath00600,,2,15906862,15909931,+,3069,protein_coding,,0.2551536321525288,0.7340908371224819,0.35520523671185833,0.720018764802199,0.9202027401070986,-0.11275007960678493,0.7530479298010849,0.9352149304812711,0.09846494797755183,0,0,0,3
AT3G06060.2,path:ath00600,,3,1827922,1830469,-,2547,protein_coding,NAD(P)-binding Rossmann-fold superfamily protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LMA8],0.6348952469388196,0.9253214416817163,0.26804074850631154,0.21704805950708556,0.5837233702231318,0.6897909437955965,0.5352875593235702,0.851265739172822,0.34846967729682854,0,0,0,5
AT3G06060.1,path:ath00600,,3,1827980,1830200,-,2220,protein_coding,NAD(P)-binding Rossmann-fold superfamily protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LMA8],0.943395347981114,0.9932138274185892,-0.008701880665395548,0.28038293923822266,0.6504039101867787,0.13168003922955715,0.24449994654410528,0.653212627868749,0.14149717771556186,0,0,0,1
AT3G24180.1,path:ath00600,,3,8734611,8741819,-,7208,protein_coding,Non-lysosomal glucosylceramidase [Source:UniProtKB/TrEMBL;Acc:Q8VZ08],0.1623263238527214,0.6258736383243519,-0.4201476474890317,0.2052536916220029,0.5688526149487398,-0.3808537651271867,0.62365313731319,0.8908601865009012,-0.14739013130372622,0,0,0,8
AT3G24180.2,path:ath00600,,3,8734634,8741725,-,7091,protein_coding,Non-lysosomal glucosylceramidase [Source:UniProtKB/TrEMBL;Acc:Q8VZ08],0.718199111622461,0.9462766489264876,-0.04483216984648341,0.1490542963983649,0.4894668968709899,0.1789274050691524,0.5754523977772655,0.8709040221262409,0.06946041472545203,0,0,0,1
AT3G48780.1,path:ath00600,LCB2B,3,18089020,18093252,+,4232,protein_coding,Long chain base biosynthesis protein 2b [Source:UniProtKB/Swiss-Prot;Acc:Q9M304],0.3968622199024158,0.8365797340686434,-0.08123946258435981,0.4952347048399749,0.8098363243207133,-0.06539004049182032,0.03833888267623424,0.27672742611616796,-0.19875013095914826,0,0,0,2
AT3G52840.1,path:ath00600,BGAL2,3,19581087,19586299,+,5212,protein_coding,Beta-galactosidase [Source:UniProtKB/TrEMBL;Acc:A0A1I9LM56],0.012590293103510824,0.17704151612572375,-1.036812280725784,0.714195717768302,0.9172100705141972,0.14999770570720958,0.006707484933371703,0.09899918559942113,1.103703998852327,-0,0,0,1
AT3G54440.1,path:ath00600,,3,20148208,20157199,-,8991,protein_coding,Glycoside hydrolase family 2 protein [Source:UniProtKB/TrEMBL;Acc:F4JCX1],0.41019357227411557,0.8438674149004016,0.8726228026251122,0.41858667908362024,0.7614838673022859,0.8570811703455641,0.18708046891435837,0.5857342427305614,1.3975695771451349,0,0,0,6
