ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G73130.3,GO:0006950,,1,27498955,27502273,+,3318,protein_coding,F3N23.33 protein [Source:UniProtKB/TrEMBL;Acc:Q9S781],0.40834524391036525,0.8423417502889197,-0.41823004100137606,0.16302178889203095,0.5115668623516599,-0.707447756255529,0.2736938087572505,0.6809934482451063,-0.553939374774596,0,0,0,8
AT1G73130.1,GO:0006950,,1,27499035,27502273,+,3238,protein_coding,F3N23.33 protein [Source:UniProtKB/TrEMBL;Acc:Q9S781],0.003012381481288276,0.0707154094386175,1.0444448117528944,0.040199483520104135,0.2485378371636245,0.73129926320708,0.015768744308403828,0.1674898236519114,0.8533717810910855,0,0,0,6
AT1G73130.5,GO:0006950,,1,27499397,27502055,+,2658,protein_coding,F3N23.33 protein [Source:UniProtKB/TrEMBL;Acc:Q9S781],0.6469093529350893,0.9273604099470842,0.671787198359324,0.877839667674386,0.9675780411929676,0.22566933099718967,0.9729658102020894,0.9938334848324025,-0.04978145807969187,0,0,0,7
AT2G04030.1,GO:0006950,HSP90-5,2,1281754,1286144,+,4390,protein_coding,HSP90.5 [Source:UniProtKB/TrEMBL;Acc:A0A178VPV7],0.14974962288487026,0.6069554640349317,-0.3543110039266512,0.04959946187519262,0.2801129061398414,-0.48311808753749813,0.6881661515854891,0.9141588384837848,0.09862113391448443,0,0,0,4
AT2G16575.1,GO:0006950,,2,7184652,7185245,+,593,protein_coding,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G17780.2); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eu /.../es - 2996 (source: NCBI BLink). [Source:TAIR;Acc:AT2G16575],0.6750286118524695,NA,-0.6242172410738116,0.9547618932931138,NA,0.08188114379007491,0.9062440802890672,NA,-0.17104364124764018,0,0,0,1
AT3G07770.2,GO:0006950,HSP90-6,3,2478903,2484194,+,5291,protein_coding,"Heat shock protein 90-6, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:F4JFN3]",0.2506440637528221,0.7305424273869232,-0.295183452994674,0.010013171913606771,0.10888919392458625,-0.6623772423218952,0.7899664617457476,0.946297758513792,0.06838328447083723,0,0,0,4
AT4G24190.1,GO:0006950,HSP90-7,4,12551552,12556058,-,4506,protein_coding,Endoplasmin homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9STX5],0.22380358884812457,0.7007105061745139,0.3887226502820569,0.3480774006301117,0.709009649972136,-0.30023287326461945,0.1646158420425717,0.5549051489141392,-0.4447218274954305,0,0,0,7
AT4G24190.2,GO:0006950,HSP90-7,4,12551721,12555905,-,4184,protein_coding,Endoplasmin homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9STX5],0.45874803157760274,0.8643297983803209,0.11293277359314922,0.05509615794293654,0.29539188628281215,-0.29245951281263954,0.11977352431676604,0.48770292470029714,-0.23717666532964546,0,0,0,2
AT5G13240.2,GO:0006950,,5,4225005,4227717,-,2712,protein_coding,transcription regulators [Source:TAIR;Acc:AT5G13240],0.8069146318884947,0.9662426756893417,0.13154073407788552,0.9622360860017072,0.991588874145222,-0.025650929091019264,0.20926228939552774,NA,0.6631061912938866,0,0,0,4
AT5G13240.1,GO:0006950,,5,4225005,4227717,-,2712,protein_coding,transcription regulators [Source:TAIR;Acc:AT5G13240],0.7627736890121627,0.9569840739543738,0.050348094365617685,0.04819864975600819,0.2750320744514991,0.32739280973363133,0.8966574574425451,0.9766733875652079,0.02163673605952078,0,0,0,5
