ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G16490.1,GO:2000652,MYB58,1,5629655,5631088,-,1433,protein_coding,Transcription factor MYB58 [Source:UniProtKB/Swiss-Prot;Acc:Q9SA47],3.33949428396359e-4,0.015410638284695903,1.254875528798056,0.0017133680503905277,0.0330170322083141,1.1052122650276612,0.17187485309191694,0.5656945921491094,0.4960738379239163,1,1,0,9
AT1G16490.2,GO:2000652,MYB58,1,5629859,5630476,-,617,protein_coding,Transcription factor MYB58 [Source:UniProtKB/Swiss-Prot;Acc:Q9SA47],0.5592488588196104,0.9009816137633396,-0.5039652837052966,0.7135105640090077,NA,0.3040899635941927,0.7393066519270121,NA,-0.2820918404113489,0,0,0,10
AT1G17950.1,GO:2000652,MYB52,1,6177481,6179289,+,1808,protein_coding,Transcription factor MYB52 [Source:UniProtKB/Swiss-Prot;Acc:Q6R0C4],0.33674837904807853,0.796946506042221,0.23022978105857267,0.06288353463743045,0.31620560758013566,-0.4509600803235948,1.6262014645373015e-7,2.540464599599896e-5,-1.2956948083882367,0,0,-1,2
AT1G28470.1,GO:2000652,NAC010,1,10010124,10012258,+,2134,protein_coding,NAC domain-containing protein 10 [Source:UniProtKB/Swiss-Prot;Acc:F4HY61],0.7796926661831692,0.9610189095435712,-0.07525889757659793,0.01550850475412122,0.14218950368359026,-0.6561872555402728,4.229225823867013e-7,5.6213654624636804e-5,-1.3886899938095358,0,0,-1,2
AT1G32640.1,GO:2000652,MYC2,1,11798119,11801407,-,3288,protein_coding,ZBF1 [Source:UniProtKB/TrEMBL;Acc:A0A178W7C3],0.8300242001578276,0.9698597075340092,0.057079354937058874,0.08068317013717696,0.36270987784478137,0.4638958029137939,0.0020621080163942046,0.04386400942388309,0.8174730268004982,0,0,0,1
AT1G62990.1,GO:2000652,KNAT7,1,23337167,23340692,+,3525,protein_coding,Homeobox protein knotted-1-like 7 [Source:UniProtKB/Swiss-Prot;Acc:Q9FPQ8],0.11114550214044043,0.5387251210905013,-0.220996911115357,0.03624466804298695,0.2349479542637027,-0.2909934629827573,0.24802165890861533,0.6570037563711275,-0.15982590603865898,0,0,0,8
AT1G63910.1,GO:2000652,AtMYB103,1,23719783,23721774,-,1991,protein_coding,MYB transcription factor [Source:UniProtKB/TrEMBL;Acc:Q9SRB0],0.707857322329354,0.9446630945566288,-0.19286969554958833,0.6579633826637608,0.8954084396289663,-0.2283324812220399,0.7360418244901318,NA,0.1705504550788125,0,0,0,4
AT1G66230.1,GO:2000652,MYB20,1,24677121,24678580,+,1459,protein_coding,Transcription factor MYB20 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7U7],0.8837472790790208,0.983302682593146,-0.07948535489235689,0.6403795452454307,0.8874920315145469,-0.25587014141920467,0.44468495406371933,NA,0.4080122198154501,0,0,0,4
AT1G73410.1,GO:2000652,ATMYB54,1,27601593,27603317,+,1724,protein_coding,MYB54 [Source:UniProtKB/TrEMBL;Acc:A0A178WGB1],0.626156690155567,0.9229172248422169,0.22160105919892564,0.18555427907552136,0.5442335134696357,-0.6080100029989688,0.1270610719878455,0.4986638323214767,-0.7007969328202427,0,0,0,2
AT1G73410.2,GO:2000652,ATMYB54,1,27601632,27603317,+,1685,protein_coding,MYB54 [Source:UniProtKB/TrEMBL;Acc:A0A178WGB1],0.9061435273407403,0.9869002016097549,0.0831990560434263,0.8406580475034628,0.9561564148669228,-0.14223964728342955,0.31920078019632026,0.7172724041488998,-0.7094216893838136,0,0,0,2
AT1G79180.1,GO:2000652,ATMYB63,1,29786257,29787820,+,1563,protein_coding,myb domain protein 63 [Source:TAIR;Acc:AT1G79180],0.01989066819505782,0.22804572445877105,0.8916775571050543,0.0036337143262712666,0.05591385719451871,1.1100752230690665,0.9923996495581309,0.9987511922657519,-0.0037158744132740236,0,0,0,9
AT1G79180.2,GO:2000652,ATMYB63,1,29786495,29787802,+,1307,protein_coding,myb domain protein 63 [Source:TAIR;Acc:AT1G79180],0.8763368668536382,0.9818436053532763,0.039776162496936295,0.5220615261771855,0.8258418136974085,0.16331232701722273,4.262125286753047e-6,3.854819930402436e-4,-1.213150785679096,0,0,-1,9
AT3G08500.1,GO:2000652,MYB83,3,2576444,2578276,-,1832,protein_coding,Transcription factor MYB83 [Source:UniProtKB/Swiss-Prot;Acc:Q9C6U1],0.44390900986792714,0.8585274690318654,-0.29616437467670365,0.14807656485635995,0.4881170099900268,-0.5711843503188627,0.4339767407900194,0.7962031899585363,0.29160709880490226,0,0,0,4
AT4G08920.1,GO:2000652,CRY1,4,5723651,5727268,+,3617,protein_coding,Cryptochrome-1 [Source:UniProtKB/Swiss-Prot;Acc:Q43125],0.39012945209650673,0.8325091972215397,0.1665775939997436,0.07803248482842422,0.3568678559301973,0.3411821854093893,0.2605022406365994,0.668970616376658,0.21790123512434878,0,0,0,5
AT4G12350.1,GO:2000652,MYB42,4,7324756,7326867,+,2111,protein_coding,Myb domain protein 42 [Source:UniProtKB/TrEMBL;Acc:Q9SPG1],0.2651568107384995,0.7427169866380726,0.4994621427647555,0.123865655467005,0.4474877772159694,0.6862736096347095,0.056623962077545775,0.3411618531584263,-0.9086615461543032,0,0,0,9
AT4G17880.1,GO:2000652,MYC4,4,9933326,9935685,-,2359,protein_coding,Transcription factor MYC4 [Source:UniProtKB/Swiss-Prot;Acc:O49687],0.2290524624473387,0.7050312733390545,-0.15522354279321143,0.3924863491248276,0.7447711188479,-0.11027544529974022,0.27533951354741737,0.682150388870844,-0.1405053086187008,0,0,0,8
AT4G22680.1,GO:2000652,MYB85,4,11922340,11924230,-,1890,protein_coding,MYB transcription factor [Source:UniProtKB/TrEMBL;Acc:Q94GA6],0.13883309255999504,0.5903490314601941,-0.7335647622280217,0.6454132198435569,0.889719698933821,-0.22042119178262307,0.69769745649562,NA,0.1814742389394635,0,0,0,1
AT4G28500.1,GO:2000652,NAC073,4,14082660,14084553,+,1893,protein_coding,NAC domain-containing protein 73 [Source:UniProtKB/Swiss-Prot;Acc:O49459],0.04663346821205696,0.3626457740388472,-0.48399053611310155,0.004859139471906124,0.0675056265032457,-0.6974290639990548,0.813067771523152,0.9535427957459082,-0.05562817455456642,0,0,0,8
