ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT1G02920.1,path:ath00480,GSTF7,1,658578,659980,-,1402,protein_coding,Glutathione S-transferase F7 [Source:UniProtKB/Swiss-Prot;Acc:Q9SRY5],1.0665053924170973e-5,0.0011540773191374453,1.1084131569146536,5.540153216726779e-7,6.20543328216872e-5,1.2602116237470535,0.0050890805585071495,0.08272506761930068,-0.7063648582187998,1,1,0,9
AT1G02930.1,path:ath00480,GSTF6,1,661088,662475,-,1387,protein_coding,Glutathione S-transferase F6 [Source:UniProtKB/Swiss-Prot;Acc:P42760],1.7323292985013873e-6,2.7260829202428293e-4,1.3017208323078233,4.01300782742323e-9,1.0996429459145447e-6,1.6011892036725288,4.496062715381706e-5,0.002619038179337847,-1.115144309685532,1,1,-1,9
AT1G02930.2,path:ath00480,GSTF6,1,661309,662456,-,1147,protein_coding,Glutathione S-transferase F6 [Source:UniProtKB/Swiss-Prot;Acc:P42760],1.759458143750476e-5,0.001717218887268104,1.3261857726906126,1.1578638262541406e-5,7.39327681172537e-4,1.3545632075993244,0.0026969661754476766,0.053402149999111276,-0.9325554317381904,1,1,0,9
AT1G02950.1,path:ath00480,ATGSTF4,1,665133,666453,-,1320,protein_coding,glutathione S-transferase F4 [Source:TAIR;Acc:AT1G02950],0.5514899292575002,0.8978838967355656,0.5845763211205831,0.512374765310005,0.8197114588161949,-0.6482600505003322,0.25850636348177086,0.6663608799576174,1.106923325019352,0,0,0,4
AT1G07890.1,path:ath00480,APX1,1,2437281,2439665,+,2384,protein_coding,MEE6 [Source:UniProtKB/TrEMBL;Acc:A0A178W5I1],0.16889943254675469,0.636662899349636,0.9781111401913333,0.777400388542811,0.9372175641226946,0.20141521088386843,0.7527321274134374,0.9352149304812711,0.2243664503836239,0,0,0,7
AT1G07890.6,path:ath00480,APX1,1,2437330,2439665,+,2335,protein_coding,MEE6 [Source:UniProtKB/TrEMBL;Acc:A0A178W5I1],0.11371361501213008,0.5445129445765851,0.43121440418295903,0.489693154624944,0.8063030862459836,0.18913131556715052,0.4876919060704785,0.8263988694314448,-0.19111751370230157,0,0,0,7
AT1G07890.5,path:ath00480,APX1,1,2437478,2439665,+,2187,protein_coding,MEE6 [Source:UniProtKB/TrEMBL;Acc:A0A178W5I1],0.43643156783406856,0.8548974583192842,0.5382617146486004,0.9895209755609182,0.9974536627220703,-0.009145810965645623,0.47052662868987905,0.817705169346606,-0.5059299651199026,0,0,0,7
AT1G07890.7,path:ath00480,APX1,1,2437478,2439665,+,2187,protein_coding,MEE6 [Source:UniProtKB/TrEMBL;Acc:A0A178W5I1],0.47043547310668116,0.8691621949206019,1.059559842995958,0.9827370330647801,0.996073169185517,0.031781395019866654,0.7608399997218772,0.9374315637257462,-0.44721912101146716,0,0,0,7
AT1G07890.4,path:ath00480,APX1,1,2437478,2439665,+,2187,protein_coding,MEE6 [Source:UniProtKB/TrEMBL;Acc:A0A178W5I1],0.18427067686519247,0.6584568159188097,0.6333802132001386,0.9041171688561455,0.975474229362831,0.05775784843469588,0.57402269055459,0.8701824108754692,-0.27025906645697384,0,0,0,7
AT1G07890.3,path:ath00480,APX1,1,2437725,2439665,+,1940,protein_coding,MEE6 [Source:UniProtKB/TrEMBL;Acc:A0A178W5I1],0.7710114648597555,0.95845214317608,0.047310103876960524,0.4031766432637426,0.7503717268052971,-0.13590111095009222,0.09038623832019597,0.42889785434068534,-0.2752975113417178,0,0,0,2
AT1G09420.1,path:ath00480,G6PD4,1,3038462,3041819,-,3357,protein_coding,Glucose-6-phosphate 1-dehydrogenase [Source:UniProtKB/TrEMBL;Acc:F4I0Y8],0.6855574810480739,0.9384196103438033,0.12224143606740792,0.22766928336412978,0.5965146271752689,-0.3700180416693819,0.5104296910702191,0.8385849710254357,-0.20010707621496798,0,0,0,3
AT1G09420.2,path:ath00480,G6PD4,1,3038469,3041873,-,3404,protein_coding,Glucose-6-phosphate 1-dehydrogenase [Source:UniProtKB/TrEMBL;Acc:F4I0Y8],0.6834230719564979,0.9378699614636201,0.5399336953045039,0.8346121836494442,NA,0.27730213481326177,0.29721651360923246,NA,-1.4349609845502487,0,0,-0,7
AT1G10360.1,path:ath00480,GSTU18,1,3395551,3396953,-,1402,protein_coding,Glutathione S-transferase U18 [Source:UniProtKB/Swiss-Prot;Acc:Q9FUS9],0.6540375949390027,0.9291391076816493,0.19691909692282103,0.6488658669262647,0.8912125605309548,0.20011441876814542,0.6246176971234616,0.8917602846950471,0.21446443585320923,0,0,0,6
AT1G10370.1,path:ath00480,GSTU17,1,3396883,3398358,-,1475,protein_coding,Glutathione S-transferase U17 [Source:UniProtKB/Swiss-Prot;Acc:Q9FUS8],0.13633849240263035,0.5856292762738728,-0.5199794473140359,2.408293833655035e-7,3.1891504845475195e-5,-1.8489081388299062,0.050269631265246056,0.3219879629870313,-0.684093461968251,0,-1,0,8
AT1G17170.1,path:ath00480,GSTU24,1,5869543,5870883,+,1340,protein_coding,Glutathione S-transferase U24 [Source:UniProtKB/Swiss-Prot;Acc:Q9SHH6],0.7548530752109606,0.954031019705555,-0.08260007944909119,0.058365295687331384,0.30410537516325636,-0.5009002464418207,1.6980480402800272e-9,5.753752077895338e-7,-1.596003860208102,0,0,-1,2
AT1G17180.1,path:ath00480,GSTU25,1,5872024,5873124,+,1100,protein_coding,Glutathione S-transferase U25 [Source:UniProtKB/Swiss-Prot;Acc:Q9SHH7],0.21171654915159452,0.6879805404043288,0.3243808174868323,0.00624344745341536,0.07961767822410527,-0.7109048893597193,4.671248232869417e-20,1.605441285519606e-16,-2.3917999041647224,0,0,-1,2
AT1G17190.1,path:ath00480,GSTU26,1,5875295,5876620,+,1325,protein_coding,Glutathione S-transferase U26 [Source:UniProtKB/Swiss-Prot;Acc:Q9SHH8],7.235475432199383e-4,0.027240981496147433,-0.6986974182734021,0.1841972196305314,0.5428882454134855,-0.2739756122681471,0.02035150249470754,0.1949362057315063,0.4774711886334509,0,0,0,4
AT1G19570.1,path:ath00480,DHAR1,1,6773302,6774523,-,1221,protein_coding,"Glutathione S-transferase DHAR1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9FWR4]",0.31617447475214117,0.7813000411312929,0.19493689690223323,0.22704133640637722,0.5963619885993113,-0.23512943596365998,0.02407218590311618,0.21535856367149175,0.43853902110417003,0,0,0,4
AT1G23820.2,path:ath00480,SPDSYN1,1,8420265,8422985,+,2720,protein_coding,Spermidine synthase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZUB3],0.8435936640582733,0.9732016728607761,-0.031899682981825356,0.15453989287285794,0.49812035903851826,-0.23087299072102163,0.4925449168791993,0.8288079230681202,0.11065569456453113,0,0,0,4
AT1G23820.1,path:ath00480,SPDSYN1,1,8420410,8422724,+,2314,protein_coding,Spermidine synthase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZUB3],0.8969479865348313,0.9852100156517319,-0.0202470642009943,0.06214665794019109,0.31425181146948566,-0.2924241238034914,0.4245622291559428,0.7883697212900334,0.12459548838075125,0,0,0,4
AT1G24280.1,path:ath00480,G6PD3,1,8609338,8612580,+,3242,protein_coding,Glucose-6-phosphate 1-dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A178WP00],0.6309519723201611,0.9243819041789407,0.14623223680641984,2.048772060250677e-6,1.803295147160558e-4,-1.4490948794026595,1.5517129732608588e-5,0.0011143615137525296,-1.3179955503406604,0,-1,-1,2
AT1G27130.1,path:ath00480,GSTU13,1,9425280,9426897,+,1617,protein_coding,Glutathione S-transferase U13 [Source:UniProtKB/Swiss-Prot;Acc:Q9FUS6],0.015652270105948322,0.1990175841750878,-0.4279103202955325,0.062476651042548605,0.31505292868424944,-0.3296138238301613,0.08520149676833991,0.41577639132915245,0.30333663219874646,0,0,0,4
AT1G27140.1,path:ath00480,GSTU14,1,9427804,9428914,+,1110,protein_coding,GSTU14 [Source:UniProtKB/TrEMBL;Acc:A0A178WN03],0.0013207969656187206,0.040986387914372945,-0.6954473691861789,1.0058569965885742e-4,0.0041986720158841695,-0.8466819169344603,0.19368173859387,0.5941845533143745,0.2748877939628927,0,0,0,4
AT1G44790.1,path:ath00480,GGCT2;3,1,16912154,16913664,-,1510,protein_coding,Gamma-glutamylcyclotransferase 2-3 [Source:UniProtKB/Swiss-Prot;Acc:Q84QC1],0.3497183244819533,0.8064147291504189,0.12399223894282191,0.4890866726098455,0.8058911034150318,0.09194829309632374,0.19387052440424335,0.5945362748396796,0.17104399183821012,0,0,0,6
AT1G49860.1,path:ath00480,GSTF14,1,18458526,18459969,+,1443,protein_coding,Glutathione S-transferase F14 [Source:UniProtKB/Swiss-Prot;Acc:Q9C6C8],0.720594288560547,0.9467371656592448,0.13113695170874232,0.21655444854782277,0.5829578095195846,0.4530216259446616,0.22035027902131463,0.6244631467171435,0.4492882499305718,0,0,0,1
