ID,Path,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Flg22_vs_Mock_pvalue,Flg22_vs_Mock_padj,Flg22_vs_Mock_log2FoldChange,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,Flg22_SynCom35_vs_Mock_pvalue,Flg22_SynCom35_vs_Mock_padj,Flg22_SynCom35_vs_Mock_log2FoldChange,Flg22_vs_Mock,Flg22_SynCom33_vs_Mock,Flg22_SynCom35_vs_Mock,cl
AT2G43360.1,ARA:PWY0-1507,BIO2,2,18010676,18013252,-,2576,protein_coding,"Biotin synthase, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P54967]",0.8373092995425532,0.971299128682158,0.030212247440324264,0.3605470393399768,0.7191678794640689,-0.13493166286466907,0.22237191495314854,0.6271039186429314,0.1789383345917617,0,0,0,4
AT4G05450.1,ARA:PWY0-1507,MFDX1,4,2758643,2760912,+,2269,protein_coding,"Adrenodoxin-like protein 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9M0V0]",0.011009634969388744,0.16351584577282507,1.1345482921843335,0.22564949481283558,0.5945221718669652,0.5467123630403308,0.2581962905375984,0.6659897456581476,0.5095872364060915,0,0,0,7
AT4G05450.2,ARA:PWY0-1507,MFDX1,4,2758997,2760912,+,1915,protein_coding,"Adrenodoxin-like protein 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9M0V0]",0.028656889975907467,0.28029543277675684,-0.9782370747844629,0.19838447640130388,0.5603005245673043,-0.5695327469351693,0.6635429985751988,0.9054232578822604,-0.19101101636886308,0,0,0,8
AT4G21090.3,ARA:PWY0-1507,MFDX2,4,11256459,11258587,-,2128,protein_coding,"Adrenodoxin-like protein 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8S904]",0.6980104198046442,0.9412697197259583,0.08019000483105193,0.7105361940374046,0.9160409687227522,-0.07731433023854113,0.31110395519837636,0.7114369943970013,0.20751422904285996,0,0,0,4
AT4G32360.1,ARA:PWY0-1507,MFDR,4,15621075,15624942,+,3867,protein_coding,"NADPH:adrenodoxin oxidoreductase, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8W3L1]",0.9259796329405082,0.9893056487259354,0.07520290166101413,0.5734946514735618,0.8545536869757956,-0.4580703009044869,0.7136183000478222,0.9233387489119781,-0.29785503589700313,0,0,0,3
AT4G32360.2,ARA:PWY0-1507,MFDR,4,15621075,15624942,+,3867,protein_coding,"NADPH:adrenodoxin oxidoreductase, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8W3L1]",0.12610328815331123,0.56842890481381,-1.0308435831299174,0.3806590739178776,0.7353743097012659,0.5689593302622493,0.9978246122130796,0.9995917337656474,0.0017829263000185122,-0,0,0,5
AT4G32360.8,ARA:PWY0-1507,MFDR,4,15621146,15624923,+,3777,protein_coding,"NADPH:adrenodoxin oxidoreductase, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8W3L1]",0.6979818445281059,0.9412697197259583,0.5510505499766102,0.6142810383404389,0.8744730556761178,0.7149686325410969,0.9709739052837172,NA,0.0518432595361722,0,0,0,9
AT4G32360.9,ARA:PWY0-1507,MFDR,4,15622155,15624923,+,2768,protein_coding,"NADPH:adrenodoxin oxidoreductase, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8W3L1]",0.769811984208457,0.9579388489410523,-0.10580253040120759,0.0465428319852766,0.26949094958352526,0.7080962170889605,0.9042446583746212,0.978301969851137,0.04325888441205506,0,0,0,5
AT5G57590.1,ARA:PWY0-1507,BIO3-BIO1,5,23318399,23322770,-,4371,protein_coding,"Bifunctional dethiobiotin synthetase/7,8-diamino-pelargonic acid aminotransferase, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:B0F481]",0.9115308572458803,0.9872868128618356,-0.025294281342001564,0.653931330701262,0.8934491277040644,-0.10223729476739232,0.13223196237006057,0.5077791780844242,0.34017985852888966,0,0,0,4
AT5G65720.1,ARA:PWY0-1507,NIFS1,5,26296025,26298072,+,2047,protein_coding,"Cysteine desulfurase, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:O49543]",0.39094848192345133,0.8330816224539973,0.1957523498132807,0.3217775029827929,0.6852265434786614,-0.2265120196820743,0.5825965550708233,0.8742719339213998,0.12540162790086823,0,0,0,3
AT5G65720.3,ARA:PWY0-1507,NIFS1,5,26296078,26298091,+,2013,protein_coding,"Cysteine desulfurase, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:O49543]",0.6407636531614442,0.9273392630027173,-0.32492143935658574,0.5490344399166356,0.8405823103563794,-0.4175881156594534,0.7816937902202751,0.9442839503956523,-0.19266191764456797,0,0,0,8
AT5G65720.2,ARA:PWY0-1507,NIFS1,5,26296253,26298072,+,1819,protein_coding,"Cysteine desulfurase, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:O49543]",0.006419794517028407,0.11639149787474608,-0.5209105554289206,0.003767306094288915,0.05728095159879786,-0.553800447327368,0.1441082562973888,0.5267992258892154,-0.27879480108481375,0,0,0,8
