ID,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Mock_1,Mock_2,Mock_3,Flg22_SynCom33_1,Flg22_SynCom33_2,Flg22_SynCom33_3,Flg22_SynCom33_vs_Mock_pvalue,Flg22_SynCom33_vs_Mock_padj,Flg22_SynCom33_vs_Mock_log2FoldChange,cl
AT1G31720.3,,1,11356082,11357634,+,1552,protein_coding,At1g31720 [Source:UniProtKB/TrEMBL;Acc:A2RVU1],1.7287776314278425,2.89339559201044,3.5196335731144552,4.748890560855317,4.305588719917709,1.9275902419719253,0.24465648403343881,NA,1.291026477592439,10
AT4G33050.4,EDA39,4,15944316,15947026,-,2710,protein_coding,calmodulin-binding family protein [Source:TAIR;Acc:AT4G33050],5.011018218499521,4.6894161194701365,4.180358500858131,6.525532729498185,5.895619971733299,3.9959993832693073,0.13386552722880374,0.46539013126687195,1.1704939221495307,10
AT1G78840.2,,1,29639290,29640817,-,1527,protein_coding,Putative F-box/FBD/LRR-repeat protein At1g78840 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZVA3],2.4928626068883792,2.8933955920104397,0,3.505281228700498,2.4376517496975074,3.37118360863005,0.4145514835673351,NA,1.1295274706237606,10
AT4G38950.2,KIN7F,4,18154395,18160158,-,5763,protein_coding,Kinesin-like protein KIN-7F [Source:UniProtKB/Swiss-Prot;Acc:F4JUI9],0,5.166179056154761,5.215861023745286,5.74984317224827,6.163528360850396,5.03478127282035,0.5292907321699484,0.8298858828925373,1.1252914197619843,10
AT2G28755.2,,2,12334019,12334788,-,769,protein_coding,UDP-D-glucuronate carboxy-lyase-related [Source:TAIR;Acc:AT2G28755],4.003966155346151,2.70300674632173,3.3946549046680525,4.692230796397376,4.134711341860703,4.430558138098956,0.08033846403781254,NA,1.0639300864968655,10
AT5G55700.2,BAM4,5,22551739,22554702,+,2963,protein_coding,"Inactive beta-amylase 4, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FM68]",0,5.810334082645925,3.741157802887507,6.459164058169442,5.425161310666306,3.610790983613843,0.5433050576143477,0.8387002732737392,1.0516338066056894,10
AT1G61720.1,BAN,1,22790966,22792803,-,1837,protein_coding,Anthocyanidin reductase [Source:UniProtKB/Swiss-Prot;Acc:Q9SEV0],3.512872752684049,1.5044637728747368,1.9467712125878611,2.037930391421176,1.6820320743057928,1.5207800931441668,0.41022311231807895,NA,-1.053208001775123,10
AT2G33680.6,,2,14249303,14251853,+,2550,protein_coding,Tetratricopeptide repeat (TPR)-like superfamily protein [Source:TAIR;Acc:AT2G33680],4.958290224869542,6.182900565392321,6.038167877115767,0,4.529068802391353,5.858443089170502,0.5242144245248925,0.827185498948002,-1.0725441782664569,10
AT1G20920.1,RH42,1,7285042,7289943,+,4901,protein_coding,DEAD-box ATP-dependent RNA helicase 42 [Source:UniProtKB/Swiss-Prot;Acc:Q8H0U8],8.146518690822937,6.236612679545459,6.483950249900812,7.362927121025474,0,5.519387147560785,0.6271975668523695,0.880572674159158,-1.0945262969892364,10
AT1G44090.1,GA20OX5,1,16760616,16762486,-,1870,protein_coding,Gibberellin 20 oxidase 5 [Source:UniProtKB/Swiss-Prot;Acc:Q4PT02],3.185968080546225,0,0.9647332386523769,1.6187273161543791,1.0734075851791522,0.9521328612649705,0.527658257205078,NA,-1.1115449697150328,10
AT5G59440.3,ZEU1,5,23971231,23972924,+,1693,protein_coding,P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4KJ62],0,8.111546748413438,7.491212481401271,2.627046475243691,1.6820320743057928,7.631018434840547,0.5543196430890859,0.8438152232298508,-1.150939421064446,10
