category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
ARA:TRPSYN-PWY,4.637988905330105e-5,0.9999976123174483,5,22,L-tryptophan biosynthesis,BioCyc
ARA:COMPLETE-ARO-ARA-PWY,8.945185221839345e-5,0.999992312986661,6,38,"superpathway of phenylalanine, tyrosine and tryptophan biosynthesis",BioCyc
ARA:PWY-5934,0.0021858069779105175,0.9998871611299269,3,14,iron reduction and absorption,BioCyc
ARA:PWY-6842,0.005379827468191571,0.9987719242059231,7,71,glutathione-mediated detoxification II,BioCyc
ARA:PWY-6902,0.00955352815846419,0.999150423741489,3,15,chitin degradation II (Vibrio),BioCyc
ARA:PWY-6039,0.012397585172443019,0.9987313423938298,3,21,chlorogenic acid biosynthesis I,BioCyc
ARA:PWY-5176,0.016010911232133326,1,1,1,coumarin biosynthesis (via 2-coumarate),BioCyc
ARA:PWY-6963,0.017739269185166277,0.9989823029607858,2,13,ammonia assimilation cycle I,BioCyc
ARA:GLYSYN-ALA-PWY,0.01858544741538891,0.9989192970557054,2,12,glycine biosynthesis III,BioCyc
ARA:PWY-7325,0.02090787936159546,1,1,1,salvigenin biosynthesis,BioCyc
ARA:GLUGLNSYN-PWY,0.022864550232443437,0.9998261962218629,1,3,L-glutamate biosynthesis IV,BioCyc
ARA:PWY-83,0.023836928504152918,1,1,1,monolignol glucosides biosynthesis,BioCyc
ARA:ETHYL-PWY,0.02568634679175677,0.9964278040169503,3,31,ethylene biosynthesis I (plants),BioCyc
ARA:PWY-6792,0.030946968584211785,0.9977046334488713,2,10,scopoletin biosynthesis,BioCyc
ARA:PWY-6040,0.03205261361338297,0.9975039003000875,2,12,chlorogenic acid biosynthesis II,BioCyc
ARA:PWY-601,0.03404482601422595,0.9947322192603879,3,30,glucosinolate biosynthesis from tryptophan,BioCyc
ARA:PWY-5271,0.03718481521588522,0.9996522128888808,1,2,phaseic acid biosynthesis,BioCyc
ARA:PWY-7640,0.03718481521588522,0.9996522128888808,1,2,neophaseic acid biosynthesis,BioCyc
ARA:PWY-6952,0.039740003966964595,0.996356921252675,2,18,glycerophosphodiester degradation,BioCyc
ARA:PWY-6443,0.042663687919998874,0.9901371927073687,4,54,"benzoate biosynthesis I (CoA-dependent, &beta;-oxidative)",BioCyc
ARA:PWYQT-4477,0.055522589553652864,0.9939486714273206,2,16,indole glucosinolate activation (intact plant cell),BioCyc
ARA:PWY-7270,0.05920006790510127,0.9883960922833803,3,41,L-methionine salvage cycle II (plants),BioCyc
ARA:PWY-5381,0.0707748453507671,0.9850959533500775,3,40,pyridine nucleotide cycling (plants),BioCyc
ARA:PWY-7398,0.07895480624571614,0.989348967925442,2,19,coumarins biosynthesis (engineered),BioCyc
ARA:PWY-5441,0.08271569547580064,0.9972037310632229,1,5,S-methyl-L-methionine cycle,BioCyc
ARA:PWY-7625,0.09121065200521523,0.9965873889040736,1,5,phosphatidylinositol biosynthesis II (eukaryotes),BioCyc
ARA:PHOSLIPSYN2-PWY,0.10595913065633149,0.9951777797525629,1,6,superpathway of phospholipid biosynthesis II (plants),BioCyc
