category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
ARA:PWY-6051,4.553365201427291e-5,0.9999985241050355,5,8,"2,4,6-trinitrotoluene degradation",BioCyc
ARA:SULFMETII-PWY,0.001203366903846115,0.9999269095853527,4,9,sulfate reduction II (assimilatory),BioCyc
ARA:PWY-6842,0.001837891460657657,0.9994313307094465,13,71,glutathione-mediated detoxification II,BioCyc
ARA:PWY-5320,0.002695102477082741,0.9996726887686801,5,16,kaempferol glycoside biosynthesis (Arabidopsis),BioCyc
ARA:LIPAS-PWY,0.005685374249808055,0.9980297013030475,12,93,triacylglycerol degradation,BioCyc
ARA:PWY-6733,0.005805412988361887,0.9986783210548451,7,39,sporopollenin precursors biosynthesis,BioCyc
ARA:PWY-5098,0.006876844505822382,0.9995619812027776,3,7,chlorophyll a degradation I,BioCyc
ARA:PWY-1001,0.009670321577663522,0.9986635861616465,4,20,cellulose biosynthesis,BioCyc
ARA:GLUT-REDOX-PWY,0.009879568198357858,0.9997202465758053,2,4,glutathione-glutaredoxin redox reactions,BioCyc
ARA:PWY-5884,0.010976757525791591,0.9979974727478572,5,22,wax esters biosynthesis I,BioCyc
ARA:PWY-6803,0.011069032670225312,0.9964906654131158,9,65,phosphatidylcholine acyl editing,BioCyc
ARA:PWY-5267,0.013569203693801525,0.9987613734879547,3,9,glucosinolate activation,BioCyc
ARA:PROUT-PWY,0.014357498473211295,0.9995042601743642,2,4,L-proline degradation,BioCyc
ARA:PWY-3041,0.016171134707882368,0.9994049511721046,2,4,monoterpene biosynthesis,BioCyc
ARA:LIPASYN-PWY,0.016614984892489634,0.9943272378450094,9,72,phospholipases,BioCyc
ARA:PWY-7416,0.020131375334841706,0.9955934252977893,5,27,"phospholipid remodeling (phosphatidylcholine, yeast)",BioCyc
ARA:PWY-5321,0.02719241169148766,0.9914941140698519,7,44,quercetin glycoside biosynthesis (Arabidopsis),BioCyc
ARA:PWY-6266,0.02719241169148766,0.9914941140698519,7,44,superpathway of flavones and derivatives biosynthesis,BioCyc
ARA:PWY-6266-ARA,0.02719241169148766,0.9914941140698519,7,44,superpathway of flavones and derivatives biosynthesis,BioCyc
ARA:PWY-6348,0.027741402435201422,0.993394288276634,5,27,phosphate acquisition,BioCyc
ARA:PWY-3941,0.03321852101217575,0.997913314139636,2,5,&beta;-alanine biosynthesis II,BioCyc
ARA:PWY-2301,0.04022624980159727,0.9969570598294515,2,6,myo-inositol biosynthesis,BioCyc
ARA:PWY-6005,0.04127116273809319,1,1,1,marneral biosynthesis,BioCyc
ARA:PWY-6927,0.04421213509373718,0.9929084300591202,3,14,chlorophyll a degradation II,BioCyc
ARA:PWY-2841,0.04582895881826046,0.996076848106459,2,7,cytokinins degradation,BioCyc
ARA:PWY-1782,0.052218283370399486,0.9909452308896747,3,15,superpathway of indole-3-acetate conjugate biosynthesis,BioCyc
ARA:PWY-6922,0.053978674465138966,0.9949368492642088,2,7,L-N&delta;-acetylornithine biosynthesis,BioCyc
ARA:CYSTSYN-PWY,0.059779756379717955,0.9850826484901768,4,25,L-cysteine biosynthesis I,BioCyc
ARA:PWY-5453,0.06015557076605584,0.9892029206882952,3,13,methylglyoxal degradation III,BioCyc
ARA:PWY-5063,0.06057282698951203,1,1,1,phytyl diphosphate biosynthesis,BioCyc
ARA:PWY-6239,0.06178766718662043,1,1,1,luteolin glycosides biosynthesis,BioCyc
ARA:PWY-4081,0.06295533189287414,0.9882158672926068,3,15,glutathione-peroxide redox reactions,BioCyc
ARA:PWY-701,0.06641260635209953,1,1,1,L-methionine degradation II,BioCyc
