category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
ARA:PWY-5807,0.0029122910714672184,0.9999983012029166,1,5,heptaprenyl diphosphate biosynthesis,BioCyc
ARA:GLYCOLYSIS,0.029244422555820132,0.9997868158791557,1,57,glycolysis I (from glucose 6-phosphate),BioCyc
ARA:PWY66-399,0.03238403781282266,0.9997377860457026,1,62,gluconeogenesis III,BioCyc
ARA:PWY-5484,0.03253509643420411,0.9997352455254627,1,63,glycolysis II (from fructose 6-phosphate),BioCyc
ARA:ALACAT2-PWY,1,0.9937868269062146,0,12,L-alanine degradation II (to D-lactate),BioCyc
ARA:ALANINE-DEG3-PWY,1,0.9958592306486123,0,8,L-alanine degradation III,BioCyc
ARA:ALANINE-SYN2-PWY,1,0.9958592306486123,0,8,L-alanine biosynthesis II,BioCyc
ARA:ARG-PRO-PWY,1,0.9978415397796349,0,4,L-arginine degradation VI (arginase 2 pathway),BioCyc
ARA:ARGASEDEG-PWY,1,0.9984879000608219,0,3,L-arginine degradation I (arginase pathway),BioCyc
ARA:ARGDEG-V-PWY,1,0.9985187619056368,0,3,L-arginine degradation X (arginine monooxygenase pathway),BioCyc
ARA:ARGININE-SYN4-PWY,1,0.9969556766937264,0,6,L-ornithine biosynthesis II,BioCyc
ARA:ARGSPECAT-PWY,1,0.9937810263254537,0,11,spermine biosynthesis,BioCyc
ARA:ARGSYN-PWY,1,0.9914336384095563,0,16,L-arginine biosynthesis I (via L-ornithine),BioCyc
ARA:ARGSYNBSUB-PWY,1,0.9919499364904651,0,15,L-arginine biosynthesis II (acetyl cycle),BioCyc
ARA:ASPARAGINE-BIOSYNTHESIS,1,0.9970937131148196,0,6,L-asparagine biosynthesis I,BioCyc
ARA:ASPARAGINE-DEG1-PWY,1,0.9966229153876841,0,6,L-asparagine degradation I,BioCyc
ARA:ASPARAGINESYN-PWY,1,0.9970937131148196,0,6,L-asparagine biosynthesis II,BioCyc
ARA:ASPARTATE-DEG1-PWY,1,0.9931307578879146,0,14,L-aspartate degradation I,BioCyc
ARA:ASPARTATESYN-PWY,1,0.9931307578879146,0,14,L-aspartate biosynthesis,BioCyc
ARA:ASPASN-ARA-PWY,1,0.9868739363353778,0,26,superpathway of aspartate and asparagine biosynthesis,BioCyc
ARA:ASPSYNII-PWY,1,0.9948548599005416,0,10,cyanide detoxification I,BioCyc
ARA:BRANCHED-CHAIN-AA-SYN-PWY,1,0.9810709184835744,0,37,superpathway of branched chain amino acid biosynthesis,BioCyc
ARA:BSUBPOLYAMSYN-PWY,1,0.9932624393303194,0,12,spermidine biosynthesis I,BioCyc
ARA:CALVIN-PWY,1,0.9783175828259111,0,39,Calvin-Benson-Bassham cycle,BioCyc
ARA:CAMALEXIN-SYN,1,0.9841449038676909,0,29,camalexin biosynthesis,BioCyc
ARA:CHLOROPHYLL-SYN,1,0.9880123583688153,0,22,"3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)",BioCyc
ARA:CITRULBIO-PWY,1,0.9820122526402232,0,35,L-citrulline biosynthesis,BioCyc
ARA:CITRULLINE-DEG-PWY,1,0.9994595377222456,0,1,L-citrulline degradation,BioCyc
ARA:COA-PWY,1,0.9946036470002925,0,9,coenzyme A biosynthesis I,BioCyc
ARA:COMPLETE-ARO-ARA-PWY,1,0.9802558374128825,0,38,"superpathway of phenylalanine, tyrosine and tryptophan biosynthesis",BioCyc
ARA:CYANCAT-PWY,1,0.9982704494422694,0,3,cyanate degradation,BioCyc
ARA:CYSTSYN-PWY,1,0.986578448070074,0,25,L-cysteine biosynthesis I,BioCyc
ARA:DETOX1-PWY,1,0.9890583849412207,0,21,superoxide radicals degradation,BioCyc
ARA:ETHYL-PWY,1,0.9836632353035607,0,31,ethylene biosynthesis I (plants),BioCyc
ARA:ETOH-ACETYLCOA-ANA-PWY,1,0.9938542964224082,0,12,ethanol degradation I,BioCyc
ARA:FASYN-ELONG-PWY,1,0.9911605199791942,0,15,fatty acid elongation -- saturated,BioCyc
ARA:GLNSYN-PWY,1,0.9949330849062121,0,10,L-glutamine biosynthesis I,BioCyc
ARA:GLUCONEO-PWY,1,0.9690060455847207,0,60,gluconeogenesis I,BioCyc
ARA:GLUCOSE1PMETAB-PWY,1,0.9898104417081599,0,21,glucose and glucose-1-phosphate degradation,BioCyc
ARA:GLUGLNSYN-PWY,1,0.9985866975336262,0,3,L-glutamate biosynthesis IV,BioCyc
ARA:GLUT-REDOX-PWY,1,0.9980680458706871,0,4,glutathione-glutaredoxin redox reactions,BioCyc
ARA:GLUTAMATE-DEG1-PWY,1,0.997923290024642,0,4,L-glutamate degradation I,BioCyc
ARA:GLUTAMATE-SYN2-PWY,1,0.997923290024642,0,4,L-glutamate biosynthesis II,BioCyc
