category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
ARA:PWYQT-4450,0.001697543729678585,0.9999737618426591,2,9,"aliphatic glucosinolate biosynthesis, side chain elongation cycle",BioCyc
ARA:PWY-6902,0.011517463048506722,0.9994816853917304,2,15,chitin degradation II (Vibrio),BioCyc
ARA:LEUSYN-PWY,0.015443575277359475,0.9991490326242349,2,27,L-leucine biosynthesis,BioCyc
ARA:PWY-5868,0.021909854317840212,0.9985441145726749,2,28,simple coumarins biosynthesis,BioCyc
ARA:BRANCHED-CHAIN-AA-SYN-PWY,0.024810006928294867,0.9982149185359072,2,37,superpathway of branched chain amino acid biosynthesis,BioCyc
ARA:PWY-724,0.030201840155693906,0.9975757706494635,2,41,"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",BioCyc
ARA:PWY-5441,0.03175029152807378,0.9996055712615235,1,5,S-methyl-L-methionine cycle,BioCyc
ARA:PWY-641,0.032491263871618166,0.9996124205253397,1,4,proanthocyanidins biosynthesis from flavanols,BioCyc
ARA:PWY-1081,0.03483056285935452,0.9969890996649251,2,38,homogalacturonan degradation,BioCyc
ARA:PWY-6137,0.03511028198078388,0.9994970660254119,1,6,copper transport II,BioCyc
ARA:PWY-6303,0.03635657033470865,0.9994818121511019,1,5,methyl indole-3-acetate interconversion,BioCyc
ARA:PWY-7346,0.03983106023756556,0.9993771164192475,1,5,UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose),BioCyc
ARA:PWY-5670,0.040144815076505226,0.9993225245176236,1,7,epoxysqualene biosynthesis,BioCyc
ARA:PWY-2181,0.04365133105587672,0.9992506829531239,1,5,free phenylpropanoid acid biosynthesis,BioCyc
ARA:PWY-6014,0.047698391777947234,0.9991037488209649,1,5,vernolate biosynthesis I,BioCyc
ARA:PWY-6710,0.047698391777947234,0.9991037488209649,1,5,poly-hydroxy fatty acids biosynthesis,BioCyc
ARA:HOMOSERSYN-PWY,0.048799830020959674,0.9989459297529268,1,10,L-homoserine biosynthesis,BioCyc
ARA:PWY0-1313,0.0492788272854587,0.9989249334386373,1,10,acetate conversion to acetyl-CoA,BioCyc
ARA:PWY-1186,0.05276279924841872,0.9987995806042425,1,8,L-homomethionine biosynthesis,BioCyc
ARA:ASPARAGINE-DEG1-PWY,0.05460409983258066,0.9987736627699886,1,6,L-asparagine degradation I,BioCyc
ARA:PWYQT-4476,0.06173363652408243,0.998350716294246,1,8,indole glucosinolate activation (herbivore attack),BioCyc
ARA:PWY-2902,0.06556479628047948,0.9981367610371675,1,8,cytokinin-O-glucosides biosynthesis,BioCyc
ARA:PWY-6673,0.0682554504090502,0.9979470874435541,1,9,caffeoylglucarate biosynthesis,BioCyc
ARA:PWY-5267,0.07132165136581117,0.9977557314554224,1,9,glucosinolate activation,BioCyc
ARA:PWY-5125,0.07138111841678771,0.9977862787117767,1,8,anthocyanin biosynthesis,BioCyc
ARA:PWY-4321,0.0741608206802562,0.9974966360231015,1,12,L-glutamate degradation IV,BioCyc
ARA:ASPSYNII-PWY,0.07475834602028948,0.9975006884633001,1,10,cyanide detoxification I,BioCyc
ARA:PWY-6443,0.08658178301293698,0.987455524657254,2,54,"benzoate biosynthesis I (CoA-dependent, &beta;-oxidative)",BioCyc
ARA:PWY-5934,0.09019045945691527,0.9962269690942909,1,14,iron reduction and absorption,BioCyc
ARA:PWY-1001,0.09175696851578971,0.9960049954298956,1,20,cellulose biosynthesis,BioCyc
ARA:PWY-6040,0.1057675790256438,0.9948435701734559,1,12,chlorogenic acid biosynthesis II,BioCyc
ARA:PWY-6663,0.10894110282392103,0.9943458691710712,1,19,plant sterol biosynthesis II,BioCyc
ARA:PWY-7186,0.10950283236716854,0.9943676693851937,1,15,superpathway of scopolin and esculin biosynthesis,BioCyc
ARA:GLYOXYLATE-BYPASS,0.1098807270563674,0.9942819933758371,1,17,glyoxylate cycle,BioCyc
ARA:PWY0A-6303,0.11120053505795013,0.9942492396871133,1,13,methyl indole-3-acetate interconversion,BioCyc
ARA:PWY-702,0.11669280638262146,0.993512059027348,1,18,L-methionine biosynthesis II,BioCyc
ARA:PWY-5097,0.1174193426695859,0.9934096070478086,1,19,L-lysine biosynthesis VI,BioCyc
ARA:ASPASN-ARA-PWY,0.15862681464082504,0.987599086424285,1,26,superpathway of aspartate and asparagine biosynthesis,BioCyc
ARA:THRESYN-PWY,0.1625862891815836,0.9869163746194672,1,28,superpathway of L-threonine biosynthesis,BioCyc
ARA:PWY-6039,0.17437333644587205,0.9850538067236078,1,21,chlorogenic acid biosynthesis I,BioCyc
ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,0.1796156550184217,0.9839883985433816,1,25,"protein N-glycosylation (eukaryotic, high mannose)",BioCyc
ARA:PWY66-21,0.18565350616259915,0.9826750033103924,1,34,ethanol degradation II,BioCyc
ARA:PWY-5936,0.1922395725012655,0.9815355631725182,1,26,xyloglucan biosynthesis,BioCyc
ARA:PWYQT-4472,0.1954296646035692,0.9809208806082674,1,25,glucosinolate biosynthesis from trihomomethionine,BioCyc
ARA:PWYQT-4473,0.1954296646035692,0.9809208806082674,1,25,glucosinolate biosynthesis from tetrahomomethionine,BioCyc
ARA:PWYQT-4474,0.1954296646035692,0.9809208806082674,1,25,glucosinolate biosynthesis from pentahomomethionine,BioCyc
ARA:PWY-581,0.2156631079696874,0.9763942493671377,1,31,indole-3-acetate biosynthesis II,BioCyc
ARA:PWY-3001,0.2270530374643485,0.9735136976606135,1,41,superpathway of L-isoleucine biosynthesis I,BioCyc
ARA:PWYQT-4475,0.23013285719301732,0.9729560522956351,1,31,glucosinolate biosynthesis from hexahomomethionine,BioCyc
ARA:PWY-1187,0.2531865713211457,0.96694180844256306,1,31,glucosinolate biosynthesis from homomethionine,BioCyc
ARA:PWY-2541,0.2772731723983796,0.9595806272779743,1,44,plant sterol biosynthesis,BioCyc
ARA:PWY-5381,0.3033063146387811,0.9511744162594549,1,40,pyridine nucleotide cycling (plants),BioCyc
ARA:PWY-1121,0.3410189216502669,0.9368443308722045,1,54,suberin monomers biosynthesis,BioCyc
ARA:PWY-361,0.3617938567002196,0.9282223821047734,1,54,phenylpropanoid biosynthesis,BioCyc
ARA:PWYQT-4471,0.4089916354198215,0.9061579657962138,1,54,glucosinolate biosynthesis from dihomomethionine,BioCyc
ARA:PWY-6842,0.5503588608923228,0.8160396528295246,1,71,glutathione-mediated detoxification II,BioCyc
ARA:PWY-5791,0.9999999999999997,0.9323324344918469,0,9,"1,4-dihydroxy-2-naphthoate biosynthesis II (plants)",BioCyc
ARA:PWY-5837,0.9999999999999997,0.9323324344918469,0,9,"1,4-dihydroxy-2-naphthoate biosynthesis",BioCyc
ARA:ALACAT2-PWY,1,0.919939415456355,0,12,L-alanine degradation II (to D-lactate),BioCyc
ARA:ALANINE-DEG3-PWY,1,0.9496582452585642,0,8,L-alanine degradation III,BioCyc
ARA:ALANINE-SYN2-PWY,1,0.9496582452585642,0,8,L-alanine biosynthesis II,BioCyc
ARA:ARG-PRO-PWY,1,0.9664673427707575,0,4,L-arginine degradation VI (arginase 2 pathway),BioCyc
ARA:ARGASEDEG-PWY,1,0.9809087738093715,0,3,L-arginine degradation I (arginase pathway),BioCyc
ARA:ARGDEG-V-PWY,1,0.9809140714919553,0,3,L-arginine degradation X (arginine monooxygenase pathway),BioCyc
ARA:ARGININE-SYN4-PWY,1,0.9593090896154045,0,6,L-ornithine biosynthesis II,BioCyc
ARA:ARGSPECAT-PWY,1,0.9064240394267348,0,11,spermine biosynthesis,BioCyc
ARA:ARGSYN-PWY,1,0.8838925005265704,0,16,L-arginine biosynthesis I (via L-ornithine),BioCyc
ARA:ARGSYNBSUB-PWY,1,0.8910034127514963,0,15,L-arginine biosynthesis II (acetyl cycle),BioCyc
ARA:ASPARAGINE-BIOSYNTHESIS,1,0.9681844664537432,0,6,L-asparagine biosynthesis I,BioCyc
ARA:ASPARAGINESYN-PWY,1,0.9681844664537432,0,6,L-asparagine biosynthesis II,BioCyc
ARA:ASPARTATE-DEG1-PWY,1,0.9195087788741723,0,14,L-aspartate degradation I,BioCyc
ARA:ASPARTATESYN-PWY,1,0.9195087788741723,0,14,L-aspartate biosynthesis,BioCyc
ARA:BSUBPOLYAMSYN-PWY,1,0.8992458777505538,0,12,spermidine biosynthesis I,BioCyc
ARA:CALVIN-PWY,1,0.7092452637410727,0,39,Calvin-Benson-Bassham cycle,BioCyc
ARA:CAMALEXIN-SYN,1,0.7737472567263615,0,29,camalexin biosynthesis,BioCyc
ARA:CHLOROPHYLL-SYN,1,0.834434558893876,0,22,"3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)",BioCyc
ARA:CITRULBIO-PWY,1,0.7999457728238716,0,35,L-citrulline biosynthesis,BioCyc
ARA:CITRULLINE-DEG-PWY,1,0.9911172492304354,0,1,L-citrulline degradation,BioCyc
ARA:COA-PWY,1,0.9134526920195446,0,9,coenzyme A biosynthesis I,BioCyc
ARA:COMPLETE-ARO-ARA-PWY,1,0.7440200597846339,0,38,"superpathway of phenylalanine, tyrosine and tryptophan biosynthesis",BioCyc
ARA:CYANCAT-PWY,1,0.9704458967539178,0,3,cyanate degradation,BioCyc
ARA:CYSTSYN-PWY,1,0.813755273503695,0,25,L-cysteine biosynthesis I,BioCyc
ARA:DETOX1-PWY,1,0.8531693766125141,0,21,superoxide radicals degradation,BioCyc
ARA:DETOX1-PWY-1,1,0.7897680689731791,0,28,reactive oxygen species degradation,BioCyc
ARA:ETHYL-PWY,1,0.7759491975011308,0,31,ethylene biosynthesis I (plants),BioCyc
ARA:ETOH-ACETYLCOA-ANA-PWY,1,0.9160487297009403,0,12,ethanol degradation I,BioCyc
ARA:FASYN-ELONG-PWY,1,0.8692117678912031,0,15,fatty acid elongation -- saturated,BioCyc
ARA:GLNSYN-PWY,1,0.9313323420124826,0,10,L-glutamine biosynthesis I,BioCyc
ARA:GLUCONEO-PWY,1,0.6467550200122758,0,60,gluconeogenesis I,BioCyc
ARA:GLUCOSE1PMETAB-PWY,1,0.8955799795718543,0,21,glucose and glucose-1-phosphate degradation,BioCyc
ARA:GLUGLNSYN-PWY,1,0.9909884781727403,0,3,L-glutamate biosynthesis IV,BioCyc
ARA:GLUT-REDOX-PWY,1,0.9821551334324032,0,4,glutathione-glutaredoxin redox reactions,BioCyc
ARA:GLUTAMATE-DEG1-PWY,1,0.968760650067767,0,4,L-glutamate degradation I,BioCyc
ARA:GLUTAMATE-SYN2-PWY,1,0.968760650067767,0,4,L-glutamate biosynthesis II,BioCyc
ARA:GLUTAMINDEG-PWY,1,0.8392469623129204,0,28,L-glutamine degradation I,BioCyc
ARA:GLUTATHIONESYN-PWY,1,0.9848337933708431,0,3,glutathione biosynthesis,BioCyc
ARA:GLUTORN-PWY,1,0.9146310179957101,0,11,L-ornithine biosynthesis I,BioCyc
ARA:GLUTSYNIII-PWY,1,0.9610113255225192,0,6,L-glutamate biosynthesis III,BioCyc
ARA:GLYCLEAV-PWY,1,0.877656346950215,0,17,glycine cleavage,BioCyc
ARA:GLYCOLYSIS,1,0.6624879888366043,0,57,glycolysis I (from glucose 6-phosphate),BioCyc
ARA:GLYOXDEG-PWY,1,0.9893355248763622,0,2,glycolate and glyoxylate degradation II,BioCyc
ARA:GLYSYN-ALA-PWY,1,0.9232886167656451,0,12,glycine biosynthesis III,BioCyc
ARA:GLYSYN-PWY,1,0.9302034393291813,0,11,glycine biosynthesis I,BioCyc
ARA:GLYSYN2-PWY,1,0.8776367045131418,0,20,glycine biosynthesis,BioCyc
ARA:HEME-BIOSYNTHESIS-II,1,0.9068945343479581,0,14,heme biosynthesis I (aerobic),BioCyc
ARA:HEXPPSYN-PWY,1,0.9843881277302807,0,2,hexaprenyl diphosphate biosynthesis,BioCyc
ARA:HISTSYN-PWY,1,0.887964802931855,0,16,L-histidine biosynthesis,BioCyc
ARA:HOMOCYSDEGR-PWY,1,0.9921956563024332,0,1,L-cysteine biosynthesis III (from L-homocysteine),BioCyc
ARA:HOMOSER-THRESYN-PWY,1,0.9577727121077754,0,4,L-threonine biosynthesis,BioCyc
ARA:ILE-VAL-PWY,1,0.8965617216847476,0,19,superpathway of isoleucine and valine biosynthesis,BioCyc
ARA:ILEUDEG-PWY,1,0.8636268986012812,0,20,L-isoleucine degradation I,BioCyc
