category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
path:ath00040,1.5118501846792973e-6,0.9999999397257813,6,76,Pentose and glucuronate interconversions,KEGG
path:ath00966,6.382901422565305e-6,0.9999998817779362,4,25,Glucosinolate biosynthesis,KEGG
path:ath01210,8.154606379254375e-4,0.9999419056867316,4,90,2-Oxocarboxylic acid metabolism,KEGG
path:ath01110,0.0014362215613563814,0.9996184806170382,14,1292,Biosynthesis of secondary metabolites,KEGG
path:ath01100,0.006642019091773286,0.9978776880779725,20,2631,Metabolic pathways,KEGG
path:ath00940,0.009739570667413662,0.9985960823896041,4,168,Phenylpropanoid biosynthesis,KEGG
path:ath00250,0.04431936878539176,0.9955519872792139,2,72,"Alanine, aspartate and glutamate metabolism",KEGG
path:ath00020,0.05304423437935984,0.994114881103872,2,78,Citrate cycle (TCA cycle),KEGG
path:ath00909,0.09337368776135932,0.9958407955023952,1,22,Sesquiterpenoid and triterpenoid biosynthesis,KEGG
path:ath00430,0.09349839408410358,0.9958487041727072,1,20,Taurine and hypotaurine metabolism,KEGG
path:ath00650,0.13274738189790855,0.9913598151404771,1,30,Butanoate metabolism,KEGG
path:ath00100,0.17548957629114126,0.9845166111909324,1,40,Steroid biosynthesis,KEGG
path:ath00270,0.1898647713738354,0.9554676462033317,2,162,Cysteine and methionine metabolism,KEGG
path:ath00410,0.21464386531179877,0.976343417278967,1,51,beta-Alanine metabolism,KEGG
path:ath00910,0.2364976035371662,0.9709711758683361,1,56,Nitrogen metabolism,KEGG
path:ath01200,0.2574879353348949,0.9036749914864542,3,362,Carbon metabolism,KEGG
path:ath00920,0.26685759862417713,0.9625185610701554,1,60,Sulfur metabolism,KEGG
path:ath04626,0.29558362429106083,0.9076764515603202,2,217,Plant-pathogen interaction,KEGG
path:ath03440,0.29632737885725574,0.9530302080249723,1,77,Homologous recombination,KEGG
path:ath00240,0.29806303572693577,0.9524803964834854,1,72,Pyrimidine metabolism,KEGG
path:ath00280,0.3141836471497376,0.9467708000737356,1,78,"Valine, leucine and isoleucine degradation",KEGG
path:ath00380,0.3148269374203047,0.9465532067667822,1,76,Tryptophan metabolism,KEGG
path:ath00710,0.33344481954869365,0.9394792818224541,1,83,Carbon fixation in photosynthetic organisms,KEGG
path:ath00260,0.3709969697841379,0.923671093880261,1,94,"Glycine, serine and threonine metabolism",KEGG
path:ath00620,0.4498233106624997,0.8830961644658364,1,126,Pyruvate metabolism,KEGG
path:ath03018,0.4887186039631443,0.8590565342167378,1,144,RNA degradation,KEGG
path:ath00010,0.5078261805186083,0.8462325810971298,1,145,Glycolysis / Gluconeogenesis,KEGG
path:ath00520,0.5316343360276641,0.8291903990806719,1,152,Amino sugar and nucleotide sugar metabolism,KEGG
path:ath00190,0.5325096116718868,0.8285720987408352,1,147,Oxidative phosphorylation,KEGG
path:ath04016,0.5506555858258413,0.8147125028784126,1,158,MAPK signaling pathway - plant,KEGG
path:ath04075,0.7733967072758956,0.5726551096801233,1,286,Plant hormone signal transduction,KEGG
path:ath01230,0.8039771065100405,0.5254161280745508,1,323,Biosynthesis of amino acids,KEGG
path:ath00562,0.9999999999999967,0.6439860473996329,0,99,Inositol phosphate metabolism,KEGG
path:ath03410,0.9999999999999984,0.7429826127730634,0,61,Base excision repair,KEGG
path:ath00906,0.9999999999999998,0.8706747681848787,0,29,Carotenoid biosynthesis,KEGG
path:ath00051,1,0.6903260920739532,0,74,Fructose and mannose metabolism,KEGG
path:ath00052,1,0.7505202472619982,0,61,Galactose metabolism,KEGG
path:ath00053,1,0.7308990913794153,0,63,Ascorbate and aldarate metabolism,KEGG
path:ath00061,1,0.7877099391477701,0,52,Fatty acid biosynthesis,KEGG
path:ath00062,1,0.8611881824567397,0,29,Fatty acid elongation,KEGG
path:ath00071,1,0.751329827678618,0,61,Fatty acid degradation,KEGG
path:ath00072,1,0.9578402726923094,0,9,Synthesis and degradation of ketone bodies,KEGG
path:ath00073,1,0.9068327907811149,0,20,"Cutin, suberine and wax biosynthesis",KEGG
path:ath00130,1,0.7757255439909692,0,51,Ubiquinone and other terpenoid-quinone biosynthesis,KEGG
path:ath00195,1,0.789942097431661,0,42,Photosynthesis,KEGG
path:ath00196,1,0.8942912226760826,0,20,Photosynthesis - antenna proteins,KEGG
path:ath00220,1,0.791371210893058,0,48,Arginine biosynthesis,KEGG
path:ath00230,1,0.5391613102355011,0,124,Purine metabolism,KEGG
path:ath00232,1,0.9880658742416077,0,3,Caffeine metabolism,KEGG
path:ath00261,1,0.9218476892826847,0,17,Monobactam biosynthesis,KEGG
path:ath00290,1,0.8688095265400181,0,29,"Valine, leucine and isoleucine biosynthesis",KEGG
path:ath00300,1,0.9183308078283762,0,18,Lysine biosynthesis,KEGG
path:ath00310,1,0.7884740132211399,0,51,Lysine degradation,KEGG
path:ath00330,1,0.7150138258791362,0,68,Arginine and proline metabolism,KEGG
path:ath00340,1,0.8759790836353051,0,27,Histidine metabolism,KEGG
path:ath00350,1,0.7727457008210193,0,52,Tyrosine metabolism,KEGG
path:ath00360,1,0.7660253533529618,0,54,Phenylalanine metabolism,KEGG
path:ath00400,1,0.7061187060566414,0,69,"Phenylalanine, tyrosine and tryptophan biosynthesis",KEGG
path:ath00440,1,0.9377619774306574,0,13,Phosphonate and phosphinate metabolism,KEGG
path:ath00450,1,0.8889357880224671,0,25,Selenocompound metabolism,KEGG
path:ath00460,1,0.650268836492916,0,87,Cyanoamino acid metabolism,KEGG
path:ath00480,1,0.5098296816451228,0,129,Glutathione metabolism,KEGG
path:ath00500,1,0.42424052080549784,0,182,Starch and sucrose metabolism,KEGG
path:ath00510,1,0.7386738409553149,0,62,N-Glycan biosynthesis,KEGG
path:ath00511,1,0.8902328098177806,0,29,Other glycan degradation,KEGG
path:ath00514,1,0.9142760729641971,0,19,Other types of O-glycan biosynthesis,KEGG
path:ath00531,1,0.9533459837710022,0,11,Glycosaminoglycan degradation,KEGG
path:ath00561,1,0.657469894699882,0,88,Glycerolipid metabolism,KEGG
path:ath00563,1,0.8288087476395913,0,38,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,KEGG
path:ath00564,1,0.5146399884538392,0,138,Glycerophospholipid metabolism,KEGG
path:ath00565,1,0.8395793153928225,0,39,Ether lipid metabolism,KEGG
path:ath00590,1,0.9018790761545241,0,20,Arachidonic acid metabolism,KEGG
path:ath00591,1,0.9644070801830598,0,8,Linoleic acid metabolism,KEGG
path:ath00592,1,0.8068510361430535,0,44,alpha-Linolenic acid metabolism,KEGG
path:ath00600,1,0.8370680571956308,0,40,Sphingolipid metabolism,KEGG
path:ath00601,1,0.9889351826807998,0,2,Glycosphingolipid biosynthesis - lacto and neolacto series,KEGG
path:ath00603,1,0.9617647727952306,0,8,Glycosphingolipid biosynthesis - globo and isoglobo series,KEGG
path:ath00604,1,0.9753794620888224,0,6,Glycosphingolipid biosynthesis - ganglio series,KEGG
path:ath00630,1,0.5570780456389743,0,119,Glyoxylate and dicarboxylate metabolism,KEGG
path:ath00640,1,0.77474223180465,0,55,Propanoate metabolism,KEGG
path:ath00660,1,0.9583692950708979,0,9,C5-Branched dibasic acid metabolism,KEGG
path:ath00670,1,0.8618400259560045,0,30,One carbon pool by folate,KEGG
path:ath00730,1,0.8692535450552339,0,27,Thiamine metabolism,KEGG
path:ath00740,1,0.8839158998550108,0,24,Riboflavin metabolism,KEGG
path:ath00750,1,0.9151782749104275,0,17,Vitamin B6 metabolism,KEGG
path:ath00760,1,0.8978147499390786,0,22,Nicotinate and nicotinamide metabolism,KEGG
path:ath00770,1,0.825379668648008,0,39,Pantothenate and CoA biosynthesis,KEGG
path:ath00780,1,0.891295137214261,0,23,Biotin metabolism,KEGG
path:ath00785,1,0.9677962529395477,0,6,Lipoic acid metabolism,KEGG
path:ath00790,1,0.8163371140010116,0,42,Folate biosynthesis,KEGG
path:ath00860,1,0.7180473916638118,0,65,Porphyrin and chlorophyll metabolism,KEGG
path:ath00900,1,0.6978099582841699,0,70,Terpenoid backbone biosynthesis,KEGG
path:ath00901,1,0.9798465853901354,0,4,Indole alkaloid biosynthesis,KEGG
path:ath00902,1,0.9701047087672408,0,6,Monoterpenoid biosynthesis,KEGG
path:ath00903,1,0.9573040916620553,0,9,Limonene and pinene degradation,KEGG
path:ath00904,1,0.9223537977883937,0,16,Diterpenoid biosynthesis,KEGG
path:ath00905,1,0.945500832230331,0,12,Brassinosteroid biosynthesis,KEGG
path:ath00908,1,0.9050472488896908,0,20,Zeatin biosynthesis,KEGG
path:ath00941,1,0.892811591133543,0,21,Flavonoid biosynthesis,KEGG
path:ath00942,1,0.9890915539244791,0,2,Anthocyanin biosynthesis,KEGG
path:ath00944,1,0.9844407193918234,0,3,Flavone and flavonol biosynthesis,KEGG
path:ath00945,1,0.9528070805314064,0,9,"Stilbenoid, diarylheptanoid and gingerol biosynthesis",KEGG
path:ath00950,1,0.8919902478520723,0,24,Isoquinoline alkaloid biosynthesis,KEGG
path:ath00960,1,0.8368604854361503,0,36,"Tropane, piperidine and pyridine alkaloid biosynthesis",KEGG
path:ath00965,1,0.9896112651325194,0,2,Betalain biosynthesis,KEGG
path:ath00970,1,0.7470411134640986,0,64,Aminoacyl-tRNA biosynthesis,KEGG
path:ath01040,1,0.8773604059199696,0,27,Biosynthesis of unsaturated fatty acids,KEGG
path:ath01212,1,0.6762319900744898,0,83,Fatty acid metabolism,KEGG
path:ath01502,1,0.9948507581025815,0,1,Vancomycin resistance,KEGG
path:ath02010,1,0.9072357342467386,0,26,ABC transporters,KEGG
path:ath03008,1,0.5944824994490696,0,108,Ribosome biogenesis in eukaryotes,KEGG
path:ath03010,1,0.11485267787147767,0,374,Ribosome,KEGG
path:ath03013,1,0.3721367102762819,0,208,RNA transport,KEGG
path:ath03015,1,0.42002445762789986,0,185,mRNA surveillance pathway,KEGG
path:ath03020,1,0.8017301868720955,0,44,RNA polymerase,KEGG
path:ath03022,1,0.7325558227043822,0,66,Basal transcription factors,KEGG
path:ath03030,1,0.7668976719574945,0,57,DNA replication,KEGG
path:ath03050,1,0.670960923839504,0,80,Proteasome,KEGG
path:ath03060,1,0.6934649544662352,0,72,Protein export,KEGG
path:ath03420,1,0.6750735974718504,0,84,Nucleotide excision repair,KEGG
path:ath03430,1,0.8096692057179636,0,44,Mismatch repair,KEGG
path:ath03450,1,0.9310441223431157,0,17,Non-homologous end-joining,KEGG
path:ath04070,1,0.6191411214225304,0,105,Phosphatidylinositol signaling system,KEGG
