category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
path:ath00195,2.0949099876081688e-7,0.9999999886760563,8,42,Photosynthesis,KEGG
path:ath01100,4.32702409398127e-4,0.9998249737169274,45,2631,Metabolic pathways,KEGG
path:ath00901,9.306518783082214e-4,0.9999923188568113,2,4,Indole alkaloid biosynthesis,KEGG
path:ath00920,0.0010283492598215386,0.9998853968089105,5,60,Sulfur metabolism,KEGG
path:ath00860,0.008778685594312705,0.9987367144966948,4,65,Porphyrin and chlorophyll metabolism,KEGG
path:ath04141,0.009398404629196593,0.9972956058629542,8,255,Protein processing in endoplasmic reticulum,KEGG
path:ath00480,0.027595697577874154,0.9930603406180429,5,129,Glutathione metabolism,KEGG
path:ath00740,0.03935672567442341,0.9963401227761347,2,24,Riboflavin metabolism,KEGG
path:ath00460,0.0755304406261792,0.9833171239016141,3,87,Cyanoamino acid metabolism,KEGG
path:ath00592,0.08496614891166941,0.987542430403492,2,44,alpha-Linolenic acid metabolism,KEGG
path:ath01110,0.15517678533463974,0.9017023873009719,19,1292,Biosynthesis of secondary metabolites,KEGG
path:ath04136,0.15988695721843407,0.9657572573704838,2,63,Autophagy - other,KEGG
path:ath00940,0.16657822420301105,0.9373510047733492,4,168,Phenylpropanoid biosynthesis,KEGG
path:ath00261,0.1701803552743509,0.9856689923879471,1,17,Monobactam biosynthesis,KEGG
path:ath00073,0.2040329755478353,0.9789298235687184,1,20,"Cutin, suberine and wax biosynthesis",KEGG
path:ath00051,0.22024502244032076,0.9423552016693165,2,74,Fructose and mannose metabolism,KEGG
path:ath00450,0.2307148615642462,0.9724935994094637,1,25,Selenocompound metabolism,KEGG
path:ath00040,0.23252162245094227,0.9369848151670794,2,76,Pentose and glucuronate interconversions,KEGG
path:ath00260,0.2904263248932142,0.908783506117701,2,94,"Glycine, serine and threonine metabolism",KEGG
path:ath04933,0.2912370572950279,0.9549502867230166,1,26,AGE-RAGE signaling pathway in diabetic complications,KEGG
path:ath04122,0.29176895305689227,0.954839469873886,1,25,Sulfur relay system,KEGG
path:ath00670,0.2953098280118301,0.9533781165190415,1,30,One carbon pool by folate,KEGG
path:ath00190,0.30125667515552457,0.8750877329850941,3,147,Oxidative phosphorylation,KEGG
path:ath00730,0.3051394924918809,0.9501755179908555,1,27,Thiamine metabolism,KEGG
path:ath00062,0.31829366825709693,0.9453392675769042,1,29,Fatty acid elongation,KEGG
path:ath00100,0.35739467991369356,0.9292453328596744,1,40,Steroid biosynthesis,KEGG
path:ath00790,0.37757187296712497,0.9201996606521601,1,42,Folate biosynthesis,KEGG
path:ath04145,0.40235002754418325,0.8414613969680176,2,110,Phagosome,KEGG
path:ath03018,0.44461564805864795,0.8110859922486988,2,144,RNA degradation,KEGG
path:ath00350,0.45576832617172885,0.8787080525710502,1,52,Tyrosine metabolism,KEGG
path:ath00910,0.4815935157217347,0.8625965397751804,1,56,Nitrogen metabolism,KEGG
path:ath00053,0.5253389530329017,0.8323382542050151,1,63,Ascorbate and aldarate metabolism,KEGG
path:ath00250,0.5320367928965515,0.8271292826775319,1,72,"Alanine, aspartate and glutamate metabolism",KEGG
path:ath00240,0.5617569791233199,0.8039990922898177,1,72,Pyrimidine metabolism,KEGG
path:ath00280,0.5668262382044815,0.7996966023304084,1,78,"Valine, leucine and isoleucine degradation",KEGG
path:ath00400,0.5692036510467494,0.7979863641919567,1,69,"Phenylalanine, tyrosine and tryptophan biosynthesis",KEGG
path:ath00380,0.5926867143003531,0.7776751558130529,1,76,Tryptophan metabolism,KEGG
path:ath00900,0.5963917048909364,0.7745674497339647,1,70,Terpenoid backbone biosynthesis,KEGG
path:ath00561,0.5971183342194475,0.7734346952272314,1,88,Glycerolipid metabolism,KEGG
path:ath04144,0.6480405361952175,0.6256225235474226,2,203,Endocytosis,KEGG
path:ath03040,0.6747021534707163,0.5485931825774932,3,310,Spliceosome,KEGG
path:ath04626,0.7453667203443477,0.5079863301725835,2,217,Plant-pathogen interaction,KEGG
path:ath00630,0.7473943127195204,0.6056399512549073,1,119,Glyoxylate and dicarboxylate metabolism,KEGG
path:ath00230,0.773415732442072,0.5686084655898395,1,124,Purine metabolism,KEGG
path:ath00010,0.8010098840555482,0.5258075198070906,1,145,Glycolysis / Gluconeogenesis,KEGG
path:ath00500,0.8388849697632668,0.46062734781769454,1,182,Starch and sucrose metabolism,KEGG
path:ath03015,0.8515001787547036,0.43709868530387913,1,185,mRNA surveillance pathway,KEGG
path:ath00270,0.8586419197773834,0.42352008603363334,1,162,Cysteine and methionine metabolism,KEGG
path:ath04120,0.8665373835867038,0.40772869715918864,1,175,Ubiquitin mediated proteolysis,KEGG
path:ath04075,0.8809718322002765,0.2963872072312518,2,286,Plant hormone signal transduction,KEGG
path:ath01230,0.8930504083036515,0.27355403065430584,2,323,Biosynthesis of amino acids,KEGG
path:ath01200,0.9855363704066435,0.07800326206300544,1,362,Carbon metabolism,KEGG
path:ath00020,1,0.4278210856502447,0,78,Citrate cycle (TCA cycle),KEGG
path:ath00030,1,0.3984233644646553,0,77,Pentose phosphate pathway,KEGG
path:ath00052,1,0.5388014586362382,0,61,Galactose metabolism,KEGG
path:ath00061,1,0.5916285511039736,0,52,Fatty acid biosynthesis,KEGG
path:ath00071,1,0.5425084191577552,0,61,Fatty acid degradation,KEGG
path:ath00072,1,0.9110028855410504,0,9,Synthesis and degradation of ketone bodies,KEGG
