category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
path:ath00195,5.654014238812328e-5,0.9999955359289693,6,42,Photosynthesis,KEGG
path:ath04075,4.131237897988857e-4,0.9999047636391225,11,286,Plant hormone signal transduction,KEGG
path:ath01110,6.159378251081343e-4,0.9997682977559367,25,1292,Biosynthesis of secondary metabolites,KEGG
path:ath00940,7.049494801786618e-4,0.9998691024017021,8,168,Phenylpropanoid biosynthesis,KEGG
path:ath00941,0.03700641498328453,0.9967089085657698,2,21,Flavonoid biosynthesis,KEGG
path:ath01100,0.037476259523391967,0.9789345589055753,35,2631,Metabolic pathways,KEGG
path:ath00860,0.03760177659335615,0.9937753323734937,3,65,Porphyrin and chlorophyll metabolism,KEGG
path:ath00040,0.04656163401355656,0.9915829149889832,3,76,Pentose and glucuronate interconversions,KEGG
path:ath00030,0.04753197903304521,0.9913343729444336,3,77,Pentose phosphate pathway,KEGG
path:ath00903,0.0779487174802215,0.9972608664995328,1,9,Limonene and pinene degradation,KEGG
path:ath00603,0.07837293904611212,0.9972727364931806,1,8,Glycosphingolipid biosynthesis - globo and isoglobo series,KEGG
path:ath00270,0.0883777672035553,0.9735379088880823,4,162,Cysteine and methionine metabolism,KEGG
path:ath04712,0.08879720174045279,0.9866387113529873,2,48,Circadian rhythm - plant,KEGG
path:ath00052,0.09085621149256262,0.9860638402428982,2,61,Galactose metabolism,KEGG
path:ath04016,0.10112922161622637,0.9682951632363529,4,158,MAPK signaling pathway - plant,KEGG
path:ath00910,0.11566808261297364,0.9796455245826321,2,56,Nitrogen metabolism,KEGG
path:ath00945,0.1222657103599056,0.9931390138331067,1,9,"Stilbenoid, diarylheptanoid and gingerol biosynthesis",KEGG
path:ath00330,0.14097918880797985,0.9720069580556302,2,68,Arginine and proline metabolism,KEGG
path:ath00280,0.15156640489481618,0.968497282613512,2,78,"Valine, leucine and isoleucine degradation",KEGG
path:ath00010,0.15176757285748466,0.9546016653631988,3,145,Glycolysis / Gluconeogenesis,KEGG
path:ath00561,0.1685331268481124,0.9625846348863482,2,88,Glycerolipid metabolism,KEGG
path:ath00430,0.18256120826624256,0.9833001455984908,1,20,Taurine and hypotaurine metabolism,KEGG
path:ath00340,0.22810085061640664,0.973100125271963,1,27,Histidine metabolism,KEGG
path:ath00290,0.2419778099477861,0.9694772112221908,1,29,"Valine, leucine and isoleucine biosynthesis",KEGG
path:ath00966,0.25540279698002694,0.9659797905420053,1,25,Glucosinolate biosynthesis,KEGG
path:ath00600,0.2616772010722167,0.9636864540375887,1,40,Sphingolipid metabolism,KEGG
path:ath01200,0.27984937457889114,0.8584176682820106,5,362,Carbon metabolism,KEGG
path:ath04122,0.2830465754030171,0.9577131967484391,1,25,Sulfur relay system,KEGG
path:ath00730,0.29121640497173384,0.954951947271518,1,27,Thiamine metabolism,KEGG
path:ath04146,0.32333242968056075,0.8907150684544962,2,123,Peroxisome,KEGG
path:ath00630,0.3335714838601956,0.8848643851260535,2,119,Glyoxylate and dicarboxylate metabolism,KEGG
path:ath00770,0.3350909750010921,0.938540420935017,1,39,Pantothenate and CoA biosynthesis,KEGG
path:ath00410,0.3496029186585368,0.9322970500847034,1,51,beta-Alanine metabolism,KEGG
path:ath00310,0.3536371849382193,0.9305973394531938,1,51,Lysine degradation,KEGG
path:ath00071,0.3985253051891624,0.9097352828799468,1,61,Fatty acid degradation,KEGG
path:ath00360,0.41840926497485953,0.8997212831330301,1,54,Phenylalanine metabolism,KEGG
path:ath00130,0.4191927896497025,0.8993992462836464,1,51,Ubiquinone and other terpenoid-quinone biosynthesis,KEGG
path:ath04626,0.43904016818431396,0.7769839100637114,3,217,Plant-pathogen interaction,KEGG
path:ath00053,0.4764347576916674,0.8658165834353858,1,63,Ascorbate and aldarate metabolism,KEGG
path:ath00380,0.5466103719869522,0.8161152799493478,1,76,Tryptophan metabolism,KEGG
path:ath00051,0.549646701335756,0.8137959432928119,1,74,Fructose and mannose metabolism,KEGG
path:ath01210,0.5650692131257133,0.8010853311633943,1,90,2-Oxocarboxylic acid metabolism,KEGG
path:ath00260,0.6138500609971325,0.7581945376814839,1,94,"Glycine, serine and threonine metabolism",KEGG
path:ath01230,0.6333855752139027,0.5951830650722633,3,323,Biosynthesis of amino acids,KEGG
path:ath00620,0.6709476712457513,0.6996288008131323,1,126,Pyruvate metabolism,KEGG
path:ath04145,0.7322561760636124,0.6263418287254111,1,110,Phagosome,KEGG
path:ath00230,0.7334307690954989,0.6245676027643073,1,124,Purine metabolism,KEGG
path:ath03018,0.7460262559340123,0.6074813102799732,1,144,RNA degradation,KEGG
path:ath00500,0.7760547031432776,0.5643978520434801,1,182,Starch and sucrose metabolism,KEGG
path:ath03015,0.802683256348129,0.5230775754355941,1,185,mRNA surveillance pathway,KEGG
path:ath04120,0.8414860973593714,0.45628906521560053,1,175,Ubiquitin mediated proteolysis,KEGG
path:ath00190,0.8488577241365993,0.44284937085330783,1,147,Oxidative phosphorylation,KEGG
path:ath04144,0.8653407918849765,0.4102896263911681,1,203,Endocytosis,KEGG
path:ath03010,0.9556048157086048,0.11914377040805244,3,374,Ribosome,KEGG
path:ath03040,0.9577080112604458,0.18014099392182423,1,310,Spliceosome,KEGG
path:ath00520,0.9999999999999991,0.20284278931852506,0,152,Amino sugar and nucleotide sugar metabolism,KEGG
path:ath00020,1,0.4846471040389081,0,78,Citrate cycle (TCA cycle),KEGG
path:ath00061,1,0.6342718772405762,0,52,Fatty acid biosynthesis,KEGG
path:ath00062,1,0.7061300406339849,0,29,Fatty acid elongation,KEGG
path:ath00072,1,0.927962352063536,0,9,Synthesis and degradation of ketone bodies,KEGG
path:ath00073,1,0.8206676222393131,0,20,"Cutin, suberine and wax biosynthesis",KEGG
path:ath00100,1,0.6830464056503074,0,40,Steroid biosynthesis,KEGG
path:ath00196,1,0.7139800909838976,0,20,Photosynthesis - antenna proteins,KEGG
path:ath00220,1,0.6356115302198567,0,48,Arginine biosynthesis,KEGG
path:ath00232,1,0.9811352724780602,0,3,Caffeine metabolism,KEGG
path:ath00240,1,0.48143289117393,0,72,Pyrimidine metabolism,KEGG
path:ath00250,1,0.5277336581242017,0,72,"Alanine, aspartate and glutamate metabolism",KEGG
path:ath00261,1,0.851472912827679,0,17,Monobactam biosynthesis,KEGG
path:ath00300,1,0.8526815262638601,0,18,Lysine biosynthesis,KEGG
path:ath00350,1,0.5924458507561489,0,52,Tyrosine metabolism,KEGG
path:ath00400,1,0.4810632391960545,0,69,"Phenylalanine, tyrosine and tryptophan biosynthesis",KEGG
path:ath00440,1,0.8798581337685664,0,13,Phosphonate and phosphinate metabolism,KEGG
path:ath00450,1,0.8013982889302576,0,25,Selenocompound metabolism,KEGG
path:ath00460,1,0.42595015274819464,0,87,Cyanoamino acid metabolism,KEGG
path:ath00480,1,0.18576278732607068,0,129,Glutathione metabolism,KEGG
path:ath00510,1,0.5318197298729647,0,62,N-Glycan biosynthesis,KEGG
path:ath00511,1,0.8321019378896393,0,29,Other glycan degradation,KEGG
path:ath00514,1,0.8375678595435437,0,19,Other types of O-glycan biosynthesis,KEGG
path:ath00531,1,0.9316245362902906,0,11,Glycosaminoglycan degradation,KEGG
path:ath00562,1,0.4428904488518124,0,99,Inositol phosphate metabolism,KEGG
path:ath00563,1,0.6792082755241061,0,38,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,KEGG
path:ath00564,1,0.28202847793626246,0,138,Glycerophospholipid metabolism,KEGG
path:ath00565,1,0.7444116143840895,0,39,Ether lipid metabolism,KEGG
path:ath00590,1,0.7841609364954648,0,20,Arachidonic acid metabolism,KEGG
path:ath00591,1,0.9421681006069555,0,8,Linoleic acid metabolism,KEGG
