"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"1","GO:0006468",1.76601625623198e-12,1,75,1021,"protein phosphorylation","BP"
"2","GO:0006952",2.77406005619384e-11,1,62,703,"defense response","BP"
"3","GO:0009664",5.44939059938847e-10,0.999999999945483,17,66,"plant-type cell wall organization","BP"
"4","GO:0016310",3.76049308653959e-09,1,45,514,"phosphorylation","BP"
"5","GO:0042744",2.28671928965392e-08,0.999999996126477,19,103,"hydrogen peroxide catabolic process","BP"
"6","GO:0010105",1.28627535067495e-05,0.999999295290922,6,18,"negative regulation of ethylene-activated signaling pathway","BP"
"7","GO:0048767",8.340120528005e-05,0.999985204732537,10,69,"root hair elongation","BP"
"8","GO:0016042",0.000167504000461382,0.999955200964678,14,131,"lipid catabolic process","BP"
"9","GO:0009733",0.000184961877009742,0.999925123166634,26,315,"response to auxin","BP"
"10","GO:0009825",0.000255980464190469,0.999965848699088,7,40,"multidimensional cell growth","BP"
"11","GO:0045490",0.000327580191742309,0.99993772055837,9,65,"pectin catabolic process","BP"
"12","GO:0071555",0.000599768825600453,0.999762940028136,21,285,"cell wall organization","BP"
"13","GO:0006817",0.000725707729970138,0.999928071599636,5,25,"phosphate ion transport","BP"
"14","GO:1900426",0.000832964255661078,0.999916539883909,5,22,"positive regulation of defense response to bacterium","BP"
"15","GO:0050832",0.000853319155158454,0.999638443000618,23,271,"defense response to fungus","BP"
"16","GO:0009873",0.000879137874260306,0.999673156683367,18,187,"ethylene-activated signaling pathway","BP"
"17","GO:0080147",0.00090221456193087,0.999877565568961,6,32,"root hair cell development","BP"
"18","GO:1901684",0.000998184400102832,1,2,2,"arsenate ion transmembrane transport","BP"
"19","GO:0009826",0.00101691337661099,0.99968768376516,13,139,"unidimensional cell growth","BP"
"20","GO:0071456",0.00104927330577845,0.99985762436777,6,26,"cellular response to hypoxia","BP"
"21","GO:0000904",0.00107551509935746,1,2,2,"cell morphogenesis involved in differentiation","BP"
"22","GO:0006979",0.00119353168842948,0.999432437203263,28,376,"response to oxidative stress","BP"
"23","GO:0010215",0.00122478143256832,0.999911114167228,4,14,"cellulose microfibril organization","BP"
"24","GO:0009626",0.00174706716772106,0.999531007352883,10,98,"plant-type hypersensitive response","BP"
"25","GO:0007165",0.00226884584560414,0.998900266413421,26,417,"signal transduction","BP"
"26","GO:0009736",0.00228091878099567,0.999480124805917,8,64,"cytokinin-activated signaling pathway","BP"
"27","GO:0043496",0.0022895101998248,1,2,2,"regulation of protein homodimerization activity","BP"
"28","GO:0042545",0.00259361595612989,0.999472110227955,7,51,"cell wall modification","BP"
"29","GO:1901183",0.00272203324911599,0.999971856676647,2,3,"positive regulation of camalexin biosynthetic process","BP"
"30","GO:0071369",0.0029412534180048,0.99949138110905,6,34,"cellular response to ethylene stimulus","BP"
"31","GO:0042128",0.00311182003686786,0.999441271699749,6,45,"nitrate assimilation","BP"
"32","GO:0055081",0.00373910937344649,0.999935846437544,2,4,"anion homeostasis","BP"
"33","GO:0048765",0.0038487464570865,0.999585379784816,4,21,"root hair cell differentiation","BP"
"34","GO:2000069",0.00386087222965292,0.999932651730605,2,4,"regulation of post-embryonic root development","BP"
"35","GO:0080181",0.00420943290885874,0.999945460300344,2,3,"lateral root branching","BP"
"36","GO:0043090",0.00483941309773975,0.999905109746294,2,4,"amino acid import","BP"
"37","GO:0055114",0.00543555093209858,0.996334544048826,68,1349,"oxidation-reduction process","BP"
"38","GO:0000160",0.00589345723672847,0.998789174760645,6,47,"phosphorelay signal transduction system","BP"
"39","GO:0035556",0.00594448620037833,0.997471377188932,16,252,"intracellular signal transduction","BP"
"40","GO:0009723",0.00616022309490701,0.997557227067611,14,176,"response to ethylene","BP"
"41","GO:0042546",0.00621866502315032,0.998509687210296,7,53,"cell wall biogenesis","BP"
"42","GO:0031640",0.0062531827657298,0.998566577259657,7,33,"killing of cells of other organism","BP"
"43","GO:0043987",0.00675547277736324,0.999842425199574,2,4,"histone H3-S10 phosphorylation","BP"
"44","GO:0009693",0.0077723002254598,0.998601687535925,5,38,"ethylene biosynthetic process","BP"
"45","GO:0071398",0.00844332749227219,0.999778652154849,2,4,"cellular response to fatty acid","BP"
"46","GO:0001666",0.00865695960994473,0.997765242451275,7,64,"response to hypoxia","BP"
"47","GO:0043069",0.00871971478360047,0.998787265022985,4,25,"negative regulation of programmed cell death","BP"
"48","GO:0051127",0.0097450831367593,0.999653627048504,2,6,"positive regulation of actin nucleation","BP"
"49","GO:0009870",0.0104151018701683,0.998462271275399,4,27,"defense response signaling pathway, resistance gene-dependent","BP"
"50","GO:0030042",0.0107802015677313,0.998448850563119,4,20,"actin filament depolymerization","BP"
"51","GO:0010054",0.0108482863907188,0.999624389400335,2,5,"trichoblast differentiation","BP"
"52","GO:0015696",0.0112679162601468,0.999601977490535,2,5,"ammonium transport","BP"
"53","GO:0072488",0.0112679162601468,0.999601977490535,2,5,"ammonium transmembrane transport","BP"
"54","GO:0010411",0.0123407189224084,0.997027462681048,6,48,"xyloglucan metabolic process","BP"
"55","GO:0010112",0.0130828723174444,0.998743526901238,3,11,"regulation of systemic acquired resistance","BP"
"56","GO:0009832",0.01310390359467,0.997283518171981,5,46,"plant-type cell wall biogenesis","BP"
"57","GO:0010114",0.0132819915357217,0.996282150893414,7,62,"response to red light","BP"
"58","GO:0015706",0.0135180186034915,0.99860217486207,3,15,"nitrate transport","BP"
"59","GO:0080183",0.0152126008182715,0.998396542752307,3,13,"response to photooxidative stress","BP"
"60","GO:0051513",0.0153697170834354,0.999267629666752,2,7,"regulation of monopolar cell growth","BP"
"61","GO:0080142",0.0158676635328945,0.998225420457037,3,17,"regulation of salicylic acid biosynthetic process","BP"
"62","GO:0010167",0.0160275526727417,0.997321969632302,4,26,"response to nitrate","BP"
"63","GO:0006075",0.0162477072868147,0.999061387829407,2,18,"(1->3)-beta-D-glucan biosynthetic process","BP"
"64","GO:0010053",0.0168513142190638,0.997095717772263,4,31,"root epidermal cell differentiation","BP"
"65","GO:0009833",0.0180297954194394,0.997830818657408,3,21,"plant-type primary cell wall biogenesis","BP"
"66","GO:0030244",0.0182463795952071,0.996743340661404,4,36,"cellulose biosynthetic process","BP"
"67","GO:0080113",0.0196414623437056,0.997601607403185,3,18,"regulation of seed growth","BP"
"68","GO:0048768",0.0202127274736089,0.996302498416685,4,33,"root hair cell tip growth","BP"
"69","GO:0046622",0.0213478713540492,0.99894010742957,2,5,"positive regulation of organ growth","BP"
"70","GO:0032465",0.0237583445831801,0.998518420352144,2,8,"regulation of cytokinesis","BP"
"71","GO:0033198",0.025360401568077,1,1,1,"response to ATP","BP"
"72","GO:0070588",0.0259329186998239,0.994832627265536,4,38,"calcium ion transmembrane transport","BP"
"73","GO:0071918",0.0262094407546171,1,1,1,"urea transmembrane transport","BP"
"74","GO:0016998",0.0271780698948967,0.994667632196825,4,26,"cell wall macromolecule catabolic process","BP"
"75","GO:0009646",0.0271813062707626,0.99208806753024,6,60,"response to absence of light","BP"
"76","GO:0009617",0.0273225449951718,0.988868293385467,10,133,"response to bacterium","BP"
"77","GO:0009812",0.027334845575335,0.998317608298809,2,6,"flavonoid metabolic process","BP"
"78","GO:0003333",0.0276798499414124,0.992996414479878,5,54,"amino acid transmembrane transport","BP"
"79","GO:0080151",0.0277023285761619,0.998190688556144,2,7,"positive regulation of salicylic acid mediated signaling pathway","BP"
"80","GO:0043201",0.0279999272185351,1,1,1,"response to leucine","BP"
"81","GO:0080052",0.0279999272185351,1,1,1,"response to histidine","BP"
"82","GO:0080053",0.0279999272185351,1,1,1,"response to phenylalanine","BP"
"83","GO:0019593",0.0282640567254872,1,1,1,"mannitol biosynthetic process","BP"
"84","GO:0080050",0.0284726381304444,1,1,1,"regulation of seed development","BP"
"85","GO:0071327",0.0287578381998899,1,1,1,"cellular response to trehalose stimulus","BP"
"86","GO:0080167",0.029046985062066,0.98694011476376,12,156,"response to karrikin","BP"
"87","GO:0006629",0.0298583461587871,0.987633359720388,10,143,"lipid metabolic process","BP"
"88","GO:0051924",0.030200198595058,1,1,1,"regulation of calcium ion transport","BP"
"89","GO:0097275",0.030200198595058,1,1,1,"cellular ammonia homeostasis","BP"
"90","GO:0080163",0.0307517417573734,0.995698785856136,3,14,"regulation of protein serine/threonine phosphatase activity","BP"
"91","GO:0016572",0.0308558863861552,0.997723902411231,2,9,"histone phosphorylation","BP"
"92","GO:0071423",0.0316505133456895,0.997695563835767,2,8,"malate transmembrane transport","BP"
"93","GO:1902290",0.0338574066537301,0.997533741608346,2,7,"positive regulation of defense response to oomycetes","BP"
"94","GO:0007169",0.0338984704884683,0.986371604356484,9,153,"transmembrane receptor protein tyrosine kinase signaling pathway","BP"
"95","GO:0031000",0.0367560672207541,1,1,1,"response to caffeine","BP"
"96","GO:0032355",0.0367560672207541,1,1,1,"response to estradiol","BP"
"97","GO:1900039",0.0367560672207541,1,1,1,"positive regulation of cellular response to hypoxia","BP"
"98","GO:0009696",0.0384060676223591,0.993924343116469,3,18,"salicylic acid metabolic process","BP"
"99","GO:0010324",0.0399027117982946,1,1,1,"membrane invagination","BP"
"100","GO:0033473",0.03996999200862,1,1,1,"indoleacetic acid conjugate metabolic process","BP"
"101","GO:0098609",0.0407610828183315,1,1,1,"cell-cell adhesion","BP"
"102","GO:0006865",0.0417169452774257,0.988220147118412,5,55,"amino acid transport","BP"
"103","GO:0010325",0.0421738802577818,0.996172562062792,2,11,"raffinose family oligosaccharide biosynthetic process","BP"
"104","GO:0015741",0.0425545658863335,1,1,1,"fumarate transport","BP"
"105","GO:0015744",0.0425545658863335,1,1,1,"succinate transport","BP"
"106","GO:0006004",0.0429181006861967,0.989934853596969,4,42,"fucose metabolic process","BP"
"107","GO:0015794",0.0433296343320002,1,1,1,"glycerol-3-phosphate transmembrane transport","BP"
"108","GO:0002237",0.0443298199407585,0.989539657836608,4,39,"response to molecule of bacterial origin","BP"
"109","GO:0010264",0.0450798842841573,0.995824277032222,2,10,"myo-inositol hexakisphosphate biosynthetic process","BP"
"110","GO:0034756",0.0464642082543603,1,1,1,"regulation of iron ion transport","BP"
"111","GO:0009831",0.0484791080626257,0.991487751249903,3,20,"plant-type cell wall modification involved in multidimensional cell growth","BP"
"112","GO:2000035",0.0486634229366429,0.999393703845539,1,2,"regulation of stem cell division","BP"
"113","GO:0006863",0.0502894127551411,0.991039187336129,3,20,"purine nucleobase transport","BP"
"114","GO:0048232",0.0508623875697282,0.994963288310146,2,10,"male gamete generation","BP"
"115","GO:0006857",0.0513623586816319,0.984544018297067,5,65,"oligopeptide transport","BP"
"116","GO:0060866",0.0524760650322595,0.994712498583684,2,10,"leaf abscission","BP"
"117","GO:0017145",0.0532873642895294,0.999271259028697,1,2,"stem cell division","BP"
"118","GO:0071722",0.0535155047425449,1,1,1,"detoxification of arsenic-containing substance","BP"
"119","GO:0010581",0.0535347607414679,0.994384497247495,2,12,"regulation of starch biosynthetic process","BP"
"120","GO:0072732",0.0537266532772658,1,1,1,"cellular response to calcium ion starvation","BP"
"121","GO:0009751",0.0537322643605747,0.972553543411631,13,197,"response to salicylic acid","BP"
