category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
ARA:PWY-5064,2.9954207799456374e-4,1,2,2,chlorophyll a biosynthesis II,BioCyc
ARA:PWY-6051,3.4357497374137933e-4,0.999992116739151,3,8,"2,4,6-trinitrotoluene degradation",BioCyc
ARA:SULFMETII-PWY,4.660116424671624e-4,0.9999875587795269,3,9,sulfate reduction II (assimilatory),BioCyc
ARA:PWY-6348,0.001669743519595849,0.9998579788861947,4,27,phosphate acquisition,BioCyc
ARA:PWY-5320,0.0033750070312950774,0.9997932111558107,3,16,kaempferol glycoside biosynthesis (Arabidopsis),BioCyc
ARA:PWY-5068,0.003727314934129813,0.9999212695050257,2,6,chlorophyll cycle,BioCyc
ARA:PWY-5079,0.008238101527865187,0.999712562657934,2,8,L-phenylalanine degradation III,BioCyc
ARA:PWY-5272,0.013709012384307454,0.9993579137379457,2,9,abscisic acid glucose ester metabolism,BioCyc
ARA:PWY-5086,0.015808518020774456,1,1,1,chlorophyll a biosynthesis I,BioCyc
ARA:PWY-5063,0.019068132567699153,1,1,1,phytyl diphosphate biosynthesis,BioCyc
ARA:PWY-6239,0.01932424606941632,1,1,1,luteolin glycosides biosynthesis,BioCyc
ARA:PWY-321,0.020119936038298796,0.9974444774548183,3,35,cutin biosynthesis,BioCyc
ARA:PWY-5859,0.02054378612774807,0.9987619019111603,2,11,eugenol and isoeugenol biosynthesis,BioCyc
ARA:PWY-5486,0.031906410853656746,0.9974427366974081,2,16,pyruvate fermentation to ethanol II,BioCyc
ARA:PWY-6890,0.03266160811689112,0.9997330347255585,1,2,4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis,BioCyc
ARA:PWY-5271,0.03558325498944365,0.9996826545755777,1,2,phaseic acid biosynthesis,BioCyc
ARA:PWY-7640,0.03558325498944365,0.9996826545755777,1,2,neophaseic acid biosynthesis,BioCyc
ARA:PWY-5321,0.05834374166862239,0.9886507234186701,3,44,quercetin glycoside biosynthesis (Arabidopsis),BioCyc
ARA:PWY-6266,0.05834374166862239,0.9886507234186701,3,44,superpathway of flavones and derivatives biosynthesis,BioCyc
ARA:PWY-6266-ARA,0.05834374166862239,0.9886507234186701,3,44,superpathway of flavones and derivatives biosynthesis,BioCyc
ARA:PWY-5667,0.06838049839499341,0.9913645474865215,2,25,CDP-diacylglycerol biosynthesis I,BioCyc
ARA:PWY-101,0.07100050057517539,0.9850114908834458,3,46,photosynthesis light reactions,BioCyc
ARA:PWY-6930,0.08024876781625048,0.9975382642974286,1,4,phenolic malonylglucosides biosynthesis,BioCyc
ARA:PWY-3941,0.08904612431679508,0.9967591266317521,1,5,&beta;-alanine biosynthesis II,BioCyc
ARA:PWY-2261,0.08931102331637193,0.9868475668836452,2,26,ascorbate glutathione cycle,BioCyc
ARA:PHOTOALL-PWY,0.08948171888972471,0.9733717045314636,4,85,oxygenic photosynthesis,BioCyc
ARA:PWY-5807,0.09688132230507224,0.9961506113751636,1,5,heptaprenyl diphosphate biosynthesis,BioCyc
ARA:PWY-6014,0.09706146494387212,0.9961359792498996,1,5,vernolate biosynthesis I,BioCyc
ARA:PWY-6710,0.09706146494387212,0.9961359792498996,1,5,poly-hydroxy fatty acids biosynthesis,BioCyc
ARA:TRIGLSYN-PWY,0.09785919581021674,0.9761144679058441,3,66,diacylglycerol and triacylglycerol biosynthesis,BioCyc
ARA:PWY-6803,0.10260742562917083,0.9744565687917452,3,65,phosphatidylcholine acyl editing,BioCyc
ARA:PWY-5670,0.10456268171537271,0.9951897688342018,1,7,epoxysqualene biosynthesis,BioCyc
ARA:PWY4FS-8,0.10887040719982857,0.981839568023782,2,32,phosphatidylglycerol biosynthesis II (non-plastidic),BioCyc
ARA:PWY-6773,0.11174360041317756,0.9939316511757139,1,19,"1,3-&beta;-D-glucan biosynthesis",BioCyc
ARA:PWY0-1313,0.1236845661066059,0.9928894943924127,1,10,acetate conversion to acetyl-CoA,BioCyc
ARA:PWY-5098,0.12726415322360052,0.9928059067573962,1,7,chlorophyll a degradation I,BioCyc
ARA:PWY-5203,0.128769102452884,0.9923682880250868,1,9,soybean saponin I biosynthesis,BioCyc
ARA:PWYQT-4476,0.13803829274786072,0.9913278296456828,1,8,indole glucosinolate activation (herbivore attack),BioCyc
ARA:PWY-5791,0.14139748999257515,0.9907496271599399,1,9,"1,4-dihydroxy-2-naphthoate biosynthesis II (plants)",BioCyc
ARA:PWY-5837,0.14139748999257515,0.9907496271599399,1,9,"1,4-dihydroxy-2-naphthoate biosynthesis",BioCyc
ARA:PWY-6163,0.1465132219915005,0.9900468994183054,1,9,chorismate biosynthesis from 3-dehydroquinate,BioCyc
ARA:PWY-861,0.14940421209954696,0.9897919144092138,1,8,dhurrin biosynthesis,BioCyc
ARA:PWY-5267,0.15576927761082585,0.9887057171333115,1,9,glucosinolate activation,BioCyc
ARA:GLYSYN-PWY,0.16408737766621945,0.9871527692949187,1,11,glycine biosynthesis I,BioCyc
ARA:PWY-6936,0.17059481866512413,0.9862071552995896,1,10,seleno-amino acid biosynthesis,BioCyc
ARA:PWY-2541,0.17227534686820212,0.9617931836248118,2,44,plant sterol biosynthesis,BioCyc
ARA:PWY-5080,0.17563350585588064,0.960670747258917,2,41,very long chain fatty acid biosynthesis I,BioCyc
ARA:GLYSYN-ALA-PWY,0.1833870418715608,0.9836957851672408,1,12,glycine biosynthesis III,BioCyc
ARA:PWY-5084,0.21768803555998684,0.976296156240077,1,15,2-oxoglutarate decarboxylation to succinyl-CoA,BioCyc
ARA:LIPAS-PWY,0.2183283869440892,0.9232424797253814,3,93,triacylglycerol degradation,BioCyc
ARA:PWY-5143,0.21833213264629187,0.9759641306267496,1,17,long-chain fatty acid activation,BioCyc
ARA:PWY-2161,0.219547349455945,0.9757709936376251,1,16,folate polyglutamylation,BioCyc
ARA:PWY-6927,0.2268026248913752,0.9742905976408704,1,14,chlorophyll a degradation II,BioCyc
ARA:PWY-5453,0.23867204017178204,0.9715377263304136,1,13,methylglyoxal degradation III,BioCyc
ARA:PWY-1782,0.2410110075894951,0.9706520855907017,1,15,superpathway of indole-3-acetate conjugate biosynthesis,BioCyc
ARA:HISTSYN-PWY,0.24815261545935954,0.9686631292372478,1,16,L-histidine biosynthesis,BioCyc
ARA:PWY-6663,0.25086730817783165,0.9676288709272478,1,19,plant sterol biosynthesis II,BioCyc
ARA:PWY-7204,0.2551479806724079,0.9667701833216422,1,16,pyridoxal 5'-phosphate salvage II (plants),BioCyc
ARA:GLYCLEAV-PWY,0.25605270758466864,0.9664016339333219,1,17,glycine cleavage,BioCyc
ARA:PWY-5046,0.25605906266122896,0.9663998729276312,1,17,2-oxoisovalerate decarboxylation to isobutanoyl-CoA,BioCyc
ARA:PWY-6786,0.26309637192716434,0.9646867502495767,1,15,detoxification of reactive carbonyls in chloroplasts,BioCyc
ARA:GLYSYN2-PWY,0.27878329389851697,0.9594318530266223,1,20,glycine biosynthesis,BioCyc
ARA:ILEUDEG-PWY,0.2945983665041282,0.9543788338182864,1,20,L-isoleucine degradation I,BioCyc
ARA:PYRUVDEHYD-PWY,0.31276727609276295,0.9479354458394478,1,22,pyruvate decarboxylation to acetyl CoA,BioCyc
ARA:TRPSYN-PWY,0.3260211488718162,0.9430862641569357,1,22,L-tryptophan biosynthesis,BioCyc
ARA:CHLOROPHYLL-SYN,0.3291105286250437,0.9419200864271944,1,22,"3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)",BioCyc
ARA:LIPASYN-PWY,0.34329604216638654,0.8798521079227184,2,72,phospholipases,BioCyc
ARA:CYSTSYN-PWY,0.37527706347755274,0.9224464735266292,1,25,L-cysteine biosynthesis I,BioCyc
ARA:PWY-5147,0.38335876555159776,0.918276298479536,1,30,oleate biosynthesis I (plants),BioCyc
ARA:VALDEG-PWY,0.3986592417409795,0.9109663201485866,1,30,L-valine degradation I,BioCyc
ARA:PWY66-21,0.40975767193794727,0.9051065790908734,1,34,ethanol degradation II,BioCyc
ARA:LEU-DEG2-PWY,0.42089071261773603,0.8994859143045573,1,32,L-leucine degradation I,BioCyc
ARA:PWY-7036,0.4268134494000462,0.8964199858272548,1,31,very long chain fatty acid biosynthesis II,BioCyc
ARA:PWY-581,0.4296613707558728,0.8948827560830079,1,31,indole-3-acetate biosynthesis II,BioCyc
ARA:ETHYL-PWY,0.44130909634186466,0.8884499799833538,1,31,ethylene biosynthesis I (plants),BioCyc
ARA:PWY-6842,0.4433062720948675,0.813629393302368,2,71,glutathione-mediated detoxification II,BioCyc
ARA:PWY-181,0.4741591929154783,0.8685230917212676,1,36,photorespiration,BioCyc
ARA:PWY-6733,0.475427756846904,0.8674979000462848,1,39,sporopollenin precursors biosynthesis,BioCyc
