category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
ARA:PWY-5934,1.9462816229149548e-6,0.9999999545522846,5,14,iron reduction and absorption,BioCyc
ARA:PWY-6902,0.0047570561922419775,0.9996735187065044,3,15,chitin degradation II (Vibrio),BioCyc
ARA:PWY-6039,0.007168288678417675,0.9994031194485914,3,21,chlorogenic acid biosynthesis I,BioCyc
ARA:PWY-7450,0.012778477119392456,0.9986619791252701,3,25,anthocyanidin modification (Arabidopsis),BioCyc
ARA:PWY-5176,0.014534755141701213,1,1,1,coumarin biosynthesis (via 2-coumarate),BioCyc
ARA:GLYSYN-ALA-PWY,0.014619426542377006,0.9992539927162876,2,12,glycine biosynthesis III,BioCyc
ARA:PWY-6792,0.019764955963427682,0.9988519503228199,2,10,scopoletin biosynthesis,BioCyc
ARA:PWY-601,0.020124830903755244,0.99746680449329,3,30,glucosinolate biosynthesis from tryptophan,BioCyc
ARA:PWY-6040,0.021932615808921238,0.9986122012552623,2,12,chlorogenic acid biosynthesis II,BioCyc
ARA:PWY-1081,0.027023194275830352,0.9961407625214544,3,38,homogalacturonan degradation,BioCyc
ARA:PWY-6952,0.03147683025302015,0.9974663146857933,2,18,glycerophosphodiester degradation,BioCyc
ARA:PWYQT-4477,0.03839062037720406,0.9965968233525883,2,16,indole glucosinolate activation (intact plant cell),BioCyc
ARA:PWY-7039,0.044687860570055554,0.9921329524638919,3,52,"phosphatidate metabolism, as a signaling molecule",BioCyc
ARA:PWY-7398,0.054562950467507185,0.9940389259239795,2,19,coumarins biosynthesis (engineered),BioCyc
ARA:PWY-361,0.07209714182330876,0.9845904708225477,3,54,phenylpropanoid biosynthesis,BioCyc
ARA:PWY-5060,0.07211141495470648,0.9980189707579414,1,4,luteolin biosynthesis,BioCyc
ARA:PWY-5441,0.07271680773987207,0.9978534261168551,1,5,S-methyl-L-methionine cycle,BioCyc
ARA:PWY-7625,0.07848876789670291,0.9974929283048579,1,5,phosphatidylinositol biosynthesis II (eukaryotes),BioCyc
ARA:PWY-6303,0.08067043833175709,0.9973491308143345,1,5,methyl indole-3-acetate interconversion,BioCyc
ARA:PWY-5868,0.09131587703944187,0.9863215877822394,2,28,simple coumarins biosynthesis,BioCyc
ARA:PHOSLIPSYN2-PWY,0.09206723620418408,0.9963894873678454,1,6,superpathway of phospholipid biosynthesis II (plants),BioCyc
ARA:PWY-6348,0.09835633797483719,0.9846528942239636,2,27,phosphate acquisition,BioCyc
ARA:PWY-5670,0.10026017751984571,0.9955844018351572,1,7,epoxysqualene biosynthesis,BioCyc
ARA:PWY-581,0.10125287898925844,0.9838240218397658,2,31,indole-3-acetate biosynthesis II,BioCyc
ARA:ETHYL-PWY,0.10239737547112883,0.9835344630546551,2,31,ethylene biosynthesis I (plants),BioCyc
ARA:PWY-6442,0.10545020449507404,0.9954213945772497,1,5,spermidine hydroxycinnamic acid conjugates biosynthesis,BioCyc
ARA:PWYDQC-4,0.12011762267820673,0.9936091219791545,1,7,indole-3-acetate biosynthesis I,BioCyc
ARA:PWY-6673,0.145757093385861,0.9901502865904975,1,9,caffeoylglucarate biosynthesis,BioCyc
ARA:PWY-102,0.14923308488492984,0.9896598409801548,1,9,gibberellin inactivation I (2&beta;-hydroxylation),BioCyc
ARA:GLNSYN-PWY,0.15066667081107432,0.9893285283394445,1,10,L-glutamine biosynthesis I,BioCyc
ARA:PWY-2021,0.15126900813175392,0.9892403369041164,1,10,indole-3-acetate degradation IV,BioCyc
ARA:PWY-5788,0.15126900813175392,0.9892403369041164,1,10,indole-3-acetate degradation V,BioCyc
