category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
ARA:PWY-2021,1.3537284953257325e-4,0.9999952386275729,4,10,indole-3-acetate degradation IV,BioCyc
ARA:PWY-5788,1.3537284953257325e-4,0.9999952386275729,4,10,indole-3-acetate degradation V,BioCyc
ARA:PWY-6219,1.3537284953257325e-4,0.9999952386275729,4,10,indole-3-acetyl-amide conjugate biosynthesis,BioCyc
ARA:PWY-1782,9.996468838609416e-4,0.9999314212749537,4,15,superpathway of indole-3-acetate conjugate biosynthesis,BioCyc
ARA:PWY-5986,0.0013036714603634715,1,2,2,ammonium transport,BioCyc
ARA:PWY-6199,0.003295638448181223,0.9998405817991811,3,7,quercetin sulfate biosynthesis,BioCyc
ARA:PWY-6303,0.008808409862238187,0.999729543125808,2,5,methyl indole-3-acetate interconversion,BioCyc
ARA:PWY-1001,0.012877185023163335,0.9986592688583393,3,20,cellulose biosynthesis,BioCyc
ARA:PWY-6443,0.014645412189701182,0.9963844425913189,6,54,"benzoate biosynthesis I (CoA-dependent, &beta;-oxidative)",BioCyc
ARA:ETHYL-PWY,0.017227376946100877,0.9970579351234085,4,31,ethylene biosynthesis I (plants),BioCyc
ARA:PWY-6773,0.02062016871914236,0.9986566528431725,2,19,"1,3-&beta;-D-glucan biosynthesis",BioCyc
ARA:ALANINE-DEG3-PWY,0.02282611148377708,0.9986213052323952,2,8,L-alanine degradation III,BioCyc
ARA:ALANINE-SYN2-PWY,0.02282611148377708,0.9986213052323952,2,8,L-alanine biosynthesis II,BioCyc
ARA:PWY-5342,0.02635267897915839,1,1,1,ajugose biosynthesis I (galactinol-dependent),BioCyc
ARA:PWY-7325,0.032761352804517516,1,1,1,salvigenin biosynthesis,BioCyc
ARA:PWY-5267,0.0332300522963304,0.997474317689333,2,9,glucosinolate activation,BioCyc
ARA:GLYSYN-ALA-PWY,0.045270708352244275,0.9957156473618428,2,12,glycine biosynthesis III,BioCyc
ARA:PWY-5340,0.047831280618270744,0.995468209169094,2,10,sulfate activation for sulfonation,BioCyc
ARA:ALACAT2-PWY,0.05075551013182994,0.9948832258025068,2,12,L-alanine degradation II (to D-lactate),BioCyc
ARA:PWY-5337,0.05211036450218878,0.994669290099394,2,12,stachyose biosynthesis,BioCyc
ARA:PWY-6792,0.06425427459325381,0.9928202292780989,2,10,scopoletin biosynthesis,BioCyc
ARA:PWY-5934,0.06773230509119818,0.9918162718284346,2,14,iron reduction and absorption,BioCyc
ARA:PWY-6040,0.06945803276537121,0.9916532245201646,2,12,chlorogenic acid biosynthesis II,BioCyc
ARA:PWY0A-6303,0.07873867617601671,0.9897307600453783,2,13,methyl indole-3-acetate interconversion,BioCyc
ARA:PWY-6624,0.08111098128030074,0.9982987902948609,1,2,salicylate glucosides biosynthesis III,BioCyc
ARA:PWY-6762,0.08111098128030074,0.9982987902948609,1,2,salicylate glucosides biosynthesis IV,BioCyc
ARA:PWY-7468,0.08111098128030074,0.9982987902948609,1,2,benzoyl-&beta;-D-glucopyranose biosynthesis,BioCyc
ARA:PWY-6549,0.08516991512027672,0.980557816142143,3,37,L-glutamine biosynthesis III,BioCyc
ARA:PWY0-541,0.09207789171498348,0.9967186433213652,1,4,cyclopropane fatty acid (CFA) biosynthesis,BioCyc
ARA:PROSYN-PWY,0.09503046903446004,0.9968803697648723,1,3,L-proline biosynthesis I,BioCyc
ARA:PWY-561,0.10368806641059071,0.9744703015532512,3,32,superpathway of glyoxylate cycle and fatty acid degradation,BioCyc
ARA:GLUCOSE1PMETAB-PWY,0.10547262654752336,0.982965820120029,2,21,glucose and glucose-1-phosphate degradation,BioCyc
ARA:PWY-5886,0.11431800365324098,0.9948907900884771,1,4,4-hydroxyphenylpyruvate biosynthesis,BioCyc
ARA:PWY-3341,0.11935153362102625,0.9944180895134417,1,4,L-proline biosynthesis III,BioCyc
