category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
ARA:PWY-6902,1.3364530367996854e-6,0.9999999560346438,6,15,chitin degradation II (Vibrio),BioCyc
ARA:PWY-3041,2.9279738821205507e-5,0.9999998587206312,3,4,monoterpene biosynthesis,BioCyc
ARA:PWYQT-4477,4.736797378330096e-4,0.9999733564877226,4,16,indole glucosinolate activation (intact plant cell),BioCyc
ARA:LIPASYN-PWY,0.003349721237552592,0.9993940988799115,6,72,phospholipases,BioCyc
ARA:PWY-601,0.00545303521312385,0.999343032291512,4,30,glucosinolate biosynthesis from tryptophan,BioCyc
ARA:PWY-1081,0.009089700967601632,0.9987082174951614,4,38,homogalacturonan degradation,BioCyc
ARA:PWY-6842,0.011115945944625833,0.9974142662314393,6,71,glutathione-mediated detoxification II,BioCyc
ARA:PWY-6803,0.011879342485387743,0.9976256949232175,5,65,phosphatidylcholine acyl editing,BioCyc
ARA:PWY-6005,0.014414816426445163,1,1,1,marneral biosynthesis,BioCyc
ARA:PWY-7416,0.02192900242760675,0.9971557752895697,3,27,"phospholipid remodeling (phosphatidylcholine, yeast)",BioCyc
ARA:PWY-5868,0.024173071332973903,0.9967372697035042,3,28,simple coumarins biosynthesis,BioCyc
ARA:PWY-701,0.024977200540610648,1,1,1,L-methionine degradation II,BioCyc
ARA:LIPAS-PWY,0.04584475758686643,0.9868359164372633,5,93,triacylglycerol degradation,BioCyc
ARA:GLUT-REDOX-PWY,0.05799992009967749,0.9987230979420401,1,4,glutathione-glutaredoxin redox reactions,BioCyc
ARA:PROUT-PWY,0.07402590782905026,0.9979051532887534,1,4,L-proline degradation,BioCyc
ARA:PWY-6556,0.07651882599216141,0.9980037221654652,1,3,pyrimidine ribonucleosides salvage II,BioCyc
ARA:PWY-6213,0.07948028479401018,0.9973164394300583,1,6,cadmium transport I,BioCyc
ARA:PWY-5945,0.08066419934688121,0.9975052098244722,1,4,"zeaxanthin, antheraxanthin and violaxanthin interconversion",BioCyc
ARA:PWY-5886,0.08092153854298341,0.9974889770656957,1,4,4-hydroxyphenylpyruvate biosynthesis,BioCyc
ARA:PWY-5957,0.08245357161214133,0.9976754729427699,1,3,L-nicotianamine biosynthesis,BioCyc
ARA:PWY3DJ-35471,0.08421212730708387,0.9972765932747714,1,4,L-ascorbate biosynthesis IV,BioCyc
ARA:PWYQT-1,0.08553472086009543,0.9968841497155934,1,6,lysine degradation III,BioCyc
ARA:PWY-2181,0.11337999889903522,0.9946747470784393,1,5,free phenylpropanoid acid biosynthesis,BioCyc
ARA:PWY-361,0.12144589764449629,0.9675099729734477,3,54,phenylpropanoid biosynthesis,BioCyc
ARA:PWY-2301,0.12170406703798474,0.9935941837142894,1,6,myo-inositol biosynthesis,BioCyc
ARA:PWY-5670,0.12384762252809296,0.99317790478495,1,7,epoxysqualene biosynthesis,BioCyc
ARA:PWY-2841,0.12685401680780894,0.9928335664849576,1,7,cytokinins degradation,BioCyc
ARA:PWY-7213,0.13585972883190117,0.9917484027656139,1,7,wogonin metabolism,BioCyc
ARA:PWY-6922,0.1364367979440113,0.9916761074790725,1,7,L-N&delta;-acetylornithine biosynthesis,BioCyc
ARA:PWY-6348,0.13821848150541394,0.973576848519928,2,27,phosphate acquisition,BioCyc
ARA:PWY-581,0.14594178512245484,0.9709877189013038,2,31,indole-3-acetate biosynthesis II,BioCyc
ARA:PWY-6118,0.15350443236234906,0.9891753876834378,1,8,glycerol-3-phosphate shuttle,BioCyc
ARA:PWY-5079,0.16016067145189947,0.9881827756155038,1,8,L-phenylalanine degradation III,BioCyc
