category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
ARA:PWY-2021,1.259745190643335e-4,0.9999956548255571,4,10,indole-3-acetate degradation IV,BioCyc
ARA:PWY-5788,1.259745190643335e-4,0.9999956548255571,4,10,indole-3-acetate degradation V,BioCyc
ARA:PWY-6219,1.259745190643335e-4,0.9999956548255571,4,10,indole-3-acetyl-amide conjugate biosynthesis,BioCyc
ARA:PWY-6443,1.2645166485177387e-4,0.9999799033425524,9,54,"benzoate biosynthesis I (CoA-dependent, &beta;-oxidative)",BioCyc
ARA:PWY-1782,9.467383248669181e-4,0.9999360382029383,4,15,superpathway of indole-3-acetate conjugate biosynthesis,BioCyc
ARA:PWY-1001,9.805255201504417e-4,0.99992939095701,4,20,cellulose biosynthesis,BioCyc
ARA:GLYSYN-ALA-PWY,0.0038966428082227085,0.999758368741003,3,12,glycine biosynthesis III,BioCyc
ARA:PWY-5340,0.004541207359979188,0.9997159593159534,3,10,sulfate activation for sulfonation,BioCyc
ARA:PWY-1081,0.006321759558508425,0.998938920642558,5,38,homogalacturonan degradation,BioCyc
ARA:PWY-5123,0.007113073892857215,0.999102323338841,4,21,"trans, trans-farnesyl diphosphate biosynthesis",BioCyc
ARA:PWY-5934,0.0071929131480184035,0.9994256682296899,3,14,iron reduction and absorption,BioCyc
ARA:PWY-6303,0.00849339900382839,0.9997442202699792,2,5,methyl indole-3-acetate interconversion,BioCyc
ARA:PWY-6773,0.017755419521213883,0.9989317058079014,2,19,"1,3-&beta;-D-glucan biosynthesis",BioCyc
ARA:PWY-5120,0.021298321115136777,0.997449588421231,3,14,geranylgeranyl diphosphate biosynthesis,BioCyc
ARA:PWY-5342,0.024095560000502322,1,1,1,ajugose biosynthesis I (galactinol-dependent),BioCyc
ARA:PWY-5176,0.024743286416050503,1,1,1,coumarin biosynthesis (via 2-coumarate),BioCyc
ARA:PWY-5122,0.025814241272179128,0.9966013060404331,3,16,geranyl diphosphate biosynthesis,BioCyc
ARA:PWYQT-4449,0.026930257808701806,0.9963958864541607,3,16,polyisoprenoid biosynthesis,BioCyc
ARA:PWY-5121,0.031681786448893745,0.9934367045909228,4,34,superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP),BioCyc
ARA:PWY-5267,0.03278436245802335,0.9975271388070867,2,9,glucosinolate activation,BioCyc
ARA:PWY-7325,0.032853030695175506,1,1,1,salvigenin biosynthesis,BioCyc
ARA:PWY-5791,0.0337150513469916,0.9974178965846361,2,9,"1,4-dihydroxy-2-naphthoate biosynthesis II (plants)",BioCyc
ARA:PWY-5837,0.0337150513469916,0.9974178965846361,2,9,"1,4-dihydroxy-2-naphthoate biosynthesis",BioCyc
ARA:PWY-6199,0.03969091706557489,0.9968781895735166,2,7,quercetin sulfate biosynthesis,BioCyc
ARA:PWY-6406,0.047753049815008705,0.9994207887806856,1,2,salicylate biosynthesis I,BioCyc
ARA:PWY-5337,0.048990379164648455,0.9951584090232029,2,12,stachyose biosynthesis,BioCyc
ARA:PWY0-1319,0.0508895751572261,0.9948076941850909,2,13,CDP-diacylglycerol biosynthesis II,BioCyc
ARA:PWY-6792,0.06423236882319834,0.9928260327200418,2,10,scopoletin biosynthesis,BioCyc
ARA:PWY4FS-10,0.07608390692064244,0.998507451028631,1,2,scopolin biosynthesis,BioCyc
ARA:ETHYL-PWY,0.07740733189563967,0.9831857027245943,3,31,ethylene biosynthesis I (plants),BioCyc
ARA:PWY0A-6303,0.07759407125008583,0.9899669252793327,2,13,methyl indole-3-acetate interconversion,BioCyc
ARA:PWY-6424,0.08312477280972416,0.998211683405322,1,2,"26,27-dehydrozymosterol metabolism",BioCyc
ARA:GLUCOSE1PMETAB-PWY,0.09317160661686567,0.9859973698770673,2,21,glucose and glucose-1-phosphate degradation,BioCyc
ARA:PWY4FS-7,0.09421391279336144,0.9859884614935055,2,17,phosphatidylglycerol biosynthesis I (plastidic),BioCyc
ARA:PWY-561,0.09813640749384608,0.9764055618119943,3,32,superpathway of glyoxylate cycle and fatty acid degradation,BioCyc
ARA:PWY-5441,0.1265029571612331,0.9933054195481533,1,5,S-methyl-L-methionine cycle,BioCyc
ARA:PWY-6220,0.1275080780535063,0.9931955826186597,1,5,jasmonoyl-amino acid conjugates biosynthesis I,BioCyc
ARA:PWY-6233,0.1275080780535063,0.9931955826186597,1,5,jasmonoyl-amino acid conjugates biosynthesis II,BioCyc
ARA:PWY-7625,0.13883620704785823,0.9918920143841778,1,5,phosphatidylinositol biosynthesis II (eukaryotes),BioCyc
ARA:PWY-7346,0.1497240197699448,0.9905241978014512,1,5,UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose),BioCyc
ARA:TRESYN-PWY,0.15474889574533496,0.968114076134309,2,28,trehalose biosynthesis I,BioCyc
ARA:PWY-7398,0.15853633887390045,0.9676268804270186,2,19,coumarins biosynthesis (engineered),BioCyc
ARA:PHOSLIPSYN2-PWY,0.16050929796468547,0.9886225920065392,1,6,superpathway of phospholipid biosynthesis II (plants),BioCyc
ARA:PWY-5381,0.17471884805020763,0.9452582908592299,3,40,pyridine nucleotide cycling (plants),BioCyc
ARA:PWY-6014,0.17531207337490892,0.98685602460019906,1,5,vernolate biosynthesis I,BioCyc
ARA:PWY-6710,0.17531207337490892,0.98685602460019906,1,5,poly-hydroxy fatty acids biosynthesis,BioCyc
ARA:PWY0-1182,0.18600033261872168,0.983820200467151,1,8,trehalose degradation II (trehalase),BioCyc
ARA:PWY-6614,0.1950249568037744,0.9821418123762768,1,8,tetrahydrofolate biosynthesis,BioCyc
