category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
ARA:PWY-1186,2.2130779826952673e-5,0.9999998074103541,3,8,L-homomethionine biosynthesis,BioCyc
ARA:PWY-5441,5.031819226593505e-4,0.9999965631707907,2,5,S-methyl-L-methionine cycle,BioCyc
ARA:LEUSYN-PWY,0.00120115959587415,0.9999475331284566,3,27,L-leucine biosynthesis,BioCyc
ARA:PWYQT-4450,0.0021434766309222455,0.9999624924315745,2,9,"aliphatic glucosinolate biosynthesis, side chain elongation cycle",BioCyc
ARA:BRANCHED-CHAIN-AA-SYN-PWY,0.0025967123160121437,0.999848013301536,3,37,superpathway of branched chain amino acid biosynthesis,BioCyc
ARA:PWY-724,0.0035093497743189273,0.9997701431725312,3,41,"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",BioCyc
ARA:PWY-5342,0.0060274613437738085,1,1,1,ajugose biosynthesis I (galactinol-dependent),BioCyc
ARA:PWY-702,0.008154859718349736,0.9996861141785213,2,18,L-methionine biosynthesis II,BioCyc
ARA:PWY-6842,0.00836718736619749,0.9988578222759352,4,71,glutathione-mediated detoxification II,BioCyc
ARA:PWY-6902,0.012819171584103955,0.9993867051567281,2,15,chitin degradation II (Vibrio),BioCyc
ARA:PWY-5271,0.016018789177768028,0.9999373527573576,1,2,phaseic acid biosynthesis,BioCyc
ARA:PWY-7640,0.016018789177768028,0.9999373527573576,1,2,neophaseic acid biosynthesis,BioCyc
ARA:PWY-641,0.035541013477115434,0.9995340890818832,1,4,proanthocyanidins biosynthesis from flavanols,BioCyc
ARA:PWY-5670,0.04536653889282092,0.9991301303561313,1,7,epoxysqualene biosynthesis,BioCyc
ARA:PWY-2181,0.047419820899295556,0.9991113827024027,1,5,free phenylpropanoid acid biosynthesis,BioCyc
ARA:ASPARAGINE-DEG1-PWY,0.05941685437174759,0.9985402679007298,1,6,L-asparagine degradation I,BioCyc
ARA:HOMOSERSYN-PWY,0.060079577035673015,0.9983899559286944,1,10,L-homoserine biosynthesis,BioCyc
ARA:PWYQT-4476,0.06763046826547381,0.9980093636666315,1,8,indole glucosinolate activation (herbivore attack),BioCyc
ARA:PWY-5203,0.06875742860973619,0.9979095605615782,1,9,soybean saponin I biosynthesis,BioCyc
ARA:PWY-5125,0.07773798904670369,0.9973590386221483,1,8,anthocyanin biosynthesis,BioCyc
ARA:PWY-5267,0.0781761853063479,0.9972873494428128,1,9,glucosinolate activation,BioCyc
ARA:ASPSYNII-PWY,0.08172811210179805,0.9969948494039287,1,10,cyanide detoxification I,BioCyc
ARA:PWY-4321,0.08569048285691229,0.9966315748919122,1,12,L-glutamate degradation IV,BioCyc
ARA:PWY-5337,0.09182041733617485,0.996122993087908,1,12,stachyose biosynthesis,BioCyc
ARA:PWY-5934,0.10204603501954146,0.9951314750426112,1,14,iron reduction and absorption,BioCyc
ARA:PWY-7177,0.1060507034810963,0.9946467160618077,1,18,UTP and CTP dephosphorylation II,BioCyc
ARA:PWYQT-4471,0.10675011081277384,0.9824698583118376,2,54,glucosinolate biosynthesis from dihomomethionine,BioCyc
ARA:PWY-6792,0.11023718193593975,0.9944690942476598,1,10,scopoletin biosynthesis,BioCyc
ARA:PWY-1001,0.11228968646712549,0.993949580797115,1,20,cellulose biosynthesis,BioCyc
