category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
ARA:LEUSYN-PWY,2.3174607126124326e-4,0.9999945415633319,3,27,L-leucine biosynthesis,BioCyc
ARA:PWY-1186,4.778394779214106e-4,0.9999963353411605,2,8,L-homomethionine biosynthesis,BioCyc
ARA:BRANCHED-CHAIN-AA-SYN-PWY,4.937397302922769e-4,0.9999845799981396,3,37,superpathway of branched chain amino acid biosynthesis,BioCyc
ARA:PWYQT-4450,7.292660888382936e-4,0.9999928755629528,2,9,"aliphatic glucosinolate biosynthesis, side chain elongation cycle",BioCyc
ARA:PWY-6902,0.005527834619232478,0.9998350608065665,2,15,chitin degradation II (Vibrio),BioCyc
ARA:PWY-1081,0.01464834895407445,0.9992246529809244,2,38,homogalacturonan degradation,BioCyc
ARA:PWY-5670,0.024917237372578366,0.9997454330769596,1,7,epoxysqualene biosynthesis,BioCyc
ARA:PWY-6014,0.03145881056496026,0.9996200174613484,1,5,vernolate biosynthesis I,BioCyc
ARA:PWY-6710,0.03145881056496026,0.9996200174613484,1,5,poly-hydroxy fatty acids biosynthesis,BioCyc
ARA:PWY0-1313,0.033908518235550224,0.9995034267482418,1,10,acetate conversion to acetyl-CoA,BioCyc
ARA:PWY-2902,0.04260903045372533,0.9992347589308502,1,8,cytokinin-O-glucosides biosynthesis,BioCyc
ARA:PWY-5267,0.04567656459446284,0.99910573695583,1,9,glucosinolate activation,BioCyc
ARA:PWY-4321,0.049386148658315206,0.9989208327056477,1,12,L-glutamate degradation IV,BioCyc
ARA:PWY-5934,0.060450634317612245,0.9983553614779979,1,14,iron reduction and absorption,BioCyc
ARA:PWY-1001,0.06319680946303742,0.9981599752800615,1,20,cellulose biosynthesis,BioCyc
ARA:PWY-6663,0.07261350510404047,0.9975684999475969,1,19,plant sterol biosynthesis II,BioCyc
ARA:PWY-4361,0.09993816937849614,0.995332050848814,1,20,S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation,BioCyc
ARA:PWY-6842,0.10029202464080204,0.9845086796240763,2,71,glutathione-mediated detoxification II,BioCyc
ARA:PWY66-21,0.12320946542621186,0.9926904591437861,1,34,ethanol degradation II,BioCyc
ARA:PWY-5936,0.12847215583448535,0.9921069829744609,1,26,xyloglucan biosynthesis,BioCyc
ARA:PWYQT-4472,0.13252001640226949,0.9916009620342383,1,25,glucosinolate biosynthesis from trihomomethionine,BioCyc
ARA:PWYQT-4473,0.13252001640226949,0.9916009620342383,1,25,glucosinolate biosynthesis from tetrahomomethionine,BioCyc
ARA:PWYQT-4474,0.13252001640226949,0.9916009620342383,1,25,glucosinolate biosynthesis from pentahomomethionine,BioCyc
ARA:LEU-DEG2-PWY,0.13398879666067173,0.9913341525649774,1,32,L-leucine degradation I,BioCyc
ARA:PWYQT-4475,0.15609319491770873,0.9881456853952483,1,31,glucosinolate biosynthesis from hexahomomethionine,BioCyc
ARA:PWY-561,0.16483083572164495,0.9867212667516647,1,32,superpathway of glyoxylate cycle and fatty acid degradation,BioCyc
ARA:PWY-1187,0.17695636896796835,0.9846343504281443,1,31,glucosinolate biosynthesis from homomethionine,BioCyc
ARA:PWY-2541,0.1889728046863287,0.9822278430522179,1,44,plant sterol biosynthesis,BioCyc
ARA:PWY-7270,0.20232938296862682,0.9795457030301716,1,41,L-methionine salvage cycle II (plants),BioCyc
ARA:PWY-5690,0.2024929870250614,0.9795112089279504,1,41,TCA cycle II (plants and fungi),BioCyc
ARA:PWYQT-4481,0.21456563373998044,0.9768420264542147,1,44,TCA cycle variation V (plant),BioCyc
ARA:PWYQT-4471,0.29598215865226635,0.9541635572676375,1,54,glucosinolate biosynthesis from dihomomethionine,BioCyc
ARA:PWY-4302,0.4550432832314565,0.8822752364399474,1,84,aerobic respiration III (alternative oxidase pathway),BioCyc
ARA:PWY-3781,0.5229133569122095,0.8383519244620776,1,104,aerobic respiration I (cytochrome c),BioCyc
ARA:FASYN-ELONG-PWY,0.9999999999999974,0.9088560453583939,0,15,fatty acid elongation -- saturated,BioCyc
ARA:DETOX1-PWY,0.9999999999999977,0.9046477450626275,0,21,superoxide radicals degradation,BioCyc
ARA:GLUCONEO-PWY,0.9999999999999993,0.7565376036003079,0,60,gluconeogenesis I,BioCyc
ARA:PWY-6549,0.9999999999999997,0.8607281547433857,0,37,L-glutamine biosynthesis III,BioCyc
