category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
ARA:PWY-101,6.802964012227761e-11,1,16,46,photosynthesis light reactions,BioCyc
ARA:PHOTOALL-PWY,2.719610472153982e-10,0.9999999999695873,20,85,oxygenic photosynthesis,BioCyc
ARA:PWY-5064,0.001365480285792058,1,2,2,chlorophyll a biosynthesis II,BioCyc
ARA:PWY-6051,0.003314329937880182,0.9998285050557687,3,8,"2,4,6-trinitrotoluene degradation",BioCyc
ARA:PWY-5320,0.003919527205935054,0.9996004480584063,4,16,kaempferol glycoside biosynthesis (Arabidopsis),BioCyc
ARA:SULFMETII-PWY,0.004307097941626902,0.9997438027804819,3,9,sulfate reduction II (assimilatory),BioCyc
ARA:GLYSYN-PWY,0.00525489991052505,0.999643607665396,3,11,glycine biosynthesis I,BioCyc
ARA:PWY1F-823,0.010533635351754124,0.999692567368471,2,4,leucopelargonidin and leucocyanidin biosynthesis,BioCyc
ARA:PWY-5313,0.01144781072123192,0.9996508384567175,2,4,superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-O-glucoside),BioCyc
ARA:PWY-7267,0.01144781072123192,0.9996508384567175,2,4,anthocyanin biosynthesis (pelargonidin 3-O-glucoside),BioCyc
ARA:PWY-5321,0.012138641981194936,0.9971552068871304,6,44,quercetin glycoside biosynthesis (Arabidopsis),BioCyc
ARA:PWY-6266,0.012138641981194936,0.9971552068871304,6,44,superpathway of flavones and derivatives biosynthesis,BioCyc
ARA:PWY-6266-ARA,0.012138641981194936,0.9971552068871304,6,44,superpathway of flavones and derivatives biosynthesis,BioCyc
ARA:PWY-2161,0.013537224886737113,0.9986018947209601,3,16,folate polyglutamylation,BioCyc
ARA:PWY-5194,0.014483254137855544,0.9994210193091605,2,5,siroheme biosynthesis,BioCyc
ARA:PWY-5807,0.017776508613731087,0.9992072860133435,2,5,heptaprenyl diphosphate biosynthesis,BioCyc
ARA:PWY-6005,0.023739089389154668,1,1,1,marneral biosynthesis,BioCyc
ARA:PWY-6787,0.0272163042125101,0.9947086802722267,4,27,flavonoid biosynthesis (in equisetum),BioCyc
ARA:GLYSYN2-PWY,0.02904480633286258,0.9958767273307082,3,20,glycine biosynthesis,BioCyc
ARA:PWY-5086,0.033088329171316426,1,1,1,chlorophyll a biosynthesis I,BioCyc
ARA:PWY-5343,0.03379010794349857,1,1,1,ajugose biosynthesis II (galactinol-independent),BioCyc
ARA:PWY-5079,0.03483191719057294,0.9973517823276865,2,8,L-phenylalanine degradation III,BioCyc
ARA:PWY-5063,0.041055887050065715,1,1,1,phytyl diphosphate biosynthesis,BioCyc
ARA:PWY-6239,0.04172674076114785,1,1,1,luteolin glycosides biosynthesis,BioCyc
ARA:PWY-5125,0.04293741864364758,0.9963379726961402,2,8,anthocyanin biosynthesis,BioCyc
ARA:PWY-861,0.04447168295799915,0.9961327676352627,2,8,dhurrin biosynthesis,BioCyc
ARA:PWY-1422,0.04546384919246549,0.9958905720359339,2,9,vitamin E biosynthesis (tocopherols),BioCyc
ARA:PWY-5049,0.04635820087781591,1,1,1,rosmarinic acid biosynthesis II,BioCyc
ARA:PWY-5640,0.04700991497638406,1,1,1,nitrobenzene degradation II,BioCyc
ARA:CHLOROPHYLL-SYN,0.051034336283084916,0.990865965551456,3,22,"3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)",BioCyc
ARA:PWY-5272,0.05953924302874146,0.9937449143482541,2,9,abscisic acid glucose ester metabolism,BioCyc
ARA:PWY-5667,0.06163062681507912,0.9879643893393186,3,25,CDP-diacylglycerol biosynthesis I,BioCyc
ARA:PWY-5152,0.06277769576593632,0.9930673290786906,2,10,leucodelphinidin biosynthesis,BioCyc
ARA:PWY4FS-12,0.07093224174962963,0.9987047976281714,1,2,VTC2 cycle,BioCyc
ARA:PWY4FS-13,0.07093224174962963,0.9987047976281714,1,2,extended VTC2 cycle,BioCyc
ARA:CALVIN-PWY,0.07421591157809902,0.9795269737771461,4,39,Calvin-Benson-Bassham cycle,BioCyc
ARA:PWY66-399,0.08388546291294685,0.9714474810113208,5,62,gluconeogenesis III,BioCyc
ARA:PWY-5859,0.08715564546067543,0.9882124580669053,2,11,eugenol and isoeugenol biosynthesis,BioCyc
ARA:PWY-5484,0.08774776724932053,0.9697188252588989,5,63,glycolysis II (from fructose 6-phosphate),BioCyc
ARA:PWY-5036,0.08803086502648301,0.9979867437646067,1,2,gibberellin biosynthesis II (early C-3 hydroxylation),BioCyc
ARA:PWY-6624,0.09017252332905075,0.9978851487383953,1,2,salicylate glucosides biosynthesis III,BioCyc
ARA:PWY-6762,0.09017252332905075,0.9978851487383953,1,2,salicylate glucosides biosynthesis IV,BioCyc
ARA:PWY-7468,0.09017252332905075,0.9978851487383953,1,2,benzoyl-&beta;-D-glucopyranose biosynthesis,BioCyc
ARA:PWY0-541,0.09429013012749919,0.9965523608969705,1,4,cyclopropane fatty acid (CFA) biosynthesis,BioCyc
ARA:PWY-6927,0.10103320559501767,0.9846329602254427,2,14,chlorophyll a degradation II,BioCyc
ARA:PWY-6348,0.10552997189988741,0.9740510741463941,3,27,phosphate acquisition,BioCyc
ARA:PWY-5995,0.1094656700952271,0.9958276668823809,1,3,linoleate biosynthesis I (plants),BioCyc
ARA:PWY-6842,0.11352785286433666,0.9533193954481246,6,71,glutathione-mediated detoxification II,BioCyc
ARA:PWY-5453,0.11702151780773934,0.9807675432613105,2,13,methylglyoxal degradation III,BioCyc
ARA:PWY4FS-8,0.11785425628573415,0.9692872457724524,3,32,phosphatidylglycerol biosynthesis II (non-plastidic),BioCyc
ARA:PWY-7436,0.11860176106089682,0.9950802495133803,1,3,vitamin E biosynthesis (tocotrienols),BioCyc
ARA:PWY-5486,0.12151176866351004,0.9791187012611303,2,16,pyruvate fermentation to ethanol II,BioCyc
ARA:PWYQT-62,0.12255308188632869,0.967460611726407,3,33,superpathway of proto- and siroheme biosynthesis,BioCyc
ARA:PWY-5947,0.12289129987927629,0.9940668539225735,1,4,lutein biosynthesis,BioCyc
ARA:PWY-7204,0.12847988070393107,0.9771787905280644,2,16,pyridoxal 5'-phosphate salvage II (plants),BioCyc
ARA:PWY-321,0.13138329755741598,0.9639286039332204,3,35,cutin biosynthesis,BioCyc
ARA:PWY-5945,0.13814058858395742,0.9924499046034283,1,4,"zeaxanthin, antheraxanthin and violaxanthin interconversion",BioCyc
ARA:PWY-1042,0.1382427221488616,0.9519059617811146,4,55,glycolysis IV (plant cytosol),BioCyc
ARA:PWY-6786,0.14015224569016035,0.973940657219341,2,15,detoxification of reactive carbonyls in chloroplasts,BioCyc
ARA:PWY1F-FLAVSYN,0.14539890865803892,0.9583692820555226,3,33,flavonoid biosynthesis,BioCyc
ARA:PWY-181,0.1535101864799365,0.9547725817005411,3,36,photorespiration,BioCyc
ARA:PWY-6733,0.15622262449226182,0.9534446617072494,3,39,sporopollenin precursors biosynthesis,BioCyc
ARA:PWY-5060,0.15680286209132754,0.9901865151927264,1,4,luteolin biosynthesis,BioCyc
ARA:PWY-3841,0.1593018054881467,0.9521605544973967,3,38,folate transformations II,BioCyc
ARA:PWYQT-4429,0.16116676565377164,0.9882012187585817,1,7,CO2 fixation into oxaloacetate (anaplerotic),BioCyc
ARA:PWY-6137,0.16496026995058954,0.9879456594349101,1,6,copper transport II,BioCyc
ARA:PWY-6930,0.17012764396828362,0.9883743258588832,1,4,phenolic malonylglucosides biosynthesis,BioCyc
ARA:PWY-1081,0.18147871141811722,0.9421602874981938,3,38,homogalacturonan degradation,BioCyc
ARA:SUCSYN-PWY,0.1857946705867387,0.9400116891751904,3,40,sucrose biosynthesis I (from photosynthesis),BioCyc
ARA:PWY-5068,0.18824792521749784,0.9841374368548156,1,6,chlorophyll cycle,BioCyc
ARA:PWY-6014,0.20207851296041976,0.9822973281972558,1,5,vernolate biosynthesis I,BioCyc
ARA:PWY-6710,0.20207851296041976,0.9822973281972558,1,5,poly-hydroxy fatty acids biosynthesis,BioCyc
ARA:PWY-5670,0.20795548073699657,0.979946423910285,1,7,epoxysqualene biosynthesis,BioCyc
ARA:TRIGLSYN-PWY,0.20915273580510965,0.9145443593400353,4,66,diacylglycerol and triacylglycerol biosynthesis,BioCyc
