category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
ARA:PWY-101,7.561948774000525e-11,1,15,46,photosynthesis light reactions,BioCyc
ARA:PHOTOALL-PWY,1.1114016493985549e-10,0.9999999999889131,19,85,oxygenic photosynthesis,BioCyc
ARA:PWY-6051,9.17911626077298e-5,0.9999974359243773,4,8,"2,4,6-trinitrotoluene degradation",BioCyc
ARA:SULFMETII-PWY,1.36726472684964e-4,0.9999954309140674,4,9,sulfate reduction II (assimilatory),BioCyc
ARA:PWY-5064,9.578839884494862e-4,1,2,2,chlorophyll a biosynthesis II,BioCyc
ARA:PWY-5320,0.002248128030510946,0.9998046311766212,4,16,kaempferol glycoside biosynthesis (Arabidopsis),BioCyc
ARA:PWY-861,0.00254843630601867,0.9998803202598251,3,8,dhurrin biosynthesis,BioCyc
ARA:PWY-5194,0.0105269645376076,0.9996452602611543,2,5,siroheme biosynthesis,BioCyc
ARA:PWY-5068,0.010802597182413387,0.999599260306938,2,6,chlorophyll cycle,BioCyc
ARA:PWY-5321,0.024945020019924678,0.9940374590598944,5,44,quercetin glycoside biosynthesis (Arabidopsis),BioCyc
ARA:PWY-6266,0.024945020019924678,0.9940374590598944,5,44,superpathway of flavones and derivatives biosynthesis,BioCyc
ARA:PWY-6266-ARA,0.024945020019924678,0.9940374590598944,5,44,superpathway of flavones and derivatives biosynthesis,BioCyc
ARA:PWY-5079,0.02554095642778267,0.9983622131520222,2,8,L-phenylalanine degradation III,BioCyc
ARA:PWY-5086,0.026721673121025927,1,1,1,chlorophyll a biosynthesis I,BioCyc
ARA:PWY-5343,0.0275608168084509,1,1,1,ajugose biosynthesis II (galactinol-independent),BioCyc
ARA:CHLOROPHYLL-SYN,0.03258849543347766,0.9951274920568552,3,22,"3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)",BioCyc
ARA:PWY-1422,0.03264746738873704,0.9975438006271407,2,9,vitamin E biosynthesis (tocopherols),BioCyc
ARA:PWY-5063,0.03541652912250235,1,1,1,phytyl diphosphate biosynthesis,BioCyc
ARA:PWY-6239,0.03605614081712878,1,1,1,luteolin glycosides biosynthesis,BioCyc
ARA:PWY-5640,0.040571506298343524,1,1,1,nitrobenzene degradation II,BioCyc
ARA:PWY-5070,0.04448990599777856,0.9960341570468033,2,9,"gibberellin biosynthesis I (non C-3, non C-13 hydroxylation)",BioCyc
ARA:CALVIN-PWY,0.04531093077419585,0.9893995204974712,4,39,Calvin-Benson-Bassham cycle,BioCyc
ARA:PWY-5272,0.04573008393793528,0.9958611629453247,2,9,abscisic acid glucose ester metabolism,BioCyc
ARA:PWY-6890,0.05622680771884015,0.9991935786063109,1,2,4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis,BioCyc
ARA:PWY4FS-12,0.05958384266828898,0.9990928041298259,1,2,VTC2 cycle,BioCyc
ARA:PWY4FS-13,0.05958384266828898,0.9990928041298259,1,2,extended VTC2 cycle,BioCyc
ARA:PWY-5271,0.06405017299626257,0.9989492224947949,1,2,phaseic acid biosynthesis,BioCyc
ARA:PWY-7640,0.06405017299626257,0.9989492224947949,1,2,neophaseic acid biosynthesis,BioCyc
ARA:PWY-6932,0.06756220062761498,0.9988286487217718,1,2,selenate reduction,BioCyc
ARA:PWY-5036,0.07642799398537788,0.9984939548462802,1,2,gibberellin biosynthesis II (early C-3 hydroxylation),BioCyc
ARA:PWY-6624,0.07818153654492016,0.9984225726462465,1,2,salicylate glucosides biosynthesis III,BioCyc
ARA:PWY-6762,0.07818153654492016,0.9984225726462465,1,2,salicylate glucosides biosynthesis IV,BioCyc
ARA:PWY-7468,0.07818153654492016,0.9984225726462465,1,2,benzoyl-&beta;-D-glucopyranose biosynthesis,BioCyc
ARA:PWYQT-62,0.08181263613282538,0.9817559272146408,3,33,superpathway of proto- and siroheme biosynthesis,BioCyc
ARA:PWY-1782,0.08594620738401179,0.9880259959022571,2,15,superpathway of indole-3-acetate conjugate biosynthesis,BioCyc
ARA:PWY-5035,0.09001069887341676,0.9872189705087056,2,14,gibberellin biosynthesis III (early C-13 hydroxylation),BioCyc
ARA:PWY-5486,0.09146552936704731,0.9867066823033717,2,16,pyruvate fermentation to ethanol II,BioCyc
ARA:PWY-5947,0.09886848682107324,0.9962067311193863,1,4,lutein biosynthesis,BioCyc
ARA:PWY-7436,0.10101444309191011,0.9964663414472289,1,3,vitamin E biosynthesis (tocotrienols),BioCyc
ARA:PWY-5168,0.12173686970690879,0.9941886809166701,1,4,ferulate and sinapate biosynthesis,BioCyc
ARA:PWY3DJ-35471,0.12507071099683753,0.9938565921230286,1,4,L-ascorbate biosynthesis IV,BioCyc
ARA:SUCSYN-PWY,0.12732801285172426,0.9653850888430182,3,40,sucrose biosynthesis I (from photosynthesis),BioCyc
ARA:PWY-6137,0.13534720729067592,0.992000414996313,1,6,copper transport II,BioCyc
ARA:PWY-5313,0.1473943641362301,0.9913786177394454,1,4,superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-O-glucoside),BioCyc
ARA:PWY-7267,0.1473943641362301,0.9913786177394454,1,4,anthocyanin biosynthesis (pelargonidin 3-O-glucoside),BioCyc
ARA:PWY-6930,0.1484925078532027,0.9912451532378889,1,4,phenolic malonylglucosides biosynthesis,BioCyc
ARA:PWY-6124,0.14933524290319,0.9902018833452526,1,6,inosine-5'-phosphate biosynthesis II,BioCyc
ARA:PWY-6842,0.15338403943972825,0.9371572836861839,5,71,glutathione-mediated detoxification II,BioCyc
ARA:PWY-3941,0.15738754263091215,0.9894950549236108,1,5,&beta;-alanine biosynthesis II,BioCyc
ARA:PWY-2181,0.16781983330190442,0.9879992819541481,1,5,free phenylpropanoid acid biosynthesis,BioCyc
ARA:PWY-5670,0.17002072818930988,0.986835988002708,1,7,epoxysqualene biosynthesis,BioCyc
ARA:PWY-5807,0.17641991236012447,0.9866852278978373,1,5,heptaprenyl diphosphate biosynthesis,BioCyc
ARA:PWY-6014,0.17707998724216048,0.9865813181825751,1,5,vernolate biosynthesis I,BioCyc
ARA:PWY-6710,0.17707998724216048,0.9865813181825751,1,5,poly-hydroxy fatty acids biosynthesis,BioCyc
ARA:PWY-6364,0.22201870692746542,0.9755515820376408,1,12,"D-myo-inositol (1,3,4)-trisphosphate biosynthesis",BioCyc
ARA:PWY-5098,0.22540133033148987,0.9762840023576259,1,7,chlorophyll a degradation I,BioCyc
ARA:PWY-7450,0.23176332797023996,0.9389904130841494,2,25,anthocyanidin modification (Arabidopsis),BioCyc
ARA:PWY-2881,0.23466414357426096,0.9741851942642681,1,7,cytokinins 7-N-glucoside biosynthesis,BioCyc
ARA:PWY-2901,0.23466414357426096,0.9741851942642681,1,7,cytokinins 9-N-glucoside biosynthesis,BioCyc
ARA:PWY-5791,0.2385549302436425,0.9723632894710023,1,9,"1,4-dihydroxy-2-naphthoate biosynthesis II (plants)",BioCyc
ARA:PWY-5837,0.2385549302436425,0.9723632894710023,1,9,"1,4-dihydroxy-2-naphthoate biosynthesis",BioCyc
ARA:PWYQT-4476,0.23915978258856613,0.9726152736037375,1,8,indole glucosinolate activation (herbivore attack),BioCyc
ARA:PWY-2261,0.2404419437840835,0.9350613094028807,2,26,ascorbate glutathione cycle,BioCyc
ARA:PWY-3801,0.2468092867609138,0.9309914311704218,2,41,sucrose degradation II (sucrose synthase),BioCyc
