"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","Annotation","ontology"
"1","ARA:PWY-6443",0.0339041317240481,0.998268652402829,2,4,"benzoate biosynthesis I (CoA-dependent, &beta;-oxidative)","BioCyc"
"2","ARA:PWY-2501",0.0791581636594736,1,1,1,"fatty acid &alpha;-oxidation I","BioCyc"
"3","ARA:PWY-5129",0.148926475893147,0.994315856560024,1,2,"sphingolipid biosynthesis (plants)","BioCyc"
"4","ARA:PWY3DJ-35471",0.156524114126335,0.993692562193659,1,2,"L-ascorbate biosynthesis IV","BioCyc"
"5","ARA:ETOH-ACETYLCOA-ANA-PWY",0.157077983694806,0.993645737150049,1,2,"ethanol degradation I","BioCyc"
"6","ARA:PWY-5486",0.157077983694806,0.993645737150049,1,2,"pyruvate fermentation to ethanol II","BioCyc"
"7","ARA:PWY-6333",0.157077983694806,0.993645737150049,1,2,"acetaldehyde biosynthesis I","BioCyc"
"8","ARA:PWY-6348",0.157127747769493,0.993641520739747,1,2,"phosphate acquisition","BioCyc"
"9","ARA:ETHYL-PWY",0.15726892430774,0.993629550808886,1,2,"ethylene biosynthesis I (plants)","BioCyc"
"10","ARA:PWY-5992",0.157275263191302,0.993629013065312,1,2,"thalianol and derivatives biosynthesis","BioCyc"
"11","ARA:PWY-5973",0.157277557977574,0.99362881838665,1,2,"cis-vaccenate biosynthesis","BioCyc"
"12","ARA:PWY-7197",0.157279070441078,0.993628690074721,1,2,"pyrimidine deoxyribonucleotide phosphorylation","BioCyc"
"13","ARA:PWY-6902",0.15728139734426,0.993628492665918,1,2,"chitin degradation II (Vibrio)","BioCyc"
"14","ARA:VALDEG-PWY",0.22438400116724,0.982242028118648,1,3,"L-valine degradation I","BioCyc"
"15","ARA:PWY-7187",0.225285718665759,0.982089929815736,1,3,"pyrimidine deoxyribonucleotides de novo biosynthesis II","BioCyc"
"16","ARA:PWY-7200",0.225285718665759,0.982089929815736,1,3,"superpathway of pyrimidine deoxyribonucleoside salvage","BioCyc"
"17","ARA:PWY0-166",0.225285718665759,0.982089929815736,1,3,"superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)","BioCyc"
"18","ARA:PWYQT-4477",0.225677281435945,0.982023654766255,1,3,"indole glucosinolate activation (intact plant cell)","BioCyc"
"19","ARA:PWY-2681",0.226496132060116,0.981884611648402,1,3,"trans-zeatin biosynthesis","BioCyc"
"20","ARA:PWY-6545",0.226671841402433,0.981854696962881,1,3,"pyrimidine deoxyribonucleotides de novo biosynthesis III","BioCyc"
"21","ARA:PWY-601",0.226775091167103,0.981837105602644,1,3,"glucosinolate biosynthesis from tryptophan","BioCyc"
"22","ARA:PWY-7184",0.289349974757523,0.96584135785257,1,4,"pyrimidine deoxyribonucleotides de novo biosynthesis I","BioCyc"
"23","ARA:PWY66-21",0.289935179201794,0.965691835766601,1,4,"ethanol degradation II","BioCyc"
"24","ARA:PWY-5971",0.343664110412227,0.947355803664754,1,5,"palmitate biosynthesis II (bacteria and plants)","BioCyc"
